interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,reserve_zone,reg_up,reg_dn,ramp_up,ramp_dn,spin,supp,unc_up
2023-05-31T19:00:00-05:00,2023-06-01T00:00:00+00:00,2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,1,9.5037,2.0617,0.0,0.0,5.3532,2.0027,
2023-05-31T19:00:00-05:00,2023-06-01T00:00:00+00:00,2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,2,9.5037,2.0617,0.0,0.0,5.3532,2.0027,
2023-05-31T19:00:00-05:00,2023-06-01T00:00:00+00:00,2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,3,9.5037,2.0617,0.0,0.0,5.3532,2.0027,
2023-05-31T19:00:00-05:00,2023-06-01T00:00:00+00:00,2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,4,9.5037,2.0617,0.0,0.0,5.3532,2.0027,
2023-05-31T19:00:00-05:00,2023-06-01T00:00:00+00:00,2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,5,9.5037,2.0617,0.0,0.0,5.3532,2.0027,
2023-05-31T19:00:00-05:00,2023-06-01T00:00:00+00:00,2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,SPP,9.5037,2.0617,0.0,0.0,5.3532,2.0027,
2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,1,8.1634,2.4072,0.0,0.0,2.2813,0.75,
2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,2,8.1634,2.4072,0.0,0.0,2.2813,0.75,
2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,3,8.1634,2.4072,0.0,0.0,2.2813,0.75,
2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,4,8.1634,2.4072,0.0,0.0,2.2813,0.75,
2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,5,8.1634,2.4072,0.0,0.0,2.2813,0.75,
2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,SPP,8.1634,2.4072,0.0,0.0,2.2813,0.75,
2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,1,5.9743,2.3805,0.0,0.0,1.0015,0.73,
2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,2,5.9743,2.3805,0.0,0.0,1.0015,0.73,
2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,3,5.9743,2.3805,0.0,0.0,1.0015,0.73,
2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,4,5.9743,2.3805,0.0,0.0,1.0015,0.73,
2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,5,5.9743,2.3805,0.0,0.0,1.0015,0.73,
2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,SPP,5.9743,2.3805,0.0,0.0,1.0015,0.73,
2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,1,5.831,3.5856,0.0,0.0,0.7001,0.7001,
2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,2,5.831,3.5856,0.0,0.0,0.7001,0.7001,
2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,3,5.831,3.5856,0.0,0.0,0.7001,0.7001,
2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,4,5.831,3.5856,0.0,0.0,0.7001,0.7001,
2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,5,5.831,3.5856,0.0,0.0,0.7001,0.7001,
2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,SPP,5.831,3.5856,0.0,0.0,0.7001,0.7001,
2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,1,9.2563,2.7245,0.0,0.0,0.5,0.5,
2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2,9.2563,2.7245,0.0,0.0,0.5,0.5,
2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,3,9.2563,2.7245,0.0,0.0,0.5,0.5,
2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,4,9.2563,2.7245,0.0,0.0,0.5,0.5,
2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,5,9.2563,2.7245,0.0,0.0,0.5,0.5,
2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,SPP,9.2563,2.7245,0.0,0.0,0.5,0.5,
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,1,4.0646,3.9678,0.0,0.0,1.0001,0.499,
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,2,4.0646,3.9678,0.0,0.0,1.0001,0.499,
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,3,4.0646,3.9678,0.0,0.0,1.0001,0.499,
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,4,4.0646,3.9678,0.0,0.0,1.0001,0.499,
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,5,4.0646,3.9678,0.0,0.0,1.0001,0.499,
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,SPP,4.0646,3.9678,0.0,0.0,1.0001,0.499,
2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,1,8.9038,5.6458,0.0,0.0,1.0001,0.499,
2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,2,8.9038,5.6458,0.0,0.0,1.0001,0.499,
2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,3,8.9038,5.6458,0.0,0.0,1.0001,0.499,
2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,4,8.9038,5.6458,0.0,0.0,1.0001,0.499,
2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,5,8.9038,5.6458,0.0,0.0,1.0001,0.499,
2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,SPP,8.9038,5.6458,0.0,0.0,1.0001,0.499,
2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,1,8.7235,4.407,0.0,0.0,1.0001,0.499,
2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,2,8.7235,4.407,0.0,0.0,1.0001,0.499,
2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,3,8.7235,4.407,0.0,0.0,1.0001,0.499,
2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,4,8.7235,4.407,0.0,0.0,1.0001,0.499,
2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,5,8.7235,4.407,0.0,0.0,1.0001,0.499,
2023-06-01T02:00:00-05:00,2023-06-01T07:00:00+00:00,2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,SPP,8.7235,4.407,0.0,0.0,1.0001,0.499,
2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,1,7.7104,2.4093,0.0,0.0,0.499,0.499,
2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,2,7.7104,2.4093,0.0,0.0,0.499,0.499,
2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,3,7.7104,2.4093,0.0,0.0,0.499,0.499,
2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,4,7.7104,2.4093,0.0,0.0,0.499,0.499,
2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,5,7.7104,2.4093,0.0,0.0,0.499,0.499,
2023-06-01T03:00:00-05:00,2023-06-01T08:00:00+00:00,2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,SPP,7.7104,2.4093,0.0,0.0,0.499,0.499,
2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,1,8.1893,2.4156,0.0,0.0,1.0014,0.499,
2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,2,8.1893,2.4156,0.0,0.0,1.0014,0.499,
2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,3,8.1893,2.4156,0.0,0.0,1.0014,0.499,
2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,4,8.1893,2.4156,0.0,0.0,1.0014,0.499,
2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,5,8.1893,2.4156,0.0,0.0,1.0014,0.499,
2023-06-01T04:00:00-05:00,2023-06-01T09:00:00+00:00,2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,SPP,8.1893,2.4156,0.0,0.0,1.0014,0.499,
2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,1,6.0892,2.3986,0.0,0.0,2.0003,0.6952,
2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,2,6.0892,2.3986,0.0,0.0,2.0003,0.6952,
2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,3,6.0892,2.3986,0.0,0.0,2.0003,0.6952,
2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,4,6.0892,2.3986,0.0,0.0,2.0003,0.6952,
2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,5,6.0892,2.3986,0.0,0.0,2.0003,0.6952,
2023-06-01T05:00:00-05:00,2023-06-01T10:00:00+00:00,2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,SPP,6.0892,2.3986,0.0,0.0,2.0003,0.6952,
2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,1,7.3032,2.4644,3.9393,0.0,4.9407,0.71,
2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,2,7.3032,2.4644,3.9393,0.0,4.9407,0.71,
2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,3,7.3032,2.4644,3.9393,0.0,4.9407,0.71,
2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,4,7.3032,2.4644,3.9393,0.0,4.9407,0.71,
2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,5,7.3032,2.4644,3.9393,0.0,4.9407,0.71,
2023-06-01T06:00:00-05:00,2023-06-01T11:00:00+00:00,2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,SPP,7.3032,2.4644,3.9393,0.0,4.9407,0.71,
2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,1,9.0776,2.3094,7.0155,0.0,8.0158,0.73,
2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,2,9.0776,2.3094,7.0155,0.0,8.0158,0.73,
2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,3,9.0776,2.3094,7.0155,0.0,8.0158,0.73,
2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,4,9.0776,2.3094,7.0155,0.0,8.0158,0.73,
2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,5,9.0776,2.3094,7.0155,0.0,8.0158,0.73,
2023-06-01T07:00:00-05:00,2023-06-01T12:00:00+00:00,2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,SPP,9.0776,2.3094,7.0155,0.0,8.0158,0.73,
2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,1,13.0699,2.0621,9.1974,0.0,10.1986,0.73,
2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,2,13.0699,2.0621,9.1974,0.0,10.1986,0.73,
2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,3,13.0699,2.0621,9.1974,0.0,10.1986,0.73,
2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,4,13.0699,2.0621,9.1974,0.0,10.1986,0.73,
2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,5,13.0699,2.0621,9.1974,0.0,10.1986,0.73,
2023-06-01T08:00:00-05:00,2023-06-01T13:00:00+00:00,2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,SPP,13.0699,2.0621,9.1974,0.0,10.1986,0.73,
2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,1,9.2273,1.2859,6.3064,0.0,9.1633,0.73,
2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,2,9.2273,1.2859,6.3064,0.0,9.1633,0.73,
2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,3,9.2273,1.2859,6.3064,0.0,9.1633,0.73,
2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,4,9.2273,1.2859,6.3064,0.0,9.1633,0.73,
2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,5,9.2273,1.2859,6.3064,0.0,9.1633,0.73,
2023-06-01T09:00:00-05:00,2023-06-01T14:00:00+00:00,2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,SPP,9.2273,1.2859,6.3064,0.0,9.1633,0.73,
2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,1,10.4262,2.0589,6.6181,0.0,9.4411,0.75,
2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,2,10.4262,2.0589,6.6181,0.0,9.4411,0.75,
2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,3,10.4262,2.0589,6.6181,0.0,9.4411,0.75,
2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,4,10.4262,2.0589,6.6181,0.0,9.4411,0.75,
2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,5,10.4262,2.0589,6.6181,0.0,9.4411,0.75,
2023-06-01T10:00:00-05:00,2023-06-01T15:00:00+00:00,2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,SPP,10.4262,2.0589,6.6181,0.0,9.4411,0.75,
2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,1,11.3939,2.0641,3.1932,0.0,9.1933,0.75,
2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,2,11.3939,2.0641,3.1932,0.0,9.1933,0.75,
2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,3,11.3939,2.0641,3.1932,0.0,9.1933,0.75,
2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,4,11.3939,2.0641,3.1932,0.0,9.1933,0.75,
2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,5,11.3939,2.0641,3.1932,0.0,9.1933,0.75,
2023-06-01T11:00:00-05:00,2023-06-01T16:00:00+00:00,2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,SPP,11.3939,2.0641,3.1932,0.0,9.1933,0.75,
2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,1,11.6453,2.0641,0.0,0.0,9.3382,0.75,
2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,2,11.6453,2.0641,0.0,0.0,9.3382,0.75,
2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,3,11.6453,2.0641,0.0,0.0,9.3382,0.75,
2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,4,11.6453,2.0641,0.0,0.0,9.3382,0.75,
2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,5,11.6453,2.0641,0.0,0.0,9.3382,0.75,
2023-06-01T12:00:00-05:00,2023-06-01T17:00:00+00:00,2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,SPP,11.6453,2.0641,0.0,0.0,9.3382,0.75,
2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,1,16.2555,2.0641,0.0,0.0,11.8289,0.75,
2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,2,16.2555,2.0641,0.0,0.0,11.8289,0.75,
2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,3,16.2555,2.0641,0.0,0.0,11.8289,0.75,
2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,4,16.2555,2.0641,0.0,0.0,11.8289,0.75,
2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,5,16.2555,2.0641,0.0,0.0,11.8289,0.75,
2023-06-01T13:00:00-05:00,2023-06-01T18:00:00+00:00,2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,SPP,16.2555,2.0641,0.0,0.0,11.8289,0.75,
2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,1,15.5671,2.0642,0.0,0.0,11.9498,0.75,
2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,2,15.5671,2.0642,0.0,0.0,11.9498,0.75,
2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,3,15.5671,2.0642,0.0,0.0,11.9498,0.75,
2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,4,15.5671,2.0642,0.0,0.0,11.9498,0.75,
2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,5,15.5671,2.0642,0.0,0.0,11.9498,0.75,
2023-06-01T14:00:00-05:00,2023-06-01T19:00:00+00:00,2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,SPP,15.5671,2.0642,0.0,0.0,11.9498,0.75,
2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,1,15.7637,2.0642,0.0,0.0,11.302,0.75,
2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,2,15.7637,2.0642,0.0,0.0,11.302,0.75,
2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,3,15.7637,2.0642,0.0,0.0,11.302,0.75,
2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,4,15.7637,2.0642,0.0,0.0,11.302,0.75,
2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,5,15.7637,2.0642,0.0,0.0,11.302,0.75,
2023-06-01T15:00:00-05:00,2023-06-01T20:00:00+00:00,2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,SPP,15.7637,2.0642,0.0,0.0,11.302,0.75,
2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,1,14.9158,2.0642,0.0,0.0,11.0,0.73,
2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,2,14.9158,2.0642,0.0,0.0,11.0,0.73,
2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,3,14.9158,2.0642,0.0,0.0,11.0,0.73,
2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,4,14.9158,2.0642,0.0,0.0,11.0,0.73,
2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,5,14.9158,2.0642,0.0,0.0,11.0,0.73,
2023-06-01T16:00:00-05:00,2023-06-01T21:00:00+00:00,2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,SPP,14.9158,2.0642,0.0,0.0,11.0,0.73,
2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,2023-06-01T18:00:00-05:00,2023-06-01T23:00:00+00:00,1,12.9176,2.0642,0.0,0.0,9.5631,0.73,
2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,2023-06-01T18:00:00-05:00,2023-06-01T23:00:00+00:00,2,12.9176,2.0642,0.0,0.0,9.5631,0.73,
2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,2023-06-01T18:00:00-05:00,2023-06-01T23:00:00+00:00,3,12.9176,2.0642,0.0,0.0,9.5631,0.73,
2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,2023-06-01T18:00:00-05:00,2023-06-01T23:00:00+00:00,4,12.9176,2.0642,0.0,0.0,9.5631,0.73,
2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,2023-06-01T18:00:00-05:00,2023-06-01T23:00:00+00:00,5,12.9176,2.0642,0.0,0.0,9.5631,0.73,
2023-06-01T17:00:00-05:00,2023-06-01T22:00:00+00:00,2023-06-01T18:00:00-05:00,2023-06-01T23:00:00+00:00,SPP,12.9176,2.0642,0.0,0.0,9.5631,0.73,
2023-06-01T18:00:00-05:00,2023-06-01T23:00:00+00:00,2023-06-01T19:00:00-05:00,2023-06-02T00:00:00+00:00,1,10.9613,2.0643,0.0,0.0,8.0328,0.73,
2023-06-01T18:00:00-05:00,2023-06-01T23:00:00+00:00,2023-06-01T19:00:00-05:00,2023-06-02T00:00:00+00:00,2,10.9613,2.0643,0.0,0.0,8.0328,0.73,
2023-06-01T18:00:00-05:00,2023-06-01T23:00:00+00:00,2023-06-01T19:00:00-05:00,2023-06-02T00:00:00+00:00,3,10.9613,2.0643,0.0,0.0,8.0328,0.73,
