title,filed_date,docket_numbers,category,libraries,accession_number,pdf_files,affiliations
Comments of U.S. Representative Dan Meuser in support of the Comissioner-Led Technical Conference on large loads co-located at generating facilities under AD24-11.,10/17/2024,['AD24-11-000'],Submittal,['Electric'],,"[{'file_name': 'Rep. Meuser Letter.pdf', 'file_desc': '', 'file_size': 272748, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=2A0301DD-E182-C3B9-ADDC-929BAE300000'}]","['RECIPIENT: COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)', 'RECIPIENT: COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)', 'RECIPIENT: COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)', 'RECIPIENT: COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)', 'RECIPIENT: SECRETARY OF THE COMMISSION - FERC', 'AUTHOR: UNITED STATES CONGRESS', 'RECIPIENT: CHAIR AND IMMEDIATE STAFF (FERC)', 'RECIPIENT: CHAIR AND IMMEDIATE STAFF (FERC)']"
Comments of U.S. Representative John Joyce informing FERC of the efforts Congress is taking to address data center growth and the positive economic benefits they provide etc. re the large loads co-located at generating facilities under AD24-11.,11/07/2024,['AD24-11-000'],Submittal,['Electric'],,"[{'file_name': 'Incoming 2025-00011.pdf', 'file_desc': '', 'file_size': 854053, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=142CE1C9-90B9-C37E-9108-9307D4C00000'}]","['RECIPIENT: SECRETARY OF THE COMMISSION - FERC', 'RECIPIENT: CHAIR AND IMMEDIATE STAFF (FERC)', 'RECIPIENT: COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)', 'RECIPIENT: COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)', 'RECIPIENT: COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)', 'AUTHOR: US HOUSE OF REPRESENTATIVES', 'RECIPIENT: COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)', 'RECIPIENT: CHAIR AND IMMEDIATE STAFF (FERC)']"
"Email from Glenn Davis of the Virginia Dept. of Energy forwarding comments of the State of Virginia Governor Glenn Youngkin re the Commissioner-Led Technical Conference on large loads co-located at generating facilities, AD24-11 et al.",11/01/2024,"['ER24-2172-000', 'AD24-11-000', 'EL25-49-000']",Submittal,['ElectricRulemaking'],,"[{'file_name': 'Governor Youngkin.FERC Letter.pdf', 'file_desc': '', 'file_size': 63112, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=734440DB-2590-C7CF-A069-92E936900000'}, {'file_name': 'Fw_ Governor Letter-ER24-2172-000_Redacted.pdf', 'file_desc': '', 'file_size': 82600, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=8528CCB1-3C1D-CACF-8B05-92E96F400000'}]","['AUTHOR: OFFICE OF THE GOVERNOR COMMONWEALTH OF VIRGINIA', 'RECIPIENT: SECRETARY OF THE COMMISSION - FERC', 'RECIPIENT: COMMISSIONERS AND IMMEDIATE STAFF (THE COMMISSION)', 'RECIPIENT: FEDERAL ENERGY REGULATORY COMMISSION', 'AUTHOR: VIRGINIA DEPARTMENT OF ENERGY']"
Post-Technical Conference Comments of Google LLC under AD24-11.,12/10/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'Google Post-Conference Comments AD24-11-000 (1).pdf', 'file_desc': 'Post Techincal Conference Comments of Google, LLC AD24-11-000', 'file_size': 155818, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=C9DB9A78-8247-C2B5-9DA2-93B1A8400000'}]","['AGENT: Google LLC', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Google LLC']"
"Post-Technical Conference Comments of Constellation Energy Generation, LLC under AD24-11.",12/09/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'AD24-11 - Constellation Post-Conference Comments.pdf', 'file_desc': 'Constellation Post-Conference Comments', 'file_size': 367721, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=8E05905A-FE74-C9A9-A593-93AD69C00000'}]","['AUTHOR: Constellation Energy Generation, LLC', 'AGENT: Constellation Energy Generation, LLC', 'AUTHOR: Constellation Energy Generation, LLC', 'AGENT: CONSTELLATION ENERGY CORPORATION', 'RECIPIENT: Office of the Secretary, FERC']"
Post-Technical Conference Comments of the Data Center Coalition under AD24-11.,12/09/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'DCC AD24-11-000 Comments.pdf', 'file_desc': 'No description given', 'file_size': 478115, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=F2BEE08F-02CE-CD09-939C-93AD69000000'}]","['AUTHOR: Data Center Coalition', 'RECIPIENT: Office of the Secretary, FERC']"
Joint Public Service Parties' Post-Conference Comments under AD24-11.,12/09/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': ""Joint Public Service Parties' Post-Conference Comments.pdf"", 'file_desc': 'No description given', 'file_size': 287468, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=475DE810-6409-CDE1-9DEF-93AD4BD00000'}]","['AUTHOR: Exelon Corporation', 'RECIPIENT: Office of the Secretary, FERC']"
Post-Technical Conference Comments of Northeastern Rural Electric Membership Corporation under AD24-11.,12/09/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'NREMC Comments in AD24-11.pdf', 'file_desc': 'Post-Technical Conference Comments of Northeastern REMC under AD24-11.', 'file_size': 184860, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=E98E9E33-BADE-CEEE-989D-93AD44200000'}]","['AUTHOR: NORTHEASTERN REMC', 'RECIPIENT: Office of the Secretary, FERC']"
Post-Technical Conference Comments of Suzanne Glatz and Abraham Silverman re the Large Loads Co-Located at Generating Facilities under AD24-11.,12/09/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'AD24-11 Colocated Load Post Tech Conf Comments - Final_SEG_AHS.pdf', 'file_desc': 'No description given', 'file_size': 570133, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=D6DE913F-25BC-C7C0-9BEF-93AD01300000'}]","['AUTHOR: Individual No Affiliation', 'AGENT: JOHNS HOPKINS UNIVERSITY', 'AUTHOR: Individual No Affiliation', 'AGENT: No Organization Found', 'RECIPIENT: Office of the Secretary, FERC']"
"Statement of Aaron Tinjum, Data Center Coalition, from the Technical Conference Regarding Large Loads Co-Located at Generating Facilities, 11/01/2024 under Docket Number AD24-11-000. ",11/04/2024,['AD24-11-000'],Submittal,['ElectricRulemaking'],,"[{'file_name': 'Tinjum_DCC_Co-Located Load Pre-Conf Testimony.pdf', 'file_desc': '', 'file_size': 91295, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=D750FD8F-9105-CE15-9976-92F7B3100000'}]","['AUTHOR: DATA CENTER COALITION', 'RECIPIENT: FEDERAL ENERGY REGULATORY COMMISSION']"
