timestamp,value
1483228800000,{'electricity': 0.604}
1483232400000,{'electricity': 0.525}
1483236000000,{'electricity': 0.398}
1483239600000,{'electricity': 0.235}
1483243200000,{'electricity': 0.123}
1483246800000,{'electricity': 0.069}
1483250400000,{'electricity': 0.03}
1483254000000,{'electricity': 0.005}
1483257600000,{'electricity': 0.001}
1483261200000,{'electricity': 0.0}
1483264800000,{'electricity': 0.0}
1483268400000,{'electricity': 0.0}
1483272000000,{'electricity': 0.0}
1483275600000,{'electricity': 0.001}
1483279200000,{'electricity': 0.009}
1483282800000,{'electricity': 0.012}
1483286400000,{'electricity': 0.021}
1483290000000,{'electricity': 0.148}
1483293600000,{'electricity': 0.341}
1483297200000,{'electricity': 0.399}
1483300800000,{'electricity': 0.371}
1483304400000,{'electricity': 0.31}
1483308000000,{'electricity': 0.232}
1483311600000,{'electricity': 0.341}
1483315200000,{'electricity': 0.541}
1483318800000,{'electricity': 0.697}
1483322400000,{'electricity': 0.784}
1483326000000,{'electricity': 0.827}
1483329600000,{'electricity': 0.815}
1483333200000,{'electricity': 0.73}
1483336800000,{'electricity': 0.739}
1483340400000,{'electricity': 0.569}
1483344000000,{'electricity': 0.332}
1483347600000,{'electricity': 0.376}
1483351200000,{'electricity': 0.617}
1483354800000,{'electricity': 0.705}
1483358400000,{'electricity': 0.733}
1483362000000,{'electricity': 0.739}
1483365600000,{'electricity': 0.668}
1483369200000,{'electricity': 0.626}
1483372800000,{'electricity': 0.587}
1483376400000,{'electricity': 0.706}
1483380000000,{'electricity': 0.681}
1483383600000,{'electricity': 0.644}
1483387200000,{'electricity': 0.63}
1483390800000,{'electricity': 0.601}
1483394400000,{'electricity': 0.487}
1483398000000,{'electricity': 0.584}
1483401600000,{'electricity': 0.727}
1483405200000,{'electricity': 0.801}
1483408800000,{'electricity': 0.797}
1483412400000,{'electricity': 0.763}
1483416000000,{'electricity': 0.756}
1483419600000,{'electricity': 0.768}
1483423200000,{'electricity': 0.754}
1483426800000,{'electricity': 0.731}
1483430400000,{'electricity': 0.686}
1483434000000,{'electricity': 0.69}
1483437600000,{'electricity': 0.692}
1483441200000,{'electricity': 0.687}
1483444800000,{'electricity': 0.644}
1483448400000,{'electricity': 0.574}
1483452000000,{'electricity': 0.396}
1483455600000,{'electricity': 0.391}
1483459200000,{'electricity': 0.521}
1483462800000,{'electricity': 0.525}
1483466400000,{'electricity': 0.494}
1483470000000,{'electricity': 0.437}
1483473600000,{'electricity': 0.395}
1483477200000,{'electricity': 0.398}
1483480800000,{'electricity': 0.432}
1483484400000,{'electricity': 0.476}
1483488000000,{'electricity': 0.518}
1483491600000,{'electricity': 0.481}
1483495200000,{'electricity': 0.415}
1483498800000,{'electricity': 0.382}
1483502400000,{'electricity': 0.338}
1483506000000,{'electricity': 0.324}
1483509600000,{'electricity': 0.325}
1483513200000,{'electricity': 0.286}
1483516800000,{'electricity': 0.227}
1483520400000,{'electricity': 0.179}
1483524000000,{'electricity': 0.152}
1483527600000,{'electricity': 0.137}
1483531200000,{'electricity': 0.176}
1483534800000,{'electricity': 0.138}
1483538400000,{'electricity': 0.065}
1483542000000,{'electricity': 0.017}
1483545600000,{'electricity': 0.004}
1483549200000,{'electricity': 0.0}
1483552800000,{'electricity': 0.0}
1483556400000,{'electricity': 0.001}
1483560000000,{'electricity': 0.02}
1483563600000,{'electricity': 0.054}
1483567200000,{'electricity': 0.115}
1483570800000,{'electricity': 0.152}
1483574400000,{'electricity': 0.22}
1483578000000,{'electricity': 0.402}
1483581600000,{'electricity': 0.647}
1483585200000,{'electricity': 0.719}
1483588800000,{'electricity': 0.701}
1483592400000,{'electricity': 0.7}
1483596000000,{'electricity': 0.702}
1483599600000,{'electricity': 0.667}
1483603200000,{'electricity': 0.561}
1483606800000,{'electricity': 0.374}
1483610400000,{'electricity': 0.261}
1483614000000,{'electricity': 0.341}
1483617600000,{'electricity': 0.467}
1483621200000,{'electricity': 0.632}
1483624800000,{'electricity': 0.79}
1483628400000,{'electricity': 0.83}
1483632000000,{'electricity': 0.739}
1483635600000,{'electricity': 0.635}
1483639200000,{'electricity': 0.578}
1483642800000,{'electricity': 0.51}
1483646400000,{'electricity': 0.476}
1483650000000,{'electricity': 0.485}
1483653600000,{'electricity': 0.513}
1483657200000,{'electricity': 0.568}
1483660800000,{'electricity': 0.648}
1483664400000,{'electricity': 0.753}
1483668000000,{'electricity': 0.768}
1483671600000,{'electricity': 0.695}
1483675200000,{'electricity': 0.662}
1483678800000,{'electricity': 0.651}
1483682400000,{'electricity': 0.627}
1483686000000,{'electricity': 0.599}
1483689600000,{'electricity': 0.574}
1483693200000,{'electricity': 0.533}
1483696800000,{'electricity': 0.454}
1483700400000,{'electricity': 0.362}
1483704000000,{'electricity': 0.267}
1483707600000,{'electricity': 0.212}
1483711200000,{'electricity': 0.186}
1483714800000,{'electricity': 0.204}
1483718400000,{'electricity': 0.238}
1483722000000,{'electricity': 0.289}
1483725600000,{'electricity': 0.398}
1483729200000,{'electricity': 0.525}
1483732800000,{'electricity': 0.539}
1483736400000,{'electricity': 0.521}
1483740000000,{'electricity': 0.515}
1483743600000,{'electricity': 0.444}
1483747200000,{'electricity': 0.28}
1483750800000,{'electricity': 0.154}
1483754400000,{'electricity': 0.075}
1483758000000,{'electricity': 0.026}
1483761600000,{'electricity': 0.008}
1483765200000,{'electricity': 0.002}
1483768800000,{'electricity': 0.001}
1483772400000,{'electricity': 0.003}
1483776000000,{'electricity': 0.011}
1483779600000,{'electricity': 0.031}
1483783200000,{'electricity': 0.033}
1483786800000,{'electricity': 0.018}
1483790400000,{'electricity': 0.014}
1483794000000,{'electricity': 0.018}
1483797600000,{'electricity': 0.028}
1483801200000,{'electricity': 0.024}
1483804800000,{'electricity': 0.02}
1483808400000,{'electricity': 0.023}
1483812000000,{'electricity': 0.026}
1483815600000,{'electricity': 0.041}
1483819200000,{'electricity': 0.06}
1483822800000,{'electricity': 0.055}
1483826400000,{'electricity': 0.057}
1483830000000,{'electricity': 0.112}
1483833600000,{'electricity': 0.194}
1483837200000,{'electricity': 0.276}
1483840800000,{'electricity': 0.348}
1483844400000,{'electricity': 0.482}
1483848000000,{'electricity': 0.598}
1483851600000,{'electricity': 0.555}
1483855200000,{'electricity': 0.473}
1483858800000,{'electricity': 0.474}
1483862400000,{'electricity': 0.467}
1483866000000,{'electricity': 0.481}
1483869600000,{'electricity': 0.489}
1483873200000,{'electricity': 0.492}
1483876800000,{'electricity': 0.485}
1483880400000,{'electricity': 0.403}
1483884000000,{'electricity': 0.324}
1483887600000,{'electricity': 0.729}
1483891200000,{'electricity': 0.826}
1483894800000,{'electricity': 0.798}
1483898400000,{'electricity': 0.769}
1483902000000,{'electricity': 0.805}
1483905600000,{'electricity': 0.84}
1483909200000,{'electricity': 0.788}
1483912800000,{'electricity': 0.66}
1483916400000,{'electricity': 0.765}
1483920000000,{'electricity': 0.872}
1483923600000,{'electricity': 0.891}
1483927200000,{'electricity': 0.867}
1483930800000,{'electricity': 0.853}
1483934400000,{'electricity': 0.819}
1483938000000,{'electricity': 0.788}
1483941600000,{'electricity': 0.737}
1483945200000,{'electricity': 0.702}
1483948800000,{'electricity': 0.672}
1483952400000,{'electricity': 0.663}
1483956000000,{'electricity': 0.656}
1483959600000,{'electricity': 0.642}
1483963200000,{'electricity': 0.613}
1483966800000,{'electricity': 0.616}
1483970400000,{'electricity': 0.633}
1483974000000,{'electricity': 0.556}
1483977600000,{'electricity': 0.634}
1483981200000,{'electricity': 0.669}
1483984800000,{'electricity': 0.713}
1483988400000,{'electricity': 0.746}
1483992000000,{'electricity': 0.782}
1483995600000,{'electricity': 0.779}
1483999200000,{'electricity': 0.851}
1484002800000,{'electricity': 0.935}
1484006400000,{'electricity': 0.955}
1484010000000,{'electricity': 0.951}
1484013600000,{'electricity': 0.949}
1484017200000,{'electricity': 0.951}
1484020800000,{'electricity': 0.956}
1484024400000,{'electricity': 0.958}
1484028000000,{'electricity': 0.952}
1484031600000,{'electricity': 0.931}
1484035200000,{'electricity': 0.918}
1484038800000,{'electricity': 0.921}
1484042400000,{'electricity': 0.917}
1484046000000,{'electricity': 0.888}
1484049600000,{'electricity': 0.821}
1484053200000,{'electricity': 0.752}
1484056800000,{'electricity': 0.585}
1484060400000,{'electricity': 0.215}
1484064000000,{'electricity': 0.083}
1484067600000,{'electricity': 0.158}
1484071200000,{'electricity': 0.42}
1484074800000,{'electricity': 0.361}
1484078400000,{'electricity': 0.226}
1484082000000,{'electricity': 0.105}
1484085600000,{'electricity': 0.03}
1484089200000,{'electricity': 0.001}
1484092800000,{'electricity': 0.0}
1484096400000,{'electricity': 0.059}
1484100000000,{'electricity': 0.318}
1484103600000,{'electricity': 0.574}
1484107200000,{'electricity': 0.739}
1484110800000,{'electricity': 0.841}
1484114400000,{'electricity': 0.873}
1484118000000,{'electricity': 0.849}
1484121600000,{'electricity': 0.819}
1484125200000,{'electricity': 0.791}
1484128800000,{'electricity': 0.773}
1484132400000,{'electricity': 0.768}
1484136000000,{'electricity': 0.763}
1484139600000,{'electricity': 0.764}
1484143200000,{'electricity': 0.734}
1484146800000,{'electricity': 0.577}
1484150400000,{'electricity': 0.64}
1484154000000,{'electricity': 0.834}
1484157600000,{'electricity': 0.837}
1484161200000,{'electricity': 0.842}
1484164800000,{'electricity': 0.855}
1484168400000,{'electricity': 0.811}
1484172000000,{'electricity': 0.806}
1484175600000,{'electricity': 0.877}
1484179200000,{'electricity': 0.925}
1484182800000,{'electricity': 0.942}
1484186400000,{'electricity': 0.944}
1484190000000,{'electricity': 0.91}
1484193600000,{'electricity': 0.871}
1484197200000,{'electricity': 0.842}
1484200800000,{'electricity': 0.812}
1484204400000,{'electricity': 0.796}
1484208000000,{'electricity': 0.762}
1484211600000,{'electricity': 0.686}
1484215200000,{'electricity': 0.585}
1484218800000,{'electricity': 0.443}
1484222400000,{'electricity': 0.27}
1484226000000,{'electricity': 0.161}
1484229600000,{'electricity': 0.091}
1484233200000,{'electricity': 0.014}
1484236800000,{'electricity': 0.004}
1484240400000,{'electricity': 0.008}
1484244000000,{'electricity': 0.019}
1484247600000,{'electricity': 0.04}
1484251200000,{'electricity': 0.067}
1484254800000,{'electricity': 0.092}
1484258400000,{'electricity': 0.133}
1484262000000,{'electricity': 0.325}
1484265600000,{'electricity': 0.51}
1484269200000,{'electricity': 0.5}
1484272800000,{'electricity': 0.484}
1484276400000,{'electricity': 0.414}
1484280000000,{'electricity': 0.329}
1484283600000,{'electricity': 0.259}
1484287200000,{'electricity': 0.245}
1484290800000,{'electricity': 0.193}
1484294400000,{'electricity': 0.16}
1484298000000,{'electricity': 0.181}
1484301600000,{'electricity': 0.231}
1484305200000,{'electricity': 0.284}
1484308800000,{'electricity': 0.321}
1484312400000,{'electricity': 0.331}
1484316000000,{'electricity': 0.337}
1484319600000,{'electricity': 0.283}
1484323200000,{'electricity': 0.179}
1484326800000,{'electricity': 0.118}
1484330400000,{'electricity': 0.076}
1484334000000,{'electricity': 0.061}
1484337600000,{'electricity': 0.065}
1484341200000,{'electricity': 0.071}
1484344800000,{'electricity': 0.084}
1484348400000,{'electricity': 0.103}
1484352000000,{'electricity': 0.135}
1484355600000,{'electricity': 0.144}
1484359200000,{'electricity': 0.123}
1484362800000,{'electricity': 0.111}
1484366400000,{'electricity': 0.098}
1484370000000,{'electricity': 0.08}
1484373600000,{'electricity': 0.063}
1484377200000,{'electricity': 0.046}
1484380800000,{'electricity': 0.036}
1484384400000,{'electricity': 0.044}
1484388000000,{'electricity': 0.058}
1484391600000,{'electricity': 0.07}
1484395200000,{'electricity': 0.082}
1484398800000,{'electricity': 0.084}
1484402400000,{'electricity': 0.076}
1484406000000,{'electricity': 0.051}
1484409600000,{'electricity': 0.028}
1484413200000,{'electricity': 0.017}
1484416800000,{'electricity': 0.016}
1484420400000,{'electricity': 0.015}
1484424000000,{'electricity': 0.011}
1484427600000,{'electricity': 0.011}
1484431200000,{'electricity': 0.015}
1484434800000,{'electricity': 0.022}
1484438400000,{'electricity': 0.027}
1484442000000,{'electricity': 0.032}
1484445600000,{'electricity': 0.031}
1484449200000,{'electricity': 0.022}
1484452800000,{'electricity': 0.017}
1484456400000,{'electricity': 0.038}
1484460000000,{'electricity': 0.106}
1484463600000,{'electricity': 0.286}
1484467200000,{'electricity': 0.515}
1484470800000,{'electricity': 0.632}
1484474400000,{'electricity': 0.715}
1484478000000,{'electricity': 0.668}
1484481600000,{'electricity': 0.684}
1484485200000,{'electricity': 0.699}
1484488800000,{'electricity': 0.621}
