interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,solar
2023-07-09T00:00:00-05:00,2023-07-09T05:00:00+00:00,2023-07-10T00:00:00-05:00,2023-07-10T05:00:00+00:00,327972.0
2023-07-10T00:00:00-05:00,2023-07-10T05:00:00+00:00,2023-07-11T00:00:00-05:00,2023-07-11T05:00:00+00:00,342062.0
2023-07-11T00:00:00-05:00,2023-07-11T05:00:00+00:00,2023-07-12T00:00:00-05:00,2023-07-12T05:00:00+00:00,326253.0
2023-07-12T00:00:00-05:00,2023-07-12T05:00:00+00:00,2023-07-13T00:00:00-05:00,2023-07-13T05:00:00+00:00,195677.0
2023-07-13T00:00:00-05:00,2023-07-13T05:00:00+00:00,2023-07-14T00:00:00-05:00,2023-07-14T05:00:00+00:00,242231.0
2023-07-14T00:00:00-05:00,2023-07-14T05:00:00+00:00,2023-07-15T00:00:00-05:00,2023-07-15T05:00:00+00:00,290545.0
2023-07-15T00:00:00-05:00,2023-07-15T05:00:00+00:00,2023-07-16T00:00:00-05:00,2023-07-16T05:00:00+00:00,242149.0
2023-07-16T00:00:00-05:00,2023-07-16T05:00:00+00:00,2023-07-17T00:00:00-05:00,2023-07-17T05:00:00+00:00,272241.0
2023-07-17T00:00:00-05:00,2023-07-17T05:00:00+00:00,2023-07-18T00:00:00-05:00,2023-07-18T05:00:00+00:00,288819.0
2023-07-18T00:00:00-05:00,2023-07-18T05:00:00+00:00,2023-07-19T00:00:00-05:00,2023-07-19T05:00:00+00:00,319635.0
2023-07-19T00:00:00-05:00,2023-07-19T05:00:00+00:00,2023-07-20T00:00:00-05:00,2023-07-20T05:00:00+00:00,313263.0
2023-07-20T00:00:00-05:00,2023-07-20T05:00:00+00:00,2023-07-21T00:00:00-05:00,2023-07-21T05:00:00+00:00,296522.0
2023-07-21T00:00:00-05:00,2023-07-21T05:00:00+00:00,2023-07-22T00:00:00-05:00,2023-07-22T05:00:00+00:00,324470.0
2023-07-22T00:00:00-05:00,2023-07-22T05:00:00+00:00,2023-07-23T00:00:00-05:00,2023-07-23T05:00:00+00:00,325006.0
2023-07-23T00:00:00-05:00,2023-07-23T05:00:00+00:00,2023-07-24T00:00:00-05:00,2023-07-24T05:00:00+00:00,327996.0
2023-07-24T00:00:00-05:00,2023-07-24T05:00:00+00:00,2023-07-25T00:00:00-05:00,2023-07-25T05:00:00+00:00,336766.0
2023-07-25T00:00:00-05:00,2023-07-25T05:00:00+00:00,2023-07-26T00:00:00-05:00,2023-07-26T05:00:00+00:00,349809.0
2023-07-26T00:00:00-05:00,2023-07-26T05:00:00+00:00,2023-07-27T00:00:00-05:00,2023-07-27T05:00:00+00:00,236025.0
2023-07-27T00:00:00-05:00,2023-07-27T05:00:00+00:00,2023-07-28T00:00:00-05:00,2023-07-28T05:00:00+00:00,340254.0
2023-07-28T00:00:00-05:00,2023-07-28T05:00:00+00:00,2023-07-29T00:00:00-05:00,2023-07-29T05:00:00+00:00,310730.0
2023-07-29T00:00:00-05:00,2023-07-29T05:00:00+00:00,2023-07-30T00:00:00-05:00,2023-07-30T05:00:00+00:00,319372.0
2023-07-30T00:00:00-05:00,2023-07-30T05:00:00+00:00,2023-07-31T00:00:00-05:00,2023-07-31T05:00:00+00:00,370012.0
2023-07-31T00:00:00-05:00,2023-07-31T05:00:00+00:00,2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,350915.0
2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,2023-08-02T00:00:00-05:00,2023-08-02T05:00:00+00:00,327561.0
2023-08-02T00:00:00-05:00,2023-08-02T05:00:00+00:00,2023-08-03T00:00:00-05:00,2023-08-03T05:00:00+00:00,261315.0
2023-08-03T00:00:00-05:00,2023-08-03T05:00:00+00:00,2023-08-04T00:00:00-05:00,2023-08-04T05:00:00+00:00,311600.0
2023-08-04T00:00:00-05:00,2023-08-04T05:00:00+00:00,2023-08-05T00:00:00-05:00,2023-08-05T05:00:00+00:00,319447.0
2023-08-05T00:00:00-05:00,2023-08-05T05:00:00+00:00,2023-08-06T00:00:00-05:00,2023-08-06T05:00:00+00:00,237377.0
2023-08-06T00:00:00-05:00,2023-08-06T05:00:00+00:00,2023-08-07T00:00:00-05:00,2023-08-07T05:00:00+00:00,152861.0
2023-08-07T00:00:00-05:00,2023-08-07T05:00:00+00:00,2023-08-08T00:00:00-05:00,2023-08-08T05:00:00+00:00,243422.0
2023-08-08T00:00:00-05:00,2023-08-08T05:00:00+00:00,2023-08-09T00:00:00-05:00,2023-08-09T05:00:00+00:00,302161.0
2023-08-09T00:00:00-05:00,2023-08-09T05:00:00+00:00,2023-08-10T00:00:00-05:00,2023-08-10T05:00:00+00:00,222509.0
2023-08-10T00:00:00-05:00,2023-08-10T05:00:00+00:00,2023-08-11T00:00:00-05:00,2023-08-11T05:00:00+00:00,298556.0
2023-08-11T00:00:00-05:00,2023-08-11T05:00:00+00:00,2023-08-12T00:00:00-05:00,2023-08-12T05:00:00+00:00,284327.0
2023-08-12T00:00:00-05:00,2023-08-12T05:00:00+00:00,2023-08-13T00:00:00-05:00,2023-08-13T05:00:00+00:00,312690.0
2023-08-13T00:00:00-05:00,2023-08-13T05:00:00+00:00,2023-08-14T00:00:00-05:00,2023-08-14T05:00:00+00:00,233413.0
2023-08-14T00:00:00-05:00,2023-08-14T05:00:00+00:00,2023-08-15T00:00:00-05:00,2023-08-15T05:00:00+00:00,174556.0
2023-08-15T00:00:00-05:00,2023-08-15T05:00:00+00:00,2023-08-16T00:00:00-05:00,2023-08-16T05:00:00+00:00,283124.0
2023-08-16T00:00:00-05:00,2023-08-16T05:00:00+00:00,2023-08-17T00:00:00-05:00,2023-08-17T05:00:00+00:00,384490.0
2023-08-17T00:00:00-05:00,2023-08-17T05:00:00+00:00,2023-08-18T00:00:00-05:00,2023-08-18T05:00:00+00:00,294896.0
2023-08-18T00:00:00-05:00,2023-08-18T05:00:00+00:00,2023-08-19T00:00:00-05:00,2023-08-19T05:00:00+00:00,363945.0
2023-08-19T00:00:00-05:00,2023-08-19T05:00:00+00:00,2023-08-20T00:00:00-05:00,2023-08-20T05:00:00+00:00,348005.0
2023-08-20T00:00:00-05:00,2023-08-20T05:00:00+00:00,2023-08-21T00:00:00-05:00,2023-08-21T05:00:00+00:00,335577.0
2023-08-21T00:00:00-05:00,2023-08-21T05:00:00+00:00,2023-08-22T00:00:00-05:00,2023-08-22T05:00:00+00:00,280251.0
2023-08-22T00:00:00-05:00,2023-08-22T05:00:00+00:00,2023-08-23T00:00:00-05:00,2023-08-23T05:00:00+00:00,319886.0
2023-08-23T00:00:00-05:00,2023-08-23T05:00:00+00:00,2023-08-24T00:00:00-05:00,2023-08-24T05:00:00+00:00,315099.0
2023-08-24T00:00:00-05:00,2023-08-24T05:00:00+00:00,2023-08-25T00:00:00-05:00,2023-08-25T05:00:00+00:00,299463.0
2023-08-25T00:00:00-05:00,2023-08-25T05:00:00+00:00,2023-08-26T00:00:00-05:00,2023-08-26T05:00:00+00:00,273302.0
2023-08-26T00:00:00-05:00,2023-08-26T05:00:00+00:00,2023-08-27T00:00:00-05:00,2023-08-27T05:00:00+00:00,240879.0
2023-08-27T00:00:00-05:00,2023-08-27T05:00:00+00:00,2023-08-28T00:00:00-05:00,2023-08-28T05:00:00+00:00,324134.0
2023-08-28T00:00:00-05:00,2023-08-28T05:00:00+00:00,2023-08-29T00:00:00-05:00,2023-08-29T05:00:00+00:00,365497.0
2023-08-29T00:00:00-05:00,2023-08-29T05:00:00+00:00,2023-08-30T00:00:00-05:00,2023-08-30T05:00:00+00:00,346291.0
2023-08-30T00:00:00-05:00,2023-08-30T05:00:00+00:00,2023-08-31T00:00:00-05:00,2023-08-31T05:00:00+00:00,371055.0
2023-08-31T00:00:00-05:00,2023-08-31T05:00:00+00:00,2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,408947.0
2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,2023-09-02T00:00:00-05:00,2023-09-02T05:00:00+00:00,384954.0
2023-09-02T00:00:00-05:00,2023-09-02T05:00:00+00:00,2023-09-03T00:00:00-05:00,2023-09-03T05:00:00+00:00,291133.0
2023-09-03T00:00:00-05:00,2023-09-03T05:00:00+00:00,2023-09-04T00:00:00-05:00,2023-09-04T05:00:00+00:00,347123.0
2023-09-04T00:00:00-05:00,2023-09-04T05:00:00+00:00,2023-09-05T00:00:00-05:00,2023-09-05T05:00:00+00:00,340433.0
2023-09-05T00:00:00-05:00,2023-09-05T05:00:00+00:00,2023-09-06T00:00:00-05:00,2023-09-06T05:00:00+00:00,251345.0
2023-09-06T00:00:00-05:00,2023-09-06T05:00:00+00:00,2023-09-07T00:00:00-05:00,2023-09-07T05:00:00+00:00,209249.0
2023-09-07T00:00:00-05:00,2023-09-07T05:00:00+00:00,2023-09-08T00:00:00-05:00,2023-09-08T05:00:00+00:00,176132.0
2023-09-08T00:00:00-05:00,2023-09-08T05:00:00+00:00,2023-09-09T00:00:00-05:00,2023-09-09T05:00:00+00:00,208437.0
2023-09-09T00:00:00-05:00,2023-09-09T05:00:00+00:00,2023-09-10T00:00:00-05:00,2023-09-10T05:00:00+00:00,315711.0
2023-09-10T00:00:00-05:00,2023-09-10T05:00:00+00:00,2023-09-11T00:00:00-05:00,2023-09-11T05:00:00+00:00,317176.0
2023-09-11T00:00:00-05:00,2023-09-11T05:00:00+00:00,2023-09-12T00:00:00-05:00,2023-09-12T05:00:00+00:00,194224.0
2023-09-12T00:00:00-05:00,2023-09-12T05:00:00+00:00,2023-09-13T00:00:00-05:00,2023-09-13T05:00:00+00:00,250717.0
2023-09-13T00:00:00-05:00,2023-09-13T05:00:00+00:00,2023-09-14T00:00:00-05:00,2023-09-14T05:00:00+00:00,307229.0
2023-09-14T00:00:00-05:00,2023-09-14T05:00:00+00:00,2023-09-15T00:00:00-05:00,2023-09-15T05:00:00+00:00,321250.0
2023-09-15T00:00:00-05:00,2023-09-15T05:00:00+00:00,2023-09-16T00:00:00-05:00,2023-09-16T05:00:00+00:00,332941.0
2023-09-16T00:00:00-05:00,2023-09-16T05:00:00+00:00,2023-09-17T00:00:00-05:00,2023-09-17T05:00:00+00:00,240099.0
2023-09-17T00:00:00-05:00,2023-09-17T05:00:00+00:00,2023-09-18T00:00:00-05:00,2023-09-18T05:00:00+00:00,296725.0
2023-09-18T00:00:00-05:00,2023-09-18T05:00:00+00:00,2023-09-19T00:00:00-05:00,2023-09-19T05:00:00+00:00,318454.0
2023-09-19T00:00:00-05:00,2023-09-19T05:00:00+00:00,2023-09-20T00:00:00-05:00,2023-09-20T05:00:00+00:00,243961.0
2023-09-20T00:00:00-05:00,2023-09-20T05:00:00+00:00,2023-09-21T00:00:00-05:00,2023-09-21T05:00:00+00:00,237022.0
2023-09-21T00:00:00-05:00,2023-09-21T05:00:00+00:00,2023-09-22T00:00:00-05:00,2023-09-22T05:00:00+00:00,231481.0
2023-09-22T00:00:00-05:00,2023-09-22T05:00:00+00:00,2023-09-23T00:00:00-05:00,2023-09-23T05:00:00+00:00,223413.0
2023-09-23T00:00:00-05:00,2023-09-23T05:00:00+00:00,2023-09-24T00:00:00-05:00,2023-09-24T05:00:00+00:00,296969.0
2023-09-24T00:00:00-05:00,2023-09-24T05:00:00+00:00,2023-09-25T00:00:00-05:00,2023-09-25T05:00:00+00:00,237399.0
2023-09-25T00:00:00-05:00,2023-09-25T05:00:00+00:00,2023-09-26T00:00:00-05:00,2023-09-26T05:00:00+00:00,217107.0
2023-09-26T00:00:00-05:00,2023-09-26T05:00:00+00:00,2023-09-27T00:00:00-05:00,2023-09-27T05:00:00+00:00,186076.0
2023-09-27T00:00:00-05:00,2023-09-27T05:00:00+00:00,2023-09-28T00:00:00-05:00,2023-09-28T05:00:00+00:00,156465.0
2023-09-28T00:00:00-05:00,2023-09-28T05:00:00+00:00,2023-09-29T00:00:00-05:00,2023-09-29T05:00:00+00:00,185475.0
2023-09-29T00:00:00-05:00,2023-09-29T05:00:00+00:00,2023-09-30T00:00:00-05:00,2023-09-30T05:00:00+00:00,252912.0
2023-09-30T00:00:00-05:00,2023-09-30T05:00:00+00:00,2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,288738.0
2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,2023-10-02T00:00:00-05:00,2023-10-02T05:00:00+00:00,305716.0
2023-10-02T00:00:00-05:00,2023-10-02T05:00:00+00:00,2023-10-03T00:00:00-05:00,2023-10-03T05:00:00+00:00,317941.0
2023-10-03T00:00:00-05:00,2023-10-03T05:00:00+00:00,2023-10-04T00:00:00-05:00,2023-10-04T05:00:00+00:00,277115.0
2023-10-04T00:00:00-05:00,2023-10-04T05:00:00+00:00,2023-10-05T00:00:00-05:00,2023-10-05T05:00:00+00:00,162969.0
2023-10-05T00:00:00-05:00,2023-10-05T05:00:00+00:00,2023-10-06T00:00:00-05:00,2023-10-06T05:00:00+00:00,131031.0
2023-10-06T00:00:00-05:00,2023-10-06T05:00:00+00:00,2023-10-07T00:00:00-05:00,2023-10-07T05:00:00+00:00,236861.0
2023-10-07T00:00:00-05:00,2023-10-07T05:00:00+00:00,2023-10-08T00:00:00-05:00,2023-10-08T05:00:00+00:00,314080.0
2023-10-08T00:00:00-05:00,2023-10-08T05:00:00+00:00,2023-10-09T00:00:00-05:00,2023-10-09T05:00:00+00:00,251380.0
2023-10-09T00:00:00-05:00,2023-10-09T05:00:00+00:00,2023-10-10T00:00:00-05:00,2023-10-10T05:00:00+00:00,325059.0
2023-10-10T00:00:00-05:00,2023-10-10T05:00:00+00:00,2023-10-11T00:00:00-05:00,2023-10-11T05:00:00+00:00,257312.0
2023-10-11T00:00:00-05:00,2023-10-11T05:00:00+00:00,2023-10-12T00:00:00-05:00,2023-10-12T05:00:00+00:00,185022.0
2023-10-12T00:00:00-05:00,2023-10-12T05:00:00+00:00,2023-10-13T00:00:00-05:00,2023-10-13T05:00:00+00:00,177026.0
2023-10-13T00:00:00-05:00,2023-10-13T05:00:00+00:00,2023-10-14T00:00:00-05:00,2023-10-14T05:00:00+00:00,79580.0
2023-10-14T00:00:00-05:00,2023-10-14T05:00:00+00:00,2023-10-15T00:00:00-05:00,2023-10-15T05:00:00+00:00,102183.0
2023-10-15T00:00:00-05:00,2023-10-15T05:00:00+00:00,2023-10-16T00:00:00-05:00,2023-10-16T05:00:00+00:00,158618.0
2023-10-16T00:00:00-05:00,2023-10-16T05:00:00+00:00,2023-10-17T00:00:00-05:00,2023-10-17T05:00:00+00:00,217001.0
2023-10-17T00:00:00-05:00,2023-10-17T05:00:00+00:00,2023-10-18T00:00:00-05:00,2023-10-18T05:00:00+00:00,292305.0
2023-10-18T00:00:00-05:00,2023-10-18T05:00:00+00:00,2023-10-19T00:00:00-05:00,2023-10-19T05:00:00+00:00,240377.0
2023-10-19T00:00:00-05:00,2023-10-19T05:00:00+00:00,2023-10-20T00:00:00-05:00,2023-10-20T05:00:00+00:00,135980.0
2023-10-20T00:00:00-05:00,2023-10-20T05:00:00+00:00,2023-10-21T00:00:00-05:00,2023-10-21T05:00:00+00:00,236967.0
2023-10-21T00:00:00-05:00,2023-10-21T05:00:00+00:00,2023-10-22T00:00:00-05:00,2023-10-22T05:00:00+00:00,210403.0
2023-10-22T00:00:00-05:00,2023-10-22T05:00:00+00:00,2023-10-23T00:00:00-05:00,2023-10-23T05:00:00+00:00,270385.0
2023-10-23T00:00:00-05:00,2023-10-23T05:00:00+00:00,2023-10-24T00:00:00-05:00,2023-10-24T05:00:00+00:00,191855.0
2023-10-24T00:00:00-05:00,2023-10-24T05:00:00+00:00,2023-10-25T00:00:00-05:00,2023-10-25T05:00:00+00:00,187855.0
2023-10-25T00:00:00-05:00,2023-10-25T05:00:00+00:00,2023-10-26T00:00:00-05:00,2023-10-26T05:00:00+00:00,100595.0
2023-10-26T00:00:00-05:00,2023-10-26T05:00:00+00:00,2023-10-27T00:00:00-05:00,2023-10-27T05:00:00+00:00,94171.0
2023-10-27T00:00:00-05:00,2023-10-27T05:00:00+00:00,2023-10-28T00:00:00-05:00,2023-10-28T05:00:00+00:00,109135.0
2023-10-28T00:00:00-05:00,2023-10-28T05:00:00+00:00,2023-10-29T00:00:00-05:00,2023-10-29T05:00:00+00:00,120031.0
2023-10-29T00:00:00-05:00,2023-10-29T05:00:00+00:00,2023-10-30T00:00:00-05:00,2023-10-30T05:00:00+00:00,82412.0
2023-10-30T00:00:00-05:00,2023-10-30T05:00:00+00:00,2023-10-31T00:00:00-05:00,2023-10-31T05:00:00+00:00,217880.0
2023-10-31T00:00:00-05:00,2023-10-31T05:00:00+00:00,2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,164471.0
2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,2023-11-02T00:00:00-05:00,2023-11-02T05:00:00+00:00,238735.0
2023-11-02T00:00:00-05:00,2023-11-02T05:00:00+00:00,2023-11-03T00:00:00-05:00,2023-11-03T05:00:00+00:00,258126.0
2023-11-03T00:00:00-05:00,2023-11-03T05:00:00+00:00,2023-11-04T00:00:00-05:00,2023-11-04T05:00:00+00:00,189239.0
2023-11-04T00:00:00-05:00,2023-11-04T05:00:00+00:00,2023-11-05T00:00:00-05:00,2023-11-05T05:00:00+00:00,237220.0
2023-11-05T00:00:00-05:00,2023-11-05T05:00:00+00:00,2023-11-06T00:00:00-05:00,2023-11-06T05:00:00+00:00,219866.0
2023-11-06T00:00:00-05:00,2023-11-06T05:00:00+00:00,2023-11-07T00:00:00-05:00,2023-11-07T05:00:00+00:00,174037.0
2023-11-07T00:00:00-05:00,2023-11-07T05:00:00+00:00,2023-11-08T00:00:00-05:00,2023-11-08T05:00:00+00:00,201926.0
2023-11-08T00:00:00-05:00,2023-11-08T05:00:00+00:00,2023-11-09T00:00:00-05:00,2023-11-09T05:00:00+00:00,118144.0
2023-11-09T00:00:00-05:00,2023-11-09T05:00:00+00:00,2023-11-10T00:00:00-05:00,2023-11-10T05:00:00+00:00,198000.0
2023-11-10T00:00:00-05:00,2023-11-10T05:00:00+00:00,2023-11-11T00:00:00-05:00,2023-11-11T05:00:00+00:00,162062.0
2023-11-11T00:00:00-05:00,2023-11-11T05:00:00+00:00,2023-11-12T00:00:00-05:00,2023-11-12T05:00:00+00:00,185117.0
2023-11-12T00:00:00-05:00,2023-11-12T05:00:00+00:00,2023-11-13T00:00:00-05:00,2023-11-13T05:00:00+00:00,195926.0
2023-11-13T00:00:00-05:00,2023-11-13T05:00:00+00:00,2023-11-14T00:00:00-05:00,2023-11-14T05:00:00+00:00,219929.0
2023-11-14T00:00:00-05:00,2023-11-14T05:00:00+00:00,2023-11-15T00:00:00-05:00,2023-11-15T05:00:00+00:00,186948.0
2023-11-15T00:00:00-05:00,2023-11-15T05:00:00+00:00,2023-11-16T00:00:00-05:00,2023-11-16T05:00:00+00:00,204999.0
2023-11-16T00:00:00-05:00,2023-11-16T05:00:00+00:00,2023-11-17T00:00:00-05:00,2023-11-17T05:00:00+00:00,148307.0
2023-11-17T00:00:00-05:00,2023-11-17T05:00:00+00:00,2023-11-18T00:00:00-05:00,2023-11-18T05:00:00+00:00,140621.0
2023-11-18T00:00:00-05:00,2023-11-18T05:00:00+00:00,2023-11-19T00:00:00-05:00,2023-11-19T05:00:00+00:00,251263.0
2023-11-19T00:00:00-05:00,2023-11-19T05:00:00+00:00,2023-11-20T00:00:00-05:00,2023-11-20T05:00:00+00:00,137804.0
2023-11-20T00:00:00-05:00,2023-11-20T05:00:00+00:00,2023-11-21T00:00:00-05:00,2023-11-21T05:00:00+00:00,53993.0
2023-11-21T00:00:00-05:00,2023-11-21T05:00:00+00:00,2023-11-22T00:00:00-05:00,2023-11-22T05:00:00+00:00,50302.0
2023-11-22T00:00:00-05:00,2023-11-22T05:00:00+00:00,2023-11-23T00:00:00-05:00,2023-11-23T05:00:00+00:00,145693.0
2023-11-23T00:00:00-05:00,2023-11-23T05:00:00+00:00,2023-11-24T00:00:00-05:00,2023-11-24T05:00:00+00:00,207737.0
2023-11-24T00:00:00-05:00,2023-11-24T05:00:00+00:00,2023-11-25T00:00:00-05:00,2023-11-25T05:00:00+00:00,194013.0
2023-11-25T00:00:00-05:00,2023-11-25T05:00:00+00:00,2023-11-26T00:00:00-05:00,2023-11-26T05:00:00+00:00,152242.0
2023-11-26T00:00:00-05:00,2023-11-26T05:00:00+00:00,2023-11-27T00:00:00-05:00,2023-11-27T05:00:00+00:00,60712.0
2023-11-27T00:00:00-05:00,2023-11-27T05:00:00+00:00,2023-11-28T00:00:00-05:00,2023-11-28T05:00:00+00:00,174555.0
2023-11-28T00:00:00-05:00,2023-11-28T05:00:00+00:00,2023-11-29T00:00:00-05:00,2023-11-29T05:00:00+00:00,203034.0
2023-11-29T00:00:00-05:00,2023-11-29T05:00:00+00:00,2023-11-30T00:00:00-05:00,2023-11-30T05:00:00+00:00,210140.0
2023-11-30T00:00:00-05:00,2023-11-30T05:00:00+00:00,2023-12-01T00:00:00-05:00,2023-12-01T05:00:00+00:00,81226.0
2023-12-01T00:00:00-05:00,2023-12-01T05:00:00+00:00,2023-12-02T00:00:00-05:00,2023-12-02T05:00:00+00:00,59839.0
2023-12-02T00:00:00-05:00,2023-12-02T05:00:00+00:00,2023-12-03T00:00:00-05:00,2023-12-03T05:00:00+00:00,69620.0
2023-12-03T00:00:00-05:00,2023-12-03T05:00:00+00:00,2023-12-04T00:00:00-05:00,2023-12-04T05:00:00+00:00,92302.0
2023-12-04T00:00:00-05:00,2023-12-04T05:00:00+00:00,2023-12-05T00:00:00-05:00,2023-12-05T05:00:00+00:00,130477.0
2023-12-05T00:00:00-05:00,2023-12-05T05:00:00+00:00,2023-12-06T00:00:00-05:00,2023-12-06T05:00:00+00:00,111759.0
2023-12-06T00:00:00-05:00,2023-12-06T05:00:00+00:00,2023-12-07T00:00:00-05:00,2023-12-07T05:00:00+00:00,163273.0
2023-12-07T00:00:00-05:00,2023-12-07T05:00:00+00:00,2023-12-08T00:00:00-05:00,2023-12-08T05:00:00+00:00,225496.0
2023-12-08T00:00:00-05:00,2023-12-08T05:00:00+00:00,2023-12-09T00:00:00-05:00,2023-12-09T05:00:00+00:00,119802.0
2023-12-09T00:00:00-05:00,2023-12-09T05:00:00+00:00,2023-12-10T00:00:00-05:00,2023-12-10T05:00:00+00:00,96368.0
2023-12-10T00:00:00-05:00,2023-12-10T05:00:00+00:00,2023-12-11T00:00:00-05:00,2023-12-11T05:00:00+00:00,131995.0
2023-12-11T00:00:00-05:00,2023-12-11T05:00:00+00:00,2023-12-12T00:00:00-05:00,2023-12-12T05:00:00+00:00,179498.0
2023-12-12T00:00:00-05:00,2023-12-12T05:00:00+00:00,2023-12-13T00:00:00-05:00,2023-12-13T05:00:00+00:00,224782.0
2023-12-13T00:00:00-05:00,2023-12-13T05:00:00+00:00,2023-12-14T00:00:00-05:00,2023-12-14T05:00:00+00:00,192038.0
2023-12-14T00:00:00-05:00,2023-12-14T05:00:00+00:00,2023-12-15T00:00:00-05:00,2023-12-15T05:00:00+00:00,240104.0
2023-12-15T00:00:00-05:00,2023-12-15T05:00:00+00:00,2023-12-16T00:00:00-05:00,2023-12-16T05:00:00+00:00,172070.0
2023-12-16T00:00:00-05:00,2023-12-16T05:00:00+00:00,2023-12-17T00:00:00-05:00,2023-12-17T05:00:00+00:00,55997.0
2023-12-17T00:00:00-05:00,2023-12-17T05:00:00+00:00,2023-12-18T00:00:00-05:00,2023-12-18T05:00:00+00:00,107739.0
2023-12-18T00:00:00-05:00,2023-12-18T05:00:00+00:00,2023-12-19T00:00:00-05:00,2023-12-19T05:00:00+00:00,164425.0
2023-12-19T00:00:00-05:00,2023-12-19T05:00:00+00:00,2023-12-20T00:00:00-05:00,2023-12-20T05:00:00+00:00,178444.0
2023-12-20T00:00:00-05:00,2023-12-20T05:00:00+00:00,2023-12-21T00:00:00-05:00,2023-12-21T05:00:00+00:00,173879.0
2023-12-21T00:00:00-05:00,2023-12-21T05:00:00+00:00,2023-12-22T00:00:00-05:00,2023-12-22T05:00:00+00:00,93312.0
2023-12-22T00:00:00-05:00,2023-12-22T05:00:00+00:00,2023-12-23T00:00:00-05:00,2023-12-23T05:00:00+00:00,73000.0
2023-12-23T00:00:00-05:00,2023-12-23T05:00:00+00:00,2023-12-24T00:00:00-05:00,2023-12-24T05:00:00+00:00,56449.0
2023-12-24T00:00:00-05:00,2023-12-24T05:00:00+00:00,2023-12-25T00:00:00-05:00,2023-12-25T05:00:00+00:00,51336.0
2023-12-25T00:00:00-05:00,2023-12-25T05:00:00+00:00,2023-12-26T00:00:00-05:00,2023-12-26T05:00:00+00:00,55767.0
2023-12-26T00:00:00-05:00,2023-12-26T05:00:00+00:00,2023-12-27T00:00:00-05:00,2023-12-27T05:00:00+00:00,116882.0
2023-12-27T00:00:00-05:00,2023-12-27T05:00:00+00:00,2023-12-28T00:00:00-05:00,2023-12-28T05:00:00+00:00,115172.0
2023-12-28T00:00:00-05:00,2023-12-28T05:00:00+00:00,2023-12-29T00:00:00-05:00,2023-12-29T05:00:00+00:00,75543.0
2023-12-29T00:00:00-05:00,2023-12-29T05:00:00+00:00,2023-12-30T00:00:00-05:00,2023-12-30T05:00:00+00:00,114417.0
2023-12-30T00:00:00-05:00,2023-12-30T05:00:00+00:00,2023-12-31T00:00:00-05:00,2023-12-31T05:00:00+00:00,162673.0
2023-12-31T00:00:00-05:00,2023-12-31T05:00:00+00:00,2024-01-01T00:00:00-05:00,2024-01-01T05:00:00+00:00,83280.0
