interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AEC,28.1986666666667
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AECC_CSWS,27.9807
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AECC_ELKINS,26.4367333333333
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AECC_FITZHUGH,27.8712333333333
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AECC_FLTCREEK,26.0468
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AECC_FULTON,29.8652833333333
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AECC_HYDRO13,26.7389666666667
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AECC_JWTURK,29.8441666666667
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AECI,26.7327333333333
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AEPM_CSWS,28.3432833333333
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,ALTW,26.9746833333333
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,AMRN,26.9746833333333
