interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_id,lmp,energy,congestion,loss
2024-05-01T00:00:00-04:00,2024-05-01T04:00:00+00:00,2024-06-01T00:00:00-04:00,2024-06-01T04:00:00+00:00,AEP GEN HUB,34497125.0,23.98519725,23.3075,1.305592,-0.62789475
2024-06-01T00:00:00-04:00,2024-06-01T04:00:00+00:00,2024-07-01T00:00:00-04:00,2024-07-01T04:00:00+00:00,AEP GEN HUB,34497125.0,27.7198300319444,29.3934722222222,-0.585262059722222,-1.08838013055556
2024-07-01T00:00:00-04:00,2024-07-01T04:00:00+00:00,2024-08-01T00:00:00-04:00,2024-08-01T04:00:00+00:00,AEP GEN HUB,34497125.0,34.0997187862903,39.6843951612903,-3.3037446922043,-2.2809316827957
2024-08-01T00:00:00-04:00,2024-08-01T04:00:00+00:00,2024-09-01T00:00:00-04:00,2024-09-01T04:00:00+00:00,AEP GEN HUB,34497125.0,29.5990558054054,32.2184324324324,-1.11820377972973,-1.5011728472973
