title,filed_date,docket_numbers,category,libraries,accession_number,pdf_files,affiliations
"Answer and Motion to Dismiss of PJM Interconnection, L.L.C. to the 11/22/2024 Complaint filed by Constellation Energy Generation, LLC under EL25-20.",12/12/2024,['EL25-20-000'],Submittal,['Electric'],,"[{'file_name': 'Answer and MTD re Constellation.pdf', 'file_desc': 'Answer and Motion to Dismiss of PJM Interconnection, L.L.C.', 'file_size': 282409, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=097511ED-BBA3-C7C7-9DB8-93BCDF200000'}]","['AUTHOR: PJM Interconnection, L.L.C.', 'AGENT: Wright & Talisman, PC', 'RECIPIENT: Office of the Secretary, FERC']"
Post-Technical Conference Comments of Google LLC under AD24-11.,12/10/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'Google Post-Conference Comments AD24-11-000 (1).pdf', 'file_desc': 'Post Techincal Conference Comments of Google, LLC AD24-11-000', 'file_size': 155818, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=C9DB9A78-8247-C2B5-9DA2-93B1A8400000'}]","['AGENT: Google LLC', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Google LLC']"
Post-Technical Conference Comments of the Data Center Coalition under AD24-11.,12/09/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'DCC AD24-11-000 Comments.pdf', 'file_desc': 'No description given', 'file_size': 478115, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=F2BEE08F-02CE-CD09-939C-93AD69000000'}]","['AUTHOR: Data Center Coalition', 'RECIPIENT: Office of the Secretary, FERC']"
Joint Public Service Parties' Post-Conference Comments under AD24-11.,12/09/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': ""Joint Public Service Parties' Post-Conference Comments.pdf"", 'file_desc': 'No description given', 'file_size': 287468, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=475DE810-6409-CDE1-9DEF-93AD4BD00000'}]","['AUTHOR: Exelon Corporation', 'RECIPIENT: Office of the Secretary, FERC']"
"Complaint of Constellation Energy Generation, LLC v. PJM Interconnection, L.L.C under EL25-20.",11/22/2024,['EL25-20-000'],Submittal,['Electric'],,"[{'file_name': 'COMPLAINT REQUESTING FAST TRACK PROCESSING OF CONSTELLATION ENERGY GENERATION, LLC.pdf', 'file_desc': 'COMPLAINT REQUESTING FAST TRACK PROCESSING OF\nCONSTELLATION ENERGY GENERATION, LLC', 'file_size': 1290836, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=4C5D15F7-1458-CF6C-9F4A-93639D800000'}]","['AGENT: Kirkland & Ellis LLP', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Constellation Energy Generation, LLC']"
"Comments and Appendix of Dave Weaver, Exelon Utilities, from the Technical Conference Regarding Large Loads Co-Located at Generating Facilities, 11/01/2024 under Docket Number AD24-11-000. ",11/04/2024,['AD24-11-000'],Submittal,['ElectricRulemaking'],,"[{'file_name': 'Weaver Comments and Appendix_Oct 18 2024.pdf', 'file_desc': '', 'file_size': 359205, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=9193BBDF-6BFF-C87F-983B-92F794D00000'}]","['AUTHOR: EXELON UTILITIES', 'RECIPIENT: FEDERAL ENERGY REGULATORY COMMISSION']"
"Comments of Southern California Edison Company in response to the 11/22/2024 Complaint filed by Constellation Energy Generation, LLC under EL25-20.",12/23/2024,['EL25-20-000'],Submittal,['Electric'],,"[{'file_name': 'SCE Comments.pdf', 'file_desc': 'No description given', 'file_size': 34721, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=E7EBA40F-B02A-C9C7-9F82-93F406E00000'}]","['AUTHOR: Southern California Edison Company', 'AGENT: Steptoe LLP', 'RECIPIENT: Office of the Secretary, FERC']"
"Complaint of Industrial Energy Consumers of America, et al. v. Avista Corporation, et al. under EL25-44.",12/19/2024,['EL25-44-000'],Submittal,['Electric'],,"[{'file_name': 'Consumer 100 kV Complaint FINAL 12.19.pdf', 'file_desc': 'No description given', 'file_size': 3892716, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=59039747-EAE7-C7A0-A67F-93E450D00000'}]","['AUTHOR: Industrial Energy Consumers of America et al.', 'AUTHOR: Industrial Energy Consumers of America et al.', 'AGENT: McNees Wallace & Nurick LLC', 'AGENT: McNees Wallace & Nurick LLC', 'RECIPIENT: Office of the Secretary, FERC']"
Post-Technical Conference Comments of the Independent Market Monitor for PJM under AD24-11.,12/17/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': '2024-12-16 IMM Comments Docket No. AD24-11-AS FILED.pdf', 'file_desc': 'No description given', 'file_size': 518500, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=507E3315-15B3-CB8E-9D60-93D4AAE00000'}]","['RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Monitoring Analytics, LLC', 'AGENT: Monitoring Analytics, LLC']"
Comments of the American Council on Renewable Energy re Large Loads Co-Located at Generating Facilities under AD24-11.,12/09/2024,['AD24-11-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'ACORE Comments AD24-11 12 9 24.pdf', 'file_desc': 'No description given', 'file_size': 190317, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=680C7FE9-C376-C18E-9E44-93AD54400000'}]","['AUTHOR: American Council on Renewable Energy', 'AGENT: American Council on Renewable Energy', 'RECIPIENT: Office of the Secretary, FERC']"
