operation_profile,state_of_charge,net_revenue,total_revenue,charging_cost,degradation_penalty
0.0,0.5,0.0,0.0,0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
0.0,0.5,0.0,0.0,0.0,-0.0
0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0
-0.0,0.5,0.0,0.0,-0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0
0.0,0.5,0.0,0.0,0.0,0.0
88.0,0.3778,479.16,1007.16,0.0,-528.0
0.0,0.3778,0.0,0.0,0.0,-0.0
100.0,0.2389,771.0,1371.0,0.0,-600.0
0.0,0.2389,0.0,0.0,0.0,-0.0
0.0,0.2389,0.0,0.0,0.0,-0.0
100.0,0.1,561.5,1161.5,0.0,-600.0
0.0,0.1,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,0.0,-0.0
-19.0,0.1,-505.84,-511.92,120.08,-114.0
-57.0,0.1528,-250.965,-279.6075,370.6425,-342.0
-0.0,0.1264,-646.25,-646.25,0.0,-0.0
-0.0,0.1,-589.0,-589.0,0.0,-0.0
-100.0,0.2125,122.5,-0.0,722.5,-600.0
-100.0,0.325,168.75,-0.0,768.75,-600.0
-100.0,0.4375,137.0,-0.0,737.0,-600.0
-100.0,0.55,164.0,-0.0,764.0,-600.0
-100.0,0.6625,166.25,-0.0,766.25,-600.0
-100.0,0.775,164.0,-0.0,764.0,-600.0
-0.0,0.7486,-569.0,-569.0,0.0,-0.0
-47.0,0.7875,-322.305,-356.0275,315.7225,-282.0
-100.0,0.9,121.75,-0.0,721.75,-600.0
-0.0,0.9,-0.0,-0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,0.0,0.0
-0.0,0.9,0.0,-0.0,0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
100.0,0.7611,926.75,1526.75,0.0,-600.0
100.0,0.6222,1020.5,1620.5,0.0,-600.0
100.0,0.4833,1171.75,1771.75,0.0,-600.0
100.0,0.3444,782.0,1382.0,0.0,-600.0
0.0,0.3444,0.0,0.0,0.0,-0.0
0.0,0.3444,0.0,0.0,0.0,-0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,-0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,-0.0,0.0,-0.0,-0.0
-0.0,0.3444,-0.0,0.0,-0.0,-0.0
-0.0,0.3444,-0.0,0.0,-0.0,-0.0
-0.0,0.3444,-0.0,0.0,-0.0,-0.0
-0.0,0.3444,-0.0,0.0,-0.0,-0.0
-0.0,0.3444,-0.0,0.0,-0.0,-0.0
-0.0,0.3444,-0.0,0.0,-0.0,-0.0
-0.0,0.3444,-0.0,0.0,-0.0,-0.0
-0.0,0.3444,-0.0,0.0,0.0,-0.0
-0.0,0.3444,-0.0,0.0,0.0,-0.0
-100.0,0.4569,-542.25,0.0,57.75,-600.0
-100.0,0.5694,-541.75,0.0,58.25,-600.0
-100.0,0.6819,-542.0,0.0,58.0,-600.0
-100.0,0.7944,-542.5,0.0,57.5,-600.0
-93.8272,0.9,-526.3704,0.0,36.5926,-562.963
-0.0,0.9,-0.0,0.0,0.0,-0.0
-0.0,0.9,-0.0,0.0,0.0,-0.0
-0.0,0.9,-0.0,-0.0,0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,-0.0
0.0,0.9,0.0,0.0,0.0,-0.0
100.0,0.7611,798.5,1398.5,0.0,-600.0
0.0,0.7611,0.0,0.0,0.0,0.0
100.0,0.6222,6350.2501,6950.2501,0.0,-600.0
-0.0,0.6222,0.0,0.0,-0.0,0.0
-0.0,0.6222,0.0,0.0,-0.0,0.0
-0.0,0.6222,-0.0,0.0,-0.0,0.0
-0.0,0.6222,0.0,0.0,-0.0,0.0
-0.0,0.6222,0.0,0.0,-0.0,0.0
0.0,0.6222,0.0,0.0,0.0,0.0
-0.0,0.6222,0.0,0.0,-0.0,0.0
-0.0,0.6222,0.0,0.0,-0.0,0.0
0.0,0.6222,0.0,0.0,0.0,0.0
100.0,0.4833,853.25,1453.25,0.0,-600.0
0.0,0.4833,0.0,0.0,0.0,0.0
0.0,0.4833,0.0,0.0,0.0,-0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
0.0,0.4833,0.0,0.0,0.0,0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
0.0,0.4833,0.0,0.0,0.0,0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
-0.0,0.4833,-0.0,0.0,-0.0,-0.0
-0.0,0.4833,-0.0,0.0,-0.0,-0.0
-0.0,0.4833,-0.0,0.0,-0.0,-0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
-0.0,0.4833,0.0,0.0,-0.0,0.0
0.0,0.4833,0.0,0.0,0.0,0.0
100.0,0.3444,1042.0,1642.0,0.0,-600.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
-0.0,0.3444,0.0,0.0,-0.0,0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,-0.0
0.0,0.3444,0.0,0.0,0.0,0.0
0.0,0.3444,0.0,0.0,0.0,-0.0
100.0,0.2056,997.75,1597.75,0.0,-600.0
0.0,0.2056,0.0,0.0,0.0,-0.0
0.0,0.2056,0.0,0.0,0.0,-0.0
0.0,0.2056,0.0,0.0,0.0,0.0
0.0,0.2056,0.0,0.0,0.0,0.0
0.0,0.2056,0.0,0.0,0.0,0.0
0.0,0.2056,0.0,0.0,0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,-0.0,0.0,-0.0,-0.0
-0.0,0.2056,-0.0,0.0,-0.0,0.0
-0.0,0.2056,-0.0,0.0,-0.0,-0.0
-0.0,0.2056,-0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,0.0,0.0,-0.0,0.0
-0.0,0.2056,-0.0,0.0,-0.0,-0.0
-0.0,0.2056,-0.0,0.0,-0.0,0.0
-0.0,0.2056,-0.0,0.0,-0.0,0.0
-0.0,0.2056,-0.0,0.0,-0.0,0.0
-0.0,0.2056,-0.0,0.0,-0.0,-0.0
-0.0,0.2056,-0.0,0.0,-0.0,-0.0
-0.0,0.2056,-0.0,-0.0,-0.0,-0.0
-0.0,0.2056,-0.0,-0.0,-0.0,-0.0
-100.0,0.3181,-603.5,-0.0,-3.5,-600.0
-100.0,0.4306,-605.25,-0.0,-5.25,-600.0
-76.5432,0.5167,-465.1914,-0.0,-5.9321,-459.2593
-0.0,0.5167,-0.0,-0.0,-0.0,-0.0
-0.0,0.5167,-0.0,-0.0,-0.0,-0.0
-0.0,0.5167,-0.0,-0.0,-0.0,-0.0
-0.0,0.5167,-0.0,-0.0,-0.0,-0.0
-0.0,0.5167,-0.0,-0.0,-0.0,-0.0
-0.0,0.5167,-0.0,0.0,-0.0,-0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,-0.0
0.0,0.5167,0.0,0.0001,0.0,-0.0
0.0,0.5167,0.0,0.0,0.0,-0.0
0.0,0.5167,0.0,0.0,0.0,-0.0
0.0,0.5167,0.0,0.0,0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,-0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
-0.0,0.5167,0.0,0.0,-0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,0.0
0.0,0.5167,0.0,0.0,0.0,-0.0
0.0,0.5167,0.0,0.0,0.0,-0.0
100.0,0.3778,800.5,1400.5,0.0,-600.0
100.0,0.2389,1408.75,2008.75,0.0,-600.0
100.0,0.1,1348.25,1948.25,0.0,-600.0
0.0,0.1,0.0,0.0,0.0,-0.0
0.0,0.1,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
0.0,0.1,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
0.0,0.1,0.0,0.0,0.0,0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,0.0,0.0,-0.0
-100.0,0.2125,-589.5,0.0,10.5,-600.0
-23.4568,0.2389,-138.9814,0.0,1.7593,-140.7407
-0.0,0.2389,-0.0,0.0,0.0,-0.0
-0.0,0.2389,-0.0,-0.0,-0.0,-0.0
-0.0,0.2389,-0.0,-0.0,-0.0,-0.0
-0.0,0.2389,-0.0,0.0,-0.0,-0.0
