interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,pnode,lmp,energy,congestion,loss
2024-01-01T06:00:00-06:00,2024-01-01T12:00:00+00:00,2024-01-01T07:00:00-06:00,2024-01-01T13:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,33.4225,32.9497,-0.0084,0.4812
2024-01-01T07:00:00-06:00,2024-01-01T13:00:00+00:00,2024-01-01T08:00:00-06:00,2024-01-01T14:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,37.7004,38.0132,-0.0922,-0.2206
2024-01-01T07:00:00-06:00,2024-01-01T13:00:00+00:00,2024-01-01T08:00:00-06:00,2024-01-01T14:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,38.8602,38.0132,0.0955,0.7515
2024-01-01T08:00:00-06:00,2024-01-01T14:00:00+00:00,2024-01-01T09:00:00-06:00,2024-01-01T15:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,37.69,37.9923,-0.0949,-0.2074
2024-01-01T08:00:00-06:00,2024-01-01T14:00:00+00:00,2024-01-01T09:00:00-06:00,2024-01-01T15:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,38.9706,37.9924,0.095,0.8832
2024-01-01T09:00:00-06:00,2024-01-01T15:00:00+00:00,2024-01-01T10:00:00-06:00,2024-01-01T16:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,35.7752,35.694,0.1125,-0.0313
2024-01-01T09:00:00-06:00,2024-01-01T15:00:00+00:00,2024-01-01T10:00:00-06:00,2024-01-01T16:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,37.5855,35.694,0.8729,1.0186
2024-01-01T10:00:00-06:00,2024-01-01T16:00:00+00:00,2024-01-01T11:00:00-06:00,2024-01-01T17:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,33.4146,33.0593,0.1206,0.2347
2024-01-01T10:00:00-06:00,2024-01-01T16:00:00+00:00,2024-01-01T11:00:00-06:00,2024-01-01T17:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,34.87,33.0592,0.9484,0.8624
2024-01-01T11:00:00-06:00,2024-01-01T17:00:00+00:00,2024-01-01T12:00:00-06:00,2024-01-01T18:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,28.5537,28.1378,0.1074,0.3085
2024-01-01T11:00:00-06:00,2024-01-01T17:00:00+00:00,2024-01-01T12:00:00-06:00,2024-01-01T18:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,29.626,28.1379,0.8666,0.6215
2024-01-01T12:00:00-06:00,2024-01-01T18:00:00+00:00,2024-01-01T13:00:00-06:00,2024-01-01T19:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,25.2205,25.4818,-0.4691,0.2078
2024-01-01T12:00:00-06:00,2024-01-01T18:00:00+00:00,2024-01-01T13:00:00-06:00,2024-01-01T19:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,26.8819,25.4818,0.9344,0.4657
2024-01-01T13:00:00-06:00,2024-01-01T19:00:00+00:00,2024-01-01T14:00:00-06:00,2024-01-01T20:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,22.9146,23.5776,-0.8025,0.1395
2024-01-01T13:00:00-06:00,2024-01-01T19:00:00+00:00,2024-01-01T14:00:00-06:00,2024-01-01T20:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,24.5573,23.5775,0.5581,0.4217
2024-01-01T14:00:00-06:00,2024-01-01T20:00:00+00:00,2024-01-01T15:00:00-06:00,2024-01-01T21:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,21.549,22.4153,-0.9817,0.1154
2024-01-01T14:00:00-06:00,2024-01-01T20:00:00+00:00,2024-01-01T15:00:00-06:00,2024-01-01T21:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,23.3252,22.4153,0.5608,0.3491
2024-01-01T15:00:00-06:00,2024-01-01T21:00:00+00:00,2024-01-01T16:00:00-06:00,2024-01-01T22:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,21.3645,22.1706,-0.7841,-0.022
2024-01-01T15:00:00-06:00,2024-01-01T21:00:00+00:00,2024-01-01T16:00:00-06:00,2024-01-01T22:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,23.1127,22.1707,0.6097,0.3323
2024-01-01T16:00:00-06:00,2024-01-01T22:00:00+00:00,2024-01-01T17:00:00-06:00,2024-01-01T23:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,20.2224,21.9404,-1.5717,-0.1463
2024-01-01T16:00:00-06:00,2024-01-01T22:00:00+00:00,2024-01-01T17:00:00-06:00,2024-01-01T23:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,23.5175,21.9404,1.1401,0.437
2024-01-01T17:00:00-06:00,2024-01-01T23:00:00+00:00,2024-01-01T18:00:00-06:00,2024-01-02T00:00:00+00:00,DAY_AHEAD_HOURLY,SPPNORTH_HUB,Hub,SPPNORTH_H,18.3736,25.2073,-6.3898,-0.4439
2024-01-01T17:00:00-06:00,2024-01-01T23:00:00+00:00,2024-01-01T18:00:00-06:00,2024-01-02T00:00:00+00:00,DAY_AHEAD_HOURLY,SPPSOUTH_HUB,Hub,SPPSOUTH_H,30.8959,25.2072,5.0613,0.6274
