timestamp,value
1704067200000,{'electricity': 0.024}
1704070800000,{'electricity': 0.0}
1704074400000,{'electricity': 0.0}
1704078000000,{'electricity': 0.0}
1704081600000,{'electricity': 0.0}
1704085200000,{'electricity': 0.0}
1704088800000,{'electricity': 0.0}
1704092400000,{'electricity': 0.0}
1704096000000,{'electricity': 0.0}
1704099600000,{'electricity': 0.0}
1704103200000,{'electricity': 0.0}
1704106800000,{'electricity': 0.0}
1704110400000,{'electricity': 0.0}
1704114000000,{'electricity': 0.0}
1704117600000,{'electricity': 0.0}
1704121200000,{'electricity': 0.066}
1704124800000,{'electricity': 0.3}
1704128400000,{'electricity': 0.474}
1704132000000,{'electricity': 0.587}
1704135600000,{'electricity': 0.631}
1704139200000,{'electricity': 0.62}
1704142800000,{'electricity': 0.556}
1704146400000,{'electricity': 0.435}
1704150000000,{'electricity': 0.249}
1704153600000,{'electricity': 0.042}
1704157200000,{'electricity': 0.0}
1704160800000,{'electricity': 0.0}
1704164400000,{'electricity': 0.0}
1704168000000,{'electricity': 0.0}
1704171600000,{'electricity': 0.0}
1704175200000,{'electricity': 0.0}
1704178800000,{'electricity': 0.0}
1704182400000,{'electricity': 0.0}
1704186000000,{'electricity': 0.0}
1704189600000,{'electricity': 0.0}
1704193200000,{'electricity': 0.0}
1704196800000,{'electricity': 0.0}
1704200400000,{'electricity': 0.0}
1704204000000,{'electricity': 0.0}
1704207600000,{'electricity': 0.077}
1704211200000,{'electricity': 0.271}
1704214800000,{'electricity': 0.446}
1704218400000,{'electricity': 0.585}
1704222000000,{'electricity': 0.634}
1704225600000,{'electricity': 0.514}
1704229200000,{'electricity': 0.289}
1704232800000,{'electricity': 0.268}
1704236400000,{'electricity': 0.163}
1704240000000,{'electricity': 0.02}
1704243600000,{'electricity': 0.0}
1704247200000,{'electricity': 0.0}
1704250800000,{'electricity': 0.0}
1704254400000,{'electricity': 0.0}
1704258000000,{'electricity': 0.0}
1704261600000,{'electricity': 0.0}
1704265200000,{'electricity': 0.0}
1704268800000,{'electricity': 0.0}
1704272400000,{'electricity': 0.0}
1704276000000,{'electricity': 0.0}
1704279600000,{'electricity': 0.0}
1704283200000,{'electricity': 0.0}
1704286800000,{'electricity': 0.0}
1704290400000,{'electricity': 0.0}
1704294000000,{'electricity': 0.066}
1704297600000,{'electricity': 0.297}
1704301200000,{'electricity': 0.496}
1704304800000,{'electricity': 0.595}
1704308400000,{'electricity': 0.615}
1704312000000,{'electricity': 0.558}
1704315600000,{'electricity': 0.459}
1704319200000,{'electricity': 0.353}
1704322800000,{'electricity': 0.204}
1704326400000,{'electricity': 0.04}
1704330000000,{'electricity': 0.0}
1704333600000,{'electricity': 0.0}
1704337200000,{'electricity': 0.0}
1704340800000,{'electricity': 0.0}
1704344400000,{'electricity': 0.0}
1704348000000,{'electricity': 0.0}
1704351600000,{'electricity': 0.0}
1704355200000,{'electricity': 0.0}
1704358800000,{'electricity': 0.0}
1704362400000,{'electricity': 0.0}
1704366000000,{'electricity': 0.0}
1704369600000,{'electricity': 0.0}
1704373200000,{'electricity': 0.0}
1704376800000,{'electricity': 0.0}
1704380400000,{'electricity': 0.102}
1704384000000,{'electricity': 0.339}
1704387600000,{'electricity': 0.48}
1704391200000,{'electricity': 0.587}
1704394800000,{'electricity': 0.649}
1704398400000,{'electricity': 0.631}
1704402000000,{'electricity': 0.582}
1704405600000,{'electricity': 0.463}
1704409200000,{'electricity': 0.274}
1704412800000,{'electricity': 0.057}
1704416400000,{'electricity': 0.0}
1704420000000,{'electricity': 0.0}
1704423600000,{'electricity': 0.0}
1704427200000,{'electricity': 0.0}
1704430800000,{'electricity': 0.0}
1704434400000,{'electricity': 0.0}
1704438000000,{'electricity': 0.0}
1704441600000,{'electricity': 0.0}
1704445200000,{'electricity': 0.0}
1704448800000,{'electricity': 0.0}
1704452400000,{'electricity': 0.0}
1704456000000,{'electricity': 0.0}
1704459600000,{'electricity': 0.0}
1704463200000,{'electricity': 0.0}
1704466800000,{'electricity': 0.026}
1704470400000,{'electricity': 0.19}
1704474000000,{'electricity': 0.428}
1704477600000,{'electricity': 0.582}
1704481200000,{'electricity': 0.64}
1704484800000,{'electricity': 0.635}
1704488400000,{'electricity': 0.57}
1704492000000,{'electricity': 0.448}
1704495600000,{'electricity': 0.264}
1704499200000,{'electricity': 0.053}
1704502800000,{'electricity': 0.0}
1704506400000,{'electricity': 0.0}
1704510000000,{'electricity': 0.0}
1704513600000,{'electricity': 0.0}
1704517200000,{'electricity': 0.0}
1704520800000,{'electricity': 0.0}
1704524400000,{'electricity': 0.0}
1704528000000,{'electricity': 0.0}
1704531600000,{'electricity': 0.0}
1704535200000,{'electricity': 0.0}
1704538800000,{'electricity': 0.0}
1704542400000,{'electricity': 0.0}
1704546000000,{'electricity': 0.0}
1704549600000,{'electricity': 0.0}
1704553200000,{'electricity': 0.134}
1704556800000,{'electricity': 0.362}
1704560400000,{'electricity': 0.529}
1704564000000,{'electricity': 0.627}
1704567600000,{'electricity': 0.672}
1704571200000,{'electricity': 0.65}
1704574800000,{'electricity': 0.536}
1704578400000,{'electricity': 0.333}
1704582000000,{'electricity': 0.119}
1704585600000,{'electricity': 0.01}
1704589200000,{'electricity': 0.0}
1704592800000,{'electricity': 0.0}
1704596400000,{'electricity': 0.0}
1704600000000,{'electricity': 0.0}
1704603600000,{'electricity': 0.0}
1704607200000,{'electricity': 0.0}
1704610800000,{'electricity': 0.0}
1704614400000,{'electricity': 0.0}
1704618000000,{'electricity': 0.0}
1704621600000,{'electricity': 0.0}
1704625200000,{'electricity': 0.0}
1704628800000,{'electricity': 0.0}
1704632400000,{'electricity': 0.0}
1704636000000,{'electricity': 0.0}
1704639600000,{'electricity': 0.135}
1704643200000,{'electricity': 0.374}
1704646800000,{'electricity': 0.55}
1704650400000,{'electricity': 0.656}
1704654000000,{'electricity': 0.702}
1704657600000,{'electricity': 0.692}
1704661200000,{'electricity': 0.624}
1704664800000,{'electricity': 0.496}
1704668400000,{'electricity': 0.301}
1704672000000,{'electricity': 0.075}
1704675600000,{'electricity': 0.0}
1704679200000,{'electricity': 0.0}
1704682800000,{'electricity': 0.0}
1704686400000,{'electricity': 0.0}
1704690000000,{'electricity': 0.0}
1704693600000,{'electricity': 0.0}
1704697200000,{'electricity': 0.0}
1704700800000,{'electricity': 0.0}
1704704400000,{'electricity': 0.0}
1704708000000,{'electricity': 0.0}
1704711600000,{'electricity': 0.0}
1704715200000,{'electricity': 0.0}
1704718800000,{'electricity': 0.0}
1704722400000,{'electricity': 0.0}
1704726000000,{'electricity': 0.148}
1704729600000,{'electricity': 0.379}
1704733200000,{'electricity': 0.546}
1704736800000,{'electricity': 0.648}
1704740400000,{'electricity': 0.692}
1704744000000,{'electricity': 0.679}
1704747600000,{'electricity': 0.609}
1704751200000,{'electricity': 0.48}
1704754800000,{'electricity': 0.286}
1704758400000,{'electricity': 0.052}
1704762000000,{'electricity': 0.0}
1704765600000,{'electricity': 0.0}
1704769200000,{'electricity': 0.0}
1704772800000,{'electricity': 0.0}
1704776400000,{'electricity': 0.0}
1704780000000,{'electricity': 0.0}
1704783600000,{'electricity': 0.0}
1704787200000,{'electricity': 0.0}
1704790800000,{'electricity': 0.0}
1704794400000,{'electricity': 0.0}
1704798000000,{'electricity': 0.0}
1704801600000,{'electricity': 0.0}
1704805200000,{'electricity': 0.0}
1704808800000,{'electricity': 0.0}
1704812400000,{'electricity': 0.133}
1704816000000,{'electricity': 0.36}
1704819600000,{'electricity': 0.525}
1704823200000,{'electricity': 0.626}
1704826800000,{'electricity': 0.662}
1704830400000,{'electricity': 0.636}
1704834000000,{'electricity': 0.55}
1704837600000,{'electricity': 0.351}
1704841200000,{'electricity': 0.189}
1704844800000,{'electricity': 0.023}
1704848400000,{'electricity': 0.0}
1704852000000,{'electricity': 0.0}
1704855600000,{'electricity': 0.0}
1704859200000,{'electricity': 0.0}
1704862800000,{'electricity': 0.0}
1704866400000,{'electricity': 0.0}
1704870000000,{'electricity': 0.0}
1704873600000,{'electricity': 0.0}
1704877200000,{'electricity': 0.0}
1704880800000,{'electricity': 0.0}
1704884400000,{'electricity': 0.0}
1704888000000,{'electricity': 0.0}
1704891600000,{'electricity': 0.0}
1704895200000,{'electricity': 0.0}
1704898800000,{'electricity': 0.108}
1704902400000,{'electricity': 0.322}
1704906000000,{'electricity': 0.519}
1704909600000,{'electricity': 0.624}
1704913200000,{'electricity': 0.668}
1704916800000,{'electricity': 0.655}
1704920400000,{'electricity': 0.587}
1704924000000,{'electricity': 0.462}
1704927600000,{'electricity': 0.275}
1704931200000,{'electricity': 0.053}
1704934800000,{'electricity': 0.0}
1704938400000,{'electricity': 0.0}
1704942000000,{'electricity': 0.0}
1704945600000,{'electricity': 0.0}
1704949200000,{'electricity': 0.0}
1704952800000,{'electricity': 0.0}
1704956400000,{'electricity': 0.0}
1704960000000,{'electricity': 0.0}
1704963600000,{'electricity': 0.0}
1704967200000,{'electricity': 0.0}
1704970800000,{'electricity': 0.0}
1704974400000,{'electricity': 0.0}
1704978000000,{'electricity': 0.0}
1704981600000,{'electricity': 0.0}
1704985200000,{'electricity': 0.146}
1704988800000,{'electricity': 0.379}
1704992400000,{'electricity': 0.551}
1704996000000,{'electricity': 0.659}
1704999600000,{'electricity': 0.703}
1705003200000,{'electricity': 0.691}
1705006800000,{'electricity': 0.623}
1705010400000,{'electricity': 0.494}
1705014000000,{'electricity': 0.301}
1705017600000,{'electricity': 0.058}
1705021200000,{'electricity': 0.0}
1705024800000,{'electricity': 0.0}
1705028400000,{'electricity': 0.0}
1705032000000,{'electricity': 0.0}
1705035600000,{'electricity': 0.0}
1705039200000,{'electricity': 0.0}
1705042800000,{'electricity': 0.0}
1705046400000,{'electricity': 0.0}
1705050000000,{'electricity': 0.0}
1705053600000,{'electricity': 0.0}
1705057200000,{'electricity': 0.0}
1705060800000,{'electricity': 0.0}
1705064400000,{'electricity': 0.0}
1705068000000,{'electricity': 0.0}
1705071600000,{'electricity': 0.136}
1705075200000,{'electricity': 0.362}
1705078800000,{'electricity': 0.529}
1705082400000,{'electricity': 0.632}
1705086000000,{'electricity': 0.676}
1705089600000,{'electricity': 0.657}
1705093200000,{'electricity': 0.492}
1705096800000,{'electricity': 0.468}
1705100400000,{'electricity': 0.269}
1705104000000,{'electricity': 0.029}
1705107600000,{'electricity': 0.0}
1705111200000,{'electricity': 0.0}
1705114800000,{'electricity': 0.0}
1705118400000,{'electricity': 0.0}
1705122000000,{'electricity': 0.0}
1705125600000,{'electricity': 0.0}
1705129200000,{'electricity': 0.0}
1705132800000,{'electricity': 0.0}
1705136400000,{'electricity': 0.0}
1705140000000,{'electricity': 0.0}
1705143600000,{'electricity': 0.0}
1705147200000,{'electricity': 0.0}
1705150800000,{'electricity': 0.0}
1705154400000,{'electricity': 0.0}
1705158000000,{'electricity': 0.084}
1705161600000,{'electricity': 0.258}
1705165200000,{'electricity': 0.476}
1705168800000,{'electricity': 0.568}
1705172400000,{'electricity': 0.633}
1705176000000,{'electricity': 0.629}
1705179600000,{'electricity': 0.56}
1705183200000,{'electricity': 0.439}
1705186800000,{'electricity': 0.256}
1705190400000,{'electricity': 0.037}
1705194000000,{'electricity': 0.0}
1705197600000,{'electricity': 0.0}
1705201200000,{'electricity': 0.0}
1705204800000,{'electricity': 0.0}
1705208400000,{'electricity': 0.0}
1705212000000,{'electricity': 0.0}
1705215600000,{'electricity': 0.0}
1705219200000,{'electricity': 0.0}
1705222800000,{'electricity': 0.0}
1705226400000,{'electricity': 0.0}
1705230000000,{'electricity': 0.0}
1705233600000,{'electricity': 0.0}
1705237200000,{'electricity': 0.0}
1705240800000,{'electricity': 0.0}
1705244400000,{'electricity': 0.103}
1705248000000,{'electricity': 0.322}
1705251600000,{'electricity': 0.495}
1705255200000,{'electricity': 0.61}
1705258800000,{'electricity': 0.65}
1705262400000,{'electricity': 0.631}
1705266000000,{'electricity': 0.554}
1705269600000,{'electricity': 0.437}
1705273200000,{'electricity': 0.224}
1705276800000,{'electricity': 0.027}
1705280400000,{'electricity': 0.0}
1705284000000,{'electricity': 0.0}
1705287600000,{'electricity': 0.0}
1705291200000,{'electricity': 0.0}
1705294800000,{'electricity': 0.0}
1705298400000,{'electricity': 0.0}
1705302000000,{'electricity': 0.0}
1705305600000,{'electricity': 0.0}
1705309200000,{'electricity': 0.0}
1705312800000,{'electricity': 0.0}
1705316400000,{'electricity': 0.0}
1705320000000,{'electricity': 0.0}
1705323600000,{'electricity': 0.0}
1705327200000,{'electricity': 0.0}
1705330800000,{'electricity': 0.064}
1705334400000,{'electricity': 0.196}
1705338000000,{'electricity': 0.482}
1705341600000,{'electricity': 0.611}
1705345200000,{'electricity': 0.572}
1705348800000,{'electricity': 0.58}
1705352400000,{'electricity': 0.565}
1705356000000,{'electricity': 0.454}
1705359600000,{'electricity': 0.272}
1705363200000,{'electricity': 0.051}
1705366800000,{'electricity': 0.0}
1705370400000,{'electricity': 0.0}
1705374000000,{'electricity': 0.0}
1705377600000,{'electricity': 0.0}
1705381200000,{'electricity': 0.0}
1705384800000,{'electricity': 0.0}
1705388400000,{'electricity': 0.0}
1705392000000,{'electricity': 0.0}
1705395600000,{'electricity': 0.0}
1705399200000,{'electricity': 0.0}
1705402800000,{'electricity': 0.0}
1705406400000,{'electricity': 0.0}
1705410000000,{'electricity': 0.0}
1705413600000,{'electricity': 0.0}
1705417200000,{'electricity': 0.121}
1705420800000,{'electricity': 0.339}
1705424400000,{'electricity': 0.496}
1705428000000,{'electricity': 0.577}
