timestamp,value
1704067200000,{'electricity': 0.816}
1704070800000,{'electricity': 0.803}
1704074400000,{'electricity': 0.763}
1704078000000,{'electricity': 0.763}
1704081600000,{'electricity': 0.727}
1704085200000,{'electricity': 0.606}
1704088800000,{'electricity': 0.516}
1704092400000,{'electricity': 0.486}
1704096000000,{'electricity': 0.474}
1704099600000,{'electricity': 0.447}
1704103200000,{'electricity': 0.414}
1704106800000,{'electricity': 0.377}
1704110400000,{'electricity': 0.351}
1704114000000,{'electricity': 0.316}
1704117600000,{'electricity': 0.217}
1704121200000,{'electricity': 0.175}
1704124800000,{'electricity': 0.109}
1704128400000,{'electricity': 0.055}
1704132000000,{'electricity': 0.011}
1704135600000,{'electricity': 0.001}
1704139200000,{'electricity': 0.0}
1704142800000,{'electricity': 0.0}
1704146400000,{'electricity': 0.005}
1704150000000,{'electricity': 0.067}
1704153600000,{'electricity': 0.152}
1704157200000,{'electricity': 0.259}
1704160800000,{'electricity': 0.42}
1704164400000,{'electricity': 0.484}
1704168000000,{'electricity': 0.425}
1704171600000,{'electricity': 0.326}
1704175200000,{'electricity': 0.281}
1704178800000,{'electricity': 0.288}
1704182400000,{'electricity': 0.3}
1704186000000,{'electricity': 0.256}
1704189600000,{'electricity': 0.195}
1704193200000,{'electricity': 0.155}
1704196800000,{'electricity': 0.126}
1704200400000,{'electricity': 0.094}
1704204000000,{'electricity': 0.058}
1704207600000,{'electricity': 0.041}
1704211200000,{'electricity': 0.029}
1704214800000,{'electricity': 0.017}
1704218400000,{'electricity': 0.005}
1704222000000,{'electricity': 0.0}
1704225600000,{'electricity': 0.0}
1704229200000,{'electricity': 0.001}
1704232800000,{'electricity': 0.0}
1704236400000,{'electricity': 0.002}
1704240000000,{'electricity': 0.013}
1704243600000,{'electricity': 0.019}
1704247200000,{'electricity': 0.018}
1704250800000,{'electricity': 0.007}
1704254400000,{'electricity': 0.0}
1704258000000,{'electricity': 0.0}
1704261600000,{'electricity': 0.009}
1704265200000,{'electricity': 0.099}
1704268800000,{'electricity': 0.238}
1704272400000,{'electricity': 0.341}
1704276000000,{'electricity': 0.328}
1704279600000,{'electricity': 0.247}
1704283200000,{'electricity': 0.18}
1704286800000,{'electricity': 0.147}
1704290400000,{'electricity': 0.072}
1704294000000,{'electricity': 0.021}
1704297600000,{'electricity': 0.008}
1704301200000,{'electricity': 0.003}
1704304800000,{'electricity': 0.001}
1704308400000,{'electricity': 0.001}
1704312000000,{'electricity': 0.001}
1704315600000,{'electricity': 0.0}
1704319200000,{'electricity': 0.0}
1704322800000,{'electricity': 0.0}
1704326400000,{'electricity': 0.025}
1704330000000,{'electricity': 0.119}
1704333600000,{'electricity': 0.274}
1704337200000,{'electricity': 0.436}
1704340800000,{'electricity': 0.543}
1704344400000,{'electricity': 0.581}
1704348000000,{'electricity': 0.561}
1704351600000,{'electricity': 0.504}
1704355200000,{'electricity': 0.376}
1704358800000,{'electricity': 0.226}
1704362400000,{'electricity': 0.159}
1704366000000,{'electricity': 0.118}
1704369600000,{'electricity': 0.104}
1704373200000,{'electricity': 0.118}
1704376800000,{'electricity': 0.227}
1704380400000,{'electricity': 0.399}
1704384000000,{'electricity': 0.629}
1704387600000,{'electricity': 0.75}
1704391200000,{'electricity': 0.802}
1704394800000,{'electricity': 0.829}
1704398400000,{'electricity': 0.84}
1704402000000,{'electricity': 0.794}
1704405600000,{'electricity': 0.642}
1704409200000,{'electricity': 0.615}
1704412800000,{'electricity': 0.758}
1704416400000,{'electricity': 0.793}
1704420000000,{'electricity': 0.812}
1704423600000,{'electricity': 0.823}
1704427200000,{'electricity': 0.82}
1704430800000,{'electricity': 0.745}
1704434400000,{'electricity': 0.673}
1704438000000,{'electricity': 0.658}
1704441600000,{'electricity': 0.644}
1704445200000,{'electricity': 0.628}
1704448800000,{'electricity': 0.624}
1704452400000,{'electricity': 0.631}
1704456000000,{'electricity': 0.635}
1704459600000,{'electricity': 0.636}
1704463200000,{'electricity': 0.475}
1704466800000,{'electricity': 0.316}
1704470400000,{'electricity': 0.531}
1704474000000,{'electricity': 0.672}
1704477600000,{'electricity': 0.757}
1704481200000,{'electricity': 0.825}
1704484800000,{'electricity': 0.853}
1704488400000,{'electricity': 0.81}
1704492000000,{'electricity': 0.643}
1704495600000,{'electricity': 0.538}
1704499200000,{'electricity': 0.615}
1704502800000,{'electricity': 0.674}
1704506400000,{'electricity': 0.657}
1704510000000,{'electricity': 0.544}
1704513600000,{'electricity': 0.366}
1704517200000,{'electricity': 0.206}
1704520800000,{'electricity': 0.094}
1704524400000,{'electricity': 0.025}
1704528000000,{'electricity': 0.008}
1704531600000,{'electricity': 0.011}
1704535200000,{'electricity': 0.022}
1704538800000,{'electricity': 0.04}
1704542400000,{'electricity': 0.048}
1704546000000,{'electricity': 0.051}
1704549600000,{'electricity': 0.039}
1704553200000,{'electricity': 0.014}
1704556800000,{'electricity': 0.028}
1704560400000,{'electricity': 0.061}
1704564000000,{'electricity': 0.118}
1704567600000,{'electricity': 0.193}
1704571200000,{'electricity': 0.29}
1704574800000,{'electricity': 0.391}
1704578400000,{'electricity': 0.391}
1704582000000,{'electricity': 0.323}
1704585600000,{'electricity': 0.253}
1704589200000,{'electricity': 0.155}
1704592800000,{'electricity': 0.115}
1704596400000,{'electricity': 0.17}
1704600000000,{'electricity': 0.251}
1704603600000,{'electricity': 0.213}
1704607200000,{'electricity': 0.176}
1704610800000,{'electricity': 0.167}
1704614400000,{'electricity': 0.195}
1704618000000,{'electricity': 0.266}
1704621600000,{'electricity': 0.371}
1704625200000,{'electricity': 0.51}
1704628800000,{'electricity': 0.639}
1704632400000,{'electricity': 0.729}
1704636000000,{'electricity': 0.651}
1704639600000,{'electricity': 0.396}
1704643200000,{'electricity': 0.739}
1704646800000,{'electricity': 0.96}
1704650400000,{'electricity': 0.983}
1704654000000,{'electricity': 0.987}
1704657600000,{'electricity': 0.989}
1704661200000,{'electricity': 0.989}
1704664800000,{'electricity': 0.987}
1704668400000,{'electricity': 0.985}
1704672000000,{'electricity': 0.988}
1704675600000,{'electricity': 0.991}
1704679200000,{'electricity': 0.99}
1704682800000,{'electricity': 0.985}
1704686400000,{'electricity': 0.977}
1704690000000,{'electricity': 0.967}
1704693600000,{'electricity': 0.972}
1704697200000,{'electricity': 0.977}
1704700800000,{'electricity': 0.988}
1704704400000,{'electricity': 0.987}
1704708000000,{'electricity': 0.959}
1704711600000,{'electricity': 0.926}
1704715200000,{'electricity': 0.901}
1704718800000,{'electricity': 0.91}
1704722400000,{'electricity': 0.932}
1704726000000,{'electricity': 0.974}
1704729600000,{'electricity': 0.991}
1704733200000,{'electricity': 0.991}
1704736800000,{'electricity': 0.991}
1704740400000,{'electricity': 0.991}
1704744000000,{'electricity': 0.99}
1704747600000,{'electricity': 0.987}
1704751200000,{'electricity': 0.983}
1704754800000,{'electricity': 0.967}
1704758400000,{'electricity': 0.95}
1704762000000,{'electricity': 0.94}
1704765600000,{'electricity': 0.921}
1704769200000,{'electricity': 0.95}
1704772800000,{'electricity': 0.977}
1704776400000,{'electricity': 0.988}
1704780000000,{'electricity': 0.991}
1704783600000,{'electricity': 0.991}
1704787200000,{'electricity': 0.991}
1704790800000,{'electricity': 0.988}
1704794400000,{'electricity': 0.982}
1704798000000,{'electricity': 0.967}
1704801600000,{'electricity': 0.906}
1704805200000,{'electricity': 0.82}
1704808800000,{'electricity': 0.744}
1704812400000,{'electricity': 0.794}
1704816000000,{'electricity': 0.912}
1704819600000,{'electricity': 0.87}
1704823200000,{'electricity': 0.766}
1704826800000,{'electricity': 0.637}
1704830400000,{'electricity': 0.541}
1704834000000,{'electricity': 0.471}
1704837600000,{'electricity': 0.366}
1704841200000,{'electricity': 0.295}
1704844800000,{'electricity': 0.277}
1704848400000,{'electricity': 0.335}
1704852000000,{'electricity': 0.457}
1704855600000,{'electricity': 0.624}
1704859200000,{'electricity': 0.796}
1704862800000,{'electricity': 0.876}
1704866400000,{'electricity': 0.888}
1704870000000,{'electricity': 0.883}
1704873600000,{'electricity': 0.875}
1704877200000,{'electricity': 0.875}
1704880800000,{'electricity': 0.877}
1704884400000,{'electricity': 0.878}
1704888000000,{'electricity': 0.874}
1704891600000,{'electricity': 0.871}
1704895200000,{'electricity': 0.799}
1704898800000,{'electricity': 0.601}
1704902400000,{'electricity': 0.602}
1704906000000,{'electricity': 0.656}
1704909600000,{'electricity': 0.71}
1704913200000,{'electricity': 0.658}
1704916800000,{'electricity': 0.551}
1704920400000,{'electricity': 0.496}
1704924000000,{'electricity': 0.504}
1704927600000,{'electricity': 0.658}
1704931200000,{'electricity': 0.785}
1704934800000,{'electricity': 0.849}
1704938400000,{'electricity': 0.871}
1704942000000,{'electricity': 0.834}
1704945600000,{'electricity': 0.754}
1704949200000,{'electricity': 0.653}
1704952800000,{'electricity': 0.552}
1704956400000,{'electricity': 0.478}
1704960000000,{'electricity': 0.424}
1704963600000,{'electricity': 0.459}
1704967200000,{'electricity': 0.635}
1704970800000,{'electricity': 0.762}
1704974400000,{'electricity': 0.813}
1704978000000,{'electricity': 0.857}
1704981600000,{'electricity': 0.812}
1704985200000,{'electricity': 0.649}
1704988800000,{'electricity': 0.615}
