title,filed_date,docket_numbers,category,libraries,accession_number,pdf_files,affiliations
Comments of the California Independent System Operator Corporation on the Advanced Notice of Proposed Rulemaking under RM26-4.,11/21/2025,['RM26-4-000'],Submittal,['Electric'],,"[{'file_name': '2025-11-21_RM26-4_CAISO_Comments-ANOPR.pdf', 'file_desc': 'No description given', 'file_size': 179091, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=104C918A-0C7E-C21F-9F51-9AA869100000'}]","['AUTHOR: California Independent System Operator Corporation', 'RECIPIENT: Office of the Secretary, FERC']"
Comments of the Information Technology Industry Council on the proposed Advance Notice of Proposed Rulemaking under RM26-4.,11/21/2025,['RM26-4-000'],Submittal,['Electric'],,"[{'file_name': 'ITI Comment_FERC Docket RM26-4-000.pdf', 'file_desc': 'Comment of the Information Technology Industry Council.', 'file_size': 355034, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=2FFF4DDE-08BA-C563-91D7-9AA85CB00000'}]","['AUTHOR: Information Technology Industry Council', 'RECIPIENT: Office of the Secretary, FERC']"
"Comments of the ClearPath, Inc. re the Advanced Notice of Proposed Rulemaking re the Interconnection of Large Loads to Interstate Transmission Systems under RM26-4.",11/21/2025,['RM26-4-000'],Submittal,['Electric'],,"[{'file_name': 'ClearPath_Interconnection_of_Large_Loads_ANOPR_Comments.pdf', 'file_desc': 'ClearPath Interconnection of Large Loads ANOPR Comments', 'file_size': 256947, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=0F64D291-B756-CD90-949B-9AA858000000'}]","['AUTHOR: ClearPath Foundation', 'RECIPIENT: Office of the Secretary, FERC']"
Comments of FirstEnergy Service Company re the Advanced Notice of Proposed Rulemaking re the Interconnection of Large Loads to the Interstate Transmission System under RM26-4.,11/21/2025,['RM26-4-000'],Submittal,['ElectricRulemaking'],,"[{'file_name': 'ANOPR FE Comments 11.21PM FINAL.pdf', 'file_desc': 'No description given', 'file_size': 117602, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=B84AF7C0-80FF-C259-9E92-9AA85E100000'}]","['AUTHOR: FirstEnergy Service Company', 'RECIPIENT: Office of the Secretary, FERC']"
"Initial Comments of Iron Mountain Data Centers, LLC re the Advanced Notice of Proposed Rulemaking re the Interconnection of Large Loads to Interstate Transmission Systems under RM26-4.",11/21/2025,['RM26-4-000'],Submittal,['ElectricRulemaking'],,"[{'file_name': 'FERC Comments for Iron Mountain.pdf', 'file_desc': 'Initial Comments of Iron Mountain', 'file_size': 186859, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=7C6E7ED9-16DB-C5AC-9C6F-9AA85CE00000'}]","['AGENT: Fredrikson & Byron, P.A.', 'AUTHOR: Iron Mountain Data Centers, LLC', 'RECIPIENT: Office of the Secretary, FERC']"
Comments of Consumer Energy Alliance in response to the Advanced Notice of Proposed Rulemaking under RM26-4.,11/21/2025,['RM26-4-000'],Submittal,['ElectricRulemaking'],,"[{'file_name': 'RM26-4-000 Consumer Energy Alliance.pdf', 'file_desc': 'RM26-4-000 Consumer Energy Alliance Comments', 'file_size': 190497, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=E51719DC-1F33-CFB9-90D7-9AA859800000'}]","['AGENT: Consumer Energy Alliance', 'RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Consumer Energy Alliance']"
Comments of the Alliance for Tribal Clean Energy in response to the Advanced Notice of Proposed Rulemaking re the Interconnection of Large Loads to Interstate Transmission Systems under RM26-4.,11/21/2025,['RM26-4-000'],Submittal,['ElectricRulemaking'],,"[{'file_name': 'Alliance for Tribal Clean Energy Comments on Large Load Interconnection ANOPR.pdf', 'file_desc': 'Alliance for Tribal Clean Energy Comments on Large Load Interconnection ANOPR', 'file_size': 341206, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=DDC9CD8D-7582-CDB6-9D52-9AA854A00000'}]","['AGENT: Alliance for Tribal Clean Energy', 'AUTHOR: Alliance for Tribal Clean Energy', 'RECIPIENT: Office of the Secretary, FERC']"
Motion for Leave to Intervene and Comment of Arizona Public Service Company in response to FERC’s Advance Notice of Proposed Rulemaking ensuring the Timely and Orderly Interconnection of Large Loads under RM26-4.,11/21/2025,['RM26-4-000'],Submittal,['Electric'],,"[{'file_name': 'APS Motion to Intervene and Comment under Docket No. RM26-4-000.pdf', 'file_desc': 'No description given', 'file_size': 179737, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=9DF0E146-1CFA-C6B6-9D97-9AA85A200000'}]","['AUTHOR: Arizona Public Service Company', 'RECIPIENT: Office of the Secretary, FERC', 'AGENT: Pinnacle West Capital Corporation']"
Initial Comments of PPL Companies re the Advanced Notice of Proposed Rulemaking re the Interconnection of Large Loads to the Interstate Transmission System under RM26-4.,11/21/2025,['RM26-4-000'],Submittal,['ElectricRulemaking'],,"[{'file_name': '2025-11-21 PPL Comments on DOE ANOPR, RM26-4.pdf', 'file_desc': 'Comments of the PPL Companies under RM26-4-000.', 'file_size': 352211, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=8C6F6ECB-D21E-C965-8501-9AA850200000'}]","['AUTHOR: PPL Services Corporation', 'AGENT: PPL Services Corporation', 'RECIPIENT: Office of the Secretary, FERC']"
"Comments of The Midcontinent Independent System Operator, Inc. re the Advanced Notice of Proposed Rulemaking re the Interconnection of Large Loads to Interstate Transmission Systems under RM26-4.",11/21/2025,['RM26-4-000'],Submittal,['Electric'],,"[{'file_name': '2025-11-21_Docket No. RM26-4-000 MISO Comments to DOE proposed ANOPR.pdf', 'file_desc': 'No description given', 'file_size': 447131, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=851FE157-9DB5-CC58-918D-9AA851400000'}]","['RECIPIENT: Office of the Secretary, FERC', 'AGENT: MISO', 'AUTHOR: Midcontinent Independent System Operator, Inc.']"
