interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,nuclear
2023-12-01T00:00:00-05:00,2023-12-01T05:00:00+00:00,2023-12-02T00:00:00-05:00,2023-12-02T05:00:00+00:00,2276.0
2023-12-02T00:00:00-05:00,2023-12-02T05:00:00+00:00,2023-12-03T00:00:00-05:00,2023-12-03T05:00:00+00:00,2690.0
