interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_id,location_short_name,location_type,lmp,energy,congestion,loss
2024-06-01T06:00:00-04:00,2024-06-01T10:00:00+00:00,2024-06-01T07:00:00-04:00,2024-06-01T11:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,10.515526,10.32,0.446316,-0.25079
2024-06-01T07:00:00-04:00,2024-06-01T11:00:00+00:00,2024-06-01T08:00:00-04:00,2024-06-01T12:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,11.040263,10.89,0.373684,-0.223421
2024-06-01T08:00:00-04:00,2024-06-01T12:00:00+00:00,2024-06-01T09:00:00-04:00,2024-06-01T13:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,12.387895,12.35,0.311842,-0.273947
2024-06-01T09:00:00-04:00,2024-06-01T13:00:00+00:00,2024-06-01T10:00:00-04:00,2024-06-01T14:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,13.301316,13.29,0.261579,-0.250263
2024-06-01T10:00:00-04:00,2024-06-01T14:00:00+00:00,2024-06-01T11:00:00-04:00,2024-06-01T15:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,13.75,13.9,0.116316,-0.266316
2024-06-01T11:00:00-04:00,2024-06-01T15:00:00+00:00,2024-06-01T12:00:00-04:00,2024-06-01T16:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,14.960526,15.25,-0.040789,-0.248685
2024-06-01T12:00:00-04:00,2024-06-01T16:00:00+00:00,2024-06-01T13:00:00-04:00,2024-06-01T17:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,16.501579,16.58,0.170263,-0.248684
2024-06-01T13:00:00-04:00,2024-06-01T17:00:00+00:00,2024-06-01T14:00:00-04:00,2024-06-01T18:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.610526,18.74,0.171579,-0.301053
2024-06-01T14:00:00-04:00,2024-06-01T18:00:00+00:00,2024-06-01T15:00:00-04:00,2024-06-01T19:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,21.191842,21.07,0.500526,-0.378684
2024-06-01T15:00:00-04:00,2024-06-01T19:00:00+00:00,2024-06-01T16:00:00-04:00,2024-06-01T20:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.854474,23.44,-0.140789,-0.444737
2024-06-01T16:00:00-04:00,2024-06-01T20:00:00+00:00,2024-06-01T17:00:00-04:00,2024-06-01T21:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,24.861842,25.99,-0.470263,-0.657895
2024-06-01T17:00:00-04:00,2024-06-01T21:00:00+00:00,2024-06-01T18:00:00-04:00,2024-06-01T22:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,28.095526,29.83,-0.939737,-0.794737
2024-06-01T18:00:00-04:00,2024-06-01T22:00:00+00:00,2024-06-01T19:00:00-04:00,2024-06-01T23:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,29.876053,32.02,-1.244474,-0.899473
2024-06-01T19:00:00-04:00,2024-06-01T23:00:00+00:00,2024-06-01T20:00:00-04:00,2024-06-02T00:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,29.715263,29.68,0.841316,-0.806053
2024-06-01T20:00:00-04:00,2024-06-02T00:00:00+00:00,2024-06-01T21:00:00-04:00,2024-06-02T01:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,26.438158,26.49,0.600263,-0.652105
2024-06-01T21:00:00-04:00,2024-06-02T01:00:00+00:00,2024-06-01T22:00:00-04:00,2024-06-02T02:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,25.378421,25.14,0.836316,-0.597895
2024-06-01T22:00:00-04:00,2024-06-02T02:00:00+00:00,2024-06-01T23:00:00-04:00,2024-06-02T03:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.330789,22.44,0.542895,-0.652106
2024-06-01T23:00:00-04:00,2024-06-02T03:00:00+00:00,2024-06-02T00:00:00-04:00,2024-06-02T04:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,19.215789,19.59,0.157895,-0.532106
2024-06-02T00:00:00-04:00,2024-06-02T04:00:00+00:00,2024-06-02T01:00:00-04:00,2024-06-02T05:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,13.039737,13.35,0.057632,-0.367895
2024-06-02T01:00:00-04:00,2024-06-02T05:00:00+00:00,2024-06-02T02:00:00-04:00,2024-06-02T06:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,12.918684,13.16,0.113158,-0.354474
2024-06-02T02:00:00-04:00,2024-06-02T06:00:00+00:00,2024-06-02T03:00:00-04:00,2024-06-02T07:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,11.424474,11.53,0.097632,-0.203158
2024-06-02T03:00:00-04:00,2024-06-02T07:00:00+00:00,2024-06-02T04:00:00-04:00,2024-06-02T08:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,10.736053,10.78,0.113684,-0.157631
2024-06-02T04:00:00-04:00,2024-06-02T08:00:00+00:00,2024-06-02T05:00:00-04:00,2024-06-02T09:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,10.494474,10.47,0.133947,-0.109473
2024-06-02T05:00:00-04:00,2024-06-02T09:00:00+00:00,2024-06-02T06:00:00-04:00,2024-06-02T10:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,10.129737,10.12,0.112632,-0.102895
2024-06-02T06:00:00-04:00,2024-06-02T10:00:00+00:00,2024-06-02T07:00:00-04:00,2024-06-02T11:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,9.741842,9.62,0.191842,-0.07
2024-06-02T07:00:00-04:00,2024-06-02T11:00:00+00:00,2024-06-02T08:00:00-04:00,2024-06-02T12:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,9.402895,9.33,0.122368,-0.049473
2024-06-02T08:00:00-04:00,2024-06-02T12:00:00+00:00,2024-06-02T09:00:00-04:00,2024-06-02T13:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,11.606842,11.46,0.241579,-0.094737
2024-06-02T09:00:00-04:00,2024-06-02T13:00:00+00:00,2024-06-02T10:00:00-04:00,2024-06-02T14:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,13.554737,13.27,0.482105,-0.197368
2024-06-02T10:00:00-04:00,2024-06-02T14:00:00+00:00,2024-06-02T11:00:00-04:00,2024-06-02T15:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,15.593421,15.46,0.445526,-0.312105
2024-06-02T11:00:00-04:00,2024-06-02T15:00:00+00:00,2024-06-02T12:00:00-04:00,2024-06-02T16:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,19.287105,18.93,0.826579,-0.469474
2024-06-02T12:00:00-04:00,2024-06-02T16:00:00+00:00,2024-06-02T13:00:00-04:00,2024-06-02T17:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,21.226316,21.23,0.595263,-0.598947
2024-06-02T13:00:00-04:00,2024-06-02T17:00:00+00:00,2024-06-02T14:00:00-04:00,2024-06-02T18:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,21.558684,21.54,0.579474,-0.56079
2024-06-02T14:00:00-04:00,2024-06-02T18:00:00+00:00,2024-06-02T15:00:00-04:00,2024-06-02T19:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.351842,22.5,0.465526,-0.613684
2024-06-02T15:00:00-04:00,2024-06-02T19:00:00+00:00,2024-06-02T16:00:00-04:00,2024-06-02T20:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,25.439737,25.21,1.102632,-0.872895
2024-06-02T16:00:00-04:00,2024-06-02T20:00:00+00:00,2024-06-02T17:00:00-04:00,2024-06-02T21:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,28.595,28.24,1.485,-1.13
2024-06-02T17:00:00-04:00,2024-06-02T21:00:00+00:00,2024-06-02T18:00:00-04:00,2024-06-02T22:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,32.077105,32.15,1.446842,-1.519737
2024-06-02T18:00:00-04:00,2024-06-02T22:00:00+00:00,2024-06-02T19:00:00-04:00,2024-06-02T23:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,31.884737,32.78,0.755263,-1.650526
2024-06-02T19:00:00-04:00,2024-06-02T23:00:00+00:00,2024-06-02T20:00:00-04:00,2024-06-03T00:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,32.156316,32.3,1.243158,-1.386842
2024-06-02T20:00:00-04:00,2024-06-03T00:00:00+00:00,2024-06-02T21:00:00-04:00,2024-06-03T01:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,30.488947,29.9,1.739737,-1.15079
2024-06-02T21:00:00-04:00,2024-06-03T01:00:00+00:00,2024-06-02T22:00:00-04:00,2024-06-03T02:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,30.454474,29.73,1.635789,-0.911315
2024-06-02T22:00:00-04:00,2024-06-03T02:00:00+00:00,2024-06-02T23:00:00-04:00,2024-06-03T03:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,23.737105,23.12,1.299211,-0.682106
2024-06-02T23:00:00-04:00,2024-06-03T03:00:00+00:00,2024-06-03T00:00:00-04:00,2024-06-03T04:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,20.641579,19.91,1.336053,-0.604474
2024-06-03T00:00:00-04:00,2024-06-03T04:00:00+00:00,2024-06-03T01:00:00-04:00,2024-06-03T05:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,16.257105,16.65,-0.024474,-0.368421
2024-06-03T01:00:00-04:00,2024-06-03T05:00:00+00:00,2024-06-03T02:00:00-04:00,2024-06-03T06:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,16.680526,17.31,-0.268158,-0.361316
2024-06-03T02:00:00-04:00,2024-06-03T06:00:00+00:00,2024-06-03T03:00:00-04:00,2024-06-03T07:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,14.988158,14.75,0.43,-0.191842
2024-06-03T03:00:00-04:00,2024-06-03T07:00:00+00:00,2024-06-03T04:00:00-04:00,2024-06-03T08:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,14.561579,14.11,0.592632,-0.141053
2024-06-03T04:00:00-04:00,2024-06-03T08:00:00+00:00,2024-06-03T05:00:00-04:00,2024-06-03T09:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,14.486579,14.02,0.602105,-0.135526
2024-06-03T05:00:00-04:00,2024-06-03T09:00:00+00:00,2024-06-03T06:00:00-04:00,2024-06-03T10:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,14.365263,16.58,-2.097368,-0.117369
2024-06-03T06:00:00-04:00,2024-06-03T10:00:00+00:00,2024-06-03T07:00:00-04:00,2024-06-03T11:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.419737,20.3,-1.765526,-0.114737
2024-06-03T07:00:00-04:00,2024-06-03T11:00:00+00:00,2024-06-03T08:00:00-04:00,2024-06-03T12:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,20.101842,21.22,-0.913158,-0.205
2024-06-03T08:00:00-04:00,2024-06-03T12:00:00+00:00,2024-06-03T09:00:00-04:00,2024-06-03T13:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,24.352895,24.31,0.347895,-0.305
2024-06-03T09:00:00-04:00,2024-06-03T13:00:00+00:00,2024-06-03T10:00:00-04:00,2024-06-03T14:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,25.854211,26.59,-0.268684,-0.467105
2024-06-03T10:00:00-04:00,2024-06-03T14:00:00+00:00,2024-06-03T11:00:00-04:00,2024-06-03T15:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,27.038947,27.35,0.339737,-0.65079
2024-06-03T11:00:00-04:00,2024-06-03T15:00:00+00:00,2024-06-03T12:00:00-04:00,2024-06-03T16:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,28.735526,29.09,0.320789,-0.675263
2024-06-03T12:00:00-04:00,2024-06-03T16:00:00+00:00,2024-06-03T13:00:00-04:00,2024-06-03T17:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,30.783684,32.99,-1.436579,-0.769737
2024-06-03T13:00:00-04:00,2024-06-03T17:00:00+00:00,2024-06-03T14:00:00-04:00,2024-06-03T18:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,33.735789,35.3,-0.555526,-1.008685
2024-06-03T14:00:00-04:00,2024-06-03T18:00:00+00:00,2024-06-03T15:00:00-04:00,2024-06-03T19:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,34.101842,36.76,-1.642105,-1.016053
2024-06-03T15:00:00-04:00,2024-06-03T19:00:00+00:00,2024-06-03T16:00:00-04:00,2024-06-03T20:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,38.138421,40.1,-0.821053,-1.140526
2024-06-03T16:00:00-04:00,2024-06-03T20:00:00+00:00,2024-06-03T17:00:00-04:00,2024-06-03T21:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,46.981053,46.91,1.483684,-1.412631
2024-06-03T17:00:00-04:00,2024-06-03T21:00:00+00:00,2024-06-03T18:00:00-04:00,2024-06-03T22:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,57.666316,58.63,1.074474,-2.038158
2024-06-03T18:00:00-04:00,2024-06-03T22:00:00+00:00,2024-06-03T19:00:00-04:00,2024-06-03T23:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,50.271316,52.07,0.068421,-1.867105
2024-06-03T19:00:00-04:00,2024-06-03T23:00:00+00:00,2024-06-03T20:00:00-04:00,2024-06-04T00:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,44.573421,44.34,1.717368,-1.483947
2024-06-03T20:00:00-04:00,2024-06-04T00:00:00+00:00,2024-06-03T21:00:00-04:00,2024-06-04T01:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,36.23,37.55,-0.129211,-1.190789
2024-06-03T21:00:00-04:00,2024-06-04T01:00:00+00:00,2024-06-03T22:00:00-04:00,2024-06-04T02:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,33.993947,35.25,-0.230789,-1.025264
2024-06-03T22:00:00-04:00,2024-06-04T02:00:00+00:00,2024-06-03T23:00:00-04:00,2024-06-04T03:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,31.213158,30.83,1.286842,-0.903684
2024-06-03T23:00:00-04:00,2024-06-04T03:00:00+00:00,2024-06-04T00:00:00-04:00,2024-06-04T04:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,26.886842,26.17,1.440526,-0.723684
2024-06-04T00:00:00-04:00,2024-06-04T04:00:00+00:00,2024-06-04T01:00:00-04:00,2024-06-04T05:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,23.783158,22.57,1.842632,-0.629474
2024-06-04T01:00:00-04:00,2024-06-04T05:00:00+00:00,2024-06-04T02:00:00-04:00,2024-06-04T06:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.143158,17.07,1.476316,-0.403158
2024-06-04T02:00:00-04:00,2024-06-04T06:00:00+00:00,2024-06-04T03:00:00-04:00,2024-06-04T07:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,15.837368,15.35,0.850263,-0.362895
2024-06-04T03:00:00-04:00,2024-06-04T07:00:00+00:00,2024-06-04T04:00:00-04:00,2024-06-04T08:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,13.798684,13.27,0.847632,-0.318948
2024-06-04T04:00:00-04:00,2024-06-04T08:00:00+00:00,2024-06-04T05:00:00-04:00,2024-06-04T09:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,13.402105,12.72,0.989737,-0.307632
2024-06-04T05:00:00-04:00,2024-06-04T09:00:00+00:00,2024-06-04T06:00:00-04:00,2024-06-04T10:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,17.097368,15.83,1.657105,-0.389737
2024-06-04T06:00:00-04:00,2024-06-04T10:00:00+00:00,2024-06-04T07:00:00-04:00,2024-06-04T11:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.963684,21.35,2.202632,-0.588948
2024-06-04T07:00:00-04:00,2024-06-04T11:00:00+00:00,2024-06-04T08:00:00-04:00,2024-06-04T12:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,22.027368,21.97,0.620263,-0.562895
2024-06-04T08:00:00-04:00,2024-06-04T12:00:00+00:00,2024-06-04T09:00:00-04:00,2024-06-04T13:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,23.649211,25.77,-1.421053,-0.699736
2024-06-04T09:00:00-04:00,2024-06-04T13:00:00+00:00,2024-06-04T10:00:00-04:00,2024-06-04T14:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,26.695789,27.78,-0.348421,-0.73579
2024-06-04T10:00:00-04:00,2024-06-04T14:00:00+00:00,2024-06-04T11:00:00-04:00,2024-06-04T15:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,31.291316,32.32,-0.165789,-0.862895
2024-06-04T11:00:00-04:00,2024-06-04T15:00:00+00:00,2024-06-04T12:00:00-04:00,2024-06-04T16:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,33.197105,36.52,-2.27,-1.052895
2024-06-04T12:00:00-04:00,2024-06-04T16:00:00+00:00,2024-06-04T13:00:00-04:00,2024-06-04T17:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,34.708158,39.33,-3.452368,-1.169474
2024-06-04T13:00:00-04:00,2024-06-04T17:00:00+00:00,2024-06-04T14:00:00-04:00,2024-06-04T18:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,38.820263,43.99,-3.698684,-1.471053
2024-06-04T14:00:00-04:00,2024-06-04T18:00:00+00:00,2024-06-04T15:00:00-04:00,2024-06-04T19:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,37.486316,46.2,-7.104474,-1.60921
2024-06-04T15:00:00-04:00,2024-06-04T19:00:00+00:00,2024-06-04T16:00:00-04:00,2024-06-04T20:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,38.848947,48.62,-7.791053,-1.98
2024-06-04T16:00:00-04:00,2024-06-04T20:00:00+00:00,2024-06-04T17:00:00-04:00,2024-06-04T21:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,48.016052,59.83,-9.345,-2.468948
2024-06-04T17:00:00-04:00,2024-06-04T21:00:00+00:00,2024-06-04T18:00:00-04:00,2024-06-04T22:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,59.042631,64.94,-3.138948,-2.758421
2024-06-04T18:00:00-04:00,2024-06-04T22:00:00+00:00,2024-06-04T19:00:00-04:00,2024-06-04T23:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,50.713684,51.82,0.947632,-2.053948
2024-06-04T19:00:00-04:00,2024-06-04T23:00:00+00:00,2024-06-04T20:00:00-04:00,2024-06-05T00:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,42.021842,41.98,1.613158,-1.571316
2024-06-04T20:00:00-04:00,2024-06-05T00:00:00+00:00,2024-06-04T21:00:00-04:00,2024-06-05T01:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,40.707895,37.91,4.160263,-1.362368
2024-06-04T21:00:00-04:00,2024-06-05T01:00:00+00:00,2024-06-04T22:00:00-04:00,2024-06-05T02:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,37.108158,34.69,3.533684,-1.115526
2024-06-04T22:00:00-04:00,2024-06-05T02:00:00+00:00,2024-06-04T23:00:00-04:00,2024-06-05T03:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,31.245789,29.23,2.776053,-0.760264
2024-06-04T23:00:00-04:00,2024-06-05T03:00:00+00:00,2024-06-05T00:00:00-04:00,2024-06-05T04:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,26.98,25.3,2.117368,-0.437368
2024-06-05T00:00:00-04:00,2024-06-05T04:00:00+00:00,2024-06-05T01:00:00-04:00,2024-06-05T05:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,25.159211,23.01,2.856053,-0.706842
2024-06-05T01:00:00-04:00,2024-06-05T05:00:00+00:00,2024-06-05T02:00:00-04:00,2024-06-05T06:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,21.422368,20.43,1.656053,-0.663685
2024-06-05T02:00:00-04:00,2024-06-05T06:00:00+00:00,2024-06-05T03:00:00-04:00,2024-06-05T07:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,18.515,17.74,1.305789,-0.530789
2024-06-05T03:00:00-04:00,2024-06-05T07:00:00+00:00,2024-06-05T04:00:00-04:00,2024-06-05T08:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,17.593421,16.8,1.281053,-0.487632
2024-06-05T04:00:00-04:00,2024-06-05T08:00:00+00:00,2024-06-05T05:00:00-04:00,2024-06-05T09:00:00+00:00,DAY_AHEAD_HOURLY,AEP GEN HUB,34497125,AEP GEN HUB,HUB,17.993158,16.96,1.541053,-0.507895
