interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2023-08-05T00:00:00-04:00,2023-08-05T04:00:00+00:00,2023-08-06T00:00:00-04:00,2023-08-06T04:00:00+00:00,.H.INTERNAL_HUB,26.8154166666667
2023-08-06T00:00:00-04:00,2023-08-06T04:00:00+00:00,2023-08-07T00:00:00-04:00,2023-08-07T04:00:00+00:00,.H.INTERNAL_HUB,23.3041666666667
2023-08-07T00:00:00-04:00,2023-08-07T04:00:00+00:00,2023-08-08T00:00:00-04:00,2023-08-08T04:00:00+00:00,.H.INTERNAL_HUB,29.3325
2023-08-08T00:00:00-04:00,2023-08-08T04:00:00+00:00,2023-08-09T00:00:00-04:00,2023-08-09T04:00:00+00:00,.H.INTERNAL_HUB,30.8858333333333
2023-08-09T00:00:00-04:00,2023-08-09T04:00:00+00:00,2023-08-10T00:00:00-04:00,2023-08-10T04:00:00+00:00,.H.INTERNAL_HUB,25.40375
2023-08-10T00:00:00-04:00,2023-08-10T04:00:00+00:00,2023-08-11T00:00:00-04:00,2023-08-11T04:00:00+00:00,.H.INTERNAL_HUB,28.3375
2023-08-11T00:00:00-04:00,2023-08-11T04:00:00+00:00,2023-08-12T00:00:00-04:00,2023-08-12T04:00:00+00:00,.H.INTERNAL_HUB,28.16375
2023-08-12T00:00:00-04:00,2023-08-12T04:00:00+00:00,2023-08-13T00:00:00-04:00,2023-08-13T04:00:00+00:00,.H.INTERNAL_HUB,24.90125
2023-08-13T00:00:00-04:00,2023-08-13T04:00:00+00:00,2023-08-14T00:00:00-04:00,2023-08-14T04:00:00+00:00,.H.INTERNAL_HUB,27.73875
2023-08-14T00:00:00-04:00,2023-08-14T04:00:00+00:00,2023-08-15T00:00:00-04:00,2023-08-15T04:00:00+00:00,.H.INTERNAL_HUB,27.8645833333333
2023-08-15T00:00:00-04:00,2023-08-15T04:00:00+00:00,2023-08-16T00:00:00-04:00,2023-08-16T04:00:00+00:00,.H.INTERNAL_HUB,27.6704166666667
2023-08-16T00:00:00-04:00,2023-08-16T04:00:00+00:00,2023-08-17T00:00:00-04:00,2023-08-17T04:00:00+00:00,.H.INTERNAL_HUB,30.2704166666667
2023-08-17T00:00:00-04:00,2023-08-17T04:00:00+00:00,2023-08-18T00:00:00-04:00,2023-08-18T04:00:00+00:00,.H.INTERNAL_HUB,28.7529166666667
2023-08-18T00:00:00-04:00,2023-08-18T04:00:00+00:00,2023-08-19T00:00:00-04:00,2023-08-19T04:00:00+00:00,.H.INTERNAL_HUB,25.42875
2023-08-19T00:00:00-04:00,2023-08-19T04:00:00+00:00,2023-08-20T00:00:00-04:00,2023-08-20T04:00:00+00:00,.H.INTERNAL_HUB,22.0041666666667
2023-08-20T00:00:00-04:00,2023-08-20T04:00:00+00:00,2023-08-21T00:00:00-04:00,2023-08-21T04:00:00+00:00,.H.INTERNAL_HUB,22.8441666666667
2023-08-21T00:00:00-04:00,2023-08-21T04:00:00+00:00,2023-08-22T00:00:00-04:00,2023-08-22T04:00:00+00:00,.H.INTERNAL_HUB,28.82375
2023-08-22T00:00:00-04:00,2023-08-22T04:00:00+00:00,2023-08-23T00:00:00-04:00,2023-08-23T04:00:00+00:00,.H.INTERNAL_HUB,24.4529166666667
2023-08-23T00:00:00-04:00,2023-08-23T04:00:00+00:00,2023-08-24T00:00:00-04:00,2023-08-24T04:00:00+00:00,.H.INTERNAL_HUB,22.3491666666667
2023-08-24T00:00:00-04:00,2023-08-24T04:00:00+00:00,2023-08-25T00:00:00-04:00,2023-08-25T04:00:00+00:00,.H.INTERNAL_HUB,23.9558333333333
2023-08-25T00:00:00-04:00,2023-08-25T04:00:00+00:00,2023-08-26T00:00:00-04:00,2023-08-26T04:00:00+00:00,.H.INTERNAL_HUB,27.5525
2023-08-26T00:00:00-04:00,2023-08-26T04:00:00+00:00,2023-08-27T00:00:00-04:00,2023-08-27T04:00:00+00:00,.H.INTERNAL_HUB,28.2758333333333
2023-08-27T00:00:00-04:00,2023-08-27T04:00:00+00:00,2023-08-28T00:00:00-04:00,2023-08-28T04:00:00+00:00,.H.INTERNAL_HUB,23.9625
2023-08-28T00:00:00-04:00,2023-08-28T04:00:00+00:00,2023-08-29T00:00:00-04:00,2023-08-29T04:00:00+00:00,.H.INTERNAL_HUB,25.1266666666667
2023-08-29T00:00:00-04:00,2023-08-29T04:00:00+00:00,2023-08-30T00:00:00-04:00,2023-08-30T04:00:00+00:00,.H.INTERNAL_HUB,28.6083333333333
2023-08-30T00:00:00-04:00,2023-08-30T04:00:00+00:00,2023-08-31T00:00:00-04:00,2023-08-31T04:00:00+00:00,.H.INTERNAL_HUB,29.3225
2023-08-31T00:00:00-04:00,2023-08-31T04:00:00+00:00,2023-09-01T00:00:00-04:00,2023-09-01T04:00:00+00:00,.H.INTERNAL_HUB,24.449
