interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_id,lmp,energy,congestion,loss
2024-01-01T00:00:00-05:00,2024-01-01T05:00:00+00:00,2024-02-01T00:00:00-05:00,2024-02-01T05:00:00+00:00,N ILLINOIS HUB,33092315.0,40.2194128118281,45.6174327956989,-3.16423496908602,-2.23378501478495
