title,filed_date,docket_numbers,category,libraries,accession_number,pdf_files,affiliations
(doc-less) Motion to Intervene of Portland General Electric Company under RM26-4.,11/14/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Portland General Electric Company', 'AUTHOR: Portland General Electric Company']"
Comments of U.S. Senator Edward J. Markey et al. urging FERC to take immediate action to ensure U.S. households are not forced to bear the costs of the growing nationwide demand for energy by data centers etc. under RM26-4. ,11/13/2025,['RM26-4-000'],Submittal,['ElectricRulemaking'],,"[{'file_name': '2026-00005 Sen. Markey+ (incoming).pdf', 'file_desc': '', 'file_size': 301210, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=59898E66-69DD-CB85-B26A-9A7EA3E00000'}]","['AUTHOR: US SENATOR', 'AUTHOR: US SENATOR', 'RECIPIENT: CHAIR AND IMMEDIATE STAFF (FERC)', 'AUTHOR: US SENATOR', 'AUTHOR: US SENATOR', 'AUTHOR: US SENATOR', 'AUTHOR: US SENATOR', 'AUTHOR: US SENATOR']"
Comments of Sarah E. McKinley on finding additional opportunities for demand reduction under RM26-4.,11/12/2025,['RM26-4-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'Demand Reduction - McKinley (1).pdf', 'file_desc': 'The Case for Demand Reduction', 'file_size': 74524, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=1F947BFD-4A9D-C42F-9432-9A78C5C00000'}]","['RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Individual No Affiliation', 'AGENT: No Organization Found']"
"(doc-less) Motion to Intervene of Arevon Energy, Inc. under RM26-4.",11/12/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['AUTHOR: Arevon Energy, Inc.', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of Maine Office of the Public Advocate under RM26-4.,11/07/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Maine Office of the Public Advocate']"
Notice Granting Extension of Time re Interconnection of Large Loads to the Interstate Transmission System under RM26-4. ,11/07/2025,['RM26-4-000'],Issuance,['ElectricRulemaking'],,[],"['AUTHOR: SECRETARY OF THE COMMISSION, FERC', 'AUTHOR: SECRETARY OF THE COMMISSION, FERC']"
"(doc-less) Motion to Intervene of Enel North America, Inc. under RM26-4.",11/07/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['RECIPIENT: Office of the Secretary, FERC', 'AUTHOR: Enel North America, Inc.']"
(doc-less) Motion to Intervene of American Transmission Company LLC under RM26-4.,11/06/2025,['RM26-4-000'],Submittal,['ElectricRulemaking'],,[],"['AUTHOR: American Transmission Company LLC', 'AGENT: ATC 1, LLC', 'RECIPIENT: Office of the Secretary, FERC']"
"Answer in Support of Motion for Extension of Time of the Organization of PJM States, Inc. under RM26-4.",11/05/2025,['RM26-4-000'],Submittal,['RulemakingElectric'],,"[{'file_name': 'RM26-4 - OPSI Answer (2).pdf', 'file_desc': 'Answer of Organization of PJM states Inc.', 'file_size': 192876, 'download_url': 'https://elibrary.ferc.gov/eLibrary/filedownload?fileid=66ABD19D-D1B5-C9F0-9DA9-9A55A7C00000'}]","['AUTHOR: Organization of PJM States, Inc.', 'AGENT: Organization of PJM States, Inc.', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of Industrial Energy Consumers of America under RM26-4.,11/05/2025,['RM26-4-000'],Submittal,['RulemakingElectric'],,[],"['AUTHOR: Industrial Energy Consumers of America', 'AGENT: McNees Wallace & Nurick LLC', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of PJM Industrial Customer Coalition under RM26-4.,11/05/2025,['RM26-4-000'],Submittal,['RulemakingElectric'],,[],"['AUTHOR: PJM Industrial Customer Coalition', 'AGENT: McNees Wallace & Nurick LLC', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of the Independent Market Monitor for PJM under RM26-4.,11/05/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['AUTHOR: Monitoring Analytics, LLC', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of American Clean Power Association under RM26-4.,11/05/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['AUTHOR: American Clean Power Association', 'AGENT: American Clean Power Association', 'AUTHOR: American Clean Power Association', 'AGENT: No Organization Found', 'RECIPIENT: Office of the Secretary, FERC']"
"(doc-less) Motion to Intervene of Enchanted Rock, LLC under RM26-4.",11/04/2025,['RM26-4-000'],Submittal,['RulemakingElectric'],,[],"['AGENT: Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C.', 'AGENT: Mintz, Levin, Cohn, Ferris, Glovsky and Popeo, P.C.', 'AUTHOR: Enchanted Rock, LLC', 'AUTHOR: Enchanted Rock, LLC', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of VC Renewables LLC under RM26-4.,11/04/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['AUTHOR: VC Renewables LLC', 'AGENT: Vitol Inc.', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of Vitol Inc. under RM26-4.,11/04/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['AUTHOR: Vitol Inc.', 'AGENT: Vitol Inc.', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of American Petroleum Institute under RM26-4.,11/03/2025,['RM26-4-000'],Submittal,['RulemakingElectric'],,[],"['AGENT: AMERICAN PETROLEUM INSTITUTE', 'AUTHOR: AMERICAN PETROLEUM INSTITUTE', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of the Massachusetts Department of Public Utilities under RM26-4.,11/03/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['AUTHOR: Massachusetts Department of Public Utilities', 'RECIPIENT: Office of the Secretary, FERC']"
The New Jersey Board of Public Utilities submits request to update the service list under RM26-4.,10/30/2025,['RM26-4-000'],Submittal,['RulemakingElectric'],,[],"['AUTHOR: New Jersey Board of Public Utilities', 'AGENT: State of New Jersey, Law & Public Safety, Division of Law', 'RECIPIENT: Office of the Secretary, FERC']"
(doc-less) Motion to Intervene of Northeastern REMC under RM26-4.,10/30/2025,['RM26-4-000'],Submittal,['ElectricRulemaking'],,[],"['AGENT: NORTHEASTERN REMC', 'AUTHOR: NORTHEASTERN REMC', 'RECIPIENT: Office of the Secretary, FERC']"
"(doc-less) Motion to Intervene of Organization of PJM States, Inc. under RM26-4.",10/30/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['AUTHOR: Organization of PJM States, Inc.', 'RECIPIENT: Office of the Secretary, FERC']"
"(doc-less) Motion to Intervene of Southern Maryland Electric Cooperative, Inc. under RM26-4.",10/30/2025,['RM26-4-000'],Submittal,['Electric'],,[],"['AUTHOR: Southern Maryland Electric Cooperative, Inc.', 'AGENT: Southern Maryland Electric Cooperative, Inc.', 'RECIPIENT: Office of the Secretary, FERC']"
