interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2023-05-31T19:00:00-05:00,2023-06-01T00:00:00+00:00,2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,SPPNORTH_HUB,31.2765
2023-05-31T19:00:00-05:00,2023-06-01T00:00:00+00:00,2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,SPPSOUTH_HUB,24.9281
2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,SPPNORTH_HUB,26.2547
2023-05-31T20:00:00-05:00,2023-06-01T01:00:00+00:00,2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,SPPSOUTH_HUB,20.936
2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,SPPNORTH_HUB,19.8906
2023-05-31T21:00:00-05:00,2023-06-01T02:00:00+00:00,2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,SPPSOUTH_HUB,17.2204
2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,SPPNORTH_HUB,13.1474
2023-05-31T22:00:00-05:00,2023-06-01T03:00:00+00:00,2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,SPPSOUTH_HUB,11.0774
2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,SPPNORTH_HUB,8.7616
2023-05-31T23:00:00-05:00,2023-06-01T04:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,SPPSOUTH_HUB,6.3699
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,SPPNORTH_HUB,6.7774
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-06-01T01:00:00-05:00,2023-06-01T06:00:00+00:00,SPPSOUTH_HUB,6.3343
