interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2024-06-06T23:00:00-04:00,2024-06-07T03:00:00+00:00,2024-06-07T00:00:00-04:00,2024-06-07T04:00:00+00:00,N.Y.C.,26.93
2024-06-07T00:00:00-04:00,2024-06-07T04:00:00+00:00,2024-06-07T01:00:00-04:00,2024-06-07T05:00:00+00:00,N.Y.C.,24.64
2024-06-07T01:00:00-04:00,2024-06-07T05:00:00+00:00,2024-06-07T02:00:00-04:00,2024-06-07T06:00:00+00:00,N.Y.C.,21.63
2024-06-07T02:00:00-04:00,2024-06-07T06:00:00+00:00,2024-06-07T03:00:00-04:00,2024-06-07T07:00:00+00:00,N.Y.C.,21.06
2024-06-07T03:00:00-04:00,2024-06-07T07:00:00+00:00,2024-06-07T04:00:00-04:00,2024-06-07T08:00:00+00:00,N.Y.C.,20.28
2024-06-07T04:00:00-04:00,2024-06-07T08:00:00+00:00,2024-06-07T05:00:00-04:00,2024-06-07T09:00:00+00:00,N.Y.C.,20.18
2024-06-07T05:00:00-04:00,2024-06-07T09:00:00+00:00,2024-06-07T06:00:00-04:00,2024-06-07T10:00:00+00:00,N.Y.C.,21.34
2024-06-07T06:00:00-04:00,2024-06-07T10:00:00+00:00,2024-06-07T07:00:00-04:00,2024-06-07T11:00:00+00:00,N.Y.C.,23.81
2024-06-07T07:00:00-04:00,2024-06-07T11:00:00+00:00,2024-06-07T08:00:00-04:00,2024-06-07T12:00:00+00:00,N.Y.C.,24.87
2024-06-07T08:00:00-04:00,2024-06-07T12:00:00+00:00,2024-06-07T09:00:00-04:00,2024-06-07T13:00:00+00:00,N.Y.C.,26.79
2024-06-07T09:00:00-04:00,2024-06-07T13:00:00+00:00,2024-06-07T10:00:00-04:00,2024-06-07T14:00:00+00:00,N.Y.C.,27.98
2024-06-07T10:00:00-04:00,2024-06-07T14:00:00+00:00,2024-06-07T11:00:00-04:00,2024-06-07T15:00:00+00:00,N.Y.C.,31.31
2024-06-07T11:00:00-04:00,2024-06-07T15:00:00+00:00,2024-06-07T12:00:00-04:00,2024-06-07T16:00:00+00:00,N.Y.C.,31.31
2024-06-07T12:00:00-04:00,2024-06-07T16:00:00+00:00,2024-06-07T13:00:00-04:00,2024-06-07T17:00:00+00:00,N.Y.C.,32.11
2024-06-07T13:00:00-04:00,2024-06-07T17:00:00+00:00,2024-06-07T14:00:00-04:00,2024-06-07T18:00:00+00:00,N.Y.C.,31.31
2024-06-07T14:00:00-04:00,2024-06-07T18:00:00+00:00,2024-06-07T15:00:00-04:00,2024-06-07T19:00:00+00:00,N.Y.C.,32.34
2024-06-07T15:00:00-04:00,2024-06-07T19:00:00+00:00,2024-06-07T16:00:00-04:00,2024-06-07T20:00:00+00:00,N.Y.C.,36.23
2024-06-07T16:00:00-04:00,2024-06-07T20:00:00+00:00,2024-06-07T17:00:00-04:00,2024-06-07T21:00:00+00:00,N.Y.C.,38.56
2024-06-07T17:00:00-04:00,2024-06-07T21:00:00+00:00,2024-06-07T18:00:00-04:00,2024-06-07T22:00:00+00:00,N.Y.C.,41.05
2024-06-07T18:00:00-04:00,2024-06-07T22:00:00+00:00,2024-06-07T19:00:00-04:00,2024-06-07T23:00:00+00:00,N.Y.C.,38.27
2024-06-07T19:00:00-04:00,2024-06-07T23:00:00+00:00,2024-06-07T20:00:00-04:00,2024-06-08T00:00:00+00:00,N.Y.C.,35.15
2024-06-07T20:00:00-04:00,2024-06-08T00:00:00+00:00,2024-06-07T21:00:00-04:00,2024-06-08T01:00:00+00:00,N.Y.C.,31.01
2024-06-07T21:00:00-04:00,2024-06-08T01:00:00+00:00,2024-06-07T22:00:00-04:00,2024-06-08T02:00:00+00:00,N.Y.C.,28.93
2024-06-07T22:00:00-04:00,2024-06-08T02:00:00+00:00,2024-06-07T23:00:00-04:00,2024-06-08T03:00:00+00:00,N.Y.C.,26.08
2024-06-07T23:00:00-04:00,2024-06-08T03:00:00+00:00,2024-06-08T00:00:00-04:00,2024-06-08T04:00:00+00:00,N.Y.C.,24.08
