interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,lmp
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,H Q,Zone,38.32
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,HUD VL,Zone,53.19
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,LONGIL,Zone,54.09
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,MHK VL,Zone,42.08
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,MILLWD,Zone,53.69
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,NORTH,Zone,37.76
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,NPX,Zone,54.49
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,N.Y.C.,Zone,54.4
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,O H,Zone,40.31
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,PJM,Zone,47.64
2022-07-01T05:00:00-04:00,2022-07-01T09:00:00+00:00,2022-07-01T06:00:00-04:00,2022-07-01T10:00:00+00:00,WEST,Zone,40.8
