operation_profile,state_of_charge,net_revenue,total_revenue,charging_cost,degradation_penalty
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,0.0,0.0,-0.0,0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,0.0,0.0,-0.0,0.0
0.0,0.675,0.0,0.0,0.0,0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,0.0,0.0,-0.0,0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,-0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-100.0,0.9,-2847.0,-0.0,-347.0,-2500.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,-0.0
0.0,0.9,0.0,0.0001,0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
100.0,0.6222,6510.0001,9010.0001,0.0,-2500.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,0.0
-100.0,0.8472,-4628.0,-0.0,-2128.0,-2500.0
0.0,0.8472,0.0,0.0,0.0,0.0
-23.4568,0.9,-1093.5555,-0.0,-507.1358,-586.4197
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
88.0,0.6556,5136.5601,7336.5601,0.0,-2200.0
0.0,0.6556,0.0,0.0,0.0,-0.0
100.0,0.3778,9998.0001,12498.0001,0.0,-2500.0
0.0,0.3778,0.0,0.0,0.0,-0.0
100.0,0.1,10443.0001,12943.0001,0.0,-2500.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,0.0
0.0,0.1,0.0,0.0,0.0,-0.0
0.0,0.1,0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,0.0
0.0,0.1,0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-100.0,0.325,-2953.0,-0.0,-453.0,-2500.0
-0.0,0.325,-0.0,0.0,-0.0,-0.0
-100.0,0.55,-2820.0,-0.0,-320.0,-2500.0
-0.0,0.55,-0.0,-0.0,-0.0,-0.0
-100.0,0.775,-3092.0,-0.0,-592.0,-2500.0
-0.0,0.775,-0.0,0.0,-0.0,-0.0
-55.5556,0.9,-1726.6666,-0.0,-337.7778,-1388.8888
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0001,-0.0,-0.0,-0.0001
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,-0.0
0.0,0.9,0.0,0.0,0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
0.0,0.9,0.0,0.0,0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
100.0,0.6222,5872.0001,8372.0001,0.0,-2500.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
0.0,0.6222,0.0,0.0,0.0,-0.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
100.0,0.3444,5652.0001,8152.0001,0.0,-2500.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
0.0,0.3444,0.0,0.0,0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-0.0,0.3444,-0.0,-0.0,-0.0,-0.0
-14.8148,0.3778,-630.6666,-0.0,-260.2963,-370.3703
-0.0,0.3778,-0.0,-0.0,-0.0,-0.0
-0.0,0.3778,-0.0,-0.0,-0.0,-0.0
-0.0,0.3778,-0.0,0.0,-0.0,0.0
0.0,0.3778,0.0,0.0,0.0,-0.0
100.0,0.1,7197.0001,9697.0001,0.0,-2500.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,0.0
-100.0,0.325,-3672.0,-0.0,-1172.0,-2500.0
-0.0,0.325,0.0,0.0,-0.0,0.0
-100.0,0.55,-3561.0,-0.0,-1061.0,-2500.0
-0.0,0.55,0.0,0.0,-0.0,0.0
-100.0,0.775,-3835.0,-0.0,-1335.0,-2500.0
-0.0,0.775,0.0,0.0,-0.0,0.0
-55.5556,0.9,-2194.4444,-0.0,-805.5555,-1388.8889
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
100.0,0.6222,13233.0001,15733.0002,0.0,-2500.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
100.0,0.3444,11062.0001,13562.0001,0.0,-2500.0
-14.8148,0.3778,-723.7037,-0.0,-353.3333,-370.3704
100.0,0.1,7894.0001,10394.0001,0.0,-2500.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-100.0,0.325,-3309.0,-0.0,-809.0,-2500.0
-0.0,0.325,-0.0,0.0,-0.0,-0.0
-0.0,0.325,-0.0,-0.0,-0.0,-0.0
-0.0,0.325,-0.0,0.0,-0.0,-0.0
-0.0,0.325,-0.0,-0.0,-0.0,-0.0
-0.0,0.325,0.0,0.0,-0.0,0.0
-0.0,0.325,-0.0,0.0,-0.0,-0.0
-0.0,0.325,0.0,0.0,-0.0,0.0
-0.0,0.325,-0.0,0.0,-0.0,-0.0
0.0,0.325,0.0,0.0,0.0,0.0
-0.0,0.325,-0.0,0.0,-0.0,-0.0
-0.0,0.325,0.0,0.0,-0.0,0.0
-0.0,0.325,-0.0001,-0.0,-0.0,-0.0
-0.0,0.325,-0.0,0.0,-0.0,-0.0
-0.0,0.325,-0.0,-0.0,-0.0,-0.0
-0.0,0.325,-0.0,0.0,-0.0,-0.0
-0.0,0.325,-0.0,-0.0,-0.0,-0.0
-0.0,0.325,-0.0,0.0,-0.0,-0.0
-55.5556,0.45,-1847.2221,-0.0,-458.3333,-1388.8888
-0.0,0.45,-0.0,0.0,-0.0,-0.0
-100.0,0.675,-2977.0,-0.0,-477.0,-2500.0
-0.0,0.675,-0.0,0.0,-0.0,-0.0
-100.0,0.9,-2910.0,-0.0,-410.0,-2500.0
-0.0,0.9,-0.0,0.0,-0.0,-0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
-0.0,0.9,-0.0,0.0,-0.0,0.0
-0.0,0.9,-0.0,-0.0,-0.0,-0.0
0.0,0.9,0.0,0.0,0.0,-0.0
0.0,0.9,0.0,0.0,0.0,0.0
100.0,0.6222,10105.0001,12605.0001,0.0,-2500.0
-0.0,0.6222,-0.0,-0.0,-0.0,-0.0
100.0,0.3444,7996.0001,10496.0001,0.0,-2500.0
-14.8148,0.3778,-559.1111,-0.0,-188.7407,-370.3704
100.0,0.1,5389.0001,7889.0001,0.0,-2500.0
-0.0,0.1,-0.0,-0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,-0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
0.0,0.1,0.0,0.0,0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
-0.0,0.1,-0.0,0.0,-0.0,-0.0
-0.0,0.1,0.0,0.0,-0.0,0.0
