interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2022-12-01T00:00:00-06:00,2022-12-01T06:00:00+00:00,2023-01-01T00:00:00-06:00,2023-01-01T06:00:00+00:00,SPPNORTH_HUB,22.2697833333333
2023-01-01T00:00:00-06:00,2023-01-01T06:00:00+00:00,2023-02-01T00:00:00-06:00,2023-02-01T06:00:00+00:00,SPPNORTH_HUB,25.6326534946237
2023-02-01T00:00:00-06:00,2023-02-01T06:00:00+00:00,2023-03-01T00:00:00-06:00,2023-03-01T06:00:00+00:00,SPPNORTH_HUB,17.643571577381
2023-03-01T00:00:00-06:00,2023-03-01T06:00:00+00:00,2023-04-01T00:00:00-05:00,2023-04-01T05:00:00+00:00,SPPNORTH_HUB,20.4557585464334
2023-04-01T00:00:00-05:00,2023-04-01T05:00:00+00:00,2023-05-01T00:00:00-05:00,2023-05-01T05:00:00+00:00,SPPNORTH_HUB,14.6718761111111
2023-05-01T00:00:00-05:00,2023-05-01T05:00:00+00:00,2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,SPPNORTH_HUB,25.0182625
2023-06-01T00:00:00-05:00,2023-06-01T05:00:00+00:00,2023-07-01T00:00:00-05:00,2023-07-01T05:00:00+00:00,SPPNORTH_HUB,29.9594769444445
2023-07-01T00:00:00-05:00,2023-07-01T05:00:00+00:00,2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,SPPNORTH_HUB,33.6855673387097
2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,SPPNORTH_HUB,36.9820782258065
2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,SPPNORTH_HUB,20.76966
2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,SPPNORTH_HUB,17.7521822580645
2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,SPPNORTH_HUB,24.2577210818308
2023-12-01T00:00:00-06:00,2023-12-01T06:00:00+00:00,2024-01-01T00:00:00-06:00,2024-01-01T06:00:00+00:00,SPPNORTH_HUB,23.1310578590786
