interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,reserve_zone_name,reserve_zone_id,ten_min_spin_requirement,tmnsr_clearing_price,tmnsr_designated_mw,tmor_clearing_price,tmor_designated_mw,tmsr_clearing_price,tmsr_designated_mw,total_10_min_requirement,total_30_min_requirement
2022-08-01T00:00:00-04:00,2022-08-01T04:00:00+00:00,2022-09-01T00:00:00-04:00,2022-09-01T04:00:00+00:00,CT,7002.0,0.0,0.262647849462366,466.289381720429,0.189583333333333,182.006068548387,1.37838709677419,137.696896505376,0.0,905.743091397849
2022-08-01T00:00:00-04:00,2022-08-01T04:00:00+00:00,2022-09-01T00:00:00-04:00,2022-09-01T04:00:00+00:00,NEMABSTN,7003.0,0.0,0.262647849462366,41.0068212365594,0.189583333333333,163.219469086022,1.37838709677419,56.1362983870968,0.0,1072.08340725806
2022-08-01T00:00:00-04:00,2022-08-01T04:00:00+00:00,2022-09-01T00:00:00-04:00,2022-09-01T04:00:00+00:00,ROS,7000.0,472.848004032258,0.262647849462366,1582.67746908602,0.189583333333333,1293.57154435484,1.37838709677419,695.468465053764,1888.93078225806,2674.55332258064
2022-08-01T00:00:00-04:00,2022-08-01T04:00:00+00:00,2022-09-01T00:00:00-04:00,2022-09-01T04:00:00+00:00,SWCT,7001.0,0.0,0.262647849462366,505.164134408602,0.189583333333333,244.467643817204,1.37838709677419,73.9647661290322,0.0,735.041004032258
