interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,lmp,energy,congestion,loss
2024-06-17T21:00:00-04:00,2024-06-18T01:00:00+00:00,2024-06-17T22:00:00-04:00,2024-06-18T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,42.74,40.67,-0.0,2.07
2024-06-17T22:00:00-04:00,2024-06-18T02:00:00+00:00,2024-06-17T23:00:00-04:00,2024-06-18T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,40.7,38.14,-0.0,2.56
2024-06-17T23:00:00-04:00,2024-06-18T03:00:00+00:00,2024-06-18T00:00:00-04:00,2024-06-18T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,34.47,32.06,-0.0,2.41
2024-06-18T00:00:00-04:00,2024-06-18T04:00:00+00:00,2024-06-18T01:00:00-04:00,2024-06-18T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,35.96,33.45,-0.0,2.51
2024-06-18T01:00:00-04:00,2024-06-18T05:00:00+00:00,2024-06-18T02:00:00-04:00,2024-06-18T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,31.74,29.639999999999997,-0.0,2.1
2024-06-18T02:00:00-04:00,2024-06-18T06:00:00+00:00,2024-06-18T03:00:00-04:00,2024-06-18T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.34,27.55,-0.0,1.79
2024-06-18T03:00:00-04:00,2024-06-18T07:00:00+00:00,2024-06-18T04:00:00-04:00,2024-06-18T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,28.13,26.54,-0.0,1.59
2024-06-18T04:00:00-04:00,2024-06-18T08:00:00+00:00,2024-06-18T05:00:00-04:00,2024-06-18T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,28.13,26.56,-0.0,1.57
2024-06-18T05:00:00-04:00,2024-06-18T09:00:00+00:00,2024-06-18T06:00:00-04:00,2024-06-18T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,28.89,27.25,-0.0,1.64
2024-06-18T06:00:00-04:00,2024-06-18T10:00:00+00:00,2024-06-18T07:00:00-04:00,2024-06-18T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,32.29,30.15,-0.0,2.14
2024-06-18T07:00:00-04:00,2024-06-18T11:00:00+00:00,2024-06-18T08:00:00-04:00,2024-06-18T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,35.12,32.669999999999995,-0.0,2.45
2024-06-18T08:00:00-04:00,2024-06-18T12:00:00+00:00,2024-06-18T09:00:00-04:00,2024-06-18T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,38.78,35.61,-0.0,3.17
2024-06-18T09:00:00-04:00,2024-06-18T13:00:00+00:00,2024-06-18T10:00:00-04:00,2024-06-18T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,43.17,39.68,-0.0,3.49
2024-06-18T10:00:00-04:00,2024-06-18T14:00:00+00:00,2024-06-18T11:00:00-04:00,2024-06-18T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,49.85,46.81,-0.0,3.04
2024-06-18T11:00:00-04:00,2024-06-18T15:00:00+00:00,2024-06-18T12:00:00-04:00,2024-06-18T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,57.54,54.32,-0.15,3.37
2024-06-18T12:00:00-04:00,2024-06-18T16:00:00+00:00,2024-06-18T13:00:00-04:00,2024-06-18T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,64.72,61.699999999999996,-0.12,3.14
2024-06-18T13:00:00-04:00,2024-06-18T17:00:00+00:00,2024-06-18T14:00:00-04:00,2024-06-18T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,70.49,67.89999999999999,-1.42,4.01
2024-06-18T14:00:00-04:00,2024-06-18T18:00:00+00:00,2024-06-18T15:00:00-04:00,2024-06-18T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,77.37,76.59,-3.35,4.13
2024-06-18T15:00:00-04:00,2024-06-18T19:00:00+00:00,2024-06-18T16:00:00-04:00,2024-06-18T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,82.37,81.60000000000001,-4.13,4.9
2024-06-18T16:00:00-04:00,2024-06-18T20:00:00+00:00,2024-06-18T17:00:00-04:00,2024-06-18T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,106.53,104.89,-5.17,6.81
2024-06-18T17:00:00-04:00,2024-06-18T21:00:00+00:00,2024-06-18T18:00:00-04:00,2024-06-18T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,124.09,123.08,-6.13,7.14
2024-06-18T18:00:00-04:00,2024-06-18T22:00:00+00:00,2024-06-18T19:00:00-04:00,2024-06-18T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,118.33,122.14999999999999,-10.78,6.96
2024-06-18T19:00:00-04:00,2024-06-18T23:00:00+00:00,2024-06-18T20:00:00-04:00,2024-06-19T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,99.0,104.19,-10.5,5.31
2024-06-18T20:00:00-04:00,2024-06-19T00:00:00+00:00,2024-06-18T21:00:00-04:00,2024-06-19T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,86.98,89.5,-7.08,4.56
2024-06-18T21:00:00-04:00,2024-06-19T01:00:00+00:00,2024-06-18T22:00:00-04:00,2024-06-19T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,66.46,66.05,-2.36,2.77
2024-06-18T22:00:00-04:00,2024-06-19T02:00:00+00:00,2024-06-18T23:00:00-04:00,2024-06-19T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,53.31,50.47,-0.09,2.93
2024-06-18T23:00:00-04:00,2024-06-19T03:00:00+00:00,2024-06-19T00:00:00-04:00,2024-06-19T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,46.15,43.089999999999996,-0.0,3.06
2024-06-19T00:00:00-04:00,2024-06-19T04:00:00+00:00,2024-06-19T01:00:00-04:00,2024-06-19T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,40.07,36.97,-0.0,3.1
2024-06-19T01:00:00-04:00,2024-06-19T05:00:00+00:00,2024-06-19T02:00:00-04:00,2024-06-19T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,37.05,34.37,-0.0,2.68
2024-06-19T02:00:00-04:00,2024-06-19T06:00:00+00:00,2024-06-19T03:00:00-04:00,2024-06-19T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,35.49,33.39,-0.0,2.1
2024-06-19T03:00:00-04:00,2024-06-19T07:00:00+00:00,2024-06-19T04:00:00-04:00,2024-06-19T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,33.19,31.019999999999996,-0.0,2.17
2024-06-19T04:00:00-04:00,2024-06-19T08:00:00+00:00,2024-06-19T05:00:00-04:00,2024-06-19T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,34.47,32.339999999999996,-0.0,2.13
2024-06-19T05:00:00-04:00,2024-06-19T09:00:00+00:00,2024-06-19T06:00:00-04:00,2024-06-19T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,35.35,33.35,-0.0,2.0
2024-06-19T06:00:00-04:00,2024-06-19T10:00:00+00:00,2024-06-19T07:00:00-04:00,2024-06-19T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,37.05,34.339999999999996,-0.0,2.71
2024-06-19T07:00:00-04:00,2024-06-19T11:00:00+00:00,2024-06-19T08:00:00-04:00,2024-06-19T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,40.71,37.69,-0.0,3.02
2024-06-19T08:00:00-04:00,2024-06-19T12:00:00+00:00,2024-06-19T09:00:00-04:00,2024-06-19T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,44.24,40.74,-0.0,3.5
2024-06-19T09:00:00-04:00,2024-06-19T13:00:00+00:00,2024-06-19T10:00:00-04:00,2024-06-19T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,50.1,46.53,-0.15,3.72
2024-06-19T10:00:00-04:00,2024-06-19T14:00:00+00:00,2024-06-19T11:00:00-04:00,2024-06-19T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,58.94,55.58,-0.36,3.72
2024-06-19T11:00:00-04:00,2024-06-19T15:00:00+00:00,2024-06-19T12:00:00-04:00,2024-06-19T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,67.01,64.34,-1.0,3.67
2024-06-19T12:00:00-04:00,2024-06-19T16:00:00+00:00,2024-06-19T13:00:00-04:00,2024-06-19T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,69.86,67.73,-1.73,3.86
2024-06-19T13:00:00-04:00,2024-06-19T17:00:00+00:00,2024-06-19T14:00:00-04:00,2024-06-19T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,74.16,72.88,-3.17,4.45
2024-06-19T14:00:00-04:00,2024-06-19T18:00:00+00:00,2024-06-19T15:00:00-04:00,2024-06-19T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,81.22,78.03,-1.96,5.15
2024-06-19T15:00:00-04:00,2024-06-19T19:00:00+00:00,2024-06-19T16:00:00-04:00,2024-06-19T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,87.87,84.80000000000001,-2.78,5.85
2024-06-19T16:00:00-04:00,2024-06-19T20:00:00+00:00,2024-06-19T17:00:00-04:00,2024-06-19T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,115.07,107.75,-0.11,7.43
2024-06-19T17:00:00-04:00,2024-06-19T21:00:00+00:00,2024-06-19T18:00:00-04:00,2024-06-19T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,138.55,128.75,1.3,8.5
2024-06-19T18:00:00-04:00,2024-06-19T22:00:00+00:00,2024-06-19T19:00:00-04:00,2024-06-19T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,118.89,110.74,1.62,6.53
2024-06-19T19:00:00-04:00,2024-06-19T23:00:00+00:00,2024-06-19T20:00:00-04:00,2024-06-20T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,100.79,85.77000000000001,10.99,4.03
2024-06-19T20:00:00-04:00,2024-06-20T00:00:00+00:00,2024-06-19T21:00:00-04:00,2024-06-20T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,89.33,76.8,8.84,3.69
2024-06-19T21:00:00-04:00,2024-06-20T01:00:00+00:00,2024-06-19T22:00:00-04:00,2024-06-20T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,68.98,60.11,5.63,3.24
2024-06-19T22:00:00-04:00,2024-06-20T02:00:00+00:00,2024-06-19T23:00:00-04:00,2024-06-20T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,60.22,55.22,1.08,3.92
2024-06-19T23:00:00-04:00,2024-06-20T03:00:00+00:00,2024-06-20T00:00:00-04:00,2024-06-20T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,54.62,51.04,-0.25,3.83
2024-06-20T00:00:00-04:00,2024-06-20T04:00:00+00:00,2024-06-20T01:00:00-04:00,2024-06-20T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,38.39,35.51,-0.0,2.88
2024-06-20T01:00:00-04:00,2024-06-20T05:00:00+00:00,2024-06-20T02:00:00-04:00,2024-06-20T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,34.34,32.300000000000004,-0.0,2.04
2024-06-20T02:00:00-04:00,2024-06-20T06:00:00+00:00,2024-06-20T03:00:00-04:00,2024-06-20T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,33.46,31.51,-0.0,1.95
2024-06-20T03:00:00-04:00,2024-06-20T07:00:00+00:00,2024-06-20T04:00:00-04:00,2024-06-20T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,32.05,30.439999999999998,-0.0,1.61
2024-06-20T04:00:00-04:00,2024-06-20T08:00:00+00:00,2024-06-20T05:00:00-04:00,2024-06-20T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,32.1,30.490000000000002,-0.0,1.61
2024-06-20T05:00:00-04:00,2024-06-20T09:00:00+00:00,2024-06-20T06:00:00-04:00,2024-06-20T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,32.24,30.62,-0.0,1.62
2024-06-20T06:00:00-04:00,2024-06-20T10:00:00+00:00,2024-06-20T07:00:00-04:00,2024-06-20T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,31.07,29.37,-0.0,1.7
2024-06-20T07:00:00-04:00,2024-06-20T11:00:00+00:00,2024-06-20T08:00:00-04:00,2024-06-20T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,41.81,38.78,-0.0,3.03
2024-06-20T08:00:00-04:00,2024-06-20T12:00:00+00:00,2024-06-20T09:00:00-04:00,2024-06-20T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,43.36,39.93,-0.0,3.43
2024-06-20T09:00:00-04:00,2024-06-20T13:00:00+00:00,2024-06-20T10:00:00-04:00,2024-06-20T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,50.66,47.16,-0.18,3.68
2024-06-20T10:00:00-04:00,2024-06-20T14:00:00+00:00,2024-06-20T11:00:00-04:00,2024-06-20T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,59.57,56.55,-0.43,3.45
2024-06-20T11:00:00-04:00,2024-06-20T15:00:00+00:00,2024-06-20T12:00:00-04:00,2024-06-20T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,69.03,66.07000000000001,-0.67,3.63
2024-06-20T12:00:00-04:00,2024-06-20T16:00:00+00:00,2024-06-20T13:00:00-04:00,2024-06-20T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,74.5,70.88,-0.78,4.4
2024-06-20T13:00:00-04:00,2024-06-20T17:00:00+00:00,2024-06-20T14:00:00-04:00,2024-06-20T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,84.93,80.7,-0.78,5.01
2024-06-20T14:00:00-04:00,2024-06-20T18:00:00+00:00,2024-06-20T15:00:00-04:00,2024-06-20T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,97.37,91.98,-0.77,6.16
2024-06-20T15:00:00-04:00,2024-06-20T19:00:00+00:00,2024-06-20T16:00:00-04:00,2024-06-20T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,108.37,100.57000000000001,0.56,7.24
2024-06-20T16:00:00-04:00,2024-06-20T20:00:00+00:00,2024-06-20T17:00:00-04:00,2024-06-20T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,139.0,126.61,1.38,11.01
2024-06-20T17:00:00-04:00,2024-06-20T21:00:00+00:00,2024-06-20T18:00:00-04:00,2024-06-20T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,157.81,144.5,0.75,12.56
2024-06-20T18:00:00-04:00,2024-06-20T22:00:00+00:00,2024-06-20T19:00:00-04:00,2024-06-20T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,135.0,124.76,0.26,9.98
2024-06-20T19:00:00-04:00,2024-06-20T23:00:00+00:00,2024-06-20T20:00:00-04:00,2024-06-21T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,99.72,92.12,0.88,6.72
2024-06-20T20:00:00-04:00,2024-06-21T00:00:00+00:00,2024-06-20T21:00:00-04:00,2024-06-21T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,82.64,75.34,2.03,5.27
2024-06-20T21:00:00-04:00,2024-06-21T01:00:00+00:00,2024-06-20T22:00:00-04:00,2024-06-21T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,74.74,68.3,1.86,4.58
2024-06-20T22:00:00-04:00,2024-06-21T02:00:00+00:00,2024-06-20T23:00:00-04:00,2024-06-21T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,53.39,50.22,-0.25,3.42
2024-06-20T23:00:00-04:00,2024-06-21T03:00:00+00:00,2024-06-21T00:00:00-04:00,2024-06-21T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,47.3,43.76,-0.09,3.63
2024-06-21T00:00:00-04:00,2024-06-21T04:00:00+00:00,2024-06-21T01:00:00-04:00,2024-06-21T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,39.79,36.54,-0.0,3.25
2024-06-21T01:00:00-04:00,2024-06-21T05:00:00+00:00,2024-06-21T02:00:00-04:00,2024-06-21T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,37.21,34.36,-0.0,2.85
2024-06-21T02:00:00-04:00,2024-06-21T06:00:00+00:00,2024-06-21T03:00:00-04:00,2024-06-21T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,34.25,32.07,-0.0,2.18
2024-06-21T03:00:00-04:00,2024-06-21T07:00:00+00:00,2024-06-21T04:00:00-04:00,2024-06-21T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,33.38,31.370000000000005,-0.0,2.01
2024-06-21T04:00:00-04:00,2024-06-21T08:00:00+00:00,2024-06-21T05:00:00-04:00,2024-06-21T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,32.44,30.43,-0.0,2.01
2024-06-21T05:00:00-04:00,2024-06-21T09:00:00+00:00,2024-06-21T06:00:00-04:00,2024-06-21T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,33.67,31.700000000000003,-0.0,1.97
2024-06-21T06:00:00-04:00,2024-06-21T10:00:00+00:00,2024-06-21T07:00:00-04:00,2024-06-21T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,36.83,34.199999999999996,-0.0,2.63
2024-06-21T07:00:00-04:00,2024-06-21T11:00:00+00:00,2024-06-21T08:00:00-04:00,2024-06-21T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,41.2,37.730000000000004,-0.0,3.47
2024-06-21T08:00:00-04:00,2024-06-21T12:00:00+00:00,2024-06-21T09:00:00-04:00,2024-06-21T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,45.76,41.68,-0.05,4.13
2024-06-21T09:00:00-04:00,2024-06-21T13:00:00+00:00,2024-06-21T10:00:00-04:00,2024-06-21T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,51.56,47.36,-0.2,4.4
2024-06-21T10:00:00-04:00,2024-06-21T14:00:00+00:00,2024-06-21T11:00:00-04:00,2024-06-21T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,54.87,50.32,-0.23,4.78
2024-06-21T11:00:00-04:00,2024-06-21T15:00:00+00:00,2024-06-21T12:00:00-04:00,2024-06-21T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,65.28,57.45,2.03,5.8
2024-06-21T12:00:00-04:00,2024-06-21T16:00:00+00:00,2024-06-21T13:00:00-04:00,2024-06-21T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,69.7,62.1,0.89,6.71
2024-06-21T13:00:00-04:00,2024-06-21T17:00:00+00:00,2024-06-21T14:00:00-04:00,2024-06-21T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,74.74,67.35,0.11,7.28
2024-06-21T14:00:00-04:00,2024-06-21T18:00:00+00:00,2024-06-21T15:00:00-04:00,2024-06-21T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,81.89,73.98,-0.6,8.51
2024-06-21T15:00:00-04:00,2024-06-21T19:00:00+00:00,2024-06-21T16:00:00-04:00,2024-06-21T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,100.07,86.32,3.05,10.7
2024-06-21T16:00:00-04:00,2024-06-21T20:00:00+00:00,2024-06-21T17:00:00-04:00,2024-06-21T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,105.42,95.01,-0.6,11.01
2024-06-21T17:00:00-04:00,2024-06-21T21:00:00+00:00,2024-06-21T18:00:00-04:00,2024-06-21T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,124.93,112.68,-0.59,12.84
2024-06-21T18:00:00-04:00,2024-06-21T22:00:00+00:00,2024-06-21T19:00:00-04:00,2024-06-21T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,109.04,98.46000000000001,-0.15,10.73
2024-06-21T19:00:00-04:00,2024-06-21T23:00:00+00:00,2024-06-21T20:00:00-04:00,2024-06-22T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,79.04,72.65,-0.58,6.97
2024-06-21T20:00:00-04:00,2024-06-22T00:00:00+00:00,2024-06-21T21:00:00-04:00,2024-06-22T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,69.47,62.629999999999995,0.77,6.07
2024-06-21T21:00:00-04:00,2024-06-22T01:00:00+00:00,2024-06-21T22:00:00-04:00,2024-06-22T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,73.63,56.37,12.24,5.02
2024-06-21T22:00:00-04:00,2024-06-22T02:00:00+00:00,2024-06-21T23:00:00-04:00,2024-06-22T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,56.39,48.75,3.01,4.63
2024-06-21T23:00:00-04:00,2024-06-22T03:00:00+00:00,2024-06-22T00:00:00-04:00,2024-06-22T04:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,44.32,39.38,1.04,3.9
2024-06-22T00:00:00-04:00,2024-06-22T04:00:00+00:00,2024-06-22T01:00:00-04:00,2024-06-22T05:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,39.89,33.72,3.24,2.93
2024-06-22T01:00:00-04:00,2024-06-22T05:00:00+00:00,2024-06-22T02:00:00-04:00,2024-06-22T06:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,32.04,29.49,0.01,2.54
2024-06-22T02:00:00-04:00,2024-06-22T06:00:00+00:00,2024-06-22T03:00:00-04:00,2024-06-22T07:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.97,27.669999999999998,-0.0,2.3
2024-06-22T03:00:00-04:00,2024-06-22T07:00:00+00:00,2024-06-22T04:00:00-04:00,2024-06-22T08:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.58,27.419999999999998,-0.0,2.16
2024-06-22T04:00:00-04:00,2024-06-22T08:00:00+00:00,2024-06-22T05:00:00-04:00,2024-06-22T09:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.32,27.3,-0.0,2.02
2024-06-22T05:00:00-04:00,2024-06-22T09:00:00+00:00,2024-06-22T06:00:00-04:00,2024-06-22T10:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.38,27.33,-0.0,2.05
2024-06-22T06:00:00-04:00,2024-06-22T10:00:00+00:00,2024-06-22T07:00:00-04:00,2024-06-22T11:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.46,27.23,-0.0,2.23
2024-06-22T07:00:00-04:00,2024-06-22T11:00:00+00:00,2024-06-22T08:00:00-04:00,2024-06-22T12:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,29.89,27.42,-0.0,2.47
2024-06-22T08:00:00-04:00,2024-06-22T12:00:00+00:00,2024-06-22T09:00:00-04:00,2024-06-22T13:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,33.74,30.87,-0.0,2.87
2024-06-22T09:00:00-04:00,2024-06-22T13:00:00+00:00,2024-06-22T10:00:00-04:00,2024-06-22T14:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,39.59,33.38,3.01,3.2
2024-06-22T10:00:00-04:00,2024-06-22T14:00:00+00:00,2024-06-22T11:00:00-04:00,2024-06-22T15:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,42.39,35.17,3.32,3.9
2024-06-22T11:00:00-04:00,2024-06-22T15:00:00+00:00,2024-06-22T12:00:00-04:00,2024-06-22T16:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,44.04,37.239999999999995,2.56,4.24
2024-06-22T12:00:00-04:00,2024-06-22T16:00:00+00:00,2024-06-22T13:00:00-04:00,2024-06-22T17:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,46.59,40.75000000000001,1.16,4.68
2024-06-22T13:00:00-04:00,2024-06-22T17:00:00+00:00,2024-06-22T14:00:00-04:00,2024-06-22T18:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,52.18,41.0,6.55,4.63
2024-06-22T14:00:00-04:00,2024-06-22T18:00:00+00:00,2024-06-22T15:00:00-04:00,2024-06-22T19:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,55.0,42.410000000000004,7.76,4.83
2024-06-22T15:00:00-04:00,2024-06-22T19:00:00+00:00,2024-06-22T16:00:00-04:00,2024-06-22T20:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,61.0,48.540000000000006,6.59,5.87
2024-06-22T16:00:00-04:00,2024-06-22T20:00:00+00:00,2024-06-22T17:00:00-04:00,2024-06-22T21:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,65.39,53.7,5.25,6.44
2024-06-22T17:00:00-04:00,2024-06-22T21:00:00+00:00,2024-06-22T18:00:00-04:00,2024-06-22T22:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,81.0,61.410000000000004,12.65,6.94
2024-06-22T18:00:00-04:00,2024-06-22T22:00:00+00:00,2024-06-22T19:00:00-04:00,2024-06-22T23:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,81.0,60.4,14.07,6.53
2024-06-22T19:00:00-04:00,2024-06-22T23:00:00+00:00,2024-06-22T20:00:00-04:00,2024-06-23T00:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,59.12,49.42999999999999,4.7,4.99
2024-06-22T20:00:00-04:00,2024-06-23T00:00:00+00:00,2024-06-22T21:00:00-04:00,2024-06-23T01:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,52.17,42.42,5.47,4.28
2024-06-22T21:00:00-04:00,2024-06-23T01:00:00+00:00,2024-06-22T22:00:00-04:00,2024-06-23T02:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,48.47,38.06,6.3,4.11
2024-06-22T22:00:00-04:00,2024-06-23T02:00:00+00:00,2024-06-22T23:00:00-04:00,2024-06-23T03:00:00+00:00,DAY_AHEAD_HOURLY,N.Y.C.,Zone,41.6,35.269999999999996,2.52,3.81
