interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,lmp
2023-06-06T12:00:00-04:00,2023-06-06T16:00:00+00:00,2023-06-06T13:00:00-04:00,2023-06-06T17:00:00+00:00,.H.INTERNAL_HUB,HUB,22.0
2023-06-06T13:00:00-04:00,2023-06-06T17:00:00+00:00,2023-06-06T14:00:00-04:00,2023-06-06T18:00:00+00:00,.H.INTERNAL_HUB,HUB,24.08
2023-06-06T14:00:00-04:00,2023-06-06T18:00:00+00:00,2023-06-06T15:00:00-04:00,2023-06-06T19:00:00+00:00,.H.INTERNAL_HUB,HUB,24.03
2023-06-06T15:00:00-04:00,2023-06-06T19:00:00+00:00,2023-06-06T16:00:00-04:00,2023-06-06T20:00:00+00:00,.H.INTERNAL_HUB,HUB,26.25
2023-06-06T16:00:00-04:00,2023-06-06T20:00:00+00:00,2023-06-06T17:00:00-04:00,2023-06-06T21:00:00+00:00,.H.INTERNAL_HUB,HUB,29.32
2023-06-06T17:00:00-04:00,2023-06-06T21:00:00+00:00,2023-06-06T18:00:00-04:00,2023-06-06T22:00:00+00:00,.H.INTERNAL_HUB,HUB,34.54
2023-06-06T18:00:00-04:00,2023-06-06T22:00:00+00:00,2023-06-06T19:00:00-04:00,2023-06-06T23:00:00+00:00,.H.INTERNAL_HUB,HUB,36.17
2023-06-06T19:00:00-04:00,2023-06-06T23:00:00+00:00,2023-06-06T20:00:00-04:00,2023-06-07T00:00:00+00:00,.H.INTERNAL_HUB,HUB,34.54
2023-06-06T20:00:00-04:00,2023-06-07T00:00:00+00:00,2023-06-06T21:00:00-04:00,2023-06-07T01:00:00+00:00,.H.INTERNAL_HUB,HUB,34.54
2023-06-06T21:00:00-04:00,2023-06-07T01:00:00+00:00,2023-06-06T22:00:00-04:00,2023-06-07T02:00:00+00:00,.H.INTERNAL_HUB,HUB,28.25
2023-06-06T22:00:00-04:00,2023-06-07T02:00:00+00:00,2023-06-06T23:00:00-04:00,2023-06-07T03:00:00+00:00,.H.INTERNAL_HUB,HUB,23.98
2023-06-06T23:00:00-04:00,2023-06-07T03:00:00+00:00,2023-06-07T00:00:00-04:00,2023-06-07T04:00:00+00:00,.H.INTERNAL_HUB,HUB,22.66
2023-06-07T00:00:00-04:00,2023-06-07T04:00:00+00:00,2023-06-07T01:00:00-04:00,2023-06-07T05:00:00+00:00,.H.INTERNAL_HUB,HUB,19.87
2023-06-07T01:00:00-04:00,2023-06-07T05:00:00+00:00,2023-06-07T02:00:00-04:00,2023-06-07T06:00:00+00:00,.H.INTERNAL_HUB,HUB,18.37
2023-06-07T02:00:00-04:00,2023-06-07T06:00:00+00:00,2023-06-07T03:00:00-04:00,2023-06-07T07:00:00+00:00,.H.INTERNAL_HUB,HUB,17.98
2023-06-07T03:00:00-04:00,2023-06-07T07:00:00+00:00,2023-06-07T04:00:00-04:00,2023-06-07T08:00:00+00:00,.H.INTERNAL_HUB,HUB,17.71
