interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,reserve_zone_id,reserve_zone_name,ten_min_spin_requirement,tmnsr_clearing_price,tmnsr_designated_mw,tmor_clearing_price,tmor_designated_mw,tmsr_clearing_price,tmsr_designated_mw,total_10_min_requirement,total_30_min_requirement
2022-06-23T06:00:00-04:00,2022-06-23T10:00:00+00:00,2022-06-23T07:00:00-04:00,2022-06-23T11:00:00+00:00,7003,NEMABSTN,0.0,0.0,33.5,0.0,81.958,0.0,5.5,0.0,1500.0
2022-06-23T06:00:00-04:00,2022-06-23T10:00:00+00:00,2022-06-23T07:00:00-04:00,2022-06-23T11:00:00+00:00,7000,ROS,483.583,0.0,1594.733,0.0,1491.092,0.0,648.65,1931.75,2716.0
2022-06-23T06:00:00-04:00,2022-06-23T10:00:00+00:00,2022-06-23T07:00:00-04:00,2022-06-23T11:00:00+00:00,7001,SWCT,0.0,0.0,360.1,0.0,277.942,0.0,140.608,0.0,1359.108
2022-06-23T07:00:00-04:00,2022-06-23T11:00:00+00:00,2022-06-23T08:00:00-04:00,2022-06-23T12:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,230.267,0.0,324.492,0.0,796.208
2022-06-23T07:00:00-04:00,2022-06-23T11:00:00+00:00,2022-06-23T08:00:00-04:00,2022-06-23T12:00:00+00:00,7003,NEMABSTN,0.0,0.0,44.133,0.0,173.958,0.0,5.5,0.0,1500.0
2022-06-23T07:00:00-04:00,2022-06-23T11:00:00+00:00,2022-06-23T08:00:00-04:00,2022-06-23T12:00:00+00:00,7000,ROS,507.583,0.0,2129.125,0.0,947.708,0.0,524.217,2026.917,2811.5
2022-06-23T07:00:00-04:00,2022-06-23T11:00:00+00:00,2022-06-23T08:00:00-04:00,2022-06-23T12:00:00+00:00,7001,SWCT,0.0,0.0,595.225,0.0,410.717,0.0,115.475,0.0,1255.375
2022-06-23T08:00:00-04:00,2022-06-23T12:00:00+00:00,2022-06-23T09:00:00-04:00,2022-06-23T13:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,206.933,0.0,224.983,0.0,753.95
2022-06-23T08:00:00-04:00,2022-06-23T12:00:00+00:00,2022-06-23T09:00:00-04:00,2022-06-23T13:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,186.1,0.0,5.25,0.0,1500.0
2022-06-23T08:00:00-04:00,2022-06-23T12:00:00+00:00,2022-06-23T09:00:00-04:00,2022-06-23T13:00:00+00:00,7000,ROS,530.833,0.0,1835.35,0.0,934.183,0.0,649.6,2121.583,2906.417
2022-06-23T08:00:00-04:00,2022-06-23T12:00:00+00:00,2022-06-23T09:00:00-04:00,2022-06-23T13:00:00+00:00,7001,SWCT,0.0,0.0,616.6,0.0,411.783,0.0,88.358,0.0,1213.4
2022-06-23T09:00:00-04:00,2022-06-23T13:00:00+00:00,2022-06-23T10:00:00-04:00,2022-06-23T14:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,182.267,0.0,152.442,0.0,727.308
2022-06-23T09:00:00-04:00,2022-06-23T13:00:00+00:00,2022-06-23T10:00:00-04:00,2022-06-23T14:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,188.3,0.0,5.5,0.0,1500.0
2022-06-23T09:00:00-04:00,2022-06-23T13:00:00+00:00,2022-06-23T10:00:00-04:00,2022-06-23T14:00:00+00:00,7000,ROS,438.417,0.0,2008.583,0.0,917.858,0.0,445.975,1751.833,2536.333
2022-06-23T09:00:00-04:00,2022-06-23T13:00:00+00:00,2022-06-23T10:00:00-04:00,2022-06-23T14:00:00+00:00,7001,SWCT,0.0,0.0,616.6,0.0,354.775,0.0,36.375,0.0,1186.475
2022-06-23T10:00:00-04:00,2022-06-23T14:00:00+00:00,2022-06-23T11:00:00-04:00,2022-06-23T15:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,168.158,0.0,184.267,0.0,701.6
2022-06-23T10:00:00-04:00,2022-06-23T14:00:00+00:00,2022-06-23T11:00:00-04:00,2022-06-23T15:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,187.35,0.0,5.5,0.0,1500.0
2022-06-23T10:00:00-04:00,2022-06-23T14:00:00+00:00,2022-06-23T11:00:00-04:00,2022-06-23T15:00:00+00:00,7000,ROS,388.25,0.0,2123.425,0.0,986.55,0.0,505.8,1550.0,2334.5
2022-06-23T10:00:00-04:00,2022-06-23T14:00:00+00:00,2022-06-23T11:00:00-04:00,2022-06-23T15:00:00+00:00,7001,SWCT,0.0,0.0,616.6,0.0,372.042,0.0,94.7,0.0,1161.633
2022-06-23T11:00:00-04:00,2022-06-23T15:00:00+00:00,2022-06-23T12:00:00-04:00,2022-06-23T16:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,165.142,0.0,142.733,0.0,705.175
2022-06-23T11:00:00-04:00,2022-06-23T15:00:00+00:00,2022-06-23T12:00:00-04:00,2022-06-23T16:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,187.7,0.0,6.233,0.0,1500.0
2022-06-23T11:00:00-04:00,2022-06-23T15:00:00+00:00,2022-06-23T12:00:00-04:00,2022-06-23T16:00:00+00:00,7000,ROS,481.833,0.0,1245.0,0.0,1865.0,0.0,685.708,1924.833,2708.917
2022-06-23T11:00:00-04:00,2022-06-23T15:00:00+00:00,2022-06-23T12:00:00-04:00,2022-06-23T16:00:00+00:00,7001,SWCT,0.0,0.0,616.6,0.0,356.667,0.0,56.825,0.0,1164.775
2022-06-23T12:00:00-04:00,2022-06-23T16:00:00+00:00,2022-06-23T13:00:00-04:00,2022-06-23T17:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,163.55,6.14,121.567,0.0,697.467
2022-06-23T12:00:00-04:00,2022-06-23T16:00:00+00:00,2022-06-23T13:00:00-04:00,2022-06-23T17:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,187.333,6.14,5.592,0.0,1500.0
2022-06-23T12:00:00-04:00,2022-06-23T16:00:00+00:00,2022-06-23T13:00:00-04:00,2022-06-23T17:00:00+00:00,7000,ROS,531.333,0.0,1901.75,0.0,1177.083,6.14,391.992,2121.917,2906.0
2022-06-23T12:00:00-04:00,2022-06-23T16:00:00+00:00,2022-06-23T13:00:00-04:00,2022-06-23T17:00:00+00:00,7001,SWCT,0.0,0.0,616.6,0.0,353.717,6.14,37.6,0.0,1157.858
2022-06-23T13:00:00-04:00,2022-06-23T17:00:00+00:00,2022-06-23T14:00:00-04:00,2022-06-23T18:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,154.5,0.2,149.658,0.0,724.667
2022-06-23T13:00:00-04:00,2022-06-23T17:00:00+00:00,2022-06-23T14:00:00-04:00,2022-06-23T18:00:00+00:00,7003,NEMABSTN,0.0,0.0,52.6,0.0,188.142,0.2,5.5,0.0,1500.0
2022-06-23T13:00:00-04:00,2022-06-23T17:00:00+00:00,2022-06-23T14:00:00-04:00,2022-06-23T18:00:00+00:00,7000,ROS,531.75,0.0,2412.608,0.0,985.275,0.2,430.0,2123.917,2908.0
2022-06-23T13:00:00-04:00,2022-06-23T17:00:00+00:00,2022-06-23T14:00:00-04:00,2022-06-23T18:00:00+00:00,7001,SWCT,0.0,0.0,616.6,0.0,353.158,0.2,38.242,0.0,1185.325
2022-06-23T14:00:00-04:00,2022-06-23T18:00:00+00:00,2022-06-23T15:00:00-04:00,2022-06-23T19:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,155.808,0.0,153.6,0.0,713.992
2022-06-23T14:00:00-04:00,2022-06-23T18:00:00+00:00,2022-06-23T15:00:00-04:00,2022-06-23T19:00:00+00:00,7003,NEMABSTN,0.0,0.0,49.258,0.0,186.15,0.0,5.5,0.0,1500.0
2022-06-23T14:00:00-04:00,2022-06-23T18:00:00+00:00,2022-06-23T15:00:00-04:00,2022-06-23T19:00:00+00:00,7000,ROS,531.25,0.0,2425.25,0.0,1023.975,0.0,524.575,2122.25,2906.083
2022-06-23T14:00:00-04:00,2022-06-23T18:00:00+00:00,2022-06-23T15:00:00-04:00,2022-06-23T19:00:00+00:00,7001,SWCT,0.0,0.0,616.6,0.0,349.475,0.0,29.833,0.0,1173.808
2022-06-23T15:00:00-04:00,2022-06-23T19:00:00+00:00,2022-06-23T16:00:00-04:00,2022-06-23T20:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,151.967,0.0,179.458,0.0,707.392
2022-06-23T15:00:00-04:00,2022-06-23T19:00:00+00:00,2022-06-23T16:00:00-04:00,2022-06-23T20:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.6,0.0,185.15,0.0,5.5,0.0,1300.0
2022-06-23T15:00:00-04:00,2022-06-23T19:00:00+00:00,2022-06-23T16:00:00-04:00,2022-06-23T20:00:00+00:00,7000,ROS,531.167,0.0,2129.508,0.0,1069.992,0.0,603.2,2122.25,2906.667
2022-06-23T15:00:00-04:00,2022-06-23T19:00:00+00:00,2022-06-23T16:00:00-04:00,2022-06-23T20:00:00+00:00,7001,SWCT,0.0,0.0,625.375,0.0,366.275,0.0,90.267,0.0,1166.0
2022-06-23T16:00:00-04:00,2022-06-23T20:00:00+00:00,2022-06-23T17:00:00-04:00,2022-06-23T21:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,151.158,0.83,142.467,0.0,714.133
2022-06-23T16:00:00-04:00,2022-06-23T20:00:00+00:00,2022-06-23T17:00:00-04:00,2022-06-23T21:00:00+00:00,7003,NEMABSTN,0.0,0.0,48.517,0.0,181.275,0.83,5.5,0.0,1100.0
2022-06-23T16:00:00-04:00,2022-06-23T20:00:00+00:00,2022-06-23T17:00:00-04:00,2022-06-23T21:00:00+00:00,7000,ROS,531.25,0.0,2100.4,0.0,1000.425,0.83,533.667,2122.167,2905.583
2022-06-23T16:00:00-04:00,2022-06-23T20:00:00+00:00,2022-06-23T17:00:00-04:00,2022-06-23T21:00:00+00:00,7001,SWCT,0.0,0.0,651.7,0.0,369.733,0.83,82.625,0.0,1174.825
2022-06-23T17:00:00-04:00,2022-06-23T21:00:00+00:00,2022-06-23T18:00:00-04:00,2022-06-23T22:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,128.358,3.65,64.458,0.0,723.967
2022-06-23T17:00:00-04:00,2022-06-23T21:00:00+00:00,2022-06-23T18:00:00-04:00,2022-06-23T22:00:00+00:00,7003,NEMABSTN,0.0,0.0,51.767,0.0,180.3,3.65,5.367,0.0,1100.0
2022-06-23T17:00:00-04:00,2022-06-23T21:00:00+00:00,2022-06-23T18:00:00-04:00,2022-06-23T22:00:00+00:00,7000,ROS,530.083,0.0,1766.883,0.0,805.192,3.65,430.742,2118.0,2902.667
2022-06-23T17:00:00-04:00,2022-06-23T21:00:00+00:00,2022-06-23T18:00:00-04:00,2022-06-23T22:00:00+00:00,7001,SWCT,0.0,0.0,651.7,0.0,354.1,3.65,29.55,0.0,1184.792
2022-06-23T18:00:00-04:00,2022-06-23T22:00:00+00:00,2022-06-23T19:00:00-04:00,2022-06-23T23:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,125.108,10.21,54.883,0.0,720.392
2022-06-23T18:00:00-04:00,2022-06-23T22:00:00+00:00,2022-06-23T19:00:00-04:00,2022-06-23T23:00:00+00:00,7003,NEMABSTN,0.0,0.0,50.1,0.0,178.492,10.21,5.125,0.0,1100.0
2022-06-23T18:00:00-04:00,2022-06-23T22:00:00+00:00,2022-06-23T19:00:00-04:00,2022-06-23T23:00:00+00:00,7000,ROS,530.333,0.0,1554.8,0.0,749.283,10.21,450.625,2118.75,2904.75
2022-06-23T18:00:00-04:00,2022-06-23T22:00:00+00:00,2022-06-23T19:00:00-04:00,2022-06-23T23:00:00+00:00,7001,SWCT,0.0,0.0,651.7,0.0,350.8,10.21,19.75,0.0,1181.017
2022-06-23T19:00:00-04:00,2022-06-23T23:00:00+00:00,2022-06-23T20:00:00-04:00,2022-06-24T00:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,123.317,4.97,46.708,0.0,729.933
2022-06-23T19:00:00-04:00,2022-06-23T23:00:00+00:00,2022-06-23T20:00:00-04:00,2022-06-24T00:00:00+00:00,7003,NEMABSTN,0.0,0.0,50.517,0.0,176.0,4.97,4.95,0.0,1100.0
2022-06-23T19:00:00-04:00,2022-06-23T23:00:00+00:00,2022-06-23T20:00:00-04:00,2022-06-24T00:00:00+00:00,7000,ROS,529.917,0.0,1674.142,0.0,871.933,4.97,479.408,2116.917,2903.833
2022-06-23T19:00:00-04:00,2022-06-23T23:00:00+00:00,2022-06-23T20:00:00-04:00,2022-06-24T00:00:00+00:00,7001,SWCT,0.0,0.0,651.7,0.0,350.8,4.97,16.833,0.0,1191.292
2022-06-23T20:00:00-04:00,2022-06-24T00:00:00+00:00,2022-06-23T21:00:00-04:00,2022-06-24T01:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,123.242,6.07,61.742,0.0,729.717
2022-06-23T20:00:00-04:00,2022-06-24T00:00:00+00:00,2022-06-23T21:00:00-04:00,2022-06-24T01:00:00+00:00,7003,NEMABSTN,0.0,0.0,51.583,0.0,173.2,6.07,5.5,0.0,1100.0
2022-06-23T20:00:00-04:00,2022-06-24T00:00:00+00:00,2022-06-23T21:00:00-04:00,2022-06-24T01:00:00+00:00,7000,ROS,530.25,0.0,2035.042,0.0,770.8,6.07,438.75,2118.833,2905.833
2022-06-23T20:00:00-04:00,2022-06-24T00:00:00+00:00,2022-06-23T21:00:00-04:00,2022-06-24T01:00:00+00:00,7001,SWCT,0.0,0.0,635.417,0.0,338.425,6.07,24.333,0.0,1190.825
2022-06-23T21:00:00-04:00,2022-06-24T01:00:00+00:00,2022-06-23T22:00:00-04:00,2022-06-24T02:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,153.633,0.71,96.392,0.0,740.492
2022-06-23T21:00:00-04:00,2022-06-24T01:00:00+00:00,2022-06-23T22:00:00-04:00,2022-06-24T02:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.725,0.0,171.825,0.71,5.5,0.0,1100.0
2022-06-23T21:00:00-04:00,2022-06-24T01:00:00+00:00,2022-06-23T22:00:00-04:00,2022-06-24T02:00:00+00:00,7000,ROS,541.917,0.0,2100.85,0.0,900.325,0.71,460.8,2164.917,2950.667
2022-06-23T21:00:00-04:00,2022-06-24T01:00:00+00:00,2022-06-23T22:00:00-04:00,2022-06-24T02:00:00+00:00,7001,SWCT,0.0,0.0,624.1,0.0,331.992,0.71,36.2,0.0,1201.333
2022-06-23T22:00:00-04:00,2022-06-24T02:00:00+00:00,2022-06-23T23:00:00-04:00,2022-06-24T03:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,127.975,3.33,57.675,0.0,723.592
2022-06-23T22:00:00-04:00,2022-06-24T02:00:00+00:00,2022-06-23T23:00:00-04:00,2022-06-24T03:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,169.2,3.33,5.375,0.0,1100.0
2022-06-23T22:00:00-04:00,2022-06-24T02:00:00+00:00,2022-06-23T23:00:00-04:00,2022-06-24T03:00:00+00:00,7000,ROS,547.917,0.0,1859.625,0.0,837.367,3.33,491.95,2188.917,2973.25
2022-06-23T22:00:00-04:00,2022-06-24T02:00:00+00:00,2022-06-23T23:00:00-04:00,2022-06-24T03:00:00+00:00,7001,SWCT,0.0,0.0,636.25,0.0,354.433,3.33,36.942,0.0,1184.792
2022-06-23T23:00:00-04:00,2022-06-24T03:00:00+00:00,2022-06-24T00:00:00-04:00,2022-06-24T04:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,144.808,15.93,131.325,0.0,717.917
2022-06-23T23:00:00-04:00,2022-06-24T03:00:00+00:00,2022-06-24T00:00:00-04:00,2022-06-24T04:00:00+00:00,7003,NEMABSTN,0.0,0.0,34.467,0.0,83.225,15.93,5.5,0.0,1100.0
2022-06-23T23:00:00-04:00,2022-06-24T03:00:00+00:00,2022-06-24T00:00:00-04:00,2022-06-24T04:00:00+00:00,7000,ROS,548.167,0.0,2103.708,0.0,779.167,15.93,401.908,2190.833,2974.917
2022-06-23T23:00:00-04:00,2022-06-24T03:00:00+00:00,2022-06-24T00:00:00-04:00,2022-06-24T04:00:00+00:00,7001,SWCT,0.0,0.0,384.4,0.0,230.808,15.93,64.283,0.0,1179.908
2022-06-24T00:00:00-04:00,2022-06-24T04:00:00+00:00,2022-06-24T01:00:00-04:00,2022-06-24T05:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,155.092,3.75,162.825,0.0,765.8
2022-06-24T00:00:00-04:00,2022-06-24T04:00:00+00:00,2022-06-24T01:00:00-04:00,2022-06-24T05:00:00+00:00,7003,NEMABSTN,0.0,0.0,33.5,0.0,75.9,3.75,5.125,0.0,1294.25
2022-06-24T00:00:00-04:00,2022-06-24T04:00:00+00:00,2022-06-24T01:00:00-04:00,2022-06-24T05:00:00+00:00,7000,ROS,552.083,0.0,2324.442,0.0,717.175,3.75,376.975,2206.083,2989.833
2022-06-24T00:00:00-04:00,2022-06-24T04:00:00+00:00,2022-06-24T01:00:00-04:00,2022-06-24T05:00:00+00:00,7001,SWCT,0.0,0.0,360.1,0.0,237.133,3.75,95.417,0.0,1180.042
2022-06-24T01:00:00-04:00,2022-06-24T05:00:00+00:00,2022-06-24T02:00:00-04:00,2022-06-24T06:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,163.2,0.0,176.625,0.0,826.8
2022-06-24T01:00:00-04:00,2022-06-24T05:00:00+00:00,2022-06-24T02:00:00-04:00,2022-06-24T06:00:00+00:00,7003,NEMABSTN,0.0,0.0,33.5,0.0,74.6,0.0,5.5,0.0,1359.0
2022-06-24T01:00:00-04:00,2022-06-24T05:00:00+00:00,2022-06-24T02:00:00-04:00,2022-06-24T06:00:00+00:00,7000,ROS,553.25,0.0,1825.208,0.0,1271.758,0.0,641.875,2210.417,2993.583
2022-06-24T01:00:00-04:00,2022-06-24T05:00:00+00:00,2022-06-24T02:00:00-04:00,2022-06-24T06:00:00+00:00,7001,SWCT,0.0,0.0,360.1,0.0,248.75,0.0,119.875,0.0,1225.092
2022-06-24T02:00:00-04:00,2022-06-24T06:00:00+00:00,2022-06-24T03:00:00-04:00,2022-06-24T07:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,169.208,0.0,217.242,0.0,906.725
2022-06-24T02:00:00-04:00,2022-06-24T06:00:00+00:00,2022-06-24T03:00:00-04:00,2022-06-24T07:00:00+00:00,7003,NEMABSTN,0.0,0.0,33.5,0.0,74.417,0.0,5.5,0.0,1359.0
2022-06-24T02:00:00-04:00,2022-06-24T06:00:00+00:00,2022-06-24T03:00:00-04:00,2022-06-24T07:00:00+00:00,7000,ROS,553.083,0.0,932.692,0.0,2329.083,0.0,964.858,2210.417,2996.083
2022-06-24T02:00:00-04:00,2022-06-24T06:00:00+00:00,2022-06-24T03:00:00-04:00,2022-06-24T07:00:00+00:00,7001,SWCT,0.0,0.0,360.1,0.0,274.458,0.0,149.333,0.0,1243.925
2022-06-24T03:00:00-04:00,2022-06-24T07:00:00+00:00,2022-06-24T04:00:00-04:00,2022-06-24T08:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,175.633,0.0,242.3,0.0,960.342
2022-06-24T03:00:00-04:00,2022-06-24T07:00:00+00:00,2022-06-24T04:00:00-04:00,2022-06-24T08:00:00+00:00,7003,NEMABSTN,0.0,0.0,33.5,0.0,74.308,0.0,5.5,0.0,1359.0
2022-06-24T03:00:00-04:00,2022-06-24T07:00:00+00:00,2022-06-24T04:00:00-04:00,2022-06-24T08:00:00+00:00,7000,ROS,553.417,0.0,936.867,0.0,2364.992,0.0,1009.542,2210.917,2997.0
2022-06-24T03:00:00-04:00,2022-06-24T07:00:00+00:00,2022-06-24T04:00:00-04:00,2022-06-24T08:00:00+00:00,7001,SWCT,0.0,0.0,360.1,0.0,289.133,0.0,159.042,0.0,1269.058
2022-06-24T04:00:00-04:00,2022-06-24T08:00:00+00:00,2022-06-24T05:00:00-04:00,2022-06-24T09:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,168.192,0.0,217.425,0.0,1014.933
2022-06-24T04:00:00-04:00,2022-06-24T08:00:00+00:00,2022-06-24T05:00:00-04:00,2022-06-24T09:00:00+00:00,7003,NEMABSTN,0.0,0.0,33.5,0.0,74.4,0.0,5.5,0.0,1359.0
2022-06-24T04:00:00-04:00,2022-06-24T08:00:00+00:00,2022-06-24T05:00:00-04:00,2022-06-24T09:00:00+00:00,7000,ROS,553.167,0.0,937.1,0.0,2344.617,0.0,955.642,2210.75,2995.083
2022-06-24T04:00:00-04:00,2022-06-24T08:00:00+00:00,2022-06-24T05:00:00-04:00,2022-06-24T09:00:00+00:00,7001,SWCT,0.0,0.0,360.1,0.0,208.867,0.0,80.9,0.0,1303.95
2022-06-24T05:00:00-04:00,2022-06-24T09:00:00+00:00,2022-06-24T06:00:00-04:00,2022-06-24T10:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,172.225,0.0,169.892,0.0,1017.375
2022-06-24T05:00:00-04:00,2022-06-24T09:00:00+00:00,2022-06-24T06:00:00-04:00,2022-06-24T10:00:00+00:00,7003,NEMABSTN,0.0,0.0,33.5,0.0,75.317,0.0,5.408,0.0,1359.0
2022-06-24T05:00:00-04:00,2022-06-24T09:00:00+00:00,2022-06-24T06:00:00-04:00,2022-06-24T10:00:00+00:00,7000,ROS,553.167,0.0,937.1,0.0,2317.125,0.0,911.617,2210.167,2994.0
2022-06-24T05:00:00-04:00,2022-06-24T09:00:00+00:00,2022-06-24T06:00:00-04:00,2022-06-24T10:00:00+00:00,7001,SWCT,0.0,0.0,360.1,0.0,198.417,0.0,58.3,0.0,1284.642
2022-06-24T06:00:00-04:00,2022-06-24T10:00:00+00:00,2022-06-24T07:00:00-04:00,2022-06-24T11:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,187.242,0.49,191.383,0.0,898.208
2022-06-24T06:00:00-04:00,2022-06-24T10:00:00+00:00,2022-06-24T07:00:00-04:00,2022-06-24T11:00:00+00:00,7003,NEMABSTN,0.0,0.0,33.5,0.0,81.675,0.49,5.375,0.0,1359.0
2022-06-24T06:00:00-04:00,2022-06-24T10:00:00+00:00,2022-06-24T07:00:00-04:00,2022-06-24T11:00:00+00:00,7000,ROS,553.833,0.0,1206.767,0.0,1987.6,0.49,415.758,2213.0,2997.417
2022-06-24T06:00:00-04:00,2022-06-24T10:00:00+00:00,2022-06-24T07:00:00-04:00,2022-06-24T11:00:00+00:00,7001,SWCT,0.0,0.0,360.1,0.0,193.5,0.49,23.8,0.0,1196.017
2022-06-24T07:00:00-04:00,2022-06-24T11:00:00+00:00,2022-06-24T08:00:00-04:00,2022-06-24T12:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,161.917,1.33,147.783,0.0,811.042
2022-06-24T07:00:00-04:00,2022-06-24T11:00:00+00:00,2022-06-24T08:00:00-04:00,2022-06-24T12:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,181.267,1.33,5.375,0.0,1359.0
2022-06-24T07:00:00-04:00,2022-06-24T11:00:00+00:00,2022-06-24T08:00:00-04:00,2022-06-24T12:00:00+00:00,7000,ROS,553.917,0.0,2136.308,0.0,952.367,1.33,420.525,2213.917,2997.917
2022-06-24T07:00:00-04:00,2022-06-24T11:00:00+00:00,2022-06-24T08:00:00-04:00,2022-06-24T12:00:00+00:00,7001,SWCT,0.0,0.0,606.6,0.0,350.7,1.33,24.0,0.0,1185.617
2022-06-24T08:00:00-04:00,2022-06-24T12:00:00+00:00,2022-06-24T09:00:00-04:00,2022-06-24T13:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,169.7,0.0,157.583,0.0,808.2
2022-06-24T08:00:00-04:00,2022-06-24T12:00:00+00:00,2022-06-24T09:00:00-04:00,2022-06-24T13:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,185.6,0.0,5.5,0.0,1359.0
2022-06-24T08:00:00-04:00,2022-06-24T12:00:00+00:00,2022-06-24T09:00:00-04:00,2022-06-24T13:00:00+00:00,7000,ROS,565.083,0.0,2136.633,0.0,888.625,0.0,523.7,2257.75,3041.583
2022-06-24T08:00:00-04:00,2022-06-24T12:00:00+00:00,2022-06-24T09:00:00-04:00,2022-06-24T13:00:00+00:00,7001,SWCT,0.0,0.0,606.6,0.0,351.9,0.0,24.0,0.0,1206.75
2022-06-24T09:00:00-04:00,2022-06-24T13:00:00+00:00,2022-06-24T10:00:00-04:00,2022-06-24T14:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,184.358,0.0,202.442,0.0,791.575
2022-06-24T09:00:00-04:00,2022-06-24T13:00:00+00:00,2022-06-24T10:00:00-04:00,2022-06-24T14:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,187.892,0.0,5.5,0.0,1359.0
2022-06-24T09:00:00-04:00,2022-06-24T13:00:00+00:00,2022-06-24T10:00:00-04:00,2022-06-24T14:00:00+00:00,7000,ROS,570.75,0.0,2403.875,0.0,922.892,0.0,442.183,2280.833,3064.833
2022-06-24T09:00:00-04:00,2022-06-24T13:00:00+00:00,2022-06-24T10:00:00-04:00,2022-06-24T14:00:00+00:00,7001,SWCT,0.0,0.0,606.6,0.0,351.875,0.0,24.0,0.0,1189.325
2022-06-24T10:00:00-04:00,2022-06-24T14:00:00+00:00,2022-06-24T11:00:00-04:00,2022-06-24T15:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,182.65,0.0,186.142,0.0,790.575
2022-06-24T10:00:00-04:00,2022-06-24T14:00:00+00:00,2022-06-24T11:00:00-04:00,2022-06-24T15:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,186.967,0.0,5.5,0.0,1359.0
2022-06-24T10:00:00-04:00,2022-06-24T14:00:00+00:00,2022-06-24T11:00:00-04:00,2022-06-24T15:00:00+00:00,7000,ROS,570.667,0.0,2416.342,0.0,1005.275,0.0,536.867,2279.583,3063.417
2022-06-24T10:00:00-04:00,2022-06-24T14:00:00+00:00,2022-06-24T11:00:00-04:00,2022-06-24T15:00:00+00:00,7001,SWCT,0.0,0.0,606.6,0.0,391.858,0.0,91.175,0.0,1188.392
2022-06-24T11:00:00-04:00,2022-06-24T15:00:00+00:00,2022-06-24T12:00:00-04:00,2022-06-24T16:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,145.775,14.96,130.442,0.0,773.733
2022-06-24T11:00:00-04:00,2022-06-24T15:00:00+00:00,2022-06-24T12:00:00-04:00,2022-06-24T16:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,187.3,14.96,5.5,0.0,1359.0
2022-06-24T11:00:00-04:00,2022-06-24T15:00:00+00:00,2022-06-24T12:00:00-04:00,2022-06-24T16:00:00+00:00,7000,ROS,570.25,0.0,2292.033,0.0,838.083,14.96,403.633,2279.167,3062.25
2022-06-24T11:00:00-04:00,2022-06-24T15:00:00+00:00,2022-06-24T12:00:00-04:00,2022-06-24T16:00:00+00:00,7001,SWCT,0.0,0.0,606.6,0.0,361.575,14.96,41.808,0.0,1171.467
2022-06-24T12:00:00-04:00,2022-06-24T16:00:00+00:00,2022-06-24T13:00:00-04:00,2022-06-24T17:00:00+00:00,7002,CT,0.0,0.0,450.7,0.0,156.042,1.27,143.392,0.0,813.967
2022-06-24T12:00:00-04:00,2022-06-24T16:00:00+00:00,2022-06-24T13:00:00-04:00,2022-06-24T17:00:00+00:00,7003,NEMABSTN,0.0,0.0,45.1,0.0,186.7,1.27,6.1,0.0,1359.0
2022-06-24T12:00:00-04:00,2022-06-24T16:00:00+00:00,2022-06-24T13:00:00-04:00,2022-06-24T17:00:00+00:00,7000,ROS,570.583,0.0,2121.5,0.0,908.558,1.27,429.267,2279.0,3062.167
