interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_id,lmp,energy,congestion,loss
2024-05-01T00:00:00-04:00,2024-05-01T04:00:00+00:00,2024-06-01T00:00:00-04:00,2024-06-01T04:00:00+00:00,AEP GEN HUB,34497125.0,29.313421,28.6,1.580789,-0.438947
2024-06-01T00:00:00-04:00,2024-06-01T04:00:00+00:00,2024-07-01T00:00:00-04:00,2024-07-01T04:00:00+00:00,AEP GEN HUB,34497125.0,89.676316,118.25,4.160263,-0.010263
2024-07-01T00:00:00-04:00,2024-07-01T04:00:00+00:00,2024-08-01T00:00:00-04:00,2024-08-01T04:00:00+00:00,AEP GEN HUB,34497125.0,154.172894,239.72,3.766316,-0.115526
2024-08-01T00:00:00-04:00,2024-08-01T04:00:00+00:00,2024-09-01T00:00:00-04:00,2024-09-01T04:00:00+00:00,AEP GEN HUB,34497125.0,128.128158,176.05,8.403947,-0.141316
