interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,fuel_mix.wind
2023-01-01T00:00:00-05:00,2023-01-01T05:00:00+00:00,2024-01-01T00:00:00-05:00,2024-01-01T05:00:00+00:00,7988.61666666667
2024-01-01T00:00:00-05:00,2024-01-01T05:00:00+00:00,2025-01-01T00:00:00-05:00,2025-01-01T05:00:00+00:00,11268.1240813343
