interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,pnode,lmp,energy,congestion,loss
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,AMRN,Interface,MISO,26.9689,25.553,0.8556,0.5603
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,ANTELOPE,Settlement Location,SPSANTELOPEUNANT1_RA,21.3925,25.553,-2.4123,-1.7482
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BBA,Settlement Location,MISO,26.9689,25.553,0.8556,0.5603
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BCA,Settlement Location,MISO,26.9689,25.553,0.8556,0.5603
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BEPM_RM_NPPD,Settlement Location,NPPD_BEPM_RUSHMORE_LA,26.2641,25.553,-0.3112,1.0223
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BEPM_TS_NPPD,Settlement Location,NPPD_BEPM_TRISTATE_LA,23.8728,25.5529,-0.5344,-1.1457
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BLKW,Interface,BLKW,21.9456,25.553,-2.497,-1.1104
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BLUECANYON2,Settlement Location,WFECBLUCAN14UNUN2_BLUCAN14_RA,13.3039,25.553,-10.9137,-1.3354
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BLUECANYON5,Settlement Location,WFECCHERRYRDUNBLUCAN5_WND_RA,31.4946,25.553,6.5007,-0.5591
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BLUECANYON6,Settlement Location,WFECSLCKHILSUNBLUCAN6_WIND_RA,13.3445,25.553,-10.9137,-1.2948
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BRAZ,Settlement Location,MISO,26.9689,25.553,0.8556,0.5603
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BUBA,Settlement Location,MISO,26.9689,25.553,0.8556,0.5603
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,BUFFALO_DUNES_WIND,Settlement Location,SPSFINNEY1UNBUFFDUNE_WIND_RA,23.3154,25.553,-1.1124,-1.1252
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CANADIAN_HILLS_1,Settlement Location,OKGECIMARRONUNCANADN1_WIND_RA,23.6675,25.553,-1.4302,-0.4553
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CANADIAN_HILLS_2,Settlement Location,OKGECIMARRONUNCANADN2_WIND_RA,23.6675,25.553,-1.4302,-0.4553
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CANADIAN_HILLS_3,Settlement Location,GRDACMRN_GRDLDCANADN3_WIND_RA,23.6675,25.553,-1.4302,-0.4553
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CANADIAN_HILLS_4,Settlement Location,OKGECIMARRONUNCANADN4_WIND_RA,23.6675,25.553,-1.4302,-0.4553
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CANADIAN_HILLS_5,Settlement Location,OKGECIMARRONUNCANADN5_WIND_RA,23.6675,25.553,-1.4302,-0.4553
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CANEY_RIVER_WINDPOWER,Settlement Location,WRCAN_RIVRUNCANEY_WIND_RA,25.0538,25.553,-0.2623,-0.2369
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CASS_CO_1,Settlement Location,OPPDCASSCNTYUN1_RA,24.3468,25.553,-0.4235,-0.7827
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CASS_CO_2,Settlement Location,OPPDCASSCNTYUN2_RA,24.3468,25.553,-0.4235,-0.7827
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CLEC,Interface,MISO,26.9689,25.553,0.8556,0.5603
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,COFFEYVILLE_7,Settlement Location,GRDACOFFEYGRUN7_RA,26.3287,25.553,0.098,0.6777
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,COWP,Settlement Location,COWP_LA,27.5996,25.553,0.8167,1.2299
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,COWP_GEN1,Settlement Location,WRW_PLAINGUNCOWP_GEN1_RA,27.5996,25.553,0.8167,1.2299
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,COWP_GEN2,Settlement Location,WRW_PLAINGUNCOWP_GEN2_RA,27.5996,25.553,0.8167,1.2299
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CPLE,Settlement Location,VACS,28.0496,25.553,1.2757,1.2209
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CPLW,Settlement Location,VACS,28.0496,25.553,1.2757,1.2209
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CROSSROADS1,Settlement Location,MPSCRSRD_EXUNCROSSROADS1_RA,28.3644,25.5529,1.4216,1.3899
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CROSSROADS2,Settlement Location,MPSCRSRD_EXUNCROSSROADS2_RA,28.3644,25.5529,1.4216,1.3899
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CROSSROADS3,Settlement Location,MPSCRSRD_EXUNCROSSROADS3_RA,28.3644,25.5529,1.4216,1.3899
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CROSSROADS4,Settlement Location,MPSCRSRD_EXUNCROSSROADS4_RA,28.3644,25.5529,1.4216,1.3899
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CRTH_SPA,Settlement Location,WRCRTH_SPA_LA,26.9781,25.553,0.3068,1.1183
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWARSENALHILL5,Settlement Location,CSWSARSENALUN5_RA,30.6436,25.553,3.1804,1.9102
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWCOMANCHE1,Settlement Location,CSWSCOMANCHEPLT1,25.6985,25.5529,1.1642,-1.0186
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWETTURK,Settlement Location,CSWSTURK_PPUNCSWETTURK_RA,30.3147,25.553,4.1045,0.6572
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWFLINTCREEK1,Settlement Location,CSWSFLINTCRKUN1_RA,26.2568,25.553,0.3242,0.3796
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWJLSTALL,Settlement Location,CSWSSTALL_PPPLT1,30.2768,25.553,3.1781,1.5457
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWKNOXLEE5,Settlement Location,CSWSKNOXLEEUN5_RA,30.5677,25.553,3.4203,1.5944
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWLIEBERMAN3,Settlement Location,CSWSLIEBERMUN3_RA,30.8603,25.553,3.2365,2.0708
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWLIEBERMAN4,Settlement Location,CSWSLIEBERMUN4_RA,30.8603,25.553,3.2365,2.0708
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWMATTISON1,Settlement Location,CSWSMATTISONUN1_RA,26.5823,25.5529,0.3414,0.688
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWMATTISON2,Settlement Location,CSWSMATTISONUN2_RA,26.5823,25.5529,0.3414,0.688
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWMATTISON3,Settlement Location,CSWSMATTISONUN3_RA,26.5825,25.553,0.3414,0.6881
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWMATTISON4,Settlement Location,CSWSMATTISONUN4_RA,26.5825,25.553,0.3414,0.6881
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWMSTURK,Settlement Location,CSWSTURK_PPUNCSWMSTURK_RA,30.3147,25.553,4.1045,0.6572
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWNARROWS1,Settlement Location,CSWSNARROWSUN1_RA,31.752,25.553,4.5158,1.6832
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWNORTHEASTERN1,Settlement Location,CSWSNE_GASPLT1,25.4138,25.553,0.1434,-0.2826
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWNORTHEASTERN2,Settlement Location,CSWSNE_GASUN2_RA,25.5797,25.553,0.1434,-0.1167
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWNORTHEASTERN3,Settlement Location,CSWSNE_COALUN3_RA,25.8205,25.553,0.1309,0.1366
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWPIRKEY1,Settlement Location,CSWPIRKEY1_H,30.5567,25.553,3.4634,1.5403
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWRIVERSIDE1,Settlement Location,CSWSRIVRSIDEUN1_RA,25.8981,25.553,0.2517,0.0934
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWRIVERSIDE2,Settlement Location,CSWSRIVRSIDEUN2_RA,25.8981,25.553,0.2517,0.0934
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWRIVERSIDE3,Settlement Location,CSWSRIVRSIDEUN3_RA,25.8981,25.553,0.2517,0.0934
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWRIVERSIDE4,Settlement Location,CSWSRIVRSIDEUN4_RA,25.8981,25.553,0.2517,0.0934
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.7CBY.7CBYWIND,Settlement Location,CSWSMATOUN7COWBOY_RA,14.4165,25.553,-10.4927,-0.6438
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.AECC.DRIFTSAND,Settlement Location,CSWSDRFTSND4UNDRIFTSAND_WIND_RA,26.8218,25.553,0.9844,0.2844
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.AECC.WILDHORSE,Settlement Location,CSWSTUSKAHOMUNWILDHORSE_RA,32.8445,25.553,6.3938,0.8977
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWSEASTMAN,Settlement Location,CSWSEASTMANUNEASTMAN_RA,30.0035,25.553,3.4445,1.006
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.EKCW.EKCW,Settlement Location,CSWSELK_TAPUNELKCTY_WIND_RA,17.3287,25.553,-7.2223,-1.002
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.ELK2.ELKCITY2,Settlement Location,CSWSROARKUNELKCTY2_FPLP_RA,17.4153,25.553,-7.2223,-0.9154
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS_ETEC_LOAD,Settlement Location,CSWS_ETEC_LA,31.1519,25.553,2.9905,2.6084
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.FPLP.RSES.MSR,Settlement Location,CSWSTERRY_RDUNRS_ENERGY_MSR_RA,29.4623,25.553,2.7998,1.1095
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.HCPP.RBPW,Settlement Location,CSWSLEONARDUNREDBED_WIND_RA,24.8287,25.5529,-0.503,-0.2212
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWSLEEPINGBEAR,Settlement Location,WFECSLP_BEARUNWINDFARM_RA,23.335,25.553,-1.6992,-0.5188
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.NUEN.CDL1,Settlement Location,CDL1_DDR,30.6041,25.553,4.3008,0.7503
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.NUEN.CSI1,Settlement Location,CSI1_DDR,26.3632,25.553,0.2451,0.5651
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.NUEN.CSI2,Settlement Location,CSI2_DDR,26.3524,25.553,0.2352,0.5642
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.NUEN.CSI3,Settlement Location,NCSI3_DDR,26.363,25.553,0.0937,0.7163
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.NUEN.GAZA,Settlement Location,GAZA_DDR,30.6041,25.553,4.3008,0.7503
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.NUEN.MDT1,Settlement Location,MDT1_DDR,52.9616,25.553,25.3617,2.0469
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.NUEN.T201,Settlement Location,NT201_DDR,26.0137,25.553,0.2352,0.2255
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS_OMPA_PIRKEY,Settlement Location,CSWS_OMPA_PIRKEY_H,30.5567,25.553,3.4634,1.5403
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.OMPA.TURK,Settlement Location,CSWSTURK_PPUNTURK_OMPA_RA,30.3147,25.553,4.1045,0.6572
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWSOUTHWESTERN1,Settlement Location,CSWSSW_STAUN1_RA,24.8009,25.553,-0.2057,-0.5464
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWSOUTHWESTERN2,Settlement Location,CSWSSW_STAUN2_RA,24.8009,25.553,-0.2057,-0.5464
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWSOUTHWESTERN3,Settlement Location,CSWSSW_STAUN3_RA,24.6591,25.553,-0.2057,-0.6882
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWSOUTHWESTERN4,Settlement Location,CSWSSW_STAUN4_RA,24.8009,25.553,-0.2057,-0.5464
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWSOUTHWESTERN5,Settlement Location,CSWSSW_STAUN5_RA,24.8009,25.553,-0.2057,-0.5464
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.RSPA.RUSHSPRWNDA,Settlement Location,CSWSTERRY_RDUNRUSH_SPRINGS_A_RA,29.4623,25.553,2.7998,1.1095
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.RSPB.RUSHSPRWNDB,Settlement Location,CSWSTERRY_RDUNRUSH_SPRINGS_B_RA,29.4623,25.553,2.7998,1.1095
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.TNSK.CADO,Settlement Location,CSWSTREASUREUNCADDO_WIND_RA,12.6085,25.553,-12.3563,-0.5882
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.TNSK.ELKCITY2,Settlement Location,CSWSROARKUNELKCTY2_WIND_RA,17.4153,25.553,-7.2223,-0.9154
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.TNSK.GREENCOUNTRY,Settlement Location,CSWSJENKSUNCGCC1_RA,25.314,25.553,0.1991,-0.4381
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.TNSK.GREENCOUNTRY2,Settlement Location,CSWSJENKSUNCGCC2_RA,25.3503,25.553,0.1991,-0.4018
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.TNSK.GREENCOUNTRY3,Settlement Location,CSWSJENKSUNCGCC3_RA,25.3294,25.553,0.1991,-0.4227
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.TNSK.KIAPB1,Settlement Location,CSWSKIOWAPLT,26.9925,25.553,1.0933,0.3462
2023-12-31T18:00:00-06:00,2024-01-01T00:00:00+00:00,2023-12-31T19:00:00-06:00,2024-01-01T01:00:00+00:00,DAY_AHEAD_HOURLY,CSWS.TNSK.KIAPB2,Settlement Location,CSWSKIOWAPLT2,27.0967,25.553,1.0933,0.4504
