interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,region,market,non_spinning_reserves,regulation_down,regulation_up,spinning_reserves
2022-01-01T00:00:00-08:00,2022-01-01T08:00:00+00:00,2023-01-01T00:00:00-08:00,2023-01-01T08:00:00+00:00,AS_CAISO,DAM,0.0,0.0160169429347826,0.000387309782608696,0.0
2022-01-01T00:00:00-08:00,2022-01-01T08:00:00+00:00,2023-01-01T00:00:00-08:00,2023-01-01T08:00:00+00:00,AS_CAISO_EXP,DAM,1.38148677083335,7.56996191576088,6.68058351902172,5.33235795742751
2022-01-01T00:00:00-08:00,2022-01-01T08:00:00+00:00,2023-01-01T00:00:00-08:00,2023-01-01T08:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0
2022-01-01T00:00:00-08:00,2022-01-01T08:00:00+00:00,2023-01-01T00:00:00-08:00,2023-01-01T08:00:00+00:00,AS_NP26_EXP,DAM,0.0492085552536231,2.04308507699275,0.466964538043479,0.182057105978261
2022-01-01T00:00:00-08:00,2022-01-01T08:00:00+00:00,2023-01-01T00:00:00-08:00,2023-01-01T08:00:00+00:00,AS_SP26,DAM,0.0,0.0144791938405797,0.0531728125,0.0
2022-01-01T00:00:00-08:00,2022-01-01T08:00:00+00:00,2023-01-01T00:00:00-08:00,2023-01-01T08:00:00+00:00,AS_SP26_EXP,DAM,0.248466231884058,0.13400375,2.0336397192029,1.32678224637681
