interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,region,market,non_spinning_reserves,spinning_reserves,regulation_up,regulation_down,regulation_mileage_up,regulation_mileage_down
2022-06-05T16:00:00-07:00,2022-06-05T23:00:00+00:00,2022-06-05T17:00:00-07:00,2022-06-06T00:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,27.80809,0.0,0.0
2022-06-05T16:00:00-07:00,2022-06-05T23:00:00+00:00,2022-06-05T17:00:00-07:00,2022-06-06T00:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T16:00:00-07:00,2022-06-05T23:00:00+00:00,2022-06-05T17:00:00-07:00,2022-06-06T00:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.05,0.0,0.0,0.0
2022-06-05T17:00:00-07:00,2022-06-06T00:00:00+00:00,2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T17:00:00-07:00,2022-06-06T00:00:00+00:00,2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,3.05,19.52992,0.0,0.0
2022-06-05T17:00:00-07:00,2022-06-06T00:00:00+00:00,2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T17:00:00-07:00,2022-06-06T00:00:00+00:00,2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,15.47008,0.0,0.0
2022-06-05T17:00:00-07:00,2022-06-06T00:00:00+00:00,2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T17:00:00-07:00,2022-06-06T00:00:00+00:00,2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.55,0.0,0.0,0.0
2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.74463,10.18,2.08,0.0,0.01
2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,12.5147,0.0,0.0
2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.86682,0.0,0.0
2022-06-05T18:00:00-07:00,2022-06-06T01:00:00+00:00,2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,AS_CAISO_EXP,DAM,0.15,30.23449,35.51739,6.73539,0.0,0.01
2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,8.66226,0.0,0.0
2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T19:00:00-07:00,2022-06-06T02:00:00+00:00,2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,AS_CAISO_EXP,DAM,0.15,18.77005,24.63005,6.0,0.0,0.01
2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,2.1,0.0,0.0
2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T20:00:00-07:00,2022-06-06T03:00:00+00:00,2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,AS_CAISO_EXP,DAM,0.15,13.148,13.148,6.0,0.0,0.01
2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,5.86,1.933,0.0,0.0
2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T21:00:00-07:00,2022-06-06T04:00:00+00:00,2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,AS_CAISO_EXP,DAM,0.15,6.64243,8.0,5.1,0.0,0.0
2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.38243,5.9,0.0,0.0
2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T22:00:00-07:00,2022-06-06T05:00:00+00:00,2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.32527,4.33527,3.62,0.0,0.0
2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,4.71473,11.95,0.0,0.0
2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-05T23:00:00-07:00,2022-06-06T06:00:00+00:00,2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.54,3.61,0.0,0.0
2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,5.82376,0.0,0.0
2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T00:00:00-07:00,2022-06-06T07:00:00+00:00,2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,AS_SP26_EXP,DAM,0.0,2.0,2.0,0.0,0.0,0.0
2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.21,3.9,0.0,0.0
2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,10.31,0.0,0.0
2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T01:00:00-07:00,2022-06-06T08:00:00+00:00,2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.8,0.0,0.0,0.0
2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.01,4.38,0.0,0.0
2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,10.18688,0.0,0.0
2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T02:00:00-07:00,2022-06-06T09:00:00+00:00,2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.38513,1.39513,6.59,0.0,0.0
2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.08,0.81892,0.0,0.0
2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T03:00:00-07:00,2022-06-06T10:00:00+00:00,2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.0,3.6,0.01,0.0
2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.08,0.29,0.0,0.0
2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T04:00:00-07:00,2022-06-06T11:00:00+00:00,2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,AS_CAISO_EXP,DAM,0.15,4.98,5.07,4.07,0.0,0.0
2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.21,0.0,0.0
2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T05:00:00-07:00,2022-06-06T12:00:00+00:00,2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.02,2.24351,0.0,0.0,0.0
2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.46,1.55,7.95466,0.0,0.01
2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T06:00:00-07:00,2022-06-06T13:00:00+00:00,2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,AS_SP26_EXP,DAM,0.0,1.04,6.82,0.0,0.0,0.0
2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,2.97467,18.34,0.0,0.0
2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,11.14651,0.0,0.0
2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T07:00:00-07:00,2022-06-06T14:00:00+00:00,2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,AS_CAISO_EXP,DAM,0.15,0.82745,1.53984,19.0,0.01,0.0
2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T08:00:00-07:00,2022-06-06T15:00:00+00:00,2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,1.84761,0.0,0.0,0.0
2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.55,29.50078,0.0,0.0
2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T09:00:00-07:00,2022-06-06T16:00:00+00:00,2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,2.02,0.0,0.0,0.0
2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.55,28.47252,0.0,0.0
2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T10:00:00-07:00,2022-06-06T17:00:00+00:00,2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,2.02,0.0,0.0,0.0
2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,AS_CAISO_EXP,DAM,0.15,0.75,1.55,17.22706,0.0,0.0
2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T11:00:00-07:00,2022-06-06T18:00:00+00:00,2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.95,0.0,0.0,0.0
2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.55,13.63543,0.0,0.0
2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T12:00:00-07:00,2022-06-06T19:00:00+00:00,2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.95,0.0,0.0,0.0
2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,2022-06-06T14:00:00-07:00,2022-06-06T21:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,2022-06-06T14:00:00-07:00,2022-06-06T21:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.55,9.61816,0.0,0.0
2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,2022-06-06T14:00:00-07:00,2022-06-06T21:00:00+00:00,AS_NP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,2022-06-06T14:00:00-07:00,2022-06-06T21:00:00+00:00,AS_NP26_EXP,DAM,0.0,0.0,0.0,2.38184,0.0,0.0
2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,2022-06-06T14:00:00-07:00,2022-06-06T21:00:00+00:00,AS_SP26,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T13:00:00-07:00,2022-06-06T20:00:00+00:00,2022-06-06T14:00:00-07:00,2022-06-06T21:00:00+00:00,AS_SP26_EXP,DAM,0.0,0.0,0.95,0.0,0.0,0.0
2022-06-06T14:00:00-07:00,2022-06-06T21:00:00+00:00,2022-06-06T15:00:00-07:00,2022-06-06T22:00:00+00:00,AS_CAISO,DAM,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-06T14:00:00-07:00,2022-06-06T21:00:00+00:00,2022-06-06T15:00:00-07:00,2022-06-06T22:00:00+00:00,AS_CAISO_EXP,DAM,0.15,1.0,1.55,14.0,0.0,0.0
