interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,wind
2023-07-07T00:00:00-05:00,2023-07-07T05:00:00+00:00,2023-07-08T00:00:00-05:00,2023-07-08T05:00:00+00:00,1134579.0
2023-07-08T00:00:00-05:00,2023-07-08T05:00:00+00:00,2023-07-09T00:00:00-05:00,2023-07-09T05:00:00+00:00,1194807.0
2023-07-09T00:00:00-05:00,2023-07-09T05:00:00+00:00,2023-07-10T00:00:00-05:00,2023-07-10T05:00:00+00:00,1722775.0
2023-07-10T00:00:00-05:00,2023-07-10T05:00:00+00:00,2023-07-11T00:00:00-05:00,2023-07-11T05:00:00+00:00,3331462.0
2023-07-11T00:00:00-05:00,2023-07-11T05:00:00+00:00,2023-07-12T00:00:00-05:00,2023-07-12T05:00:00+00:00,1989742.0
2023-07-12T00:00:00-05:00,2023-07-12T05:00:00+00:00,2023-07-13T00:00:00-05:00,2023-07-13T05:00:00+00:00,1757954.0
2023-07-13T00:00:00-05:00,2023-07-13T05:00:00+00:00,2023-07-14T00:00:00-05:00,2023-07-14T05:00:00+00:00,1481486.0
2023-07-14T00:00:00-05:00,2023-07-14T05:00:00+00:00,2023-07-15T00:00:00-05:00,2023-07-15T05:00:00+00:00,1875713.0
2023-07-15T00:00:00-05:00,2023-07-15T05:00:00+00:00,2023-07-16T00:00:00-05:00,2023-07-16T05:00:00+00:00,1807086.0
2023-07-16T00:00:00-05:00,2023-07-16T05:00:00+00:00,2023-07-17T00:00:00-05:00,2023-07-17T05:00:00+00:00,2134953.0
2023-07-17T00:00:00-05:00,2023-07-17T05:00:00+00:00,2023-07-18T00:00:00-05:00,2023-07-18T05:00:00+00:00,1056877.0
2023-07-18T00:00:00-05:00,2023-07-18T05:00:00+00:00,2023-07-19T00:00:00-05:00,2023-07-19T05:00:00+00:00,782876.0
2023-07-19T00:00:00-05:00,2023-07-19T05:00:00+00:00,2023-07-20T00:00:00-05:00,2023-07-20T05:00:00+00:00,1775630.0
2023-07-20T00:00:00-05:00,2023-07-20T05:00:00+00:00,2023-07-21T00:00:00-05:00,2023-07-21T05:00:00+00:00,2654134.0
2023-07-21T00:00:00-05:00,2023-07-21T05:00:00+00:00,2023-07-22T00:00:00-05:00,2023-07-22T05:00:00+00:00,507241.0
2023-07-22T00:00:00-05:00,2023-07-22T05:00:00+00:00,2023-07-23T00:00:00-05:00,2023-07-23T05:00:00+00:00,739541.0
2023-07-23T00:00:00-05:00,2023-07-23T05:00:00+00:00,2023-07-24T00:00:00-05:00,2023-07-24T05:00:00+00:00,537670.0
2023-07-24T00:00:00-05:00,2023-07-24T05:00:00+00:00,2023-07-25T00:00:00-05:00,2023-07-25T05:00:00+00:00,702141.0
2023-07-25T00:00:00-05:00,2023-07-25T05:00:00+00:00,2023-07-26T00:00:00-05:00,2023-07-26T05:00:00+00:00,2080627.0
2023-07-26T00:00:00-05:00,2023-07-26T05:00:00+00:00,2023-07-27T00:00:00-05:00,2023-07-27T05:00:00+00:00,1526885.0
2023-07-27T00:00:00-05:00,2023-07-27T05:00:00+00:00,2023-07-28T00:00:00-05:00,2023-07-28T05:00:00+00:00,2081344.0
2023-07-28T00:00:00-05:00,2023-07-28T05:00:00+00:00,2023-07-29T00:00:00-05:00,2023-07-29T05:00:00+00:00,2042642.0
2023-07-29T00:00:00-05:00,2023-07-29T05:00:00+00:00,2023-07-30T00:00:00-05:00,2023-07-30T05:00:00+00:00,1535469.0
2023-07-30T00:00:00-05:00,2023-07-30T05:00:00+00:00,2023-07-31T00:00:00-05:00,2023-07-31T05:00:00+00:00,723807.0
2023-07-31T00:00:00-05:00,2023-07-31T05:00:00+00:00,2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,1154051.0
2023-08-01T00:00:00-05:00,2023-08-01T05:00:00+00:00,2023-08-02T00:00:00-05:00,2023-08-02T05:00:00+00:00,1377133.0
2023-08-02T00:00:00-05:00,2023-08-02T05:00:00+00:00,2023-08-03T00:00:00-05:00,2023-08-03T05:00:00+00:00,1239024.0
2023-08-03T00:00:00-05:00,2023-08-03T05:00:00+00:00,2023-08-04T00:00:00-05:00,2023-08-04T05:00:00+00:00,449304.0
2023-08-04T00:00:00-05:00,2023-08-04T05:00:00+00:00,2023-08-05T00:00:00-05:00,2023-08-05T05:00:00+00:00,842194.0
2023-08-05T00:00:00-05:00,2023-08-05T05:00:00+00:00,2023-08-06T00:00:00-05:00,2023-08-06T05:00:00+00:00,2134590.0
2023-08-06T00:00:00-05:00,2023-08-06T05:00:00+00:00,2023-08-07T00:00:00-05:00,2023-08-07T05:00:00+00:00,1986033.0
2023-08-07T00:00:00-05:00,2023-08-07T05:00:00+00:00,2023-08-08T00:00:00-05:00,2023-08-08T05:00:00+00:00,1297752.0
2023-08-08T00:00:00-05:00,2023-08-08T05:00:00+00:00,2023-08-09T00:00:00-05:00,2023-08-09T05:00:00+00:00,605270.0
2023-08-09T00:00:00-05:00,2023-08-09T05:00:00+00:00,2023-08-10T00:00:00-05:00,2023-08-10T05:00:00+00:00,619850.0
2023-08-10T00:00:00-05:00,2023-08-10T05:00:00+00:00,2023-08-11T00:00:00-05:00,2023-08-11T05:00:00+00:00,1606781.0
2023-08-11T00:00:00-05:00,2023-08-11T05:00:00+00:00,2023-08-12T00:00:00-05:00,2023-08-12T05:00:00+00:00,2094244.0
2023-08-12T00:00:00-05:00,2023-08-12T05:00:00+00:00,2023-08-13T00:00:00-05:00,2023-08-13T05:00:00+00:00,1626907.0
2023-08-13T00:00:00-05:00,2023-08-13T05:00:00+00:00,2023-08-14T00:00:00-05:00,2023-08-14T05:00:00+00:00,1248814.0
2023-08-14T00:00:00-05:00,2023-08-14T05:00:00+00:00,2023-08-15T00:00:00-05:00,2023-08-15T05:00:00+00:00,3121327.0
2023-08-15T00:00:00-05:00,2023-08-15T05:00:00+00:00,2023-08-16T00:00:00-05:00,2023-08-16T05:00:00+00:00,1527619.0
2023-08-16T00:00:00-05:00,2023-08-16T05:00:00+00:00,2023-08-17T00:00:00-05:00,2023-08-17T05:00:00+00:00,4313322.0
2023-08-17T00:00:00-05:00,2023-08-17T05:00:00+00:00,2023-08-18T00:00:00-05:00,2023-08-18T05:00:00+00:00,4006937.0
2023-08-18T00:00:00-05:00,2023-08-18T05:00:00+00:00,2023-08-19T00:00:00-05:00,2023-08-19T05:00:00+00:00,3435815.0
2023-08-19T00:00:00-05:00,2023-08-19T05:00:00+00:00,2023-08-20T00:00:00-05:00,2023-08-20T05:00:00+00:00,3398412.0
2023-08-20T00:00:00-05:00,2023-08-20T05:00:00+00:00,2023-08-21T00:00:00-05:00,2023-08-21T05:00:00+00:00,2301838.0
2023-08-21T00:00:00-05:00,2023-08-21T05:00:00+00:00,2023-08-22T00:00:00-05:00,2023-08-22T05:00:00+00:00,1901445.0
2023-08-22T00:00:00-05:00,2023-08-22T05:00:00+00:00,2023-08-23T00:00:00-05:00,2023-08-23T05:00:00+00:00,2780408.0
2023-08-23T00:00:00-05:00,2023-08-23T05:00:00+00:00,2023-08-24T00:00:00-05:00,2023-08-24T05:00:00+00:00,3092880.0
2023-08-24T00:00:00-05:00,2023-08-24T05:00:00+00:00,2023-08-25T00:00:00-05:00,2023-08-25T05:00:00+00:00,1742754.0
2023-08-25T00:00:00-05:00,2023-08-25T05:00:00+00:00,2023-08-26T00:00:00-05:00,2023-08-26T05:00:00+00:00,1610741.0
2023-08-26T00:00:00-05:00,2023-08-26T05:00:00+00:00,2023-08-27T00:00:00-05:00,2023-08-27T05:00:00+00:00,2443043.0
2023-08-27T00:00:00-05:00,2023-08-27T05:00:00+00:00,2023-08-28T00:00:00-05:00,2023-08-28T05:00:00+00:00,1174232.0
2023-08-28T00:00:00-05:00,2023-08-28T05:00:00+00:00,2023-08-29T00:00:00-05:00,2023-08-29T05:00:00+00:00,1184973.0
2023-08-29T00:00:00-05:00,2023-08-29T05:00:00+00:00,2023-08-30T00:00:00-05:00,2023-08-30T05:00:00+00:00,1944383.0
2023-08-30T00:00:00-05:00,2023-08-30T05:00:00+00:00,2023-08-31T00:00:00-05:00,2023-08-31T05:00:00+00:00,2054588.0
2023-08-31T00:00:00-05:00,2023-08-31T05:00:00+00:00,2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,3774924.0
2023-09-01T00:00:00-05:00,2023-09-01T05:00:00+00:00,2023-09-02T00:00:00-05:00,2023-09-02T05:00:00+00:00,3912581.0
2023-09-02T00:00:00-05:00,2023-09-02T05:00:00+00:00,2023-09-03T00:00:00-05:00,2023-09-03T05:00:00+00:00,4341172.0
2023-09-03T00:00:00-05:00,2023-09-03T05:00:00+00:00,2023-09-04T00:00:00-05:00,2023-09-04T05:00:00+00:00,4391084.0
2023-09-04T00:00:00-05:00,2023-09-04T05:00:00+00:00,2023-09-05T00:00:00-05:00,2023-09-05T05:00:00+00:00,4577469.0
2023-09-05T00:00:00-05:00,2023-09-05T05:00:00+00:00,2023-09-06T00:00:00-05:00,2023-09-06T05:00:00+00:00,4283881.0
2023-09-06T00:00:00-05:00,2023-09-06T05:00:00+00:00,2023-09-07T00:00:00-05:00,2023-09-07T05:00:00+00:00,3624708.0
2023-09-07T00:00:00-05:00,2023-09-07T05:00:00+00:00,2023-09-08T00:00:00-05:00,2023-09-08T05:00:00+00:00,1069428.0
2023-09-08T00:00:00-05:00,2023-09-08T05:00:00+00:00,2023-09-09T00:00:00-05:00,2023-09-09T05:00:00+00:00,829351.0
2023-09-09T00:00:00-05:00,2023-09-09T05:00:00+00:00,2023-09-10T00:00:00-05:00,2023-09-10T05:00:00+00:00,957639.0
2023-09-10T00:00:00-05:00,2023-09-10T05:00:00+00:00,2023-09-11T00:00:00-05:00,2023-09-11T05:00:00+00:00,811044.0
2023-09-11T00:00:00-05:00,2023-09-11T05:00:00+00:00,2023-09-12T00:00:00-05:00,2023-09-12T05:00:00+00:00,953960.0
2023-09-12T00:00:00-05:00,2023-09-12T05:00:00+00:00,2023-09-13T00:00:00-05:00,2023-09-13T05:00:00+00:00,1105405.0
2023-09-13T00:00:00-05:00,2023-09-13T05:00:00+00:00,2023-09-14T00:00:00-05:00,2023-09-14T05:00:00+00:00,1649073.0
2023-09-14T00:00:00-05:00,2023-09-14T05:00:00+00:00,2023-09-15T00:00:00-05:00,2023-09-15T05:00:00+00:00,2646832.0
2023-09-15T00:00:00-05:00,2023-09-15T05:00:00+00:00,2023-09-16T00:00:00-05:00,2023-09-16T05:00:00+00:00,1847650.0
2023-09-16T00:00:00-05:00,2023-09-16T05:00:00+00:00,2023-09-17T00:00:00-05:00,2023-09-17T05:00:00+00:00,1240248.0
2023-09-17T00:00:00-05:00,2023-09-17T05:00:00+00:00,2023-09-18T00:00:00-05:00,2023-09-18T05:00:00+00:00,1191166.0
2023-09-18T00:00:00-05:00,2023-09-18T05:00:00+00:00,2023-09-19T00:00:00-05:00,2023-09-19T05:00:00+00:00,3178365.0
2023-09-19T00:00:00-05:00,2023-09-19T05:00:00+00:00,2023-09-20T00:00:00-05:00,2023-09-20T05:00:00+00:00,2894433.0
2023-09-20T00:00:00-05:00,2023-09-20T05:00:00+00:00,2023-09-21T00:00:00-05:00,2023-09-21T05:00:00+00:00,2398360.0
2023-09-21T00:00:00-05:00,2023-09-21T05:00:00+00:00,2023-09-22T00:00:00-05:00,2023-09-22T05:00:00+00:00,2359663.0
2023-09-22T00:00:00-05:00,2023-09-22T05:00:00+00:00,2023-09-23T00:00:00-05:00,2023-09-23T05:00:00+00:00,1665473.0
2023-09-23T00:00:00-05:00,2023-09-23T05:00:00+00:00,2023-09-24T00:00:00-05:00,2023-09-24T05:00:00+00:00,2404863.0
2023-09-24T00:00:00-05:00,2023-09-24T05:00:00+00:00,2023-09-25T00:00:00-05:00,2023-09-25T05:00:00+00:00,1798251.0
2023-09-25T00:00:00-05:00,2023-09-25T05:00:00+00:00,2023-09-26T00:00:00-05:00,2023-09-26T05:00:00+00:00,1145754.0
2023-09-26T00:00:00-05:00,2023-09-26T05:00:00+00:00,2023-09-27T00:00:00-05:00,2023-09-27T05:00:00+00:00,1153854.0
2023-09-27T00:00:00-05:00,2023-09-27T05:00:00+00:00,2023-09-28T00:00:00-05:00,2023-09-28T05:00:00+00:00,1309789.0
2023-09-28T00:00:00-05:00,2023-09-28T05:00:00+00:00,2023-09-29T00:00:00-05:00,2023-09-29T05:00:00+00:00,2911362.0
2023-09-29T00:00:00-05:00,2023-09-29T05:00:00+00:00,2023-09-30T00:00:00-05:00,2023-09-30T05:00:00+00:00,3400183.0
2023-09-30T00:00:00-05:00,2023-09-30T05:00:00+00:00,2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,3558090.0
2023-10-01T00:00:00-05:00,2023-10-01T05:00:00+00:00,2023-10-02T00:00:00-05:00,2023-10-02T05:00:00+00:00,4045934.0
2023-10-02T00:00:00-05:00,2023-10-02T05:00:00+00:00,2023-10-03T00:00:00-05:00,2023-10-03T05:00:00+00:00,3546537.0
2023-10-03T00:00:00-05:00,2023-10-03T05:00:00+00:00,2023-10-04T00:00:00-05:00,2023-10-04T05:00:00+00:00,4585393.0
2023-10-04T00:00:00-05:00,2023-10-04T05:00:00+00:00,2023-10-05T00:00:00-05:00,2023-10-05T05:00:00+00:00,3539309.0
2023-10-05T00:00:00-05:00,2023-10-05T05:00:00+00:00,2023-10-06T00:00:00-05:00,2023-10-06T05:00:00+00:00,4105409.0
2023-10-06T00:00:00-05:00,2023-10-06T05:00:00+00:00,2023-10-07T00:00:00-05:00,2023-10-07T05:00:00+00:00,5133314.0
2023-10-07T00:00:00-05:00,2023-10-07T05:00:00+00:00,2023-10-08T00:00:00-05:00,2023-10-08T05:00:00+00:00,2607340.0
2023-10-08T00:00:00-05:00,2023-10-08T05:00:00+00:00,2023-10-09T00:00:00-05:00,2023-10-09T05:00:00+00:00,2252422.0
2023-10-09T00:00:00-05:00,2023-10-09T05:00:00+00:00,2023-10-10T00:00:00-05:00,2023-10-10T05:00:00+00:00,1816908.0
2023-10-10T00:00:00-05:00,2023-10-10T05:00:00+00:00,2023-10-11T00:00:00-05:00,2023-10-11T05:00:00+00:00,1018867.0
2023-10-11T00:00:00-05:00,2023-10-11T05:00:00+00:00,2023-10-12T00:00:00-05:00,2023-10-12T05:00:00+00:00,2842959.0
2023-10-12T00:00:00-05:00,2023-10-12T05:00:00+00:00,2023-10-13T00:00:00-05:00,2023-10-13T05:00:00+00:00,4612363.0
2023-10-13T00:00:00-05:00,2023-10-13T05:00:00+00:00,2023-10-14T00:00:00-05:00,2023-10-14T05:00:00+00:00,4855135.0
2023-10-14T00:00:00-05:00,2023-10-14T05:00:00+00:00,2023-10-15T00:00:00-05:00,2023-10-15T05:00:00+00:00,4079413.0
2023-10-15T00:00:00-05:00,2023-10-15T05:00:00+00:00,2023-10-16T00:00:00-05:00,2023-10-16T05:00:00+00:00,3440127.0
2023-10-16T00:00:00-05:00,2023-10-16T05:00:00+00:00,2023-10-17T00:00:00-05:00,2023-10-17T05:00:00+00:00,2032129.0
2023-10-17T00:00:00-05:00,2023-10-17T05:00:00+00:00,2023-10-18T00:00:00-05:00,2023-10-18T05:00:00+00:00,1857805.0
2023-10-18T00:00:00-05:00,2023-10-18T05:00:00+00:00,2023-10-19T00:00:00-05:00,2023-10-19T05:00:00+00:00,4424779.0
2023-10-19T00:00:00-05:00,2023-10-19T05:00:00+00:00,2023-10-20T00:00:00-05:00,2023-10-20T05:00:00+00:00,2694131.0
2023-10-20T00:00:00-05:00,2023-10-20T05:00:00+00:00,2023-10-21T00:00:00-05:00,2023-10-21T05:00:00+00:00,2373711.0
2023-10-21T00:00:00-05:00,2023-10-21T05:00:00+00:00,2023-10-22T00:00:00-05:00,2023-10-22T05:00:00+00:00,4539176.0
2023-10-22T00:00:00-05:00,2023-10-22T05:00:00+00:00,2023-10-23T00:00:00-05:00,2023-10-23T05:00:00+00:00,2142943.0
2023-10-23T00:00:00-05:00,2023-10-23T05:00:00+00:00,2023-10-24T00:00:00-05:00,2023-10-24T05:00:00+00:00,3486138.0
2023-10-24T00:00:00-05:00,2023-10-24T05:00:00+00:00,2023-10-25T00:00:00-05:00,2023-10-25T05:00:00+00:00,4312985.0
2023-10-25T00:00:00-05:00,2023-10-25T05:00:00+00:00,2023-10-26T00:00:00-05:00,2023-10-26T05:00:00+00:00,1908829.0
2023-10-26T00:00:00-05:00,2023-10-26T05:00:00+00:00,2023-10-27T00:00:00-05:00,2023-10-27T05:00:00+00:00,2589162.0
2023-10-27T00:00:00-05:00,2023-10-27T05:00:00+00:00,2023-10-28T00:00:00-05:00,2023-10-28T05:00:00+00:00,5372462.0
2023-10-28T00:00:00-05:00,2023-10-28T05:00:00+00:00,2023-10-29T00:00:00-05:00,2023-10-29T05:00:00+00:00,2485620.0
2023-10-29T00:00:00-05:00,2023-10-29T05:00:00+00:00,2023-10-30T00:00:00-05:00,2023-10-30T05:00:00+00:00,2740247.0
2023-10-30T00:00:00-05:00,2023-10-30T05:00:00+00:00,2023-10-31T00:00:00-05:00,2023-10-31T05:00:00+00:00,4195144.0
2023-10-31T00:00:00-05:00,2023-10-31T05:00:00+00:00,2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,4208883.0
2023-11-01T00:00:00-05:00,2023-11-01T05:00:00+00:00,2023-11-02T00:00:00-05:00,2023-11-02T05:00:00+00:00,3538100.0
2023-11-02T00:00:00-05:00,2023-11-02T05:00:00+00:00,2023-11-03T00:00:00-05:00,2023-11-03T05:00:00+00:00,2726553.0
2023-11-03T00:00:00-05:00,2023-11-03T05:00:00+00:00,2023-11-04T00:00:00-05:00,2023-11-04T05:00:00+00:00,3625022.0
2023-11-04T00:00:00-05:00,2023-11-04T05:00:00+00:00,2023-11-05T00:00:00-05:00,2023-11-05T05:00:00+00:00,1252249.0
2023-11-05T00:00:00-05:00,2023-11-05T05:00:00+00:00,2023-11-06T00:00:00-05:00,2023-11-06T05:00:00+00:00,3811795.0
2023-11-06T00:00:00-05:00,2023-11-06T05:00:00+00:00,2023-11-07T00:00:00-05:00,2023-11-07T05:00:00+00:00,4566979.0
2023-11-07T00:00:00-05:00,2023-11-07T05:00:00+00:00,2023-11-08T00:00:00-05:00,2023-11-08T05:00:00+00:00,3289324.0
2023-11-08T00:00:00-05:00,2023-11-08T05:00:00+00:00,2023-11-09T00:00:00-05:00,2023-11-09T05:00:00+00:00,4019912.0
2023-11-09T00:00:00-05:00,2023-11-09T05:00:00+00:00,2023-11-10T00:00:00-05:00,2023-11-10T05:00:00+00:00,4961161.0
2023-11-10T00:00:00-05:00,2023-11-10T05:00:00+00:00,2023-11-11T00:00:00-05:00,2023-11-11T05:00:00+00:00,1995294.0
2023-11-11T00:00:00-05:00,2023-11-11T05:00:00+00:00,2023-11-12T00:00:00-05:00,2023-11-12T05:00:00+00:00,3806088.0
2023-11-12T00:00:00-05:00,2023-11-12T05:00:00+00:00,2023-11-13T00:00:00-05:00,2023-11-13T05:00:00+00:00,5039021.0
2023-11-13T00:00:00-05:00,2023-11-13T05:00:00+00:00,2023-11-14T00:00:00-05:00,2023-11-14T05:00:00+00:00,3464101.0
2023-11-14T00:00:00-05:00,2023-11-14T05:00:00+00:00,2023-11-15T00:00:00-05:00,2023-11-15T05:00:00+00:00,5053760.0
2023-11-15T00:00:00-05:00,2023-11-15T05:00:00+00:00,2023-11-16T00:00:00-05:00,2023-11-16T05:00:00+00:00,3538036.0
2023-11-16T00:00:00-05:00,2023-11-16T05:00:00+00:00,2023-11-17T00:00:00-05:00,2023-11-17T05:00:00+00:00,5885059.0
2023-11-17T00:00:00-05:00,2023-11-17T05:00:00+00:00,2023-11-18T00:00:00-05:00,2023-11-18T05:00:00+00:00,3438838.0
2023-11-18T00:00:00-05:00,2023-11-18T05:00:00+00:00,2023-11-19T00:00:00-05:00,2023-11-19T05:00:00+00:00,1681595.0
2023-11-19T00:00:00-05:00,2023-11-19T05:00:00+00:00,2023-11-20T00:00:00-05:00,2023-11-20T05:00:00+00:00,1256843.0
2023-11-20T00:00:00-05:00,2023-11-20T05:00:00+00:00,2023-11-21T00:00:00-05:00,2023-11-21T05:00:00+00:00,1928831.0
2023-11-21T00:00:00-05:00,2023-11-21T05:00:00+00:00,2023-11-22T00:00:00-05:00,2023-11-22T05:00:00+00:00,4749042.0
2023-11-22T00:00:00-05:00,2023-11-22T05:00:00+00:00,2023-11-23T00:00:00-05:00,2023-11-23T05:00:00+00:00,4106368.0
2023-11-23T00:00:00-05:00,2023-11-23T05:00:00+00:00,2023-11-24T00:00:00-05:00,2023-11-24T05:00:00+00:00,5514642.0
2023-11-24T00:00:00-05:00,2023-11-24T05:00:00+00:00,2023-11-25T00:00:00-05:00,2023-11-25T05:00:00+00:00,2777086.0
2023-11-25T00:00:00-05:00,2023-11-25T05:00:00+00:00,2023-11-26T00:00:00-05:00,2023-11-26T05:00:00+00:00,1196721.0
2023-11-26T00:00:00-05:00,2023-11-26T05:00:00+00:00,2023-11-27T00:00:00-05:00,2023-11-27T05:00:00+00:00,4395510.0
2023-11-27T00:00:00-05:00,2023-11-27T05:00:00+00:00,2023-11-28T00:00:00-05:00,2023-11-28T05:00:00+00:00,5145507.0
2023-11-28T00:00:00-05:00,2023-11-28T05:00:00+00:00,2023-11-29T00:00:00-05:00,2023-11-29T05:00:00+00:00,4207308.0
2023-11-29T00:00:00-05:00,2023-11-29T05:00:00+00:00,2023-11-30T00:00:00-05:00,2023-11-30T05:00:00+00:00,4596896.0
2023-11-30T00:00:00-05:00,2023-11-30T05:00:00+00:00,2023-12-01T00:00:00-05:00,2023-12-01T05:00:00+00:00,3995519.0
2023-12-01T00:00:00-05:00,2023-12-01T05:00:00+00:00,2023-12-02T00:00:00-05:00,2023-12-02T05:00:00+00:00,2863476.0
2023-12-02T00:00:00-05:00,2023-12-02T05:00:00+00:00,2023-12-03T00:00:00-05:00,2023-12-03T05:00:00+00:00,2219507.0
2023-12-03T00:00:00-05:00,2023-12-03T05:00:00+00:00,2023-12-04T00:00:00-05:00,2023-12-04T05:00:00+00:00,1053138.0
2023-12-04T00:00:00-05:00,2023-12-04T05:00:00+00:00,2023-12-05T00:00:00-05:00,2023-12-05T05:00:00+00:00,1645253.0
2023-12-05T00:00:00-05:00,2023-12-05T05:00:00+00:00,2023-12-06T00:00:00-05:00,2023-12-06T05:00:00+00:00,2816200.0
2023-12-06T00:00:00-05:00,2023-12-06T05:00:00+00:00,2023-12-07T00:00:00-05:00,2023-12-07T05:00:00+00:00,4750496.0
2023-12-07T00:00:00-05:00,2023-12-07T05:00:00+00:00,2023-12-08T00:00:00-05:00,2023-12-08T05:00:00+00:00,4382555.0
2023-12-08T00:00:00-05:00,2023-12-08T05:00:00+00:00,2023-12-09T00:00:00-05:00,2023-12-09T05:00:00+00:00,5243623.0
2023-12-09T00:00:00-05:00,2023-12-09T05:00:00+00:00,2023-12-10T00:00:00-05:00,2023-12-10T05:00:00+00:00,6486667.0
2023-12-10T00:00:00-05:00,2023-12-10T05:00:00+00:00,2023-12-11T00:00:00-05:00,2023-12-11T05:00:00+00:00,2567802.0
2023-12-11T00:00:00-05:00,2023-12-11T05:00:00+00:00,2023-12-12T00:00:00-05:00,2023-12-12T05:00:00+00:00,2992639.0
2023-12-12T00:00:00-05:00,2023-12-12T05:00:00+00:00,2023-12-13T00:00:00-05:00,2023-12-13T05:00:00+00:00,3835643.0
2023-12-13T00:00:00-05:00,2023-12-13T05:00:00+00:00,2023-12-14T00:00:00-05:00,2023-12-14T05:00:00+00:00,2684014.0
2023-12-14T00:00:00-05:00,2023-12-14T05:00:00+00:00,2023-12-15T00:00:00-05:00,2023-12-15T05:00:00+00:00,4558756.0
2023-12-15T00:00:00-05:00,2023-12-15T05:00:00+00:00,2023-12-16T00:00:00-05:00,2023-12-16T05:00:00+00:00,2684409.0
2023-12-16T00:00:00-05:00,2023-12-16T05:00:00+00:00,2023-12-17T00:00:00-05:00,2023-12-17T05:00:00+00:00,2096751.0
2023-12-17T00:00:00-05:00,2023-12-17T05:00:00+00:00,2023-12-18T00:00:00-05:00,2023-12-18T05:00:00+00:00,3784525.0
2023-12-18T00:00:00-05:00,2023-12-18T05:00:00+00:00,2023-12-19T00:00:00-05:00,2023-12-19T05:00:00+00:00,5082297.0
2023-12-19T00:00:00-05:00,2023-12-19T05:00:00+00:00,2023-12-20T00:00:00-05:00,2023-12-20T05:00:00+00:00,4630754.0
2023-12-20T00:00:00-05:00,2023-12-20T05:00:00+00:00,2023-12-21T00:00:00-05:00,2023-12-21T05:00:00+00:00,2889381.0
2023-12-21T00:00:00-05:00,2023-12-21T05:00:00+00:00,2023-12-22T00:00:00-05:00,2023-12-22T05:00:00+00:00,2449988.0
2023-12-22T00:00:00-05:00,2023-12-22T05:00:00+00:00,2023-12-23T00:00:00-05:00,2023-12-23T05:00:00+00:00,1034301.0
2023-12-23T00:00:00-05:00,2023-12-23T05:00:00+00:00,2023-12-24T00:00:00-05:00,2023-12-24T05:00:00+00:00,2718520.0
2023-12-24T00:00:00-05:00,2023-12-24T05:00:00+00:00,2023-12-25T00:00:00-05:00,2023-12-25T05:00:00+00:00,5320485.0
2023-12-25T00:00:00-05:00,2023-12-25T05:00:00+00:00,2023-12-26T00:00:00-05:00,2023-12-26T05:00:00+00:00,4854503.0
2023-12-26T00:00:00-05:00,2023-12-26T05:00:00+00:00,2023-12-27T00:00:00-05:00,2023-12-27T05:00:00+00:00,1932772.0
2023-12-27T00:00:00-05:00,2023-12-27T05:00:00+00:00,2023-12-28T00:00:00-05:00,2023-12-28T05:00:00+00:00,2210697.0
2023-12-28T00:00:00-05:00,2023-12-28T05:00:00+00:00,2023-12-29T00:00:00-05:00,2023-12-29T05:00:00+00:00,3733639.0
2023-12-29T00:00:00-05:00,2023-12-29T05:00:00+00:00,2023-12-30T00:00:00-05:00,2023-12-30T05:00:00+00:00,3362655.0
2023-12-30T00:00:00-05:00,2023-12-30T05:00:00+00:00,2023-12-31T00:00:00-05:00,2023-12-31T05:00:00+00:00,4289675.0
2023-12-31T00:00:00-05:00,2023-12-31T05:00:00+00:00,2024-01-01T00:00:00-05:00,2024-01-01T05:00:00+00:00,3082688.0
