interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,lmp
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,72ND_ST_LNODEOAD,65.15206
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,7AVEN_BP_LNODEFMR,65.01382
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,8TH_ST_LNODEBXG,67.5436
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,8TH_ST_LNODELZF,67.5436
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,9TH_CENT_1_13_1LNODE,65.04838
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,9TH_CENT_1_13_2LNODE,65.04838
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,A100US_1_B1,69.49968
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AA_LNODE10A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AA_LNODE12A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AA_LNODE13A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AA_LNODE14A,66.51372
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AA_LNODER1A,66.52063
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AA_LNODER2A,66.52063
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AA_LNODER4A,66.52063
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,AA_LNODER6A,66.52063
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ABBSLR_U1GNODE,66.45842
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ABBSLR_U2GNODE,66.45842
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ABIQUIU_LNODEQUIU,66.46533
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ABRN_LNODEWR1,65.00691
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ABRN_LNODEWR2,65.00691
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ABSAROKE_LNODEOAD,65.15206
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ABSAROKE_LNODEREA,65.15206
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ACACIA_7_N001,65.91238
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ACOMA_LNODEACOMA,66.36165
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ACORD_BP_LNODEFMR,65.02074
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ACTON_LNODE115,65.00691
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ACTONSC_6_N001,67.29477
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ACX_GNODESWMPCC,66.46533
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ACX_LNODENTL,66.46533
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ACX_LNODEUXL,66.46533
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADAIR_1_G01GNODE,65.0
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADAMS_BP_LNODEXF1,64.99309
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADCC_2_N001,67.58507
2023-06-30T17:00:00-07:00,2023-07-01T00:00:00+00:00,2023-06-30T18:00:00-07:00,2023-07-01T01:00:00+00:00,ADDY_AVA_7_AVA_ADDYLNODE,65.04838
