interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load.load,fuel_mix.solar,fuel_mix.wind
2023-05-31T17:00:00-07:00,2023-06-01T00:00:00+00:00,2023-05-31T18:00:00-07:00,2023-06-01T01:00:00+00:00,24339.75,11381.416666666668,5087.75
2023-05-31T18:00:00-07:00,2023-06-01T01:00:00+00:00,2023-05-31T19:00:00-07:00,2023-06-01T02:00:00+00:00,25923.416666666668,7423.916666666667,5355.083333333333
2023-05-31T19:00:00-07:00,2023-06-01T02:00:00+00:00,2023-05-31T20:00:00-07:00,2023-06-01T03:00:00+00:00,27183.583333333332,1901.5,5583.0
2023-05-31T20:00:00-07:00,2023-06-01T03:00:00+00:00,2023-05-31T21:00:00-07:00,2023-06-01T04:00:00+00:00,27848.333333333332,421.6666666666667,5598.833333333333
2023-05-31T21:00:00-07:00,2023-06-01T04:00:00+00:00,2023-05-31T22:00:00-07:00,2023-06-01T05:00:00+00:00,27514.25,419.25,5933.0
2023-05-31T22:00:00-07:00,2023-06-01T05:00:00+00:00,2023-05-31T23:00:00-07:00,2023-06-01T06:00:00+00:00,26003.25,420.9166666666667,5886.166666666667
2023-05-31T23:00:00-07:00,2023-06-01T06:00:00+00:00,2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,24277.5,419.9166666666667,5487.333333333333
2023-06-01T00:00:00-07:00,2023-06-01T07:00:00+00:00,2023-06-01T01:00:00-07:00,2023-06-01T08:00:00+00:00,23244.583333333332,417.6666666666667,5221.0
2023-06-01T01:00:00-07:00,2023-06-01T08:00:00+00:00,2023-06-01T02:00:00-07:00,2023-06-01T09:00:00+00:00,22368.583333333332,417.8333333333333,5032.333333333333
2023-06-01T02:00:00-07:00,2023-06-01T09:00:00+00:00,2023-06-01T03:00:00-07:00,2023-06-01T10:00:00+00:00,21738.333333333332,417.0833333333333,4983.666666666667
2023-06-01T03:00:00-07:00,2023-06-01T10:00:00+00:00,2023-06-01T04:00:00-07:00,2023-06-01T11:00:00+00:00,21420.416666666668,415.5833333333333,4536.333333333333
2023-06-01T04:00:00-07:00,2023-06-01T11:00:00+00:00,2023-06-01T05:00:00-07:00,2023-06-01T12:00:00+00:00,21669.083333333332,414.4166666666667,4185.25
2023-06-01T05:00:00-07:00,2023-06-01T12:00:00+00:00,2023-06-01T06:00:00-07:00,2023-06-01T13:00:00+00:00,22587.583333333332,448.25,3997.6666666666665
2023-06-01T06:00:00-07:00,2023-06-01T13:00:00+00:00,2023-06-01T07:00:00-07:00,2023-06-01T14:00:00+00:00,23458.25,2851.5833333333335,3759.1666666666665
2023-06-01T07:00:00-07:00,2023-06-01T14:00:00+00:00,2023-06-01T08:00:00-07:00,2023-06-01T15:00:00+00:00,23808.75,8973.666666666666,3326.3333333333335
2023-06-01T08:00:00-07:00,2023-06-01T15:00:00+00:00,2023-06-01T09:00:00-07:00,2023-06-01T16:00:00+00:00,23303.416666666668,12360.416666666668,2700.6666666666665
2023-06-01T09:00:00-07:00,2023-06-01T16:00:00+00:00,2023-06-01T10:00:00-07:00,2023-06-01T17:00:00+00:00,22785.916666666668,13651.416666666668,2129.5
2023-06-01T10:00:00-07:00,2023-06-01T17:00:00+00:00,2023-06-01T11:00:00-07:00,2023-06-01T18:00:00+00:00,22207.333333333332,14276.833333333332,1730.4166666666667
2023-06-01T11:00:00-07:00,2023-06-01T18:00:00+00:00,2023-06-01T12:00:00-07:00,2023-06-01T19:00:00+00:00,21744.0,14576.916666666668,1559.75
2023-06-01T12:00:00-07:00,2023-06-01T19:00:00+00:00,2023-06-01T13:00:00-07:00,2023-06-01T20:00:00+00:00,21314.5,14916.5,1759.5833333333333
2023-06-01T13:00:00-07:00,2023-06-01T20:00:00+00:00,2023-06-01T14:00:00-07:00,2023-06-01T21:00:00+00:00,21128.666666666668,14702.25,2265.9166666666665
2023-06-01T14:00:00-07:00,2023-06-01T21:00:00+00:00,2023-06-01T15:00:00-07:00,2023-06-01T22:00:00+00:00,21382.416666666668,14770.416666666668,2642.1666666666665
2023-06-01T15:00:00-07:00,2023-06-01T22:00:00+00:00,2023-06-01T16:00:00-07:00,2023-06-01T23:00:00+00:00,22118.583333333332,14374.166666666668,3333.4166666666665
2023-06-01T16:00:00-07:00,2023-06-01T23:00:00+00:00,2023-06-01T17:00:00-07:00,2023-06-02T00:00:00+00:00,23161.166666666668,13647.416666666668,3978.3333333333335
2023-06-01T17:00:00-07:00,2023-06-02T00:00:00+00:00,2023-06-01T18:00:00-07:00,2023-06-02T01:00:00+00:00,24595.75,12156.416666666668,4734.166666666667
2023-06-01T18:00:00-07:00,2023-06-02T01:00:00+00:00,2023-06-01T19:00:00-07:00,2023-06-02T02:00:00+00:00,26097.666666666668,7478.833333333333,4999.0
2023-06-01T19:00:00-07:00,2023-06-02T02:00:00+00:00,2023-06-01T20:00:00-07:00,2023-06-02T03:00:00+00:00,27445.75,1922.25,4963.583333333333
2023-06-01T20:00:00-07:00,2023-06-02T03:00:00+00:00,2023-06-01T21:00:00-07:00,2023-06-02T04:00:00+00:00,28114.583333333332,427.4166666666667,5105.25
2023-06-01T21:00:00-07:00,2023-06-02T04:00:00+00:00,2023-06-01T22:00:00-07:00,2023-06-02T05:00:00+00:00,27778.25,414.6666666666667,5202.583333333333
2023-06-01T22:00:00-07:00,2023-06-02T05:00:00+00:00,2023-06-01T23:00:00-07:00,2023-06-02T06:00:00+00:00,26310.0,414.75,4987.416666666667
2023-06-01T23:00:00-07:00,2023-06-02T06:00:00+00:00,2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,24620.5,414.9166666666667,4838.416666666667
2023-06-02T00:00:00-07:00,2023-06-02T07:00:00+00:00,2023-06-02T01:00:00-07:00,2023-06-02T08:00:00+00:00,23635.416666666668,414.9166666666667,4685.583333333333
2023-06-02T01:00:00-07:00,2023-06-02T08:00:00+00:00,2023-06-02T02:00:00-07:00,2023-06-02T09:00:00+00:00,22767.0,415.8333333333333,4744.5
2023-06-02T02:00:00-07:00,2023-06-02T09:00:00+00:00,2023-06-02T03:00:00-07:00,2023-06-02T10:00:00+00:00,22074.666666666668,415.0833333333333,4583.916666666667
2023-06-02T03:00:00-07:00,2023-06-02T10:00:00+00:00,2023-06-02T04:00:00-07:00,2023-06-02T11:00:00+00:00,21433.833333333332,102.5,4279.666666666667
2023-06-02T04:00:00-07:00,2023-06-02T11:00:00+00:00,2023-06-02T05:00:00-07:00,2023-06-02T12:00:00+00:00,21606.666666666668,20.166666666666668,4048.5
2023-06-02T05:00:00-07:00,2023-06-02T12:00:00+00:00,2023-06-02T06:00:00-07:00,2023-06-02T13:00:00+00:00,22434.083333333332,57.583333333333336,3636.5
2023-06-02T06:00:00-07:00,2023-06-02T13:00:00+00:00,2023-06-02T07:00:00-07:00,2023-06-02T14:00:00+00:00,23236.666666666668,2534.1666666666665,3226.5
2023-06-02T07:00:00-07:00,2023-06-02T14:00:00+00:00,2023-06-02T08:00:00-07:00,2023-06-02T15:00:00+00:00,23834.416666666668,9160.833333333334,2762.9166666666665
2023-06-02T08:00:00-07:00,2023-06-02T15:00:00+00:00,2023-06-02T09:00:00-07:00,2023-06-02T16:00:00+00:00,23438.083333333332,12636.083333333332,2254.5833333333335
2023-06-02T09:00:00-07:00,2023-06-02T16:00:00+00:00,2023-06-02T10:00:00-07:00,2023-06-02T17:00:00+00:00,22682.666666666668,13920.916666666668,1566.0
2023-06-02T10:00:00-07:00,2023-06-02T17:00:00+00:00,2023-06-02T11:00:00-07:00,2023-06-02T18:00:00+00:00,21681.083333333332,14425.833333333332,1306.0
2023-06-02T11:00:00-07:00,2023-06-02T18:00:00+00:00,2023-06-02T12:00:00-07:00,2023-06-02T19:00:00+00:00,20689.583333333332,14731.916666666668,911.75
2023-06-02T12:00:00-07:00,2023-06-02T19:00:00+00:00,2023-06-02T13:00:00-07:00,2023-06-02T20:00:00+00:00,19881.5,15080.416666666668,861.25
2023-06-02T13:00:00-07:00,2023-06-02T20:00:00+00:00,2023-06-02T14:00:00-07:00,2023-06-02T21:00:00+00:00,19784.666666666668,14848.166666666668,1178.0833333333333
2023-06-02T14:00:00-07:00,2023-06-02T21:00:00+00:00,2023-06-02T15:00:00-07:00,2023-06-02T22:00:00+00:00,20117.583333333332,14644.166666666668,1363.9166666666667
2023-06-02T15:00:00-07:00,2023-06-02T22:00:00+00:00,2023-06-02T16:00:00-07:00,2023-06-02T23:00:00+00:00,21045.5,14321.083333333332,1954.0
2023-06-02T16:00:00-07:00,2023-06-02T23:00:00+00:00,2023-06-02T17:00:00-07:00,2023-06-03T00:00:00+00:00,22522.0,13982.416666666668,2773.5
2023-06-02T17:00:00-07:00,2023-06-03T00:00:00+00:00,2023-06-02T18:00:00-07:00,2023-06-03T01:00:00+00:00,24451.666666666668,12275.583333333332,3700.8333333333335
2023-06-02T18:00:00-07:00,2023-06-03T01:00:00+00:00,2023-06-02T19:00:00-07:00,2023-06-03T02:00:00+00:00,26208.833333333332,7584.0,4247.166666666667
2023-06-02T19:00:00-07:00,2023-06-03T02:00:00+00:00,2023-06-02T20:00:00-07:00,2023-06-03T03:00:00+00:00,27255.083333333332,1553.0833333333333,4043.75
2023-06-02T20:00:00-07:00,2023-06-03T03:00:00+00:00,2023-06-02T21:00:00-07:00,2023-06-03T04:00:00+00:00,27825.5,-11.666666666666666,4371.5
2023-06-02T21:00:00-07:00,2023-06-03T04:00:00+00:00,2023-06-02T22:00:00-07:00,2023-06-03T05:00:00+00:00,27559.5,-28.083333333333332,4239.5
2023-06-02T22:00:00-07:00,2023-06-03T05:00:00+00:00,2023-06-02T23:00:00-07:00,2023-06-03T06:00:00+00:00,26218.0,-28.333333333333332,3992.25
2023-06-02T23:00:00-07:00,2023-06-03T06:00:00+00:00,2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,24619.5,-28.166666666666668,3876.9166666666665
2023-06-03T00:00:00-07:00,2023-06-03T07:00:00+00:00,2023-06-03T01:00:00-07:00,2023-06-03T08:00:00+00:00,23404.916666666668,-28.333333333333332,3793.75
2023-06-03T01:00:00-07:00,2023-06-03T08:00:00+00:00,2023-06-03T02:00:00-07:00,2023-06-03T09:00:00+00:00,22346.833333333332,-28.25,3655.75
2023-06-03T02:00:00-07:00,2023-06-03T09:00:00+00:00,2023-06-03T03:00:00-07:00,2023-06-03T10:00:00+00:00,21477.25,-28.083333333333332,3476.5833333333335
2023-06-03T03:00:00-07:00,2023-06-03T10:00:00+00:00,2023-06-03T04:00:00-07:00,2023-06-03T11:00:00+00:00,20985.666666666668,-28.166666666666668,3068.1666666666665
2023-06-03T04:00:00-07:00,2023-06-03T11:00:00+00:00,2023-06-03T05:00:00-07:00,2023-06-03T12:00:00+00:00,20860.333333333332,-28.25,2643.5
2023-06-03T05:00:00-07:00,2023-06-03T12:00:00+00:00,2023-06-03T06:00:00-07:00,2023-06-03T13:00:00+00:00,21034.833333333332,9.833333333333334,2024.75
2023-06-03T06:00:00-07:00,2023-06-03T13:00:00+00:00,2023-06-03T07:00:00-07:00,2023-06-03T14:00:00+00:00,20819.916666666668,2443.3333333333335,1481.9166666666667
2023-06-03T07:00:00-07:00,2023-06-03T14:00:00+00:00,2023-06-03T08:00:00-07:00,2023-06-03T15:00:00+00:00,20312.083333333332,8598.25,867.75
2023-06-03T08:00:00-07:00,2023-06-03T15:00:00+00:00,2023-06-03T09:00:00-07:00,2023-06-03T16:00:00+00:00,19712.166666666668,12068.25,627.75
2023-06-03T09:00:00-07:00,2023-06-03T16:00:00+00:00,2023-06-03T10:00:00-07:00,2023-06-03T17:00:00+00:00,19030.583333333332,13521.166666666668,527.5833333333334
2023-06-03T10:00:00-07:00,2023-06-03T17:00:00+00:00,2023-06-03T11:00:00-07:00,2023-06-03T18:00:00+00:00,18350.666666666668,14185.833333333332,387.1666666666667
2023-06-03T11:00:00-07:00,2023-06-03T18:00:00+00:00,2023-06-03T12:00:00-07:00,2023-06-03T19:00:00+00:00,17733.25,14420.916666666668,327.5
2023-06-03T12:00:00-07:00,2023-06-03T19:00:00+00:00,2023-06-03T13:00:00-07:00,2023-06-03T20:00:00+00:00,17306.916666666668,14397.916666666668,295.6666666666667
2023-06-03T13:00:00-07:00,2023-06-03T20:00:00+00:00,2023-06-03T14:00:00-07:00,2023-06-03T21:00:00+00:00,17415.25,14138.666666666668,333.0
2023-06-03T14:00:00-07:00,2023-06-03T21:00:00+00:00,2023-06-03T15:00:00-07:00,2023-06-03T22:00:00+00:00,18305.083333333332,14054.833333333332,364.6666666666667
2023-06-03T15:00:00-07:00,2023-06-03T22:00:00+00:00,2023-06-03T16:00:00-07:00,2023-06-03T23:00:00+00:00,19868.25,13597.25,805.75
2023-06-03T16:00:00-07:00,2023-06-03T23:00:00+00:00,2023-06-03T17:00:00-07:00,2023-06-04T00:00:00+00:00,21660.75,12953.166666666668,1626.8333333333333
2023-06-03T17:00:00-07:00,2023-06-04T00:00:00+00:00,2023-06-03T18:00:00-07:00,2023-06-04T01:00:00+00:00,24112.833333333332,11523.916666666668,2465.0
2023-06-03T18:00:00-07:00,2023-06-04T01:00:00+00:00,2023-06-03T19:00:00-07:00,2023-06-04T02:00:00+00:00,26347.25,7180.666666666667,2901.0833333333335
2023-06-03T19:00:00-07:00,2023-06-04T02:00:00+00:00,2023-06-03T20:00:00-07:00,2023-06-04T03:00:00+00:00,27628.833333333332,1642.9166666666667,3144.4166666666665
2023-06-03T20:00:00-07:00,2023-06-04T03:00:00+00:00,2023-06-03T21:00:00-07:00,2023-06-04T04:00:00+00:00,27776.333333333332,84.83333333333333,3564.8333333333335
2023-06-03T21:00:00-07:00,2023-06-04T04:00:00+00:00,2023-06-03T22:00:00-07:00,2023-06-04T05:00:00+00:00,27219.25,-47.833333333333336,3569.25
2023-06-03T22:00:00-07:00,2023-06-04T05:00:00+00:00,2023-06-03T23:00:00-07:00,2023-06-04T06:00:00+00:00,25836.5,-45.583333333333336,3493.5
2023-06-03T23:00:00-07:00,2023-06-04T06:00:00+00:00,2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,24253.5,-45.833333333333336,3545.3333333333335
2023-06-04T00:00:00-07:00,2023-06-04T07:00:00+00:00,2023-06-04T01:00:00-07:00,2023-06-04T08:00:00+00:00,23048.333333333332,-45.25,3648.6666666666665
2023-06-04T01:00:00-07:00,2023-06-04T08:00:00+00:00,2023-06-04T02:00:00-07:00,2023-06-04T09:00:00+00:00,21910.5,-45.0,3518.6666666666665
2023-06-04T02:00:00-07:00,2023-06-04T09:00:00+00:00,2023-06-04T03:00:00-07:00,2023-06-04T10:00:00+00:00,21099.75,-44.916666666666664,2948.1666666666665
2023-06-04T03:00:00-07:00,2023-06-04T10:00:00+00:00,2023-06-04T04:00:00-07:00,2023-06-04T11:00:00+00:00,20579.75,-44.833333333333336,2563.0
2023-06-04T04:00:00-07:00,2023-06-04T11:00:00+00:00,2023-06-04T05:00:00-07:00,2023-06-04T12:00:00+00:00,20294.833333333332,-45.083333333333336,2530.9166666666665
2023-06-04T05:00:00-07:00,2023-06-04T12:00:00+00:00,2023-06-04T06:00:00-07:00,2023-06-04T13:00:00+00:00,20279.583333333332,-7.833333333333333,2164.0
2023-06-04T06:00:00-07:00,2023-06-04T13:00:00+00:00,2023-06-04T07:00:00-07:00,2023-06-04T14:00:00+00:00,19897.166666666668,2342.3333333333335,1788.4166666666667
2023-06-04T07:00:00-07:00,2023-06-04T14:00:00+00:00,2023-06-04T08:00:00-07:00,2023-06-04T15:00:00+00:00,19440.083333333332,8483.75,1340.9166666666667
2023-06-04T08:00:00-07:00,2023-06-04T15:00:00+00:00,2023-06-04T09:00:00-07:00,2023-06-04T16:00:00+00:00,19182.25,12196.083333333332,834.9166666666666
2023-06-04T09:00:00-07:00,2023-06-04T16:00:00+00:00,2023-06-04T10:00:00-07:00,2023-06-04T17:00:00+00:00,18627.75,13371.916666666668,554.6666666666666
2023-06-04T10:00:00-07:00,2023-06-04T17:00:00+00:00,2023-06-04T11:00:00-07:00,2023-06-04T18:00:00+00:00,17992.666666666668,14102.25,524.75
2023-06-04T11:00:00-07:00,2023-06-04T18:00:00+00:00,2023-06-04T12:00:00-07:00,2023-06-04T19:00:00+00:00,17577.583333333332,14383.166666666668,677.0
2023-06-04T12:00:00-07:00,2023-06-04T19:00:00+00:00,2023-06-04T13:00:00-07:00,2023-06-04T20:00:00+00:00,17460.75,14383.333333333332,792.9166666666666
2023-06-04T13:00:00-07:00,2023-06-04T20:00:00+00:00,2023-06-04T14:00:00-07:00,2023-06-04T21:00:00+00:00,17750.833333333332,14240.083333333332,851.1666666666666
2023-06-04T14:00:00-07:00,2023-06-04T21:00:00+00:00,2023-06-04T15:00:00-07:00,2023-06-04T22:00:00+00:00,18652.75,14087.0,926.75
2023-06-04T15:00:00-07:00,2023-06-04T22:00:00+00:00,2023-06-04T16:00:00-07:00,2023-06-04T23:00:00+00:00,20319.416666666668,13962.666666666668,1214.5
2023-06-04T16:00:00-07:00,2023-06-04T23:00:00+00:00,2023-06-04T17:00:00-07:00,2023-06-05T00:00:00+00:00,22515.333333333332,13196.75,1687.5
2023-06-04T17:00:00-07:00,2023-06-05T00:00:00+00:00,2023-06-04T18:00:00-07:00,2023-06-05T01:00:00+00:00,25100.583333333332,11653.666666666668,1885.8333333333333
2023-06-04T18:00:00-07:00,2023-06-05T01:00:00+00:00,2023-06-04T19:00:00-07:00,2023-06-05T02:00:00+00:00,27390.666666666668,7260.5,2333.9166666666665
2023-06-04T19:00:00-07:00,2023-06-05T02:00:00+00:00,2023-06-04T20:00:00-07:00,2023-06-05T03:00:00+00:00,28354.833333333332,1696.0833333333333,2379.4166666666665
2023-06-04T20:00:00-07:00,2023-06-05T03:00:00+00:00,2023-06-04T21:00:00-07:00,2023-06-05T04:00:00+00:00,28375.0,8.0,2530.5833333333335
2023-06-04T21:00:00-07:00,2023-06-05T04:00:00+00:00,2023-06-04T22:00:00-07:00,2023-06-05T05:00:00+00:00,27693.666666666668,-46.833333333333336,3114.5833333333335
2023-06-04T22:00:00-07:00,2023-06-05T05:00:00+00:00,2023-06-04T23:00:00-07:00,2023-06-05T06:00:00+00:00,25965.0,-45.333333333333336,2813.4166666666665
2023-06-04T23:00:00-07:00,2023-06-05T06:00:00+00:00,2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,24111.416666666668,-45.333333333333336,2436.5
2023-06-05T00:00:00-07:00,2023-06-05T07:00:00+00:00,2023-06-05T01:00:00-07:00,2023-06-05T08:00:00+00:00,22816.333333333332,-45.583333333333336,2365.5833333333335
2023-06-05T01:00:00-07:00,2023-06-05T08:00:00+00:00,2023-06-05T02:00:00-07:00,2023-06-05T09:00:00+00:00,21792.833333333332,-45.416666666666664,2339.5833333333335
2023-06-05T02:00:00-07:00,2023-06-05T09:00:00+00:00,2023-06-05T03:00:00-07:00,2023-06-05T10:00:00+00:00,21074.083333333332,-45.0,2124.5
2023-06-05T03:00:00-07:00,2023-06-05T10:00:00+00:00,2023-06-05T04:00:00-07:00,2023-06-05T11:00:00+00:00,20697.666666666668,-45.166666666666664,2020.4166666666667
2023-06-05T04:00:00-07:00,2023-06-05T11:00:00+00:00,2023-06-05T05:00:00-07:00,2023-06-05T12:00:00+00:00,20934.75,-45.75,1906.5833333333333
2023-06-05T05:00:00-07:00,2023-06-05T12:00:00+00:00,2023-06-05T06:00:00-07:00,2023-06-05T13:00:00+00:00,21848.416666666668,3.8333333333333335,1686.9166666666667
2023-06-05T06:00:00-07:00,2023-06-05T13:00:00+00:00,2023-06-05T07:00:00-07:00,2023-06-05T14:00:00+00:00,22885.083333333332,2151.75,1687.0833333333333
2023-06-05T07:00:00-07:00,2023-06-05T14:00:00+00:00,2023-06-05T08:00:00-07:00,2023-06-05T15:00:00+00:00,23759.166666666668,7547.166666666667,1725.75
2023-06-05T08:00:00-07:00,2023-06-05T15:00:00+00:00,2023-06-05T09:00:00-07:00,2023-06-05T16:00:00+00:00,24128.75,10612.833333333334,1741.0
2023-06-05T09:00:00-07:00,2023-06-05T16:00:00+00:00,2023-06-05T10:00:00-07:00,2023-06-05T17:00:00+00:00,24117.666666666668,12104.5,1803.0833333333333
2023-06-05T10:00:00-07:00,2023-06-05T17:00:00+00:00,2023-06-05T11:00:00-07:00,2023-06-05T18:00:00+00:00,23970.666666666668,12727.25,2057.25
2023-06-05T11:00:00-07:00,2023-06-05T18:00:00+00:00,2023-06-05T12:00:00-07:00,2023-06-05T19:00:00+00:00,23405.0,12862.0,2228.8333333333335
2023-06-05T12:00:00-07:00,2023-06-05T19:00:00+00:00,2023-06-05T13:00:00-07:00,2023-06-05T20:00:00+00:00,23321.333333333332,13535.916666666668,2248.25
2023-06-05T13:00:00-07:00,2023-06-05T20:00:00+00:00,2023-06-05T14:00:00-07:00,2023-06-05T21:00:00+00:00,23700.5,12241.5,2451.25
2023-06-05T14:00:00-07:00,2023-06-05T21:00:00+00:00,2023-06-05T15:00:00-07:00,2023-06-05T22:00:00+00:00,24062.916666666668,11904.333333333332,2793.5
2023-06-05T15:00:00-07:00,2023-06-05T22:00:00+00:00,2023-06-05T16:00:00-07:00,2023-06-05T23:00:00+00:00,24372.0,11481.0,3435.8333333333335
2023-06-05T16:00:00-07:00,2023-06-05T23:00:00+00:00,2023-06-05T17:00:00-07:00,2023-06-06T00:00:00+00:00,24878.0,9677.0,3711.3333333333335
2023-06-05T17:00:00-07:00,2023-06-06T00:00:00+00:00,2023-06-05T18:00:00-07:00,2023-06-06T01:00:00+00:00,25768.166666666668,7174.666666666667,3987.3333333333335
2023-06-05T18:00:00-07:00,2023-06-06T01:00:00+00:00,2023-06-05T19:00:00-07:00,2023-06-06T02:00:00+00:00,26679.333333333332,3890.1666666666665,3963.3333333333335
2023-06-05T19:00:00-07:00,2023-06-06T02:00:00+00:00,2023-06-05T20:00:00-07:00,2023-06-06T03:00:00+00:00,27187.166666666668,710.4166666666666,3690.3333333333335
2023-06-05T20:00:00-07:00,2023-06-06T03:00:00+00:00,2023-06-05T21:00:00-07:00,2023-06-06T04:00:00+00:00,27644.666666666668,-25.916666666666668,4013.5
2023-06-05T21:00:00-07:00,2023-06-06T04:00:00+00:00,2023-06-05T22:00:00-07:00,2023-06-06T05:00:00+00:00,27021.083333333332,-25.0,3762.75
2023-06-05T22:00:00-07:00,2023-06-06T05:00:00+00:00,2023-06-05T23:00:00-07:00,2023-06-06T06:00:00+00:00,25454.083333333332,-29.0,3500.1666666666665
2023-06-05T23:00:00-07:00,2023-06-06T06:00:00+00:00,2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,23730.5,-44.0,3654.6666666666665
2023-06-06T00:00:00-07:00,2023-06-06T07:00:00+00:00,2023-06-06T01:00:00-07:00,2023-06-06T08:00:00+00:00,22601.583333333332,-43.75,3413.0833333333335
2023-06-06T01:00:00-07:00,2023-06-06T08:00:00+00:00,2023-06-06T02:00:00-07:00,2023-06-06T09:00:00+00:00,21670.833333333332,-43.083333333333336,3350.8333333333335
2023-06-06T02:00:00-07:00,2023-06-06T09:00:00+00:00,2023-06-06T03:00:00-07:00,2023-06-06T10:00:00+00:00,21064.5,-43.0,3349.9166666666665
2023-06-06T03:00:00-07:00,2023-06-06T10:00:00+00:00,2023-06-06T04:00:00-07:00,2023-06-06T11:00:00+00:00,20764.5,-43.166666666666664,3103.5
2023-06-06T04:00:00-07:00,2023-06-06T11:00:00+00:00,2023-06-06T05:00:00-07:00,2023-06-06T12:00:00+00:00,21053.916666666668,-43.916666666666664,2903.5833333333335
2023-06-06T05:00:00-07:00,2023-06-06T12:00:00+00:00,2023-06-06T06:00:00-07:00,2023-06-06T13:00:00+00:00,21920.083333333332,-3.8333333333333335,3136.0833333333335
2023-06-06T06:00:00-07:00,2023-06-06T13:00:00+00:00,2023-06-06T07:00:00-07:00,2023-06-06T14:00:00+00:00,22810.166666666668,1888.4166666666667,2857.25
2023-06-06T07:00:00-07:00,2023-06-06T14:00:00+00:00,2023-06-06T08:00:00-07:00,2023-06-06T15:00:00+00:00,23640.333333333332,6265.083333333333,2259.0833333333335
2023-06-06T08:00:00-07:00,2023-06-06T15:00:00+00:00,2023-06-06T09:00:00-07:00,2023-06-06T16:00:00+00:00,23816.0,9015.5,1450.3333333333333
2023-06-06T09:00:00-07:00,2023-06-06T16:00:00+00:00,2023-06-06T10:00:00-07:00,2023-06-06T17:00:00+00:00,23690.166666666668,10847.083333333332,1466.75
2023-06-06T10:00:00-07:00,2023-06-06T17:00:00+00:00,2023-06-06T11:00:00-07:00,2023-06-06T18:00:00+00:00,23198.583333333332,12281.333333333332,1431.5833333333333
2023-06-06T11:00:00-07:00,2023-06-06T18:00:00+00:00,2023-06-06T12:00:00-07:00,2023-06-06T19:00:00+00:00,22482.25,12427.083333333332,1389.3333333333333
2023-06-06T12:00:00-07:00,2023-06-06T19:00:00+00:00,2023-06-06T13:00:00-07:00,2023-06-06T20:00:00+00:00,21497.583333333332,13372.416666666668,1400.4166666666667
2023-06-06T13:00:00-07:00,2023-06-06T20:00:00+00:00,2023-06-06T14:00:00-07:00,2023-06-06T21:00:00+00:00,21062.5,13091.25,1514.9166666666667
2023-06-06T14:00:00-07:00,2023-06-06T21:00:00+00:00,2023-06-06T15:00:00-07:00,2023-06-06T22:00:00+00:00,21075.666666666668,13236.666666666668,1628.75
2023-06-06T15:00:00-07:00,2023-06-06T22:00:00+00:00,2023-06-06T16:00:00-07:00,2023-06-06T23:00:00+00:00,22129.75,12191.5,2054.8333333333335
2023-06-06T16:00:00-07:00,2023-06-06T23:00:00+00:00,2023-06-06T17:00:00-07:00,2023-06-07T00:00:00+00:00,23388.0,10468.333333333334,2495.3333333333335
2023-06-06T17:00:00-07:00,2023-06-07T00:00:00+00:00,2023-06-06T18:00:00-07:00,2023-06-07T01:00:00+00:00,24726.5,8028.166666666667,2712.0
2023-06-06T18:00:00-07:00,2023-06-07T01:00:00+00:00,2023-06-06T19:00:00-07:00,2023-06-07T02:00:00+00:00,25959.666666666668,4376.083333333333,3388.6666666666665
2023-06-06T19:00:00-07:00,2023-06-07T02:00:00+00:00,2023-06-06T20:00:00-07:00,2023-06-07T03:00:00+00:00,26779.833333333332,1116.9166666666667,3674.1666666666665
2023-06-06T20:00:00-07:00,2023-06-07T03:00:00+00:00,2023-06-06T21:00:00-07:00,2023-06-07T04:00:00+00:00,27438.5,176.83333333333334,4122.583333333333
2023-06-06T21:00:00-07:00,2023-06-07T04:00:00+00:00,2023-06-06T22:00:00-07:00,2023-06-07T05:00:00+00:00,27004.0,-28.166666666666668,3882.25
2023-06-06T22:00:00-07:00,2023-06-07T05:00:00+00:00,2023-06-06T23:00:00-07:00,2023-06-07T06:00:00+00:00,25597.5,-27.583333333333332,3847.1666666666665
2023-06-06T23:00:00-07:00,2023-06-07T06:00:00+00:00,2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,24062.75,-28.333333333333332,3385.0
2023-06-07T00:00:00-07:00,2023-06-07T07:00:00+00:00,2023-06-07T01:00:00-07:00,2023-06-07T08:00:00+00:00,23089.333333333332,-28.333333333333332,3338.6666666666665
2023-06-07T01:00:00-07:00,2023-06-07T08:00:00+00:00,2023-06-07T02:00:00-07:00,2023-06-07T09:00:00+00:00,22231.666666666668,-28.0,3133.0
2023-06-07T02:00:00-07:00,2023-06-07T09:00:00+00:00,2023-06-07T03:00:00-07:00,2023-06-07T10:00:00+00:00,21550.166666666668,-28.166666666666668,2973.5833333333335
2023-06-07T03:00:00-07:00,2023-06-07T10:00:00+00:00,2023-06-07T04:00:00-07:00,2023-06-07T11:00:00+00:00,21093.0,-28.583333333333332,3113.6666666666665
