interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDE_OZD_7,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDE_OZD_8,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDE_PLUMPOINT,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDEP_SWMPEPHUB,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDE_RIV_10,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDE_RIV_11,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDE_RIV_12,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDE_SL_01,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDE.SLCC,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EDE_SWMP,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EEI,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,EES,Interface
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,ERCOTE,Interface
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,ERCOTN,Interface
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FLAT_WATER,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FMPP,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FPC,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FPL,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FREM_50T,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FREM_6,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FREM_7,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FREM_8,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FREM_LOAD,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,FRONTIER,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GATEWAY_LOAD,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GATEWAY_PLANT,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GOODWELL_WIND,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.BRECK,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.COFF10,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.COFF8,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.COFF9,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA_GRDA,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.GREC2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.GREC2AUX,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.GREC3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.GREC3AUX,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA_HUB,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDAHUB2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDAHUB3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA_HUBSA,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.KAY,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA_PUMP,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.SEC1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.SEC2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.SEC3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRDA.VOLT.0130,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GRE,Interface
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GSEC_GL_CSWS,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GSEC_SPS,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GSPR2014HUB,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GSPR2015HUB,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,GSPWR,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,HARRISON,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,HAST_TNSK_HUB,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,HQST,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,HST,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,INDN_INDN,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,INDN_MWE_SMKY2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,INDNSUB_H_5,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,INDNSUB_H_6,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,INDNSUB_I_3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,INDNSUB_I_4,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,INDNSUB_J_1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,INDNSUB_J_2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,ISNE,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,JEA,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,JONES_STREET_1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,JONES_STREET_2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KACYBOWERSOCK,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KACYCT4,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KACY_KACY,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KACYLFG,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KACYNEARMANUN1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KACYQUIND1UNGT2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KACYQUIND1UNGT3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLBULLCRK5UNWGR1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLBULLCRK5UNWGR2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLBULLCRK5UNWGR3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLBULLCRK5UNWGR4,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL_GMOC_HUB,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.HAW10,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLHAWTHORN6,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLHAWTHORNUNHAW5,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLHUB,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLHUB17,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLHUB18,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLHUB19,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLHUB20,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLHUB21,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLHUB22,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLIATANUNIAT1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLIATANUNIAT2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL_KCPL,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLLACYGNEUNLAC1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLLACYGNEUNLAC2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLLEVEEUNHAW7,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLLEVEEUNHAW8,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.MEUC.HIG4,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLNRTHEASTUNNE11,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLNRTHEASTUNNE12,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLNRTHEASTUNNE13,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLNRTHEASTUNNE14,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLNRTHEASTUNNE15,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLNRTHEASTUNNE16,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLNRTHEASTUNNE17,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLNRTHEASTUNNE18,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPLPAOLAUNOSA1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.PRQUEEN,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.SLATECREEK,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.VOLT.0007,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.VOLT.0010,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.VOLT.0011,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.VOLT.0012,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.VOLT.0088,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.VOLT.0097,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.VOLT.0099,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.VOLT.0100,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.VOLT.0107,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KCPL.WAVERLYWND,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KENN,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KEP2_SECI,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KERR_1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KERR_2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KERR_3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KERR_4,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP1_BALD7,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP1_BALD8,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP1_GARD1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP1_GARD2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP1_KCPL,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP1_OTTA6,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP1_OTTA7,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP2_GARC1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP2_GARC2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP2_GARC3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP2_RUSS1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP2_RUSS2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP2_SECI,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP2_WPEK,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP3_CHAP12,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP3_GIRA6,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP3_GIRA7,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP3_HOLT12,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP3_HOLT13,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP3_HOLT8,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP3_JETM8,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP3_STER3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EMP3_WR,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,KMEA_EUDORA,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LAFA,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LAM345,Interface
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LEPA,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_JSTREET,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_LES,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_LFG_1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_ROKEBY_1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_ROKEBY_2,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_ROKEBY_3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_TBGS_CC1,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_TBGS_CT4,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_WSEC_3,Settlement Location
2022-12-31T18:00:00-06:00,2023-01-01T00:00:00+00:00,2022-12-31T19:00:00-06:00,2023-01-01T01:00:00+00:00,LES_WSEC_4,Settlement Location
