interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,solar
2023-06-14T00:00:00-05:00,2023-06-14T05:00:00+00:00,2023-06-15T00:00:00-05:00,2023-06-15T05:00:00+00:00,34656.6
2023-06-15T00:00:00-05:00,2023-06-15T05:00:00+00:00,2023-06-16T00:00:00-05:00,2023-06-16T05:00:00+00:00,24382.1
2023-06-16T00:00:00-05:00,2023-06-16T05:00:00+00:00,2023-06-17T00:00:00-05:00,2023-06-17T05:00:00+00:00,32991.6
2023-06-17T00:00:00-05:00,2023-06-17T05:00:00+00:00,2023-06-18T00:00:00-05:00,2023-06-18T05:00:00+00:00,29363.8
2023-06-18T00:00:00-05:00,2023-06-18T05:00:00+00:00,2023-06-19T00:00:00-05:00,2023-06-19T05:00:00+00:00,34029.2
2023-06-19T00:00:00-05:00,2023-06-19T05:00:00+00:00,2023-06-20T00:00:00-05:00,2023-06-20T05:00:00+00:00,30859.8
2023-06-20T00:00:00-05:00,2023-06-20T05:00:00+00:00,2023-06-21T00:00:00-05:00,2023-06-21T05:00:00+00:00,28917.2
2023-06-21T00:00:00-05:00,2023-06-21T05:00:00+00:00,2023-06-22T00:00:00-05:00,2023-06-22T05:00:00+00:00,31008.6
2023-06-22T00:00:00-05:00,2023-06-22T05:00:00+00:00,2023-06-23T00:00:00-05:00,2023-06-23T05:00:00+00:00,25354.9
2023-06-23T00:00:00-05:00,2023-06-23T05:00:00+00:00,2023-06-24T00:00:00-05:00,2023-06-24T05:00:00+00:00,28844.5
2023-06-24T00:00:00-05:00,2023-06-24T05:00:00+00:00,2023-06-25T00:00:00-05:00,2023-06-25T05:00:00+00:00,33437.5
2023-06-25T00:00:00-05:00,2023-06-25T05:00:00+00:00,2023-06-26T00:00:00-05:00,2023-06-26T05:00:00+00:00,32169.8
2023-06-26T00:00:00-05:00,2023-06-26T05:00:00+00:00,2023-06-27T00:00:00-05:00,2023-06-27T05:00:00+00:00,30741.6
2023-06-27T00:00:00-05:00,2023-06-27T05:00:00+00:00,2023-06-28T00:00:00-05:00,2023-06-28T05:00:00+00:00,27622.3
2023-06-28T00:00:00-05:00,2023-06-28T05:00:00+00:00,2023-06-29T00:00:00-05:00,2023-06-29T05:00:00+00:00,30460.8
2023-06-29T00:00:00-05:00,2023-06-29T05:00:00+00:00,2023-06-30T00:00:00-05:00,2023-06-30T05:00:00+00:00,25236.6
2023-06-30T00:00:00-05:00,2023-06-30T05:00:00+00:00,2023-07-01T00:00:00-05:00,2023-07-01T05:00:00+00:00,18160.3
2023-07-01T00:00:00-05:00,2023-07-01T05:00:00+00:00,2023-07-02T00:00:00-05:00,2023-07-02T05:00:00+00:00,29061.7
2023-07-02T00:00:00-05:00,2023-07-02T05:00:00+00:00,2023-07-03T00:00:00-05:00,2023-07-03T05:00:00+00:00,29209.7
2023-07-03T00:00:00-05:00,2023-07-03T05:00:00+00:00,2023-07-04T00:00:00-05:00,2023-07-04T05:00:00+00:00,33675.6
2023-07-04T00:00:00-05:00,2023-07-04T05:00:00+00:00,2023-07-05T00:00:00-05:00,2023-07-05T05:00:00+00:00,34918.2
2023-07-05T00:00:00-05:00,2023-07-05T05:00:00+00:00,2023-07-06T00:00:00-05:00,2023-07-06T05:00:00+00:00,29408.3
2023-07-06T00:00:00-05:00,2023-07-06T05:00:00+00:00,2023-07-07T00:00:00-05:00,2023-07-07T05:00:00+00:00,31478.6
