timestamp,value
1704067200000,{'electricity': 0.778}
1704070800000,{'electricity': 0.768}
1704074400000,{'electricity': 0.727}
1704078000000,{'electricity': 0.727}
1704081600000,{'electricity': 0.69}
1704085200000,{'electricity': 0.566}
1704088800000,{'electricity': 0.473}
1704092400000,{'electricity': 0.446}
1704096000000,{'electricity': 0.434}
1704099600000,{'electricity': 0.409}
1704103200000,{'electricity': 0.376}
1704106800000,{'electricity': 0.339}
1704110400000,{'electricity': 0.312}
1704114000000,{'electricity': 0.279}
1704117600000,{'electricity': 0.199}
1704121200000,{'electricity': 0.163}
1704124800000,{'electricity': 0.102}
1704128400000,{'electricity': 0.051}
1704132000000,{'electricity': 0.01}
1704135600000,{'electricity': 0.001}
1704139200000,{'electricity': 0.0}
1704142800000,{'electricity': 0.0}
1704146400000,{'electricity': 0.005}
1704150000000,{'electricity': 0.056}
1704153600000,{'electricity': 0.131}
1704157200000,{'electricity': 0.226}
1704160800000,{'electricity': 0.371}
1704164400000,{'electricity': 0.432}
1704168000000,{'electricity': 0.379}
1704171600000,{'electricity': 0.289}
1704175200000,{'electricity': 0.249}
1704178800000,{'electricity': 0.254}
1704182400000,{'electricity': 0.267}
1704186000000,{'electricity': 0.228}
1704189600000,{'electricity': 0.173}
1704193200000,{'electricity': 0.136}
1704196800000,{'electricity': 0.11}
1704200400000,{'electricity': 0.082}
1704204000000,{'electricity': 0.051}
1704207600000,{'electricity': 0.038}
1704211200000,{'electricity': 0.026}
1704214800000,{'electricity': 0.015}
1704218400000,{'electricity': 0.005}
1704222000000,{'electricity': 0.0}
1704225600000,{'electricity': 0.0}
1704229200000,{'electricity': 0.001}
1704232800000,{'electricity': 0.0}
1704236400000,{'electricity': 0.001}
1704240000000,{'electricity': 0.01}
1704243600000,{'electricity': 0.015}
1704247200000,{'electricity': 0.014}
1704250800000,{'electricity': 0.005}
1704254400000,{'electricity': 0.0}
1704258000000,{'electricity': 0.0}
1704261600000,{'electricity': 0.007}
1704265200000,{'electricity': 0.084}
1704268800000,{'electricity': 0.208}
1704272400000,{'electricity': 0.301}
1704276000000,{'electricity': 0.289}
1704279600000,{'electricity': 0.215}
1704283200000,{'electricity': 0.156}
1704286800000,{'electricity': 0.128}
1704290400000,{'electricity': 0.067}
1704294000000,{'electricity': 0.019}
1704297600000,{'electricity': 0.007}
1704301200000,{'electricity': 0.002}
1704304800000,{'electricity': 0.001}
1704308400000,{'electricity': 0.001}
1704312000000,{'electricity': 0.001}
1704315600000,{'electricity': 0.0}
1704319200000,{'electricity': 0.0}
1704322800000,{'electricity': 0.0}
1704326400000,{'electricity': 0.02}
1704330000000,{'electricity': 0.103}
1704333600000,{'electricity': 0.238}
1704337200000,{'electricity': 0.386}
1704340800000,{'electricity': 0.486}
1704344400000,{'electricity': 0.525}
1704348000000,{'electricity': 0.505}
1704351600000,{'electricity': 0.45}
1704355200000,{'electricity': 0.336}
1704358800000,{'electricity': 0.205}
1704362400000,{'electricity': 0.147}
1704366000000,{'electricity': 0.108}
1704369600000,{'electricity': 0.096}
1704373200000,{'electricity': 0.108}
1704376800000,{'electricity': 0.21}
1704380400000,{'electricity': 0.374}
1704384000000,{'electricity': 0.599}
1704387600000,{'electricity': 0.722}
1704391200000,{'electricity': 0.778}
1704394800000,{'electricity': 0.806}
1704398400000,{'electricity': 0.817}
1704402000000,{'electricity': 0.768}
1704405600000,{'electricity': 0.61}
1704409200000,{'electricity': 0.577}
1704412800000,{'electricity': 0.724}
1704416400000,{'electricity': 0.761}
1704420000000,{'electricity': 0.778}
1704423600000,{'electricity': 0.793}
1704427200000,{'electricity': 0.791}
1704430800000,{'electricity': 0.711}
1704434400000,{'electricity': 0.636}
1704438000000,{'electricity': 0.618}
1704441600000,{'electricity': 0.602}
1704445200000,{'electricity': 0.584}
1704448800000,{'electricity': 0.58}
1704452400000,{'electricity': 0.586}
1704456000000,{'electricity': 0.588}
1704459600000,{'electricity': 0.588}
1704463200000,{'electricity': 0.442}
1704466800000,{'electricity': 0.298}
1704470400000,{'electricity': 0.504}
1704474000000,{'electricity': 0.644}
1704477600000,{'electricity': 0.733}
1704481200000,{'electricity': 0.803}
1704484800000,{'electricity': 0.832}
1704488400000,{'electricity': 0.785}
1704492000000,{'electricity': 0.606}
1704495600000,{'electricity': 0.482}
1704499200000,{'electricity': 0.557}
1704502800000,{'electricity': 0.618}
1704506400000,{'electricity': 0.603}
1704510000000,{'electricity': 0.491}
1704513600000,{'electricity': 0.321}
1704517200000,{'electricity': 0.179}
1704520800000,{'electricity': 0.079}
1704524400000,{'electricity': 0.02}
1704528000000,{'electricity': 0.006}
1704531600000,{'electricity': 0.008}
1704535200000,{'electricity': 0.017}
1704538800000,{'electricity': 0.031}
1704542400000,{'electricity': 0.039}
1704546000000,{'electricity': 0.041}
1704549600000,{'electricity': 0.033}
1704553200000,{'electricity': 0.013}
1704556800000,{'electricity': 0.025}
1704560400000,{'electricity': 0.055}
1704564000000,{'electricity': 0.11}
1704567600000,{'electricity': 0.18}
1704571200000,{'electricity': 0.272}
1704574800000,{'electricity': 0.367}
1704578400000,{'electricity': 0.361}
1704582000000,{'electricity': 0.281}
1704585600000,{'electricity': 0.22}
1704589200000,{'electricity': 0.134}
1704592800000,{'electricity': 0.1}
1704596400000,{'electricity': 0.148}
1704600000000,{'electricity': 0.218}
1704603600000,{'electricity': 0.183}
1704607200000,{'electricity': 0.152}
1704610800000,{'electricity': 0.144}
1704614400000,{'electricity': 0.169}
1704618000000,{'electricity': 0.233}
1704621600000,{'electricity': 0.328}
1704625200000,{'electricity': 0.457}
1704628800000,{'electricity': 0.583}
1704632400000,{'electricity': 0.676}
1704636000000,{'electricity': 0.61}
1704639600000,{'electricity': 0.374}
1704643200000,{'electricity': 0.71}
1704646800000,{'electricity': 0.951}
1704650400000,{'electricity': 0.978}
1704654000000,{'electricity': 0.984}
1704657600000,{'electricity': 0.985}
1704661200000,{'electricity': 0.985}
1704664800000,{'electricity': 0.983}
1704668400000,{'electricity': 0.98}
1704672000000,{'electricity': 0.984}
1704675600000,{'electricity': 0.989}
1704679200000,{'electricity': 0.991}
1704682800000,{'electricity': 0.989}
1704686400000,{'electricity': 0.985}
1704690000000,{'electricity': 0.978}
1704693600000,{'electricity': 0.982}
1704697200000,{'electricity': 0.985}
1704700800000,{'electricity': 0.991}
1704704400000,{'electricity': 0.982}
1704708000000,{'electricity': 0.948}
1704711600000,{'electricity': 0.909}
1704715200000,{'electricity': 0.88}
1704718800000,{'electricity': 0.89}
1704722400000,{'electricity': 0.918}
1704726000000,{'electricity': 0.967}
1704729600000,{'electricity': 0.991}
1704733200000,{'electricity': 0.99}
1704736800000,{'electricity': 0.99}
1704740400000,{'electricity': 0.991}
1704744000000,{'electricity': 0.991}
1704747600000,{'electricity': 0.99}
1704751200000,{'electricity': 0.988}
1704754800000,{'electricity': 0.978}
1704758400000,{'electricity': 0.968}
1704762000000,{'electricity': 0.96}
1704765600000,{'electricity': 0.948}
1704769200000,{'electricity': 0.968}
1704772800000,{'electricity': 0.985}
1704776400000,{'electricity': 0.991}
1704780000000,{'electricity': 0.991}
1704783600000,{'electricity': 0.991}
1704787200000,{'electricity': 0.988}
1704790800000,{'electricity': 0.983}
1704794400000,{'electricity': 0.975}
1704798000000,{'electricity': 0.957}
1704801600000,{'electricity': 0.883}
1704805200000,{'electricity': 0.788}
1704808800000,{'electricity': 0.713}
1704812400000,{'electricity': 0.765}
1704816000000,{'electricity': 0.895}
1704819600000,{'electricity': 0.85}
1704823200000,{'electricity': 0.739}
1704826800000,{'electricity': 0.606}
1704830400000,{'electricity': 0.512}
1704834000000,{'electricity': 0.444}
1704837600000,{'electricity': 0.336}
1704841200000,{'electricity': 0.261}
1704844800000,{'electricity': 0.245}
1704848400000,{'electricity': 0.296}
1704852000000,{'electricity': 0.407}
1704855600000,{'electricity': 0.568}
1704859200000,{'electricity': 0.75}
1704862800000,{'electricity': 0.842}
1704866400000,{'electricity': 0.859}
1704870000000,{'electricity': 0.856}
1704873600000,{'electricity': 0.849}
1704877200000,{'electricity': 0.85}
1704880800000,{'electricity': 0.852}
1704884400000,{'electricity': 0.854}
1704888000000,{'electricity': 0.849}
1704891600000,{'electricity': 0.845}
1704895200000,{'electricity': 0.77}
1704898800000,{'electricity': 0.574}
1704902400000,{'electricity': 0.572}
1704906000000,{'electricity': 0.627}
1704909600000,{'electricity': 0.682}
1704913200000,{'electricity': 0.628}
1704916800000,{'electricity': 0.522}
1704920400000,{'electricity': 0.466}
1704924000000,{'electricity': 0.457}
1704927600000,{'electricity': 0.604}
1704931200000,{'electricity': 0.737}
1704934800000,{'electricity': 0.809}
1704938400000,{'electricity': 0.835}
1704942000000,{'electricity': 0.793}
1704945600000,{'electricity': 0.705}
1704949200000,{'electricity': 0.599}
1704952800000,{'electricity': 0.497}
1704956400000,{'electricity': 0.424}
1704960000000,{'electricity': 0.374}
1704963600000,{'electricity': 0.407}
1704967200000,{'electricity': 0.58}
1704970800000,{'electricity': 0.712}
1704974400000,{'electricity': 0.771}
1704978000000,{'electricity': 0.822}
1704981600000,{'electricity': 0.782}
1704985200000,{'electricity': 0.62}
1704988800000,{'electricity': 0.586}
1704992400000,{'electricity': 0.908}
1704996000000,{'electricity': 0.969}
1704999600000,{'electricity': 0.964}
1705003200000,{'electricity': 0.96}
1705006800000,{'electricity': 0.955}
1705010400000,{'electricity': 0.906}
1705014000000,{'electricity': 0.862}
1705017600000,{'electricity': 0.845}
1705021200000,{'electricity': 0.857}
1705024800000,{'electricity': 0.933}
1705028400000,{'electricity': 0.97}
1705032000000,{'electricity': 0.957}
1705035600000,{'electricity': 0.985}
1705039200000,{'electricity': 0.984}
1705042800000,{'electricity': 0.977}
1705046400000,{'electricity': 0.99}
1705050000000,{'electricity': 0.983}
1705053600000,{'electricity': 0.958}
1705057200000,{'electricity': 0.917}
1705060800000,{'electricity': 0.858}
1705064400000,{'electricity': 0.708}
1705068000000,{'electricity': 0.496}
1705071600000,{'electricity': 0.615}
1705075200000,{'electricity': 0.692}
1705078800000,{'electricity': 0.75}
1705082400000,{'electricity': 0.8}
1705086000000,{'electricity': 0.822}
1705089600000,{'electricity': 0.82}
1705093200000,{'electricity': 0.789}
1705096800000,{'electricity': 0.635}
1705100400000,{'electricity': 0.441}
1705104000000,{'electricity': 0.285}
1705107600000,{'electricity': 0.113}
1705111200000,{'electricity': 0.028}
1705114800000,{'electricity': 0.019}
1705118400000,{'electricity': 0.06}
1705122000000,{'electricity': 0.188}
1705125600000,{'electricity': 0.377}
1705129200000,{'electricity': 0.515}
1705132800000,{'electricity': 0.563}
1705136400000,{'electricity': 0.586}
1705140000000,{'electricity': 0.661}
1705143600000,{'electricity': 0.717}
1705147200000,{'electricity': 0.728}
1705150800000,{'electricity': 0.752}
1705154400000,{'electricity': 0.658}
1705158000000,{'electricity': 0.476}
1705161600000,{'electricity': 0.397}
1705165200000,{'electricity': 0.358}
1705168800000,{'electricity': 0.296}
1705172400000,{'electricity': 0.176}
1705176000000,{'electricity': 0.053}
1705179600000,{'electricity': 0.066}
1705183200000,{'electricity': 0.473}
1705186800000,{'electricity': 0.856}
1705190400000,{'electricity': 0.905}
1705194000000,{'electricity': 0.905}
1705197600000,{'electricity': 0.862}
1705201200000,{'electricity': 0.831}
1705204800000,{'electricity': 0.754}
1705208400000,{'electricity': 0.621}
1705212000000,{'electricity': 0.498}
1705215600000,{'electricity': 0.41}
1705219200000,{'electricity': 0.343}
1705222800000,{'electricity': 0.324}
1705226400000,{'electricity': 0.358}
1705230000000,{'electricity': 0.362}
1705233600000,{'electricity': 0.316}
1705237200000,{'electricity': 0.269}
1705240800000,{'electricity': 0.243}
1705244400000,{'electricity': 0.172}
1705248000000,{'electricity': 0.076}
1705251600000,{'electricity': 0.027}
1705255200000,{'electricity': 0.01}
1705258800000,{'electricity': 0.005}
1705262400000,{'electricity': 0.02}
1705266000000,{'electricity': 0.044}
1705269600000,{'electricity': 0.091}
1705273200000,{'electricity': 0.159}
1705276800000,{'electricity': 0.231}
1705280400000,{'electricity': 0.28}
1705284000000,{'electricity': 0.289}
1705287600000,{'electricity': 0.285}
1705291200000,{'electricity': 0.285}
