interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,lmp
2024-01-01T00:00:00-08:00,2024-01-01T08:00:00+00:00,2024-01-01T00:05:00-08:00,2024-01-01T08:05:00+00:00,TH_NP15_GEN-APND,Trading Hub,46.59056
2024-01-01T00:00:00-08:00,2024-01-01T08:00:00+00:00,2024-01-01T00:05:00-08:00,2024-01-01T08:05:00+00:00,TH_SP15_GEN-APND,Trading Hub,45.18881
2024-01-01T00:00:00-08:00,2024-01-01T08:00:00+00:00,2024-01-01T00:05:00-08:00,2024-01-01T08:05:00+00:00,TH_ZP26_GEN-APND,Trading Hub,45.48952
