timestamp,zone_name,load_mw,timezone,utc_timestamp
2022-01-02 11:55:00,n.y.c.,4910.3184,EST,2022-01-02 16:55:00
2022-01-02 12:00:00,n.y.c.,4907.581,EST,2022-01-02 17:00:00
2022-01-02 12:05:00,n.y.c.,4905.7827,EST,2022-01-02 17:05:00
2022-01-02 12:10:00,n.y.c.,4923.74,EST,2022-01-02 17:10:00
2022-01-02 12:15:00,n.y.c.,4920.708,EST,2022-01-02 17:15:00
2022-01-02 12:20:00,n.y.c.,4929.1167,EST,2022-01-02 17:20:00
2022-01-02 12:25:00,n.y.c.,4958.324,EST,2022-01-02 17:25:00
2022-01-02 12:30:00,n.y.c.,4957.1353,EST,2022-01-02 17:30:00
2022-01-02 12:35:00,n.y.c.,4932.7236,EST,2022-01-02 17:35:00
2022-01-02 12:40:00,n.y.c.,4921.909,EST,2022-01-02 17:40:00
2022-01-02 12:45:00,n.y.c.,4948.9844,EST,2022-01-02 17:45:00
2022-01-02 12:50:00,n.y.c.,4955.7705,EST,2022-01-02 17:50:00
2022-01-02 12:55:00,n.y.c.,4953.216,EST,2022-01-02 17:55:00
2022-01-02 13:00:00,n.y.c.,4972.028,EST,2022-01-02 18:00:00
2022-01-02 13:05:00,n.y.c.,4981.37,EST,2022-01-02 18:05:00
2022-01-02 13:10:00,n.y.c.,4966.3013,EST,2022-01-02 18:10:00
2022-01-02 13:15:00,n.y.c.,4944.079,EST,2022-01-02 18:15:00
2022-01-02 13:20:00,n.y.c.,4965.6387,EST,2022-01-02 18:20:00
2022-01-02 13:25:00,n.y.c.,4950.828,EST,2022-01-02 18:25:00
2022-01-02 13:30:00,n.y.c.,4960.785,EST,2022-01-02 18:30:00
2022-01-02 13:35:00,n.y.c.,4928.284,EST,2022-01-02 18:35:00
2022-01-02 13:40:00,n.y.c.,4907.4453,EST,2022-01-02 18:40:00
2022-01-02 13:45:00,n.y.c.,4922.2363,EST,2022-01-02 18:45:00
2022-01-02 13:50:00,n.y.c.,4904.746,EST,2022-01-02 18:50:00
2022-01-02 13:55:00,n.y.c.,4976.073,EST,2022-01-02 18:55:00
2022-01-02 14:00:00,n.y.c.,4965.5767,EST,2022-01-02 19:00:00
2022-01-02 14:05:00,n.y.c.,4972.715,EST,2022-01-02 19:05:00
2022-01-02 14:10:00,n.y.c.,4984.7876,EST,2022-01-02 19:10:00
2022-01-02 14:15:00,n.y.c.,4972.543,EST,2022-01-02 19:15:00
2022-01-02 14:20:00,n.y.c.,4954.532,EST,2022-01-02 19:20:00
2022-01-02 14:25:00,n.y.c.,4957.749,EST,2022-01-02 19:25:00
2022-01-02 14:30:00,n.y.c.,4970.343,EST,2022-01-02 19:30:00
2022-01-02 14:35:00,n.y.c.,4984.542,EST,2022-01-02 19:35:00
2022-01-02 14:40:00,n.y.c.,4993.454,EST,2022-01-02 19:40:00
2022-01-02 14:45:00,n.y.c.,4976.654,EST,2022-01-02 19:45:00
2022-01-02 14:50:00,n.y.c.,4966.4683,EST,2022-01-02 19:50:00
2022-01-02 14:55:00,n.y.c.,5004.804,EST,2022-01-02 19:55:00
2022-01-02 15:00:00,n.y.c.,4990.1963,EST,2022-01-02 20:00:00
2022-01-02 15:05:00,n.y.c.,5025.453,EST,2022-01-02 20:05:00
2022-01-02 15:10:00,n.y.c.,5009.075,EST,2022-01-02 20:10:00
2022-01-02 15:15:00,n.y.c.,5024.092,EST,2022-01-02 20:15:00
2022-01-02 15:20:00,n.y.c.,5012.6797,EST,2022-01-02 20:20:00
2022-01-02 15:25:00,n.y.c.,5049.6396,EST,2022-01-02 20:25:00
2022-01-02 15:30:00,n.y.c.,5008.0264,EST,2022-01-02 20:30:00
2022-01-02 15:35:00,n.y.c.,5018.69,EST,2022-01-02 20:35:00
2022-01-02 15:40:00,n.y.c.,5018.218,EST,2022-01-02 20:40:00
2022-01-02 15:45:00,n.y.c.,5003.158,EST,2022-01-02 20:45:00
2022-01-02 15:50:00,n.y.c.,5029.2437,EST,2022-01-02 20:50:00
2022-01-02 15:55:00,n.y.c.,5067.8213,EST,2022-01-02 20:55:00
2022-01-02 16:00:00,n.y.c.,5018.6787,EST,2022-01-02 21:00:00
2022-01-02 16:05:00,n.y.c.,5053.444,EST,2022-01-02 21:05:00
2022-01-02 16:10:00,n.y.c.,5029.021,EST,2022-01-02 21:10:00
2022-01-02 16:15:00,n.y.c.,5064.7656,EST,2022-01-02 21:15:00
2022-01-02 16:20:00,n.y.c.,5092.737,EST,2022-01-02 21:20:00
2022-01-02 16:25:00,n.y.c.,5102.129,EST,2022-01-02 21:25:00
2022-01-02 16:30:00,n.y.c.,5097.3403,EST,2022-01-02 21:30:00
2022-01-02 16:35:00,n.y.c.,5152.044,EST,2022-01-02 21:35:00
2022-01-02 16:40:00,n.y.c.,5174.333,EST,2022-01-02 21:40:00
2022-01-02 16:45:00,n.y.c.,5199.2676,EST,2022-01-02 21:45:00
2022-01-02 16:50:00,n.y.c.,5232.505,EST,2022-01-02 21:50:00
2022-01-02 16:55:00,n.y.c.,5241.834,EST,2022-01-02 21:55:00
2022-01-02 17:00:00,n.y.c.,5277.817849999999,EST,2022-01-02 22:00:00
2022-01-02 17:05:00,n.y.c.,5277.35265,EST,2022-01-02 22:05:00
2022-01-02 17:10:00,n.y.c.,5312.676,EST,2022-01-02 22:10:00
2022-01-02 17:15:00,n.y.c.,5282.174,EST,2022-01-02 22:15:00
2022-01-02 17:20:00,n.y.c.,5311.634,EST,2022-01-02 22:20:00
2022-01-02 17:25:00,n.y.c.,5343.386,EST,2022-01-02 22:25:00
2022-01-02 17:30:00,n.y.c.,5360.376,EST,2022-01-02 22:30:00
2022-01-02 17:35:00,n.y.c.,5333.4336,EST,2022-01-02 22:35:00
2022-01-02 17:40:00,n.y.c.,5351.6787,EST,2022-01-02 22:40:00
2022-01-02 17:45:00,n.y.c.,5346.855,EST,2022-01-02 22:45:00
2022-01-02 17:50:00,n.y.c.,5376.764,EST,2022-01-02 22:50:00
2022-01-02 17:55:00,n.y.c.,5379.9995,EST,2022-01-02 22:55:00
2022-01-02 18:00:00,n.y.c.,5394.2827,EST,2022-01-02 23:00:00
2022-01-02 18:05:00,n.y.c.,5364.347,EST,2022-01-02 23:05:00
2022-01-02 18:10:00,n.y.c.,5360.045,EST,2022-01-02 23:10:00
2022-01-02 18:15:00,n.y.c.,5353.2534,EST,2022-01-02 23:15:00
2022-01-02 18:20:00,n.y.c.,5349.4277,EST,2022-01-02 23:20:00
2022-01-02 18:25:00,n.y.c.,5365.3594,EST,2022-01-02 23:25:00
2022-01-02 18:30:00,n.y.c.,5378.12,EST,2022-01-02 23:30:00
2022-01-02 18:35:00,n.y.c.,5372.7495,EST,2022-01-02 23:35:00
2022-01-02 18:40:00,n.y.c.,5356.032,EST,2022-01-02 23:40:00
2022-01-02 18:45:00,n.y.c.,5364.096,EST,2022-01-02 23:45:00
2022-01-02 18:50:00,n.y.c.,5384.6226,EST,2022-01-02 23:50:00
2022-01-02 18:55:00,n.y.c.,5358.9033,EST,2022-01-02 23:55:00
2022-01-02 19:00:00,n.y.c.,5370.282,EST,2022-01-03 00:00:00
2022-01-02 19:05:00,n.y.c.,5379.283,EST,2022-01-03 00:05:00
2022-01-02 19:10:00,n.y.c.,5320.7344,EST,2022-01-03 00:10:00
2022-01-02 19:15:00,n.y.c.,5345.4995,EST,2022-01-03 00:15:00
2022-01-02 19:20:00,n.y.c.,5336.6445,EST,2022-01-03 00:20:00
2022-01-02 19:25:00,n.y.c.,5325.175,EST,2022-01-03 00:25:00
2022-01-02 19:30:00,n.y.c.,5344.179,EST,2022-01-03 00:30:00
2022-01-02 19:35:00,n.y.c.,5330.2705,EST,2022-01-03 00:35:00
2022-01-02 19:40:00,n.y.c.,5324.6104,EST,2022-01-03 00:40:00
2022-01-02 19:45:00,n.y.c.,5328.087,EST,2022-01-03 00:45:00
2022-01-02 19:50:00,n.y.c.,5320.1885,EST,2022-01-03 00:50:00
2022-01-02 19:55:00,n.y.c.,5326.742,EST,2022-01-03 00:55:00
2022-01-02 20:00:00,n.y.c.,5343.0103,EST,2022-01-03 01:00:00
2022-01-02 20:05:00,n.y.c.,5283.121,EST,2022-01-03 01:05:00
2022-01-02 20:10:00,n.y.c.,5278.1333,EST,2022-01-03 01:10:00
2022-01-02 20:15:00,n.y.c.,5262.774,EST,2022-01-03 01:15:00
2022-01-02 20:20:00,n.y.c.,5275.922,EST,2022-01-03 01:20:00
2022-01-02 20:25:00,n.y.c.,5266.775,EST,2022-01-03 01:25:00
2022-01-02 20:30:00,n.y.c.,5289.217,EST,2022-01-03 01:30:00
2022-01-02 20:35:00,n.y.c.,5242.87,EST,2022-01-03 01:35:00
2022-01-02 20:40:00,n.y.c.,5237.2837,EST,2022-01-03 01:40:00
2022-01-02 20:45:00,n.y.c.,5231.0166,EST,2022-01-03 01:45:00
2022-01-02 20:50:00,n.y.c.,5223.47,EST,2022-01-03 01:50:00
2022-01-02 20:55:00,n.y.c.,5218.861,EST,2022-01-03 01:55:00
2022-01-02 21:00:00,n.y.c.,5204.8843,EST,2022-01-03 02:00:00
2022-01-02 21:05:00,n.y.c.,5195.8105,EST,2022-01-03 02:05:00
2022-01-02 21:10:00,n.y.c.,5208.103,EST,2022-01-03 02:10:00
2022-01-02 21:15:00,n.y.c.,5194.1865,EST,2022-01-03 02:15:00
2022-01-02 21:20:00,n.y.c.,5207.18,EST,2022-01-03 02:20:00
2022-01-02 21:25:00,n.y.c.,5158.3467,EST,2022-01-03 02:25:00
2022-01-02 21:30:00,n.y.c.,5143.5996,EST,2022-01-03 02:30:00
2022-01-02 21:35:00,n.y.c.,5183.547,EST,2022-01-03 02:35:00
2022-01-02 21:40:00,n.y.c.,5137.4277,EST,2022-01-03 02:40:00
2022-01-02 21:45:00,n.y.c.,5126.964,EST,2022-01-03 02:45:00
2022-01-02 21:50:00,n.y.c.,5120.542,EST,2022-01-03 02:50:00
2022-01-02 21:55:00,n.y.c.,5086.2373,EST,2022-01-03 02:55:00
2022-01-02 22:00:00,n.y.c.,5094.7715,EST,2022-01-03 03:00:00
2022-01-02 22:05:00,n.y.c.,5057.4644,EST,2022-01-03 03:05:00
2022-01-02 22:10:00,n.y.c.,5025.9014,EST,2022-01-03 03:10:00
2022-01-02 22:15:00,n.y.c.,5007.5234,EST,2022-01-03 03:15:00
2022-01-02 22:20:00,n.y.c.,4999.3574,EST,2022-01-03 03:20:00
2022-01-02 22:25:00,n.y.c.,4974.385,EST,2022-01-03 03:25:00
2022-01-02 22:30:00,n.y.c.,4950.0605,EST,2022-01-03 03:30:00
2022-01-02 22:35:00,n.y.c.,4923.0337,EST,2022-01-03 03:35:00
2022-01-02 22:40:00,n.y.c.,4906.7744,EST,2022-01-03 03:40:00
2022-01-02 22:45:00,n.y.c.,4886.46,EST,2022-01-03 03:45:00
2022-01-02 22:50:00,n.y.c.,4861.5347,EST,2022-01-03 03:50:00
2022-01-02 22:55:00,n.y.c.,4846.7256,EST,2022-01-03 03:55:00
2022-01-02 23:00:00,n.y.c.,4819.1313,EST,2022-01-03 04:00:00
2022-01-02 23:05:00,n.y.c.,4800.136,EST,2022-01-03 04:05:00
2022-01-02 23:10:00,n.y.c.,4792.5674,EST,2022-01-03 04:10:00
2022-01-02 23:15:00,n.y.c.,4779.641,EST,2022-01-03 04:15:00
2022-01-02 23:20:00,n.y.c.,4746.926,EST,2022-01-03 04:20:00
2022-01-02 23:25:00,n.y.c.,4715.7773,EST,2022-01-03 04:25:00
2022-01-02 23:30:00,n.y.c.,4702.7383,EST,2022-01-03 04:30:00
2022-01-02 23:35:00,n.y.c.,4685.3643,EST,2022-01-03 04:35:00
2022-01-02 23:40:00,n.y.c.,4669.556,EST,2022-01-03 04:40:00
2022-01-02 23:45:00,n.y.c.,4646.852,EST,2022-01-03 04:45:00
2022-01-02 23:50:00,n.y.c.,4638.798,EST,2022-01-03 04:50:00
2022-01-02 23:55:00,n.y.c.,4615.4014,EST,2022-01-03 04:55:00
