utc_timestamp,lmp
2023-01-01 00:00:00,27.905
2023-01-01 00:00:00,26.86
2023-01-01 00:15:00,16.1
2023-01-01 00:15:00,16.1
2023-01-01 00:30:00,14.77
2023-01-01 00:30:00,14.77
2023-01-01 00:45:00,13.89
2023-01-01 00:45:00,13.885000000000002
2023-01-01 01:00:00,10.66
2023-01-01 01:00:00,10.66
2023-01-01 01:15:00,12.95
2023-01-01 01:15:00,12.95
2023-01-01 01:30:00,12.94
2023-01-01 01:30:00,6.88
2023-01-01 01:45:00,5.26
2023-01-01 01:45:00,9.91
2023-01-01 02:00:00,8.72
2023-01-01 02:00:00,31.34
2023-01-01 02:15:00,11.184999999999999
2023-01-01 02:15:00,4.13
2023-01-01 02:30:00,50.885000000000005
2023-01-01 02:30:00,4.91
2023-01-01 02:45:00,5.15
2023-01-01 02:45:00,10.205
2023-01-01 03:00:00,7.5
2023-01-01 03:00:00,5.33
2023-01-01 03:15:00,2.85
2023-01-01 03:15:00,2.85
2023-01-01 03:30:00,2.09
2023-01-01 03:30:00,1.62
2023-01-01 03:45:00,-0.23
2023-01-01 03:45:00,-0.16
2023-01-01 04:00:00,-1.27
2023-01-01 04:00:00,-1.27
2023-01-01 04:15:00,-1.19
2023-01-01 04:15:00,-1.49
2023-01-01 04:30:00,-1.56
2023-01-01 04:30:00,0.25
2023-01-01 04:45:00,-2.28
2023-01-01 04:45:00,-1.915
2023-01-01 05:00:00,-2.47
2023-01-01 05:00:00,-2.54
2023-01-01 05:15:00,-2.67
2023-01-01 05:15:00,-2.67
2023-01-01 05:30:00,-2.77
2023-01-01 05:30:00,-2.77
2023-01-01 05:45:00,-2.36
2023-01-01 05:45:00,-2.36
2023-01-01 06:00:00,-2.56
2023-01-01 06:00:00,-2.56
2023-01-01 06:15:00,-2.34
2023-01-01 06:15:00,-2.34
2023-01-01 06:30:00,-1.92
2023-01-01 06:30:00,-1.83
2023-01-01 06:45:00,-1.52
2023-01-01 06:45:00,-1.35
