timestamp_utc,avg_price
2023-01-01 05:00:00+00:00,24.434361069836545
2023-01-01 06:00:00+00:00,23.742700594353657
2023-01-01 07:00:00+00:00,23.113948736998513
2023-01-01 08:00:00+00:00,22.99553863298665
2023-01-01 09:00:00+00:00,22.89340638930162
2023-01-01 10:00:00+00:00,23.055813521545403
2023-01-01 11:00:00+00:00,24.96146359583954
2023-01-01 12:00:00+00:00,28.364743684992575
2023-01-01 13:00:00+00:00,29.217715453194554
2023-01-01 14:00:00+00:00,29.6944390787519
2023-01-01 15:00:00+00:00,27.707377414561677
2023-01-01 16:00:00+00:00,27.73028974739965
2023-01-01 17:00:00+00:00,26.49061292719171
2023-01-01 18:00:00+00:00,25.671222139673123
2023-01-01 19:00:00+00:00,25.614153046062434
2023-01-01 20:00:00+00:00,26.28236998514118
2023-01-01 21:00:00+00:00,30.09632243684992
2023-01-01 22:00:00+00:00,35.13513001485878
2023-01-01 23:00:00+00:00,34.699353640416014
2023-01-02 00:00:00+00:00,34.36077265973262
2023-01-02 01:00:00+00:00,32.89680534918273
2023-01-02 02:00:00+00:00,29.64575780089151
2023-01-02 03:00:00+00:00,28.631292719167945
2023-01-02 04:00:00+00:00,28.114201337295704
2023-01-02 05:00:00+00:00,23.557890044576563
2023-01-02 06:00:00+00:00,22.389832838038622
2023-01-02 07:00:00+00:00,21.56421991084703
2023-01-02 08:00:00+00:00,21.596285289747307
2023-01-02 09:00:00+00:00,21.6455980683506
2023-01-02 10:00:00+00:00,23.141879643387895
2023-01-02 11:00:00+00:00,26.991285289747516
2023-01-02 12:00:00+00:00,28.766913075780117
2023-01-02 13:00:00+00:00,28.561080980683492
2023-01-02 14:00:00+00:00,28.39043462109954
2023-01-02 15:00:00+00:00,29.44009658246657
2023-01-02 16:00:00+00:00,28.581482169390718
2023-01-02 17:00:00+00:00,27.993580980683557
2023-01-02 18:00:00+00:00,27.522696879643302
2023-01-02 19:00:00+00:00,27.312730312035665
2023-01-02 20:00:00+00:00,27.22207280832102
2023-01-02 21:00:00+00:00,28.79499628528984
2023-01-02 22:00:00+00:00,31.454747399702853
2023-01-02 23:00:00+00:00,30.10814635958402
2023-01-03 00:00:00+00:00,30.3820245170877
2023-01-03 01:00:00+00:00,28.665612927191706
2023-01-03 02:00:00+00:00,26.506099554234893
2023-01-03 03:00:00+00:00,24.106303863298663
2023-01-03 04:00:00+00:00,22.76716567607733
2023-01-03 05:00:00+00:00,23.66044576523038
2023-01-03 06:00:00+00:00,21.56582838038633
2023-01-03 07:00:00+00:00,20.471619613670185
2023-01-03 08:00:00+00:00,20.55008172362559
2023-01-03 09:00:00+00:00,21.190598068350656
2023-01-03 10:00:00+00:00,23.69057949479939
2023-01-03 11:00:00+00:00,32.48105126300156
2023-01-03 12:00:00+00:00,35.6156389301634
2023-01-03 13:00:00+00:00,34.69752971768209
2023-01-03 14:00:00+00:00,32.73449108469541
2023-01-03 15:00:00+00:00,33.61602897473994
2023-01-03 16:00:00+00:00,32.05496285289749
2023-01-03 17:00:00+00:00,31.343859583952543
2023-01-03 18:00:00+00:00,31.191597325408644
2023-01-03 19:00:00+00:00,31.39498514115904
2023-01-03 20:00:00+00:00,30.703346953937583
2023-01-03 21:00:00+00:00,33.27784175334325
2023-01-03 22:00:00+00:00,37.02635215453188
2023-01-03 23:00:00+00:00,36.14888558692442
2023-01-04 00:00:00+00:00,34.38234026745913
2023-01-04 01:00:00+00:00,32.46533432392264
2023-01-04 02:00:00+00:00,29.083172362555686
2023-01-04 03:00:00+00:00,26.55907132243686
2023-01-04 04:00:00+00:00,23.93797919762256
2023-01-04 05:00:00+00:00,23.8257763744428
2023-01-04 06:00:00+00:00,22.707176820208105
2023-01-04 07:00:00+00:00,22.079921991084653
2023-01-04 08:00:00+00:00,22.75858841010406
2023-01-04 09:00:00+00:00,23.67428306092123
2023-01-04 10:00:00+00:00,27.57607726597326
2023-01-04 11:00:00+00:00,32.819546805349184
2023-01-04 12:00:00+00:00,39.02875928677552
2023-01-04 13:00:00+00:00,41.27788261515603
2023-01-04 14:00:00+00:00,39.60041233283817
2023-01-04 15:00:00+00:00,39.49163447251108
2023-01-04 16:00:00+00:00,38.79115527488857
2023-01-04 17:00:00+00:00,38.20523031203571
2023-01-04 18:00:00+00:00,36.99499999999988
2023-01-04 19:00:00+00:00,35.95424591381858
2023-01-04 20:00:00+00:00,34.87153789004457
2023-01-04 21:00:00+00:00,38.85916790490349
2023-01-04 22:00:00+00:00,44.84316493313519
2023-01-04 23:00:00+00:00,40.922726597325266
2023-01-05 00:00:00+00:00,38.32916047548281
2023-01-05 01:00:00+00:00,38.163971025260025
2023-01-05 02:00:00+00:00,33.611504457652316
2023-01-05 03:00:00+00:00,29.605033432392123
2023-01-05 04:00:00+00:00,27.44643759286778
2023-01-05 05:00:00+00:00,27.822949479940572
2023-01-05 06:00:00+00:00,26.102399702823128
2023-01-05 07:00:00+00:00,24.735791233283894
2023-01-05 08:00:00+00:00,26.261002971768253
