hour,min_lmp,max_lmp,avg_lmp,median_lmp,p90_lmp
2024-08-02 06:00:00,19.99,23.71,22.25875,22.665,23.682000000000002
2024-08-02 07:00:00,19.59,23.494999999999997,21.89125,21.9725,23.3445
2024-08-02 08:00:00,17.56,20.965,18.830625,18.89,19.764499999999998
2024-08-02 09:00:00,17.48,23.465,19.20625,18.825,21.0325
2024-08-02 10:00:00,19.81,30.17,23.351875,22.16,27.9055
2024-08-02 11:00:00,20.57,35.394999999999996,27.754374999999996,27.52,35.3915
2024-08-02 12:00:00,22.99,40.2,30.155625,28.714999999999996,40.179
2024-08-02 13:00:00,33.09,56.37,48.569375,52.417500000000004,56.300000000000004
2024-08-02 14:00:00,25.32,34.38,30.193125,30.54,34.331
2024-08-02 15:00:00,22.75,24.4,23.5,23.42,24.393
2024-08-02 16:00:00,25.78,37.56,29.689375000000002,27.7175,37.511
2024-08-02 17:00:00,28.4,33.56,30.778125,30.575000000000003,33.525
2024-08-02 18:00:00,22.55,67.755,39.046875,32.95,67.7165
2024-08-02 19:00:00,72.94,108.835,92.5775,94.275,108.7615
2024-08-02 20:00:00,35.22,62.675,48.40375,47.84,62.615500000000004
2024-08-02 21:00:00,24.27,30.965,26.943125000000002,26.28,30.8845
2024-08-02 22:00:00,22.34,25.14,23.37875,23.03,25.091
2024-08-02 23:00:00,19.46,23.5,21.2175,20.955,23.472
2024-08-03 00:00:00,19.37,20.59,20.055,20.130000000000003,20.583
2024-08-03 01:00:00,19.05,19.8,19.4125,19.4,19.8
2024-08-03 02:00:00,17.74,18.45,18.135624999999997,18.174999999999997,18.45
2024-08-03 03:00:00,17.54,17.83,17.68,17.675,17.83
2024-08-03 04:00:00,17.76,18.09,17.8775,17.83,18.09
2024-08-03 05:00:00,18.11,18.39,18.2,18.15,18.39
2024-08-03 06:00:00,18.63,18.85,18.74875,18.755000000000003,18.85
2024-08-03 07:00:00,15.95,19.69,18.14875,18.485,19.648
2024-08-03 08:00:00,13.9,15.01,14.629375,14.805,15.01
2024-08-03 09:00:00,13.43,17.88,15.284999999999997,14.915,17.88
2024-08-03 10:00:00,18.33,19.71,18.900625,18.78,19.703
2024-08-03 11:00:00,20.47,23.01,21.2125,20.685000000000002,23.003
2024-08-03 12:00:00,21.15,23.42,22.402500000000003,22.52,23.413
2024-08-03 13:00:00,22.68,25.445,24.219375,24.375,25.4415
2024-08-03 14:00:00,24.28,30.26,27.662499999999998,28.1,30.183
2024-08-03 15:00:00,23.13,26.6,25.260625,25.705,26.488
2024-08-03 16:00:00,23.25,31.09,27.081249999999997,27.045,30.922
2024-08-03 17:00:00,22.1,24.63,23.31,23.265,24.623
2024-08-03 18:00:00,23.74,55.73,37.901875,36.075,55.73
2024-08-03 19:00:00,46.69,55.7,52.505624999999995,53.815,55.7
2024-08-03 20:00:00,26.81,49.965,40.205625000000005,42.015,49.9615
2024-08-03 21:00:00,22.22,27.355,24.828125,24.89,27.2605
2024-08-03 22:00:00,23.8,28.51,26.224999999999994,26.29,28.461000000000002
2024-08-03 23:00:00,24.95,27.17,25.705625000000005,25.36,27.044
2024-08-04 00:00:00,24.18,28.02,26.0425,25.985,27.886999999999997
2024-08-04 01:00:00,20.44,22.5,21.43875,21.415,22.416
2024-08-04 02:00:00,19.86,20.81,20.520000000000003,20.71,20.796
2024-08-04 03:00:00,19.72,22.035,20.770625,20.67,21.968500000000002
2024-08-04 04:00:00,18.54,19.62,19.20875,19.325000000000003,19.585
2024-08-04 05:00:00,18.64,19.56,19.1125,19.1,19.553
2024-08-04 06:00:00,19.04,19.22,19.1675,19.2,19.213
2024-08-04 07:00:00,17.25,19.72,18.544375,18.61,19.692
2024-08-04 08:00:00,14.86,18.13,16.41625,16.335,18.123
2024-08-04 09:00:00,16.75,17.33,16.9625,16.884999999999998,17.33
2024-08-04 10:00:00,17.48,19.17,18.17,18.015,19.17
2024-08-04 11:00:00,18.22,20.87,19.063125000000003,18.58,20.87
2024-08-04 12:00:00,19.99,21.965,20.940625,20.905,21.9615
2024-08-04 13:00:00,22.12,25.14,23.215000000000003,22.8,25.14
2024-08-04 14:00:00,23.85,24.47,24.0775,23.990000000000002,24.463
2024-08-04 15:00:00,24.53,33.83,28.134999999999998,27.095,33.802
2024-08-04 16:00:00,23.75,27.56,25.421249999999997,25.195,27.539
2024-08-04 17:00:00,26.94,47.595,34.87375,32.48,47.5845
2024-08-04 18:00:00,38.97,51.92,44.525000000000006,43.61,51.885
2024-08-04 19:00:00,30.75,67.985,50.542500000000004,51.72,67.9395
2024-08-04 20:00:00,28.44,48.985,35.394375000000004,32.05,48.9395
2024-08-04 21:00:00,21.3,27.51,23.854375000000005,23.32,27.405
2024-08-04 22:00:00,20.89,22.634999999999998,21.851875,21.939999999999998,22.6175
2024-08-04 23:00:00,17.55,19.39,18.543750000000003,18.62,19.32
2024-08-05 00:00:00,18.09,18.35,18.1875,18.185000000000002,18.28
2024-08-05 01:00:00,17.16,17.86,17.39125,17.285,17.727
2024-08-05 02:00:00,16.35,16.83,16.56875,16.54,16.788
2024-08-05 03:00:00,16.13,16.81,16.44,16.415,16.775000000000002
2024-08-05 04:00:00,17.67,19.4,18.42625,18.310000000000002,19.337
2024-08-05 05:00:00,18.65,20.68,19.65875,19.62,20.659
2024-08-05 06:00:00,21.06,23.295,21.926875000000003,21.689999999999998,23.221500000000002
2024-08-05 07:00:00,17.32,21.42,19.261874999999996,19.1725,21.364
2024-08-05 08:00:00,13.69,16.89,14.9525,14.6175,16.886499999999998
2024-08-05 09:00:00,13.56,16.16,14.685624999999998,14.51,16.16
2024-08-05 10:00:00,16.59,22.14,18.917499999999997,18.4725,22.133
2024-08-05 11:00:00,21.38,22.05,21.8025,21.89,22.043
2024-08-05 12:00:00,22.25,27.18,24.345625000000002,23.9775,27.166
2024-08-05 13:00:00,26.18,28.96,27.775625,28.055,28.939
2024-08-05 14:00:00,26.7,42.03,33.046875,31.787499999999998,41.435
2024-08-05 15:00:00,25.35,33.16,29.928750000000004,30.645000000000003,33.09
2024-08-05 16:00:00,26.16,52.35,38.59625,37.849999999999994,52.336
2024-08-05 17:00:00,31.89,36.59,33.62625,33.015,36.576
2024-08-05 18:00:00,26.06,69.985,52.86750000000001,57.7125,69.97449999999999
2024-08-05 19:00:00,73.45,93.375,84.510625,85.61500000000001,93.3505
2024-08-05 20:00:00,29.77,79.64,59.893125,65.07249999999999,79.626
2024-08-05 21:00:00,22.65,25.51,24.285000000000004,24.490000000000002,25.461000000000002
2024-08-05 22:00:00,20.54,24.1,22.229375,22.15,24.065
2024-08-05 23:00:00,18.35,19.7,19.14125,19.255000000000003,19.679000000000002
2024-08-06 00:00:00,15.48,17.94,16.705000000000002,16.705,17.912
2024-08-06 01:00:00,14.55,15.45,14.906249999999998,14.809999999999999,15.415
2024-08-06 02:00:00,14.65,15.0,14.796249999999997,14.77,14.965
2024-08-06 03:00:00,13.53,14.57,14.061249999999998,14.08,14.521
2024-08-06 04:00:00,14.08,17.75,15.49375,15.105,17.673000000000002
2024-08-06 05:00:00,15.46,17.04,16.41625,16.585,17.033
2024-08-06 06:00:00,17.39,18.19,17.8775,17.97,18.176000000000002
2024-08-06 07:00:00,13.42,17.81,15.430625,15.2475,17.789
2024-08-06 08:00:00,10.805,12.76,11.641875000000002,11.5,12.76
2024-08-06 09:00:00,10.65,13.26,11.641875,11.33,13.253
2024-08-06 10:00:00,14.02,21.94,18.080624999999998,18.18,21.933
2024-08-06 11:00:00,21.02,26.35,23.128125,22.58,26.315
2024-08-06 12:00:00,24.59,34.39,28.79,28.08,34.369
2024-08-06 13:00:00,27.65,42.15,33.076875,31.42,41.5025
2024-08-06 14:00:00,23.28,29.28,25.89375,25.515,28.734
2024-08-06 15:00:00,23.68,30.59,26.617500000000007,26.1,30.436
2024-08-06 16:00:00,26.64,42.02,32.95125,31.619999999999997,41.6
2024-08-06 17:00:00,28.65,38.95,33.703125,33.6075,38.873000000000005
2024-08-06 18:00:00,33.855000000000004,158.15,76.07062499999999,56.125,158.1115
2024-08-06 19:00:00,196.29,353.995,262.335625,249.505,353.8935
2024-08-06 20:00:00,53.91,113.765,90.81437500000001,97.74,113.6775
2024-08-06 21:00:00,24.96,38.254999999999995,30.513125,29.435,38.1185
2024-08-06 22:00:00,22.06,24.28,22.981875000000002,22.79,24.21
2024-08-06 23:00:00,19.07,21.47,20.0075,19.755,21.435000000000002
2024-08-07 00:00:00,18.81,19.61,19.305,19.395,19.61
2024-08-07 01:00:00,17.71,18.63,18.117500000000003,18.064999999999998,18.63
2024-08-07 02:00:00,16.86,17.03,16.923750000000002,16.9,17.03
2024-08-07 03:00:00,16.08,17.06,16.627499999999998,16.685,17.053
2024-08-07 04:00:00,16.07,16.64,16.4425,16.53,16.64
2024-08-07 05:00:00,17.43,18.22,17.86625,17.91,18.213
2024-08-07 06:00:00,18.38,19.01,18.770000000000003,18.845,19.01
2024-08-07 07:00:00,15.37,18.65,17.466875,17.925,18.65
2024-08-07 08:00:00,12.34,15.2,13.59,13.41,15.2
2024-08-07 09:00:00,12.8,16.25,14.1325,13.74,16.25
2024-08-07 10:00:00,18.58,22.9,20.855,20.97,22.893
2024-08-07 11:00:00,22.05,25.9,23.570624999999996,23.165,25.893
2024-08-07 12:00:00,26.92,43.72,34.463125,33.6475,43.629000000000005
2024-08-07 13:00:00,34.8,48.46,41.983124999999994,42.4325,48.1765
2024-08-07 14:00:00,36.9,67.58,50.076875,48.3225,66.4915
2024-08-07 15:00:00,33.55,54.94,43.949999999999996,44.1,53.981
2024-08-07 16:00:00,40.474999999999994,73.29,55.7775,54.89,71.22500000000001
2024-08-07 17:00:00,48.06,61.92,53.299375000000005,51.785,61.626
2024-08-07 18:00:00,44.16,112.055,71.94375,65.765,112.03750000000001
2024-08-07 19:00:00,134.4,877.33,488.905,472.06,877.155
2024-08-07 20:00:00,63.0,262.155,147.86875,133.1525,261.9975
2024-08-07 21:00:00,27.2,64.47,40.109375,34.405,64.281
2024-08-07 22:00:00,21.27,24.85,23.248749999999998,23.439999999999998,24.766000000000002
2024-08-07 23:00:00,19.19,21.1,20.130625000000002,20.125,21.016000000000002
2024-08-08 00:00:00,18.05,20.28,19.420625,19.7,20.21
2024-08-08 01:00:00,16.22,18.45,17.174375,17.009999999999998,18.387
2024-08-08 02:00:00,15.52,16.88,15.989999999999998,15.7675,16.761
2024-08-08 03:00:00,16.31,17.74,17.1425,17.27,17.691
2024-08-08 04:00:00,18.26,19.15,18.687499999999996,18.67,19.037999999999997
2024-08-08 05:00:00,17.18,19.11,18.4475,18.79,19.082
2024-08-08 06:00:00,20.5,22.07,21.47375,21.64,22.056
2024-08-08 07:00:00,18.91,21.35,19.97875,19.83,21.336
2024-08-08 08:00:00,17.75,18.68,18.055,17.895000000000003,18.68
2024-08-08 09:00:00,18.18,21.16,19.727500000000003,19.785,21.16
2024-08-08 10:00:00,21.91,28.525,25.155,25.095,28.5145
2024-08-08 11:00:00,25.74,42.82,33.708124999999995,33.1525,42.736000000000004
2024-08-08 12:00:00,28.6,48.2,35.995625000000004,33.5975,48.172
2024-08-08 13:00:00,36.51,53.13,43.56375,42.31,53.102000000000004
2024-08-08 14:00:00,27.92,45.04,35.1925,33.91,45.019
2024-08-08 15:00:00,23.08,26.85,24.098750000000003,23.240000000000002,26.808
2024-08-08 16:00:00,21.43,22.04,21.715000000000003,21.674999999999997,21.991
2024-08-08 17:00:00,21.6,27.585,23.308125,22.04,27.4835
2024-08-08 18:00:00,19.99,26.3,22.46875,21.795,26.272000000000002
2024-08-08 19:00:00,32.51,52.7,41.29875,39.989999999999995,52.672
2024-08-08 20:00:00,39.37,57.4,49.415,50.45,57.393
2024-08-08 21:00:00,25.05,36.775000000000006,30.71,30.505000000000003,36.7365
2024-08-08 22:00:00,26.38,27.765,27.019375,26.965,27.7615
2024-08-08 23:00:00,25.82,29.475,27.889374999999998,28.130000000000003,29.4715
2024-08-09 00:00:00,22.31,24.52,23.94125,24.465,24.52
2024-08-09 01:00:00,20.61,21.99,21.285000000000004,21.262500000000003,21.976
2024-08-09 02:00:00,19.78,20.89,20.29375,20.25,20.841
2024-08-09 03:00:00,20.7,21.04,20.880000000000003,20.880000000000003,21.012
2024-08-09 04:00:00,21.29,21.58,21.4225,21.41,21.552
2024-08-09 05:00:00,22.54,23.9,23.178749999999997,23.14,23.844
2024-08-09 06:00:00,22.97,24.99,23.79625,23.625,24.906
2024-08-09 07:00:00,18.97,24.03,21.720000000000002,21.945,23.974
2024-08-09 08:00:00,14.33,18.06,16.2825,16.369999999999997,18.053
2024-08-09 09:00:00,13.47,15.27,14.247499999999999,14.125,15.27
2024-08-09 10:00:00,15.25,18.1,16.552500000000002,16.425,18.065
2024-08-09 11:00:00,19.47,20.66,20.006249999999998,19.950000000000003,20.618000000000002
2024-08-09 12:00:00,19.44,26.365000000000002,22.556875,22.145,26.0605
2024-08-09 13:00:00,23.32,69.58,34.36875,23.7,65.604
2024-08-09 14:00:00,23.34,29.94,27.120625,27.745,29.569
2024-08-09 15:00:00,30.42,36.2,33.06875,32.815,35.829
2024-08-09 16:00:00,36.39,52.35,45.32125,46.2,52.28
2024-08-09 17:00:00,37.95,50.215,44.543125,44.92,50.0855
2024-08-09 18:00:00,28.0,32.825,30.971250000000005,31.5625,32.7305
2024-08-09 19:00:00,28.02,39.92,35.3975,36.825,39.92
2024-08-09 20:00:00,25.58,39.83,33.429375,34.15,39.83
2024-08-09 21:00:00,23.74,25.17,24.3825,24.315,25.114
2024-08-09 22:00:00,23.27,23.66,23.475,23.479999999999997,23.639
2024-08-09 23:00:00,22.5,23.52,23.121250000000003,23.235,23.499
2024-08-10 00:00:00,22.29,23.02,22.515,22.38,23.006
2024-08-10 01:00:00,23.09,24.16,23.685624999999998,23.7575,24.153
2024-08-10 02:00:00,22.96,23.87,23.361875,23.32,23.842
2024-08-10 03:00:00,21.33,23.99,22.876875,23.08,23.962
2024-08-10 04:00:00,21.32,22.48,21.893125,21.895000000000003,22.424
2024-08-10 05:00:00,20.31,22.13,21.11625,21.02,22.081
2024-08-10 06:00:00,19.2,20.08,19.772499999999997,19.905,20.08
2024-08-10 07:00:00,18.73,19.67,19.272499999999997,19.345,19.67
2024-08-10 08:00:00,14.78,18.95,16.8125,16.759999999999998,18.95
2024-08-10 09:00:00,14.76,16.62,15.815000000000001,15.94,16.62
2024-08-10 10:00:00,17.36,18.88,18.1475,18.175,18.873
2024-08-10 11:00:00,20.39,34.515,26.667499999999997,25.8825,34.5115
2024-08-10 12:00:00,23.93,39.795,28.446875,25.035,39.7845
2024-08-10 13:00:00,26.12,36.48,30.318125,29.3325,36.48
2024-08-10 14:00:00,27.6,36.085,31.243125,30.645000000000003,36.0815
2024-08-10 15:00:00,33.3,48.98,40.47875,39.815,48.98
2024-08-10 16:00:00,40.545,47.99,44.763125,45.185,47.983
2024-08-10 17:00:00,28.71,44.28,37.5075,38.557500000000005,44.0175
2024-08-10 18:00:00,27.32,52.43,35.713125,31.549999999999997,52.4265
2024-08-10 19:00:00,50.565,81.35,63.169374999999995,60.385,81.329
2024-08-10 20:00:00,37.535,75.04,57.30125000000001,58.3175,75.033
2024-08-10 21:00:00,24.29,47.07,33.879374999999996,32.074999999999996,47.049
2024-08-10 22:00:00,22.17,24.24,22.980625,22.752499999999998,24.219
2024-08-10 23:00:00,20.12,21.96,20.98875,20.939999999999998,21.946
2024-08-11 00:00:00,16.5,19.8,18.00625,17.86,19.8
2024-08-11 01:00:00,14.14,16.3,15.39,15.559999999999999,16.293
2024-08-11 02:00:00,12.9,13.71,13.335,13.364999999999998,13.689
2024-08-11 03:00:00,11.78,12.34,12.0,11.940000000000001,12.319
2024-08-11 04:00:00,12.06,12.23,12.147499999999999,12.15,12.23
2024-08-11 05:00:00,12.39,12.62,12.534999999999998,12.565000000000001,12.62
2024-08-11 06:00:00,12.96,13.85,13.489999999999998,13.575,13.85
2024-08-11 07:00:00,12.7,14.69,13.85875,14.025,14.683
2024-08-11 08:00:00,6.73,12.89,9.606875,9.385,12.89
2024-08-11 09:00:00,7.65,11.09,9.450000000000001,9.52,11.041
2024-08-11 10:00:00,11.6,14.76,13.411875,13.6325,14.718
2024-08-11 11:00:00,15.61,18.7,17.499375,17.835,18.686
2024-08-11 12:00:00,19.29,24.07,21.91875,22.16,24.042
2024-08-11 13:00:00,24.09,30.46,26.43125,25.6,30.383000000000003
2024-08-11 14:00:00,27.08,39.92,31.384375000000006,29.27,39.906
2024-08-11 15:00:00,35.83,41.41,38.534375,38.45,41.403
2024-08-11 16:00:00,26.51,27.8,27.245625,27.332500000000003,27.8
2024-08-11 17:00:00,21.73,24.97,23.22,23.095,24.963
2024-08-11 18:00:00,21.81,36.53,27.322499999999998,25.47,36.53
2024-08-11 19:00:00,25.18,88.39,49.424375,42.067499999999995,88.383
2024-08-11 20:00:00,35.38,131.77,73.07437500000002,62.5925,131.7175
2024-08-11 21:00:00,22.79,38.165,27.351875,24.225,38.1545
2024-08-11 22:00:00,20.45,23.025,21.77125,21.805,23.0075
2024-08-11 23:00:00,15.64,20.6,18.521875,18.925,20.593
2024-08-12 00:00:00,14.2,15.04,14.458749999999998,14.29,15.033
2024-08-12 01:00:00,11.23,13.9,12.709999999999999,12.844999999999999,13.879
2024-08-12 02:00:00,10.29,10.89,10.6725,10.745000000000001,10.883000000000001
2024-08-12 03:00:00,10.99,11.69,11.232500000000002,11.125,11.683
2024-08-12 04:00:00,11.8,12.91,12.281249999999998,12.21,12.91
2024-08-12 05:00:00,14.54,17.91,16.418125,16.61,17.91
2024-08-12 06:00:00,19.78,20.84,20.105,19.9,20.84
2024-08-12 07:00:00,18.25,20.37,19.65,19.990000000000002,20.37
2024-08-12 08:00:00,12.63,15.87,14.236249999999998,14.219999999999999,15.87
2024-08-12 09:00:00,12.56,15.57,13.816875,13.575,15.542
2024-08-12 10:00:00,15.73,21.77,18.87,18.994999999999997,21.749
2024-08-12 11:00:00,23.25,29.09,25.55125,24.9225,29.09
2024-08-12 12:00:00,23.05,32.965,26.356875,24.96,32.2545
2024-08-12 13:00:00,25.15,30.66,28.098124999999996,28.2725,30.576
2024-08-12 14:00:00,26.13,27.53,26.84,26.9,27.39
2024-08-12 15:00:00,24.91,33.46,28.19125,27.21,33.04
2024-08-12 16:00:00,25.92,37.62,30.194374999999994,28.735,37.004
2024-08-12 17:00:00,22.33,26.29,24.21125,24.06,26.073
2024-08-12 18:00:00,18.365000000000002,25.99,22.471875,22.775,25.913
2024-08-12 19:00:00,23.25,38.92,32.374375,33.67,38.836
2024-08-12 20:00:00,29.03,34.5,32.33687499999999,32.91,34.4685
2024-08-12 21:00:00,25.69,33.33,29.835,30.16,33.316
2024-08-12 22:00:00,21.48,24.23,22.74,22.625,24.216
2024-08-12 23:00:00,21.31,22.6,22.01,22.07,22.586
2024-08-13 00:00:00,20.305,21.59,20.81,20.675,21.583
2024-08-13 01:00:00,19.5,19.97,19.747500000000002,19.765,19.963
2024-08-13 02:00:00,18.12,18.86,18.57,18.65,18.86
2024-08-13 03:00:00,17.86,18.24,18.06,18.07,18.24
2024-08-13 04:00:00,17.79,18.14,17.9825,18.0,18.14
2024-08-13 05:00:00,19.16,20.79,20.099999999999998,20.225,20.79
2024-08-13 06:00:00,21.02,22.11,21.652500000000003,21.740000000000002,22.11
2024-08-13 07:00:00,18.84,22.01,20.4925,20.560000000000002,22.01
2024-08-13 08:00:00,14.41,18.81,16.376875,16.067500000000003,18.81
2024-08-13 09:00:00,13.43,14.79,14.1025,14.06,14.783
2024-08-13 10:00:00,15.0,19.75,17.816875,18.28,19.589
2024-08-13 11:00:00,21.27,31.92,25.544375000000002,24.42,31.899
2024-08-13 12:00:00,23.02,23.91,23.603749999999998,23.740000000000002,23.903
2024-08-13 13:00:00,23.18,25.39,24.355624999999996,24.424999999999997,25.383
2024-08-13 14:00:00,22.98,27.46,24.556250000000002,23.89,27.46
2024-08-13 15:00:00,21.29,23.4,22.5075,22.675,23.358
2024-08-13 16:00:00,21.39,22.17,21.8475,21.880000000000003,22.17
2024-08-13 17:00:00,25.92,30.13,27.515625,26.99,30.081
2024-08-13 18:00:00,23.82,57.64,35.723124999999996,30.7975,57.367
2024-08-13 19:00:00,25.51,50.66,35.75375,33.4225,50.625
2024-08-13 20:00:00,35.925,50.24,42.712500000000006,42.3575,50.205
2024-08-13 21:00:00,24.83,42.52,30.72,27.7675,42.5165
2024-08-13 22:00:00,22.21,30.395,24.779375,23.259999999999998,30.363500000000002
2024-08-13 23:00:00,18.61,21.69,20.50125,20.85,21.69
2024-08-14 00:00:00,16.89,18.06,17.475,17.475,18.06
2024-08-14 01:00:00,15.37,16.87,16.099375000000002,16.08,16.863
2024-08-14 02:00:00,14.05,15.06,14.438749999999999,14.32,15.06
2024-08-14 03:00:00,14.01,14.26,14.1325,14.129999999999999,14.253
2024-08-14 04:00:00,14.04,14.93,14.467500000000001,14.45,14.93
2024-08-14 05:00:00,16.5,18.17,17.34,17.345,18.17
2024-08-14 06:00:00,17.67,19.28,18.69625,18.905,19.28
2024-08-14 07:00:00,14.44,18.77,16.95625,17.305,18.77
2024-08-14 08:00:00,9.4,14.21,12.232500000000002,12.649999999999999,14.21
2024-08-14 09:00:00,9.79,12.75,11.57875,12.045,12.526
2024-08-14 10:00:00,12.8,17.39,14.494375,13.85,17.3445
2024-08-14 11:00:00,18.134999999999998,31.18,23.330625,22.08,30.8965
2024-08-14 12:00:00,23.0,26.085,24.28625,24.025,26.0815
2024-08-14 13:00:00,27.84,35.555,30.270625000000003,28.83,35.5515
2024-08-14 14:00:00,29.19,63.76,40.750625,34.94,63.749500000000005
2024-08-14 15:00:00,26.05,40.52,30.946250000000003,28.61,40.513000000000005
2024-08-14 16:00:00,32.2,34.28,33.073750000000004,32.905,34.276500000000006
2024-08-14 17:00:00,32.19,43.94,37.207499999999996,36.3625,43.8525
2024-08-14 18:00:00,38.695,55.14,44.550625,42.212500000000006,55.049
2024-08-14 19:00:00,39.8,73.0,60.32875,64.2675,72.95100000000001
2024-08-14 20:00:00,27.49,55.58,42.339375000000004,43.15,55.545
2024-08-14 21:00:00,22.08,29.76,25.142500000000002,24.365000000000002,29.756500000000003
2024-08-14 22:00:00,21.63,22.91,22.213125,22.16,22.896
2024-08-14 23:00:00,19.15,20.6,19.618750000000002,19.36,20.586
2024-08-15 00:00:00,16.36,19.24,18.005,18.215,19.219
2024-08-15 01:00:00,15.07,16.44,15.882500000000002,16.01,16.433
2024-08-15 02:00:00,14.74,15.06,14.85625,14.81,15.06
2024-08-15 03:00:00,13.72,14.32,14.096250000000001,14.175,14.32
2024-08-15 04:00:00,13.18,13.7,13.33375,13.225000000000001,13.7
2024-08-15 05:00:00,14.05,17.68,15.528125,15.19,17.68
2024-08-15 06:00:00,19.32,20.14,19.62,19.509999999999998,20.14
2024-08-15 07:00:00,15.39,19.81,17.875,18.15,19.81
2024-08-15 08:00:00,11.95,15.71,13.672500000000003,13.515,15.71
2024-08-15 09:00:00,11.97,13.24,12.4125,12.219999999999999,13.233
2024-08-15 10:00:00,13.35,21.09,17.08625,16.9525,21.083
2024-08-15 11:00:00,21.78,29.12,24.7825,24.1125,29.1095
2024-08-15 12:00:00,28.475,42.58,33.714375000000004,31.900000000000002,42.573
2024-08-15 13:00:00,31.33,63.34,45.26125,43.195,63.3085
2024-08-15 14:00:00,53.235,63.06,58.484375,58.825,63.0425
2024-08-15 15:00:00,32.305,51.84,42.252500000000005,42.445,51.742000000000004
2024-08-15 16:00:00,32.555,54.19,39.865625,36.3775,54.085
2024-08-15 17:00:00,25.08,27.86,26.617499999999996,26.77,27.811
2024-08-15 18:00:00,24.62,57.62,34.80375,28.52,57.473
2024-08-15 19:00:00,51.705,89.94,75.366875,79.9175,89.85249999999999
2024-08-15 20:00:00,73.54,98.09,89.276875,92.7375,98.0375
2024-08-15 21:00:00,27.05,67.94,42.414375,37.3475,67.8945
2024-08-15 22:00:00,22.41,27.83,25.2825,25.445,27.83
2024-08-15 23:00:00,22.15,23.23,22.473750000000003,22.259999999999998,23.223
2024-08-16 00:00:00,19.71,21.23,20.69875,20.93,21.223
2024-08-16 01:00:00,18.87,19.81,19.207500000000003,19.075000000000003,19.81
2024-08-16 02:00:00,17.86,19.72,18.95375,19.115000000000002,19.72
2024-08-16 03:00:00,17.02,17.98,17.32875,17.16,17.973
2024-08-16 04:00:00,17.01,17.42,17.195,17.174999999999997,17.42
2024-08-16 05:00:00,18.5,19.02,18.7425,18.725,19.02
2024-08-16 06:00:00,19.76,21.44,20.525,20.45,21.44
2024-08-16 07:00:00,17.31,20.21,19.080000000000002,19.4,20.21
2024-08-16 08:00:00,14.43,17.12,15.545000000000002,15.315,17.12
2024-08-16 09:00:00,14.08,15.774999999999999,14.640625,14.355,15.7715
2024-08-16 10:00:00,19.3,23.275,20.93,20.57,23.2645
2024-08-16 11:00:00,24.9,32.955,28.708750000000002,28.4925,32.9445
2024-08-16 12:00:00,26.56,35.82,31.569375,31.950000000000003,35.813
2024-08-16 13:00:00,28.03,49.5,35.153125,31.54,49.493
2024-08-16 14:00:00,26.99,54.09,37.64,34.745,54.076
2024-08-16 15:00:00,23.67,30.39,26.009999999999998,24.92,30.11
2024-08-16 16:00:00,23.63,24.46,24.003749999999997,23.965,24.432000000000002
2024-08-16 17:00:00,22.55,23.29,22.82875,22.75,23.262
2024-08-16 18:00:00,21.79,51.69,34.008125,31.292499999999997,51.5885
2024-08-16 19:00:00,45.855000000000004,100.19,72.34875,71.785,99.973
2024-08-16 20:00:00,48.32,100.87,73.50562500000001,72.44999999999999,100.765
2024-08-16 21:00:00,25.75,58.8,37.590625,32.905,58.758
2024-08-16 22:00:00,23.4,25.5,24.32375,24.195,25.444000000000003
2024-08-16 23:00:00,20.89,22.48,21.645,21.604999999999997,22.466
2024-08-17 00:00:00,18.95,20.095,19.449375,19.38,20.0705
2024-08-17 01:00:00,18.61,19.91,19.1525,19.049999999999997,19.875
2024-08-17 02:00:00,17.98,18.42,18.19875,18.205,18.385
2024-08-17 03:00:00,18.17,18.49,18.347500000000004,18.365000000000002,18.49
2024-08-17 04:00:00,18.74,19.08,18.834999999999997,18.76,19.08
2024-08-17 05:00:00,17.0,18.76,17.6875,17.495,18.753
2024-08-17 06:00:00,16.46,17.13,16.79125,16.795,17.088
2024-08-17 07:00:00,13.92,16.85,15.626250000000002,15.875,16.815
2024-08-17 08:00:00,10.83,14.08,12.647499999999999,12.84,14.08
2024-08-17 09:00:00,11.25,14.34,12.43,12.065,14.333
2024-08-17 10:00:00,15.08,21.32,18.2275,18.255,21.313
2024-08-17 11:00:00,20.81,25.2,22.8125,22.619999999999997,25.193
2024-08-17 12:00:00,24.62,32.31,27.8425,27.22,32.303
2024-08-17 13:00:00,27.0,31.36,30.128750000000004,31.1175,31.2375
2024-08-17 14:00:00,31.6,43.78,36.77312499999999,36.16,42.51649999999999
2024-08-17 15:00:00,26.58,37.73,30.225,28.595,36.736
2024-08-17 16:00:00,27.01,32.56,29.41,28.990000000000002,32.21
2024-08-17 17:00:00,23.62,32.25,27.532500000000002,27.130000000000003,32.243
2024-08-17 18:00:00,26.71,49.58,35.33125,32.545,49.496
2024-08-17 19:00:00,47.510000000000005,74.93,63.04625,64.86,74.923
2024-08-17 20:00:00,32.26,68.89,52.86812499999999,55.152499999999996,68.848
2024-08-17 21:00:00,24.67,36.625,29.433749999999996,28.235,36.5165
2024-08-17 22:00:00,22.67,24.08,23.420625000000005,23.46,24.045
2024-08-17 23:00:00,20.66,22.61,21.676875,21.725,22.568
2024-08-18 00:00:00,19.96,22.085,20.95125,20.8825,22.0535
2024-08-18 01:00:00,17.4,19.785,18.606875,18.625,19.7535
