timestamp_utc,day_of_week_num,day_type,system_energy_price_da
2023-06-25 04:00:00+00:00,6,Weekend,20.53
2023-06-25 05:00:00+00:00,0,Weekend,17.63
2023-06-25 06:00:00+00:00,0,Weekend,17.12
2023-06-25 07:00:00+00:00,0,Weekend,14.85
2023-06-25 08:00:00+00:00,0,Weekend,14.37
2023-06-25 09:00:00+00:00,0,Weekend,14.1
2023-06-25 10:00:00+00:00,0,Weekend,12.64
2023-06-25 11:00:00+00:00,0,Weekend,13.83
2023-06-25 12:00:00+00:00,0,Weekend,17.89
2023-06-25 13:00:00+00:00,0,Weekend,20.88
2023-06-25 14:00:00+00:00,0,Weekend,23.9
2023-06-25 15:00:00+00:00,0,Weekend,27.66
2023-06-25 16:00:00+00:00,0,Weekend,31.19
2023-06-25 17:00:00+00:00,0,Weekend,32.59
2023-06-25 18:00:00+00:00,0,Weekend,34.85
2023-06-25 19:00:00+00:00,0,Weekend,38.09
2023-06-25 20:00:00+00:00,0,Weekend,45.25
2023-06-25 21:00:00+00:00,0,Weekend,49.88
2023-06-25 22:00:00+00:00,0,Weekend,47.08
2023-06-25 23:00:00+00:00,0,Weekend,41.34
2023-06-26 00:00:00+00:00,0,Weekend,36.03
2023-06-26 01:00:00+00:00,0,Weekend,34.43
2023-06-26 02:00:00+00:00,0,Weekend,30.8
2023-06-26 03:00:00+00:00,0,Weekend,23.84
2023-06-26 04:00:00+00:00,0,Weekend,19.69
2023-06-26 05:00:00+00:00,1,Weekday,17.19
2023-06-26 06:00:00+00:00,1,Weekday,14.38
2023-06-26 07:00:00+00:00,1,Weekday,13.4
2023-06-26 08:00:00+00:00,1,Weekday,13.37
2023-06-26 09:00:00+00:00,1,Weekday,15.18
2023-06-26 10:00:00+00:00,1,Weekday,19.87
2023-06-26 11:00:00+00:00,1,Weekday,20.7
2023-06-26 12:00:00+00:00,1,Weekday,22.54
2023-06-26 13:00:00+00:00,1,Weekday,26.59
2023-06-26 14:00:00+00:00,1,Weekday,29.48
2023-06-26 15:00:00+00:00,1,Weekday,29.85
2023-06-26 16:00:00+00:00,1,Weekday,35.78
2023-06-26 17:00:00+00:00,1,Weekday,39.28
2023-06-26 18:00:00+00:00,1,Weekday,43.72
2023-06-26 19:00:00+00:00,1,Weekday,46.7
2023-06-26 20:00:00+00:00,1,Weekday,51.92
2023-06-26 21:00:00+00:00,1,Weekday,52.75
2023-06-26 22:00:00+00:00,1,Weekday,40.91
2023-06-26 23:00:00+00:00,1,Weekday,36.02
2023-06-27 00:00:00+00:00,1,Weekday,32.22
2023-06-27 01:00:00+00:00,1,Weekday,29.04
2023-06-27 02:00:00+00:00,1,Weekday,25.45
2023-06-27 03:00:00+00:00,1,Weekday,20.73
2023-06-27 04:00:00+00:00,1,Weekday,19.68
2023-06-27 05:00:00+00:00,2,Weekday,17.93
2023-06-27 06:00:00+00:00,2,Weekday,15.84
2023-06-27 07:00:00+00:00,2,Weekday,15.41
2023-06-27 08:00:00+00:00,2,Weekday,15.51
2023-06-27 09:00:00+00:00,2,Weekday,18.52
2023-06-27 10:00:00+00:00,2,Weekday,22.03
2023-06-27 11:00:00+00:00,2,Weekday,23.56
2023-06-27 12:00:00+00:00,2,Weekday,26.19
2023-06-27 13:00:00+00:00,2,Weekday,28.17
2023-06-27 14:00:00+00:00,2,Weekday,31.45
2023-06-27 15:00:00+00:00,2,Weekday,33.67
2023-06-27 16:00:00+00:00,2,Weekday,35.37
2023-06-27 17:00:00+00:00,2,Weekday,37.78
2023-06-27 18:00:00+00:00,2,Weekday,39.21
2023-06-27 19:00:00+00:00,2,Weekday,40.58
2023-06-27 20:00:00+00:00,2,Weekday,43.47
2023-06-27 21:00:00+00:00,2,Weekday,45.91
2023-06-27 22:00:00+00:00,2,Weekday,40.88
2023-06-27 23:00:00+00:00,2,Weekday,36.64
2023-06-28 00:00:00+00:00,2,Weekday,32.76
2023-06-28 01:00:00+00:00,2,Weekday,32.59
2023-06-28 02:00:00+00:00,2,Weekday,28.91
2023-06-28 03:00:00+00:00,2,Weekday,23.11
2023-06-28 04:00:00+00:00,2,Weekday,19.36
2023-06-28 05:00:00+00:00,3,Weekday,17.95
2023-06-28 06:00:00+00:00,3,Weekday,15.72
2023-06-28 07:00:00+00:00,3,Weekday,15.02
2023-06-28 08:00:00+00:00,3,Weekday,15.63
2023-06-28 09:00:00+00:00,3,Weekday,17.19
2023-06-28 10:00:00+00:00,3,Weekday,21.6
2023-06-28 11:00:00+00:00,3,Weekday,21.48
2023-06-28 12:00:00+00:00,3,Weekday,23.38
2023-06-28 13:00:00+00:00,3,Weekday,25.07
2023-06-28 14:00:00+00:00,3,Weekday,26.47
2023-06-28 15:00:00+00:00,3,Weekday,28.42
2023-06-28 16:00:00+00:00,3,Weekday,30.52
2023-06-28 17:00:00+00:00,3,Weekday,33.65
2023-06-28 18:00:00+00:00,3,Weekday,35.47
2023-06-28 19:00:00+00:00,3,Weekday,38.11
2023-06-28 20:00:00+00:00,3,Weekday,43.85
2023-06-28 21:00:00+00:00,3,Weekday,48.96
2023-06-28 22:00:00+00:00,3,Weekday,43.18
2023-06-28 23:00:00+00:00,3,Weekday,38.56
2023-06-29 00:00:00+00:00,3,Weekday,33.51
2023-06-29 01:00:00+00:00,3,Weekday,31.85
2023-06-29 02:00:00+00:00,3,Weekday,26.04
2023-06-29 03:00:00+00:00,3,Weekday,23.97
2023-06-29 04:00:00+00:00,3,Weekday,20.85
2023-06-29 05:00:00+00:00,4,Weekday,18.14
2023-06-29 06:00:00+00:00,4,Weekday,16.7
2023-06-29 07:00:00+00:00,4,Weekday,15.6
2023-06-29 08:00:00+00:00,4,Weekday,15.47
2023-06-29 09:00:00+00:00,4,Weekday,16.81
2023-06-29 10:00:00+00:00,4,Weekday,20.44
2023-06-29 11:00:00+00:00,4,Weekday,20.75
2023-06-29 12:00:00+00:00,4,Weekday,22.41
2023-06-29 13:00:00+00:00,4,Weekday,25.93
2023-06-29 14:00:00+00:00,4,Weekday,27.55
2023-06-29 15:00:00+00:00,4,Weekday,32.28
2023-06-29 16:00:00+00:00,4,Weekday,35.81
2023-06-29 17:00:00+00:00,4,Weekday,39.31
2023-06-29 18:00:00+00:00,4,Weekday,42.7
2023-06-29 19:00:00+00:00,4,Weekday,53.17
2023-06-29 20:00:00+00:00,4,Weekday,63.99
2023-06-29 21:00:00+00:00,4,Weekday,68.36
2023-06-29 22:00:00+00:00,4,Weekday,55.32
2023-06-29 23:00:00+00:00,4,Weekday,47.99
2023-06-30 00:00:00+00:00,4,Weekday,39.37
2023-06-30 01:00:00+00:00,4,Weekday,36.81
2023-06-30 02:00:00+00:00,4,Weekday,30.95
2023-06-30 03:00:00+00:00,4,Weekday,28.81
2023-06-30 04:00:00+00:00,4,Weekday,21.89
2023-06-30 05:00:00+00:00,5,Weekday,19.07
2023-06-30 06:00:00+00:00,5,Weekday,17.4
2023-06-30 07:00:00+00:00,5,Weekday,16.21
2023-06-30 08:00:00+00:00,5,Weekday,15.89
2023-06-30 09:00:00+00:00,5,Weekday,17.06
2023-06-30 10:00:00+00:00,5,Weekday,20.62
2023-06-30 11:00:00+00:00,5,Weekday,21.95
2023-06-30 12:00:00+00:00,5,Weekday,25.27
2023-06-30 13:00:00+00:00,5,Weekday,27.42
2023-06-30 14:00:00+00:00,5,Weekday,30.1
2023-06-30 15:00:00+00:00,5,Weekday,32.92
2023-06-30 16:00:00+00:00,5,Weekday,39.34
2023-06-30 17:00:00+00:00,5,Weekday,40.76
2023-06-30 18:00:00+00:00,5,Weekday,47.6
2023-06-30 19:00:00+00:00,5,Weekday,56.47
2023-06-30 20:00:00+00:00,5,Weekday,65.1
2023-06-30 21:00:00+00:00,5,Weekday,63.12
2023-06-30 22:00:00+00:00,5,Weekday,53.86
2023-06-30 23:00:00+00:00,5,Weekday,43.82
2023-07-01 00:00:00+00:00,5,Weekday,36.79
2023-07-01 01:00:00+00:00,5,Weekday,33.22
2023-07-01 02:00:00+00:00,5,Weekday,29.69
2023-07-01 03:00:00+00:00,5,Weekday,27.36
2023-07-01 04:00:00+00:00,5,Weekday,24.12
2023-07-01 05:00:00+00:00,6,Weekend,21.42
2023-07-01 06:00:00+00:00,6,Weekend,20.08
2023-07-01 07:00:00+00:00,6,Weekend,18.65
2023-07-01 08:00:00+00:00,6,Weekend,18.44
2023-07-01 09:00:00+00:00,6,Weekend,17.87
2023-07-01 10:00:00+00:00,6,Weekend,17.7
2023-07-01 11:00:00+00:00,6,Weekend,18.49
2023-07-01 12:00:00+00:00,6,Weekend,22.95
2023-07-01 13:00:00+00:00,6,Weekend,25.68
2023-07-01 14:00:00+00:00,6,Weekend,26.68
2023-07-01 15:00:00+00:00,6,Weekend,29.85
2023-07-01 16:00:00+00:00,6,Weekend,31.24
2023-07-01 17:00:00+00:00,6,Weekend,32.39
2023-07-01 18:00:00+00:00,6,Weekend,33.54
2023-07-01 19:00:00+00:00,6,Weekend,35.75
2023-07-01 20:00:00+00:00,6,Weekend,37.53
2023-07-01 21:00:00+00:00,6,Weekend,41.81
2023-07-01 22:00:00+00:00,6,Weekend,38.89
2023-07-01 23:00:00+00:00,6,Weekend,33.49
2023-07-02 00:00:00+00:00,6,Weekend,31.63
2023-07-02 01:00:00+00:00,6,Weekend,31.66
2023-07-02 02:00:00+00:00,6,Weekend,28.46
2023-07-02 03:00:00+00:00,6,Weekend,25.7
2023-07-02 04:00:00+00:00,6,Weekend,21.05
2023-07-02 05:00:00+00:00,0,Weekend,20.5
2023-07-02 06:00:00+00:00,0,Weekend,18.69
2023-07-02 07:00:00+00:00,0,Weekend,16.37
2023-07-02 08:00:00+00:00,0,Weekend,15.07
2023-07-02 09:00:00+00:00,0,Weekend,14.55
2023-07-02 10:00:00+00:00,0,Weekend,14.17
2023-07-02 11:00:00+00:00,0,Weekend,15.0
2023-07-02 12:00:00+00:00,0,Weekend,19.92
2023-07-02 13:00:00+00:00,0,Weekend,21.27
2023-07-02 14:00:00+00:00,0,Weekend,24.47
2023-07-02 15:00:00+00:00,0,Weekend,27.26
2023-07-02 16:00:00+00:00,0,Weekend,28.77
2023-07-02 17:00:00+00:00,0,Weekend,30.73
2023-07-02 18:00:00+00:00,0,Weekend,32.29
2023-07-02 19:00:00+00:00,0,Weekend,33.22
2023-07-02 20:00:00+00:00,0,Weekend,35.54
2023-07-02 21:00:00+00:00,0,Weekend,37.51
2023-07-02 22:00:00+00:00,0,Weekend,37.38
2023-07-02 23:00:00+00:00,0,Weekend,34.44
2023-07-03 00:00:00+00:00,0,Weekend,31.76
2023-07-03 01:00:00+00:00,0,Weekend,30.38
2023-07-03 02:00:00+00:00,0,Weekend,29.01
2023-07-03 03:00:00+00:00,0,Weekend,25.1
2023-07-03 04:00:00+00:00,0,Weekend,21.5
2023-07-03 05:00:00+00:00,1,Weekday,21.5
2023-07-03 06:00:00+00:00,1,Weekday,18.66
2023-07-03 07:00:00+00:00,1,Weekday,16.15
2023-07-03 08:00:00+00:00,1,Weekday,16.13
2023-07-03 09:00:00+00:00,1,Weekday,18.59
2023-07-03 10:00:00+00:00,1,Weekday,22.02
2023-07-03 11:00:00+00:00,1,Weekday,22.38
2023-07-03 12:00:00+00:00,1,Weekday,25.75
2023-07-03 13:00:00+00:00,1,Weekday,28.41
2023-07-03 14:00:00+00:00,1,Weekday,31.54
2023-07-03 15:00:00+00:00,1,Weekday,33.01
2023-07-03 16:00:00+00:00,1,Weekday,36.93
2023-07-03 17:00:00+00:00,1,Weekday,38.73
2023-07-03 18:00:00+00:00,1,Weekday,43.78
2023-07-03 19:00:00+00:00,1,Weekday,49.96
2023-07-03 20:00:00+00:00,1,Weekday,51.74
2023-07-03 21:00:00+00:00,1,Weekday,59.29
2023-07-03 22:00:00+00:00,1,Weekday,48.07
2023-07-03 23:00:00+00:00,1,Weekday,38.99
2023-07-04 00:00:00+00:00,1,Weekday,36.25
2023-07-04 01:00:00+00:00,1,Weekday,34.12
2023-07-04 02:00:00+00:00,1,Weekday,30.91
2023-07-04 03:00:00+00:00,1,Weekday,27.78
2023-07-04 04:00:00+00:00,1,Weekday,24.16
2023-07-04 05:00:00+00:00,2,Weekday,19.34
2023-07-04 06:00:00+00:00,2,Weekday,19.13
2023-07-04 07:00:00+00:00,2,Weekday,16.04
2023-07-04 08:00:00+00:00,2,Weekday,15.1
2023-07-04 09:00:00+00:00,2,Weekday,14.9
2023-07-04 10:00:00+00:00,2,Weekday,15.15
2023-07-04 11:00:00+00:00,2,Weekday,16.45
2023-07-04 12:00:00+00:00,2,Weekday,19.9
2023-07-04 13:00:00+00:00,2,Weekday,24.54
2023-07-04 14:00:00+00:00,2,Weekday,28.22
2023-07-04 15:00:00+00:00,2,Weekday,31.57
2023-07-04 16:00:00+00:00,2,Weekday,35.3
2023-07-04 17:00:00+00:00,2,Weekday,40.37
2023-07-04 18:00:00+00:00,2,Weekday,40.39
2023-07-04 19:00:00+00:00,2,Weekday,45.54
2023-07-04 20:00:00+00:00,2,Weekday,51.82
2023-07-04 21:00:00+00:00,2,Weekday,57.05
2023-07-04 22:00:00+00:00,2,Weekday,54.53
2023-07-04 23:00:00+00:00,2,Weekday,45.02
2023-07-05 00:00:00+00:00,2,Weekday,38.04
2023-07-05 01:00:00+00:00,2,Weekday,33.09
2023-07-05 02:00:00+00:00,2,Weekday,29.87
2023-07-05 03:00:00+00:00,2,Weekday,27.36
2023-07-05 04:00:00+00:00,2,Weekday,24.46
2023-07-05 05:00:00+00:00,3,Weekday,20.76
2023-07-05 06:00:00+00:00,3,Weekday,18.59
2023-07-05 07:00:00+00:00,3,Weekday,15.87
2023-07-05 08:00:00+00:00,3,Weekday,15.61
2023-07-05 09:00:00+00:00,3,Weekday,17.77
2023-07-05 10:00:00+00:00,3,Weekday,21.18
2023-07-05 11:00:00+00:00,3,Weekday,22.34
2023-07-05 12:00:00+00:00,3,Weekday,25.76
2023-07-05 13:00:00+00:00,3,Weekday,30.01
2023-07-05 14:00:00+00:00,3,Weekday,34.21
2023-07-05 15:00:00+00:00,3,Weekday,40.19
2023-07-05 16:00:00+00:00,3,Weekday,47.59
2023-07-05 17:00:00+00:00,3,Weekday,53.66
2023-07-05 18:00:00+00:00,3,Weekday,53.39
2023-07-05 19:00:00+00:00,3,Weekday,59.26
2023-07-05 20:00:00+00:00,3,Weekday,68.25
2023-07-05 21:00:00+00:00,3,Weekday,70.98
2023-07-05 22:00:00+00:00,3,Weekday,61.96
2023-07-05 23:00:00+00:00,3,Weekday,47.76
2023-07-06 00:00:00+00:00,3,Weekday,41.26
2023-07-06 01:00:00+00:00,3,Weekday,36.55
2023-07-06 02:00:00+00:00,3,Weekday,30.46
2023-07-06 03:00:00+00:00,3,Weekday,29.85
2023-07-06 04:00:00+00:00,3,Weekday,25.94
2023-07-06 05:00:00+00:00,4,Weekday,23.73
2023-07-06 06:00:00+00:00,4,Weekday,19.77
2023-07-06 07:00:00+00:00,4,Weekday,16.81
2023-07-06 08:00:00+00:00,4,Weekday,16.64
2023-07-06 09:00:00+00:00,4,Weekday,17.94
2023-07-06 10:00:00+00:00,4,Weekday,23.49
2023-07-06 11:00:00+00:00,4,Weekday,25.38
2023-07-06 12:00:00+00:00,4,Weekday,27.17
2023-07-06 13:00:00+00:00,4,Weekday,32.01
2023-07-06 14:00:00+00:00,4,Weekday,34.16
2023-07-06 15:00:00+00:00,4,Weekday,38.78
2023-07-06 16:00:00+00:00,4,Weekday,41.19
2023-07-06 17:00:00+00:00,4,Weekday,49.6
2023-07-06 18:00:00+00:00,4,Weekday,49.12
2023-07-06 19:00:00+00:00,4,Weekday,52.5
2023-07-06 20:00:00+00:00,4,Weekday,59.74
2023-07-06 21:00:00+00:00,4,Weekday,58.24
2023-07-06 22:00:00+00:00,4,Weekday,49.67
2023-07-06 23:00:00+00:00,4,Weekday,41.15
2023-07-07 00:00:00+00:00,4,Weekday,37.82
2023-07-07 01:00:00+00:00,4,Weekday,34.36
2023-07-07 02:00:00+00:00,4,Weekday,28.66
2023-07-07 03:00:00+00:00,4,Weekday,27.54
2023-07-07 04:00:00+00:00,4,Weekday,26.24
2023-07-07 05:00:00+00:00,5,Weekday,23.57
2023-07-07 06:00:00+00:00,5,Weekday,20.48
2023-07-07 07:00:00+00:00,5,Weekday,18.78
2023-07-07 08:00:00+00:00,5,Weekday,18.68
2023-07-07 09:00:00+00:00,5,Weekday,21.03
2023-07-07 10:00:00+00:00,5,Weekday,24.66
2023-07-07 11:00:00+00:00,5,Weekday,27.23
2023-07-07 12:00:00+00:00,5,Weekday,29.44
2023-07-07 13:00:00+00:00,5,Weekday,33.33
2023-07-07 14:00:00+00:00,5,Weekday,33.72
2023-07-07 15:00:00+00:00,5,Weekday,39.36
2023-07-07 16:00:00+00:00,5,Weekday,41.67
2023-07-07 17:00:00+00:00,5,Weekday,46.2
2023-07-07 18:00:00+00:00,5,Weekday,50.17
2023-07-07 19:00:00+00:00,5,Weekday,56.84
2023-07-07 20:00:00+00:00,5,Weekday,64.23
2023-07-07 21:00:00+00:00,5,Weekday,63.57
2023-07-07 22:00:00+00:00,5,Weekday,51.64
2023-07-07 23:00:00+00:00,5,Weekday,42.63
2023-07-08 00:00:00+00:00,5,Weekday,38.38
2023-07-08 01:00:00+00:00,5,Weekday,35.81
2023-07-08 02:00:00+00:00,5,Weekday,30.19
2023-07-08 03:00:00+00:00,5,Weekday,27.61
2023-07-08 04:00:00+00:00,5,Weekday,23.74
2023-07-08 05:00:00+00:00,6,Weekend,22.72
2023-07-08 06:00:00+00:00,6,Weekend,19.94
2023-07-08 07:00:00+00:00,6,Weekend,17.65
2023-07-08 08:00:00+00:00,6,Weekend,16.49
2023-07-08 09:00:00+00:00,6,Weekend,16.23
2023-07-08 10:00:00+00:00,6,Weekend,17.19
2023-07-08 11:00:00+00:00,6,Weekend,19.44
2023-07-08 12:00:00+00:00,6,Weekend,23.51
2023-07-08 13:00:00+00:00,6,Weekend,26.0
2023-07-08 14:00:00+00:00,6,Weekend,31.01
2023-07-08 15:00:00+00:00,6,Weekend,33.98
2023-07-08 16:00:00+00:00,6,Weekend,35.23
2023-07-08 17:00:00+00:00,6,Weekend,38.29
2023-07-08 18:00:00+00:00,6,Weekend,39.26
2023-07-08 19:00:00+00:00,6,Weekend,43.61
2023-07-08 20:00:00+00:00,6,Weekend,49.04
2023-07-08 21:00:00+00:00,6,Weekend,52.51
2023-07-08 22:00:00+00:00,6,Weekend,47.29
2023-07-08 23:00:00+00:00,6,Weekend,39.04
2023-07-09 00:00:00+00:00,6,Weekend,34.99
2023-07-09 01:00:00+00:00,6,Weekend,32.65
2023-07-09 02:00:00+00:00,6,Weekend,29.54
2023-07-09 03:00:00+00:00,6,Weekend,24.97
2023-07-09 04:00:00+00:00,6,Weekend,22.99
2023-07-09 05:00:00+00:00,0,Weekend,21.33
2023-07-09 06:00:00+00:00,0,Weekend,18.51
2023-07-09 07:00:00+00:00,0,Weekend,17.42
2023-07-09 08:00:00+00:00,0,Weekend,15.94
2023-07-09 09:00:00+00:00,0,Weekend,15.14
2023-07-09 10:00:00+00:00,0,Weekend,15.13
2023-07-09 11:00:00+00:00,0,Weekend,15.99
2023-07-09 12:00:00+00:00,0,Weekend,21.79
2023-07-09 13:00:00+00:00,0,Weekend,25.12
2023-07-09 14:00:00+00:00,0,Weekend,26.8
2023-07-09 15:00:00+00:00,0,Weekend,29.7
2023-07-09 16:00:00+00:00,0,Weekend,31.72
2023-07-09 17:00:00+00:00,0,Weekend,32.84
2023-07-09 18:00:00+00:00,0,Weekend,31.82
2023-07-09 19:00:00+00:00,0,Weekend,32.9
2023-07-09 20:00:00+00:00,0,Weekend,33.62
2023-07-09 21:00:00+00:00,0,Weekend,36.28
2023-07-09 22:00:00+00:00,0,Weekend,35.43
2023-07-09 23:00:00+00:00,0,Weekend,32.67
2023-07-10 00:00:00+00:00,0,Weekend,32.21
2023-07-10 01:00:00+00:00,0,Weekend,29.84
2023-07-10 02:00:00+00:00,0,Weekend,26.09
2023-07-10 03:00:00+00:00,0,Weekend,21.71
2023-07-10 04:00:00+00:00,0,Weekend,19.51
2023-07-10 05:00:00+00:00,1,Weekday,17.32
2023-07-10 06:00:00+00:00,1,Weekday,15.05
2023-07-10 07:00:00+00:00,1,Weekday,14.82
2023-07-10 08:00:00+00:00,1,Weekday,15.17
2023-07-10 09:00:00+00:00,1,Weekday,16.56
2023-07-10 10:00:00+00:00,1,Weekday,19.99
2023-07-10 11:00:00+00:00,1,Weekday,22.95
2023-07-10 12:00:00+00:00,1,Weekday,25.35
2023-07-10 13:00:00+00:00,1,Weekday,26.25
2023-07-10 14:00:00+00:00,1,Weekday,28.81
2023-07-10 15:00:00+00:00,1,Weekday,30.42
2023-07-10 16:00:00+00:00,1,Weekday,32.62
2023-07-10 17:00:00+00:00,1,Weekday,37.6
2023-07-10 18:00:00+00:00,1,Weekday,39.89
2023-07-10 19:00:00+00:00,1,Weekday,46.93
2023-07-10 20:00:00+00:00,1,Weekday,59.18
2023-07-10 21:00:00+00:00,1,Weekday,66.6
2023-07-10 22:00:00+00:00,1,Weekday,56.93
2023-07-10 23:00:00+00:00,1,Weekday,43.75
2023-07-11 00:00:00+00:00,1,Weekday,36.44
2023-07-11 01:00:00+00:00,1,Weekday,34.3
2023-07-11 02:00:00+00:00,1,Weekday,29.26
2023-07-11 03:00:00+00:00,1,Weekday,26.4
2023-07-11 04:00:00+00:00,1,Weekday,20.18
2023-07-11 05:00:00+00:00,2,Weekday,17.42
2023-07-11 06:00:00+00:00,2,Weekday,15.28
2023-07-11 07:00:00+00:00,2,Weekday,13.87
2023-07-11 08:00:00+00:00,2,Weekday,13.72
2023-07-11 09:00:00+00:00,2,Weekday,14.76
2023-07-11 10:00:00+00:00,2,Weekday,17.94
2023-07-11 11:00:00+00:00,2,Weekday,20.32
2023-07-11 12:00:00+00:00,2,Weekday,24.24
2023-07-11 13:00:00+00:00,2,Weekday,28.13
2023-07-11 14:00:00+00:00,2,Weekday,32.43
2023-07-11 15:00:00+00:00,2,Weekday,36.07
2023-07-11 16:00:00+00:00,2,Weekday,38.72
2023-07-11 17:00:00+00:00,2,Weekday,40.49
2023-07-11 18:00:00+00:00,2,Weekday,45.26
2023-07-11 19:00:00+00:00,2,Weekday,55.54
2023-07-11 20:00:00+00:00,2,Weekday,67.51
2023-07-11 21:00:00+00:00,2,Weekday,74.19
2023-07-11 22:00:00+00:00,2,Weekday,65.13
2023-07-11 23:00:00+00:00,2,Weekday,53.42
2023-07-12 00:00:00+00:00,2,Weekday,41.55
2023-07-12 01:00:00+00:00,2,Weekday,36.72
2023-07-12 02:00:00+00:00,2,Weekday,30.45
2023-07-12 03:00:00+00:00,2,Weekday,26.62
2023-07-12 04:00:00+00:00,2,Weekday,23.45
2023-07-12 05:00:00+00:00,3,Weekday,20.41
2023-07-12 06:00:00+00:00,3,Weekday,17.67
2023-07-12 07:00:00+00:00,3,Weekday,16.08
2023-07-12 08:00:00+00:00,3,Weekday,16.06
2023-07-12 09:00:00+00:00,3,Weekday,17.43
2023-07-12 10:00:00+00:00,3,Weekday,20.64
2023-07-12 11:00:00+00:00,3,Weekday,24.59
2023-07-12 12:00:00+00:00,3,Weekday,26.56
2023-07-12 13:00:00+00:00,3,Weekday,30.01
2023-07-12 14:00:00+00:00,3,Weekday,34.52
2023-07-12 15:00:00+00:00,3,Weekday,38.89
