timestamp,actual_load
2020-01-01 10:25:00,5087.0
2020-01-01 10:30:00,5120.0
2020-01-01 10:35:00,5122.9
2020-01-01 10:40:00,5105.0
2020-01-01 10:45:00,5132.8
2020-01-01 10:50:00,5139.5
2020-01-01 10:55:00,5168.2
2020-01-01 11:00:00,5164.3
2020-01-01 11:05:00,5169.8
2020-01-01 11:10:00,5171.0
2020-01-01 11:15:00,5225.6
2020-01-01 11:20:00,5222.8
2020-01-01 11:25:00,5261.5
2020-01-01 11:30:00,5248.8
2020-01-01 11:35:00,5241.6
2020-01-01 11:40:00,5218.4
2020-01-01 11:45:00,5225.3
2020-01-01 11:50:00,5229.4
2020-01-01 11:55:00,5247.0
2020-01-01 12:00:00,5291.9
2020-01-01 12:05:00,5304.3
2020-01-01 12:10:00,5346.3
2020-01-01 12:15:00,5366.7
2020-01-01 12:20:00,5349.3
2020-01-01 12:25:00,5376.0
2020-01-01 12:30:00,5390.7
2020-01-01 12:35:00,5421.3
2020-01-01 12:40:00,5414.7
2020-01-01 12:45:00,5395.9
2020-01-01 12:50:00,5438.0
2020-01-01 12:55:00,5401.5
2020-01-01 13:00:00,5429.8
2020-01-01 13:05:00,5436.2
2020-01-01 13:10:00,5456.7
2020-01-01 13:15:00,5449.8
2020-01-01 13:20:00,5460.1
2020-01-01 13:25:00,5455.9
2020-01-01 13:30:00,5477.7
2020-01-01 13:35:00,5488.7
2020-01-01 13:40:00,5515.1
2020-01-01 13:45:00,5512.8
2020-01-01 13:50:00,5478.9
2020-01-01 13:55:00,5484.1
2020-01-01 14:00:00,5493.9
2020-01-01 14:05:00,5490.9
2020-01-01 14:10:00,5468.3
2020-01-01 14:15:00,5480.8
2020-01-01 14:20:00,5495.2
2020-01-01 14:25:00,5544.7
2020-01-01 14:30:00,5499.0
2020-01-01 14:35:00,5508.7
2020-01-01 14:40:00,5495.8
2020-01-01 14:45:00,5519.0
2020-01-01 14:50:00,5506.9
2020-01-01 14:55:00,5520.7
2020-01-01 15:00:00,5540.7
2020-01-01 15:05:00,5540.6
2020-01-01 15:10:00,5520.2
2020-01-01 15:15:00,5528.6
2020-01-01 15:20:00,5550.2
2020-01-01 15:25:00,5568.7
2020-01-01 15:30:00,5541.5
2020-01-01 15:35:00,5572.3
2020-01-01 15:40:00,5563.5
2020-01-01 15:45:00,5580.3
2020-01-01 15:50:00,5592.2
2020-01-01 15:55:00,5577.5
2020-01-01 16:00:00,5576.5
2020-01-01 16:05:00,5602.7
2020-01-01 16:10:00,5608.9
2020-01-01 16:15:00,5605.0
2020-01-01 16:20:00,5658.2
2020-01-01 16:25:00,5641.0
2020-01-01 16:30:00,5665.4
2020-01-01 16:35:00,5695.0
2020-01-01 16:40:00,5701.5
2020-01-01 16:45:00,5701.5
2020-01-01 16:50:00,5713.5
2020-01-01 16:55:00,5795.6
2020-01-01 17:00:00,5802.5
2020-01-01 17:05:00,5806.9
2020-01-01 17:10:00,5834.9
2020-01-01 17:15:00,5824.3
2020-01-01 17:20:00,5825.1
2020-01-01 17:25:00,5859.9
2020-01-01 17:30:00,5877.5
2020-01-01 17:35:00,5886.8
2020-01-01 17:40:00,5882.8
2020-01-01 17:45:00,5884.6
2020-01-01 17:50:00,5888.4
2020-01-01 17:55:00,5871.9
2020-01-01 18:00:00,5889.8
2020-01-01 18:05:00,5896.9
2020-01-01 18:10:00,5881.7
2020-01-01 18:15:00,5860.2
2020-01-01 18:20:00,5843.9
2020-01-01 18:25:00,5863.1
2020-01-01 18:30:00,5855.6
2020-01-01 18:35:00,5855.7
2020-01-01 18:40:00,5869.5
2020-01-01 18:45:00,5839.4
2020-01-01 18:50:00,5868.5
2020-01-01 18:55:00,5868.1
2020-01-01 19:00:00,5863.1
2020-01-01 19:05:00,5853.5
2020-01-01 19:10:00,5846.4
2020-01-01 19:15:00,5829.3
2020-01-01 19:20:00,5815.7
2020-01-01 19:25:00,5836.6
2020-01-01 19:30:00,5820.2
2020-01-01 19:35:00,5823.4
2020-01-01 19:40:00,5804.8
2020-01-01 19:45:00,5791.7
2020-01-01 19:50:00,5809.1
2020-01-01 19:55:00,5775.1
2020-01-01 20:00:00,5791.5
2020-01-01 20:05:00,5787.6
2020-01-01 20:10:00,5748.0
2020-01-01 20:15:00,5741.9
2020-01-01 20:20:00,5762.2
2020-01-01 20:25:00,5742.0
2020-01-01 20:30:00,5735.4
2020-01-01 20:35:00,5721.2
2020-01-01 20:40:00,5708.8
2020-01-01 20:45:00,5686.4
2020-01-01 20:50:00,5706.0
2020-01-01 20:55:00,5712.1
2020-01-01 21:00:00,5695.2
2020-01-01 21:05:00,5681.2
2020-01-01 21:10:00,5655.3
2020-01-01 21:15:00,5664.1
2020-01-01 21:20:00,5634.7
2020-01-01 21:25:00,5632.5
2020-01-01 21:30:00,5622.3
2020-01-01 21:35:00,5597.9
2020-01-01 21:40:00,5589.7
2020-01-01 21:45:00,5563.0
2020-01-01 21:50:00,5554.2
2020-01-01 21:55:00,5533.1
2020-01-01 22:00:00,5528.8
2020-01-01 22:05:00,5477.1
2020-01-01 22:10:00,5462.4
2020-01-01 22:15:00,5442.0
2020-01-01 22:20:00,5420.3
2020-01-01 22:25:00,5414.4
2020-01-01 22:30:00,5376.8
2020-01-01 22:35:00,5351.2
2020-01-01 22:40:00,5328.4
2020-01-01 22:45:00,5324.5
2020-01-01 22:50:00,5281.5
2020-01-01 22:55:00,5276.0
2020-01-01 23:00:00,5262.2
2020-01-01 23:05:00,5204.6
2020-01-01 23:10:00,5170.9
2020-01-01 23:15:00,5159.8
2020-01-01 23:20:00,5117.8
2020-01-01 23:25:00,5103.3
2020-01-01 23:30:00,5067.4
2020-01-01 23:35:00,5060.6
2020-01-01 23:40:00,5030.8
2020-01-01 23:45:00,4994.6
2020-01-01 23:50:00,4967.1
2020-01-01 23:55:00,4968.4
2020-01-02 00:00:00,4948.9
2020-01-02 00:05:00,4922.0
2020-01-02 00:10:00,4864.5
2020-01-02 00:15:00,4878.3
2020-01-02 00:20:00,4862.9
2020-01-02 00:25:00,4829.7
2020-01-02 00:30:00,4812.0
2020-01-02 00:35:00,4800.3
2020-01-02 00:40:00,4787.4
2020-01-02 00:45:00,4773.8
2020-01-02 00:50:00,4772.6
2020-01-02 00:55:00,4738.5
2020-01-02 01:00:00,4724.4
2020-01-02 01:05:00,4702.0
2020-01-02 01:10:00,4704.5
2020-01-02 01:15:00,4694.8
2020-01-02 01:20:00,4690.4
2020-01-02 01:25:00,4641.4
2020-01-02 01:30:00,4644.6
2020-01-02 01:35:00,4636.7
2020-01-02 01:40:00,4622.1
2020-01-02 01:45:00,4631.5
2020-01-02 01:50:00,4616.8
2020-01-02 01:55:00,4589.3
2020-01-02 02:00:00,4586.5
2020-01-02 02:05:00,4578.0
2020-01-02 02:10:00,4569.5
2020-01-02 02:15:00,4573.2
2020-01-02 02:20:00,4556.9
2020-01-02 02:25:00,4540.5
2020-01-02 02:30:00,4533.4
2020-01-02 02:35:00,4538.7
2020-01-02 02:40:00,4531.9
2020-01-02 02:45:00,4530.9
2020-01-02 02:50:00,4523.9
2020-01-02 02:55:00,4514.6
2020-01-02 03:00:00,4520.9
2020-01-02 03:05:00,4503.7
2020-01-02 03:10:00,4493.8
2020-01-02 03:15:00,4503.3
2020-01-02 03:20:00,4499.9
2020-01-02 03:25:00,4499.8
2020-01-02 03:30:00,4486.2
2020-01-02 03:35:00,4486.6
2020-01-02 03:40:00,4502.0
2020-01-02 03:45:00,4496.7
2020-01-02 03:50:00,4488.4
2020-01-02 03:55:00,4504.0
2020-01-02 04:00:00,4485.5
2020-01-02 04:05:00,4491.4
2020-01-02 04:10:00,4524.8
2020-01-02 04:15:00,4522.7
2020-01-02 04:20:00,4524.1
2020-01-02 04:25:00,4535.8
2020-01-02 04:30:00,4540.2
2020-01-02 04:35:00,4549.5
2020-01-02 04:40:00,4594.1
2020-01-02 04:45:00,4561.9
2020-01-02 04:50:00,4579.1
2020-01-02 04:55:00,4586.5
2020-01-02 05:00:00,4584.0
2020-01-02 05:05:00,4638.6
2020-01-02 05:10:00,4653.3
2020-01-02 05:15:00,4651.6
2020-01-02 05:20:00,4702.5
2020-01-02 05:25:00,4712.2
2020-01-02 05:30:00,4750.2
2020-01-02 05:35:00,4798.3
2020-01-02 05:40:00,4793.5
2020-01-02 05:45:00,4847.9
2020-01-02 05:50:00,4881.6
2020-01-02 05:55:00,4898.4
2020-01-02 06:00:00,4960.0
2020-01-02 06:05:00,4956.3
2020-01-02 06:10:00,5059.6
2020-01-02 06:15:00,5116.4
2020-01-02 06:20:00,5129.9
2020-01-02 06:25:00,5199.6
2020-01-02 06:30:00,5227.1
2020-01-02 06:35:00,5277.3
2020-01-02 06:40:00,5355.9
2020-01-02 06:45:00,5364.8
2020-01-02 06:50:00,5392.4
2020-01-02 06:55:00,5443.3
2020-01-02 07:00:00,5498.9
2020-01-02 07:05:00,5535.9
2020-01-02 07:10:00,5609.8
2020-01-02 07:15:00,5664.5
2020-01-02 07:20:00,5684.4
2020-01-02 07:25:00,5719.0
2020-01-02 07:30:00,5751.7
2020-01-02 07:35:00,5766.9
2020-01-02 07:40:00,5799.4
2020-01-02 07:45:00,5797.3
2020-01-02 07:50:00,5867.5
2020-01-02 07:55:00,5831.8
2020-01-02 08:00:00,5902.1
2020-01-02 08:05:00,5889.7
2020-01-02 08:10:00,5957.4
2020-01-02 08:15:00,5984.7
2020-01-02 08:20:00,5992.6
2020-01-02 08:25:00,6027.1
2020-01-02 08:30:00,6018.4
2020-01-02 08:35:00,6041.0
2020-01-02 08:40:00,6044.7
2020-01-02 08:45:00,6051.2
2020-01-02 08:50:00,6084.4
2020-01-02 08:55:00,6063.7
2020-01-02 09:00:00,6100.6
2020-01-02 09:05:00,6088.7
2020-01-02 09:10:00,6148.0
2020-01-02 09:15:00,6143.2
2020-01-02 09:20:00,6144.9
2020-01-02 09:25:00,6162.4
2020-01-02 09:30:00,6145.0
2020-01-02 09:35:00,6181.8
2020-01-02 09:40:00,6161.8
2020-01-02 09:45:00,6176.1
2020-01-02 09:50:00,6199.4
2020-01-02 09:55:00,6179.2
2020-01-02 10:00:00,6152.1
2020-01-02 10:05:00,6120.8
2020-01-02 10:10:00,6195.1
2020-01-02 10:15:00,6232.8
2020-01-02 10:20:00,6237.0
2020-01-02 10:25:00,6233.9
2020-01-02 10:30:00,6226.8
2020-01-02 10:35:00,6195.6
2020-01-02 10:40:00,6209.2
2020-01-02 10:45:00,6198.0
2020-01-02 10:50:00,6212.1
2020-01-02 10:55:00,6238.6
2020-01-02 11:00:00,6212.9
2020-01-02 11:05:00,6222.3
2020-01-02 11:10:00,6191.5
2020-01-02 11:15:00,6224.2
2020-01-02 11:20:00,6217.3
2020-01-02 11:25:00,6220.1
2020-01-02 11:30:00,6213.4
2020-01-02 11:35:00,6219.7
2020-01-02 11:40:00,6215.4
2020-01-02 11:45:00,6215.0
2020-01-02 11:50:00,6202.1
2020-01-02 11:55:00,6200.1
2020-01-02 12:00:00,6227.2
2020-01-02 12:05:00,6231.3
2020-01-02 12:10:00,6218.5
2020-01-02 12:15:00,6212.7
2020-01-02 12:20:00,6214.7
2020-01-02 12:25:00,6194.6
2020-01-02 12:30:00,6209.7
2020-01-02 12:35:00,6190.2
2020-01-02 12:40:00,6219.5
2020-01-02 12:45:00,6224.9
2020-01-02 12:50:00,6217.5
2020-01-02 12:55:00,6241.1
2020-01-02 13:00:00,6231.7
2020-01-02 13:05:00,6243.9
2020-01-02 13:10:00,6250.4
2020-01-02 13:15:00,6253.4
2020-01-02 13:20:00,6236.5
2020-01-02 13:25:00,6233.6
2020-01-02 13:30:00,6224.9
2020-01-02 13:35:00,6230.8
2020-01-02 13:40:00,6244.4
2020-01-02 13:45:00,6241.3
2020-01-02 13:50:00,6219.8
2020-01-02 13:55:00,6218.8
2020-01-02 14:00:00,6208.3
2020-01-02 14:05:00,6222.8
2020-01-02 14:10:00,6187.9
2020-01-02 14:15:00,6227.3
2020-01-02 14:20:00,6218.8
2020-01-02 14:25:00,6164.2
2020-01-02 14:30:00,6183.4
2020-01-02 14:35:00,6139.2
2020-01-02 14:40:00,6154.2
2020-01-02 14:45:00,6139.6
2020-01-02 14:50:00,6153.3
2020-01-02 14:55:00,6195.0
2020-01-02 15:00:00,6159.3
2020-01-02 15:05:00,6187.8
2020-01-02 15:10:00,6181.3
2020-01-02 15:15:00,6203.9
2020-01-02 15:20:00,6194.4
2020-01-02 15:25:00,6214.6
2020-01-02 15:30:00,6218.0
2020-01-02 15:35:00,6199.8
2020-01-02 15:40:00,6235.1
2020-01-02 15:45:00,6215.0
2020-01-02 15:50:00,6206.6
2020-01-02 15:55:00,6230.2
2020-01-02 16:00:00,6232.2
2020-01-02 16:05:00,6235.0
2020-01-02 16:10:00,6232.5
2020-01-02 16:15:00,6261.7
2020-01-02 16:20:00,6251.7
2020-01-02 16:25:00,6273.7
2020-01-02 16:30:00,6298.5
2020-01-02 16:35:00,6317.1
2020-01-02 16:40:00,6325.9
2020-01-02 16:45:00,6344.1
2020-01-02 16:50:00,6363.6
2020-01-02 16:55:00,6413.6
2020-01-02 17:00:00,6411.5
2020-01-02 17:05:00,6443.3
2020-01-02 17:10:00,6471.1
2020-01-02 17:15:00,6489.3
2020-01-02 17:20:00,6499.9
2020-01-02 17:25:00,6492.4
2020-01-02 17:30:00,6468.3
2020-01-02 17:35:00,6494.8
2020-01-02 17:40:00,6461.3
2020-01-02 17:45:00,6481.6
2020-01-02 17:50:00,6493.6
2020-01-02 17:55:00,6484.3
2020-01-02 18:00:00,6473.8
2020-01-02 18:05:00,6496.1
2020-01-02 18:10:00,6419.9
2020-01-02 18:15:00,6364.0
2020-01-02 18:20:00,6348.6
2020-01-02 18:25:00,6388.8
2020-01-02 18:30:00,6386.8
2020-01-02 18:35:00,6346.9
2020-01-02 18:40:00,6346.6
2020-01-02 18:45:00,6298.1
2020-01-02 18:50:00,6286.5
2020-01-02 18:55:00,6306.1
2020-01-02 19:00:00,6294.5
2020-01-02 19:05:00,6287.1
2020-01-02 19:10:00,6233.5
2020-01-02 19:15:00,6271.1
2020-01-02 19:20:00,6206.3
2020-01-02 19:25:00,6189.4
2020-01-02 19:30:00,6173.9
2020-01-02 19:35:00,6148.6
2020-01-02 19:40:00,6151.6
2020-01-02 19:45:00,6126.8
2020-01-02 19:50:00,6133.1
2020-01-02 19:55:00,6136.9
2020-01-02 20:00:00,6072.0
2020-01-02 20:05:00,6070.1
2020-01-02 20:10:00,6015.6
2020-01-02 20:15:00,6032.0
2020-01-02 20:20:00,6023.7
2020-01-02 20:25:00,6024.3
2020-01-02 20:30:00,5990.0
2020-01-02 20:35:00,5952.9
2020-01-02 20:40:00,5964.7
2020-01-02 20:45:00,5970.2
2020-01-02 20:50:00,5913.5
2020-01-02 20:55:00,5908.8
2020-01-02 21:00:00,5898.8
2020-01-02 21:05:00,5861.8
2020-01-02 21:10:00,5833.1
2020-01-02 21:15:00,5816.9
2020-01-02 21:20:00,5815.9
2020-01-02 21:25:00,5778.4
2020-01-02 21:30:00,5763.7
2020-01-02 21:35:00,5743.1
2020-01-02 21:40:00,5714.0
2020-01-02 21:45:00,5672.7
2020-01-02 21:50:00,5692.5
2020-01-02 21:55:00,5646.0
2020-01-02 22:00:00,5618.2
2020-01-02 22:05:00,5581.7
2020-01-02 22:10:00,5547.9
2020-01-02 22:15:00,5514.6
2020-01-02 22:20:00,5490.0
2020-01-02 22:25:00,5492.1
2020-01-02 22:30:00,5433.0
2020-01-02 22:35:00,5397.6
2020-01-02 22:40:00,5385.7
2020-01-02 22:45:00,5382.0
2020-01-02 22:50:00,5318.3
2020-01-02 22:55:00,5299.5
2020-01-02 23:00:00,5279.4
2020-01-02 23:05:00,5244.7
2020-01-02 23:10:00,5173.9
2020-01-02 23:15:00,5168.4
2020-01-02 23:20:00,5126.0
2020-01-02 23:25:00,5101.8
2020-01-02 23:30:00,5066.6
2020-01-02 23:35:00,5022.1
2020-01-02 23:40:00,5017.3
2020-01-02 23:45:00,4970.1
2020-01-02 23:50:00,4944.8
2020-01-02 23:55:00,4893.1
2020-01-03 00:00:00,4906.9
2020-01-03 00:05:00,4876.2
2020-01-03 00:10:00,4836.05
2020-01-03 00:15:00,4782.4
2020-01-03 00:20:00,4774.0
2020-01-03 00:25:00,4774.6
2020-01-03 00:30:00,4745.8
2020-01-03 00:35:00,4731.3
2020-01-03 00:40:00,4682.6
2020-01-03 00:45:00,4678.2
2020-01-03 00:50:00,4663.5
2020-01-03 00:55:00,4643.3
2020-01-03 01:00:00,4630.2
2020-01-03 01:05:00,4594.1
2020-01-03 01:10:00,4594.7
2020-01-03 01:15:00,4561.0
2020-01-03 01:20:00,4550.7
2020-01-03 01:25:00,4555.5
2020-01-03 01:30:00,4537.2
2020-01-03 01:35:00,4519.5
2020-01-03 01:40:00,4500.4
2020-01-03 01:45:00,4492.6
2020-01-03 01:50:00,4491.4
2020-01-03 01:55:00,4492.0
2020-01-03 02:00:00,4464.3
2020-01-03 02:05:00,4431.7
2020-01-03 02:10:00,4441.7
2020-01-03 02:15:00,4427.2
2020-01-03 02:20:00,4403.6
2020-01-03 02:25:00,4397.5
2020-01-03 02:30:00,4391.9
2020-01-03 02:35:00,4397.9
2020-01-03 02:40:00,4375.3
2020-01-03 02:45:00,4355.3
2020-01-03 02:50:00,4381.6
2020-01-03 02:55:00,4362.1
2020-01-03 03:00:00,4336.0
2020-01-03 03:05:00,4353.5
2020-01-03 03:10:00,4339.0
2020-01-03 03:15:00,4337.2
2020-01-03 03:20:00,4332.7
2020-01-03 03:25:00,4330.9
2020-01-03 03:30:00,4344.2
2020-01-03 03:35:00,4330.4
2020-01-03 03:40:00,4326.9
2020-01-03 03:45:00,4317.0
2020-01-03 03:50:00,4328.0
2020-01-03 03:55:00,4311.3
2020-01-03 04:00:00,4298.1
2020-01-03 04:05:00,4312.2
2020-01-03 04:10:00,4303.0
2020-01-03 04:15:00,4327.4
2020-01-03 04:20:00,4336.6
2020-01-03 04:25:00,4334.4
2020-01-03 04:30:00,4340.1
2020-01-03 04:35:00,4347.5
2020-01-03 04:40:00,4343.2
2020-01-03 04:45:00,4347.8
2020-01-03 04:50:00,4374.7
2020-01-03 04:55:00,4417.2
2020-01-03 05:00:00,4377.6
2020-01-03 05:05:00,4424.9
2020-01-03 05:10:00,4473.7
2020-01-03 05:15:00,4477.4
2020-01-03 05:20:00,4497.7
2020-01-03 05:25:00,4516.4
2020-01-03 05:30:00,4535.7
2020-01-03 05:35:00,4570.9
2020-01-03 05:40:00,4597.5
2020-01-03 05:45:00,4633.9
2020-01-03 05:50:00,4664.6
2020-01-03 05:55:00,4714.1
2020-01-03 06:00:00,4740.0
2020-01-03 06:05:00,4782.0
2020-01-03 06:10:00,4882.0
2020-01-03 06:15:00,4905.7
2020-01-03 06:20:00,4932.0
2020-01-03 06:25:00,4990.3
2020-01-03 06:30:00,5021.8
2020-01-03 06:35:00,5057.1
2020-01-03 06:40:00,5112.0
2020-01-03 06:45:00,5161.5
2020-01-03 06:50:00,5186.8
2020-01-03 06:55:00,5231.2
2020-01-03 07:00:00,5271.7
2020-01-03 07:05:00,5322.1
2020-01-03 07:10:00,5363.5
2020-01-03 07:15:00,5384.3
2020-01-03 07:20:00,5456.7
2020-01-03 07:25:00,5480.3
2020-01-03 07:30:00,5545.7
2020-01-03 07:35:00,5564.6
2020-01-03 07:40:00,5615.4
2020-01-03 07:45:00,5589.2
2020-01-03 07:50:00,5643.4
2020-01-03 07:55:00,5672.4
2020-01-03 08:00:00,5717.4
2020-01-03 08:05:00,5732.4
2020-01-03 08:10:00,5756.1
2020-01-03 08:15:00,5785.7
2020-01-03 08:20:00,5809.3
2020-01-03 08:25:00,5838.4
2020-01-03 08:30:00,5849.4
2020-01-03 08:35:00,5891.1
2020-01-03 08:40:00,5890.8
2020-01-03 08:45:00,5933.033333333333
2020-01-03 08:50:00,5974.7
2020-01-03 08:55:00,5959.3
2020-01-03 09:00:00,5981.0
2020-01-03 09:05:00,6007.6
2020-01-03 09:10:00,6049.5
2020-01-03 09:15:00,6062.2
2020-01-03 09:20:00,6062.5
2020-01-03 09:25:00,6088.2
2020-01-03 09:30:00,6101.7
2020-01-03 09:35:00,6065.4
2020-01-03 09:40:00,6104.8
2020-01-03 09:45:00,6119.5
2020-01-03 09:50:00,6148.3
2020-01-03 09:55:00,6182.4
2020-01-03 10:00:00,6145.8
2020-01-03 10:05:00,6159.9
2020-01-03 10:10:00,6183.5
2020-01-03 10:15:00,6181.8
2020-01-03 10:20:00,6205.4
2020-01-03 10:25:00,6195.5
2020-01-03 10:30:00,6210.5
2020-01-03 10:35:00,6210.3
2020-01-03 10:40:00,6189.3
2020-01-03 10:45:00,6185.7
2020-01-03 10:50:00,6207.0
2020-01-03 10:55:00,6212.4
2020-01-03 11:00:00,6176.9
2020-01-03 11:05:00,6214.3
2020-01-03 11:10:00,6204.3
2020-01-03 11:15:00,6231.1
2020-01-03 11:20:00,6239.5
2020-01-03 11:25:00,6213.6
2020-01-03 11:30:00,6244.0
2020-01-03 11:35:00,6221.0
2020-01-03 11:40:00,6242.2
2020-01-03 11:45:00,6247.1
2020-01-03 11:50:00,6256.1
2020-01-03 11:55:00,6277.3
2020-01-03 12:00:00,6250.1
2020-01-03 12:05:00,6284.0
2020-01-03 12:10:00,6267.6
2020-01-03 12:15:00,6267.9
2020-01-03 12:20:00,6245.6
2020-01-03 12:25:00,6235.2
2020-01-03 12:30:00,6257.1
2020-01-03 12:35:00,6255.9
2020-01-03 12:40:00,6250.3
2020-01-03 12:45:00,6252.6
2020-01-03 12:50:00,6249.3
2020-01-03 12:55:00,6217.4
2020-01-03 13:00:00,6251.1
2020-01-03 13:05:00,6242.9
2020-01-03 13:10:00,6238.4
2020-01-03 13:15:00,6254.6
2020-01-03 13:20:00,6246.9
2020-01-03 13:25:00,6240.0
2020-01-03 13:30:00,6238.8
2020-01-03 13:35:00,6225.3
2020-01-03 13:40:00,6215.1
2020-01-03 13:45:00,6218.4
2020-01-03 13:50:00,6216.6
2020-01-03 13:55:00,6198.8
2020-01-03 14:00:00,6213.6
2020-01-03 14:05:00,6189.5
2020-01-03 14:10:00,6210.2
2020-01-03 14:15:00,6226.3
2020-01-03 14:20:00,6237.3
2020-01-03 14:25:00,6213.3
2020-01-03 14:30:00,6210.3
2020-01-03 14:35:00,6204.4
2020-01-03 14:40:00,6206.2
2020-01-03 14:45:00,6199.5
2020-01-03 14:50:00,6197.1
2020-01-03 14:55:00,6216.7
2020-01-03 15:00:00,6183.1
2020-01-03 15:05:00,6189.9
2020-01-03 15:10:00,6188.8
2020-01-03 15:15:00,6203.5
2020-01-03 15:20:00,6198.2
2020-01-03 15:25:00,6232.6
2020-01-03 15:30:00,6175.4
2020-01-03 15:35:00,6207.2
2020-01-03 15:40:00,6238.9
2020-01-03 15:45:00,6234.4
2020-01-03 15:50:00,6216.2
2020-01-03 15:55:00,6223.6
2020-01-03 16:00:00,6193.3
2020-01-03 16:05:00,6237.5
2020-01-03 16:10:00,6239.2
2020-01-03 16:15:00,6255.8
2020-01-03 16:20:00,6258.3
2020-01-03 16:25:00,6273.4
2020-01-03 16:30:00,6287.7
2020-01-03 16:35:00,6284.4
