utc_ts,fuel_category,generation_mw
2024-06-02 07:45:00+00:00,wind,3289.811124
2024-06-02 08:00:00+00:00,wind,3294.825812
2024-06-02 08:15:00+00:00,wind,3368.660612
2024-06-02 08:30:00+00:00,wind,3508.371228
2024-06-02 08:45:00+00:00,wind,3675.642663
2024-06-02 09:00:00+00:00,wind,3933.078517
2024-06-02 09:15:00+00:00,wind,4247.415167
2024-06-02 09:30:00+00:00,wind,4399.5718
2024-06-02 09:45:00+00:00,wind,4485.971231
2024-06-02 10:00:00+00:00,wind,4515.624217
2024-06-02 10:15:00+00:00,wind,4560.937176
2024-06-02 10:30:00+00:00,wind,4613.0635
2024-06-02 10:45:00+00:00,wind,4694.861747
2024-06-02 11:00:00+00:00,wind,4780.985217
2024-06-02 11:15:00+00:00,wind,4855.827099
2024-06-02 11:30:00+00:00,wind,4827.565412
2024-06-02 11:45:00+00:00,wind,4897.40624
2024-06-02 12:00:00+00:00,wind,4898.645377
2024-06-02 12:15:00+00:00,wind,4876.163659
2024-06-02 12:30:00+00:00,wind,4841.717071
2024-06-02 12:45:00+00:00,wind,4747.000271
2024-06-02 13:00:00+00:00,wind,4666.402782
2024-06-02 13:15:00+00:00,wind,4603.836382
2024-06-02 13:30:00+00:00,wind,4541.50109
2024-06-02 13:45:00+00:00,wind,4493.613612
2024-06-02 14:00:00+00:00,wind,4392.123257
2024-06-02 14:15:00+00:00,wind,4290.773082
2024-06-02 14:30:00+00:00,wind,4290.756537
2024-06-02 14:45:00+00:00,wind,4326.63767
2024-06-02 15:00:00+00:00,wind,4221.958999
2024-06-02 15:15:00+00:00,wind,3944.188662
2024-06-02 15:30:00+00:00,wind,3848.840857
2024-06-02 15:45:00+00:00,wind,3754.633066
2024-06-02 16:00:00+00:00,wind,3564.346346
2024-06-02 16:15:00+00:00,wind,3466.713867
2024-06-02 16:30:00+00:00,wind,3430.818881
2024-06-02 16:45:00+00:00,wind,3303.829416
2024-06-02 17:00:00+00:00,wind,3355.675278
2024-06-02 17:15:00+00:00,wind,3503.66585
2024-06-02 17:30:00+00:00,wind,3812.132718
2024-06-02 17:45:00+00:00,wind,4006.044273
2024-06-02 18:00:00+00:00,wind,4211.331272
2024-06-02 18:15:00+00:00,wind,4321.66717
2024-06-02 18:30:00+00:00,wind,4432.879072
2024-06-02 18:45:00+00:00,wind,4456.226522
2024-06-02 19:00:00+00:00,wind,4617.61283
2024-06-02 19:15:00+00:00,wind,4616.404779
2024-06-02 19:30:00+00:00,wind,4731.671695
2024-06-02 19:45:00+00:00,wind,4838.467056
2024-06-02 20:00:00+00:00,wind,5040.468058
2024-06-02 20:15:00+00:00,wind,5220.651137
2024-06-02 20:30:00+00:00,wind,5292.111187
2024-06-02 20:45:00+00:00,wind,5190.329007
2024-06-02 21:00:00+00:00,wind,5193.199294
2024-06-02 21:15:00+00:00,wind,5225.246646
2024-06-02 21:30:00+00:00,wind,5284.788577
2024-06-02 21:45:00+00:00,wind,5296.647875
2024-06-02 22:00:00+00:00,wind,5344.110421
2024-06-02 22:15:00+00:00,wind,5256.814534
2024-06-02 22:30:00+00:00,wind,5085.653685
2024-06-02 22:45:00+00:00,wind,5017.2894
2024-06-02 23:00:00+00:00,wind,5042.320615
2024-06-02 23:15:00+00:00,wind,5040.821195
2024-06-02 23:30:00+00:00,wind,5114.413695
2024-06-02 23:45:00+00:00,wind,5157.160257
2024-06-03 00:00:00+00:00,wind,5188.82884
2024-06-03 00:15:00+00:00,wind,5237.422402
2024-06-03 00:30:00+00:00,wind,5282.179542
2024-06-03 00:45:00+00:00,wind,5347.085518
2024-06-03 01:00:00+00:00,wind,5449.129525
2024-06-03 01:15:00+00:00,wind,5545.629891
2024-06-03 01:30:00+00:00,wind,5679.390251
2024-06-03 01:45:00+00:00,wind,5706.006563
2024-06-03 02:00:00+00:00,wind,5783.499665
2024-06-03 02:15:00+00:00,wind,5906.073029
2024-06-03 02:30:00+00:00,wind,5918.198058
2024-06-03 02:45:00+00:00,wind,5996.302305
2024-06-03 03:00:00+00:00,wind,6013.470321
2024-06-03 03:15:00+00:00,wind,6090.820541
2024-06-03 03:30:00+00:00,wind,6171.147536
2024-06-03 03:45:00+00:00,wind,6164.111267
2024-06-03 04:00:00+00:00,wind,6221.724143
2024-06-03 04:15:00+00:00,wind,6307.051179
2024-06-03 04:30:00+00:00,wind,6320.006657
2024-06-03 04:45:00+00:00,wind,6273.853751
2024-06-03 05:00:00+00:00,wind,6249.189898
2024-06-03 05:15:00+00:00,wind,6284.991781
2024-06-03 05:30:00+00:00,wind,6297.101052
2024-06-03 05:45:00+00:00,wind,6286.473568
2024-06-03 06:00:00+00:00,wind,6262.982158
2024-06-03 06:15:00+00:00,wind,6212.26698
2024-06-03 06:30:00+00:00,wind,6230.87667
2024-06-03 06:45:00+00:00,wind,6235.397602
2024-06-03 07:00:00+00:00,wind,6274.255754
2024-06-03 07:15:00+00:00,wind,6126.486502
2024-06-03 07:30:00+00:00,wind,5994.000408
2024-06-03 07:45:00+00:00,wind,5976.234718
2024-06-03 08:00:00+00:00,wind,5932.934511
2024-06-03 08:15:00+00:00,wind,5798.537619
2024-06-03 08:30:00+00:00,wind,5728.342695
2024-06-03 08:45:00+00:00,wind,5708.680898
2024-06-03 09:00:00+00:00,wind,5727.329705
2024-06-03 09:15:00+00:00,wind,5752.581123
2024-06-03 09:30:00+00:00,wind,5731.200318
2024-06-03 09:45:00+00:00,wind,5769.85783
2024-06-03 10:00:00+00:00,wind,5746.998448
2024-06-03 10:15:00+00:00,wind,5707.850569
2024-06-03 10:30:00+00:00,wind,5631.898572
2024-06-03 10:45:00+00:00,wind,5633.263069
2024-06-03 11:00:00+00:00,wind,5473.456501
2024-06-03 11:15:00+00:00,wind,5391.704853
2024-06-03 11:30:00+00:00,wind,5319.751242
2024-06-03 11:45:00+00:00,wind,5119.883802
2024-06-03 12:00:00+00:00,wind,4889.068829
2024-06-03 12:15:00+00:00,wind,4671.160344
2024-06-03 12:30:00+00:00,wind,4410.070787
2024-06-03 12:45:00+00:00,wind,4137.95646
2024-06-03 13:00:00+00:00,wind,3909.409783
2024-06-03 13:15:00+00:00,wind,3730.535931
2024-06-03 13:30:00+00:00,wind,3506.500505
2024-06-03 13:45:00+00:00,wind,3355.769502
2024-06-03 14:00:00+00:00,wind,3213.317636
2024-06-03 14:15:00+00:00,wind,3130.177307
2024-06-03 14:30:00+00:00,wind,3153.252293
2024-06-03 14:45:00+00:00,wind,3165.105873
2024-01-16 13:15:00+00:00,wind,1044.162593
2024-01-16 13:30:00+00:00,wind,988.324439
2024-01-16 13:45:00+00:00,wind,950.491403
2024-01-16 14:00:00+00:00,wind,897.762517
2024-01-16 14:15:00+00:00,wind,852.044863
2024-01-16 14:30:00+00:00,wind,823.503715
2024-01-16 14:45:00+00:00,wind,792.194798
2024-01-16 15:00:00+00:00,wind,767.592769
2024-01-16 15:15:00+00:00,wind,739.61171
2024-01-16 15:30:00+00:00,wind,740.913446
2024-01-16 15:45:00+00:00,wind,726.020252
2024-01-16 16:00:00+00:00,wind,691.536049
2024-01-16 16:15:00+00:00,wind,661.550341
2024-01-16 16:30:00+00:00,wind,647.380874
2024-01-16 16:45:00+00:00,wind,610.924983
2024-01-16 17:00:00+00:00,wind,567.116656
2024-01-16 17:15:00+00:00,wind,533.150612
2024-01-16 17:30:00+00:00,wind,500.892471
2024-01-16 17:45:00+00:00,wind,487.763563
2024-01-16 18:00:00+00:00,wind,482.828691
2024-01-16 18:15:00+00:00,wind,502.192205
2024-01-16 18:30:00+00:00,wind,511.286366
2024-01-16 18:45:00+00:00,wind,540.377261
2024-01-16 19:00:00+00:00,wind,606.175541
2024-01-16 19:15:00+00:00,wind,688.005106
2024-01-16 19:30:00+00:00,wind,774.008563
2024-01-16 19:45:00+00:00,wind,852.831113
2024-01-16 20:00:00+00:00,wind,956.346036
2024-01-16 20:15:00+00:00,wind,1076.337039
2024-01-16 20:30:00+00:00,wind,1199.835953
2024-01-16 20:45:00+00:00,wind,1361.036303
2024-01-16 21:00:00+00:00,wind,1516.289578
2024-01-16 21:15:00+00:00,wind,1640.844743
2024-01-16 21:30:00+00:00,wind,1744.077472
2024-01-16 21:45:00+00:00,wind,1920.588057
2024-01-16 22:00:00+00:00,wind,2081.263154
2024-01-16 22:15:00+00:00,wind,2209.8269
2024-01-16 22:30:00+00:00,wind,2303.157073
2024-01-16 22:45:00+00:00,wind,2441.870966
2024-01-16 23:00:00+00:00,wind,2611.175877
2024-01-16 23:15:00+00:00,wind,2756.316111
2024-01-16 23:30:00+00:00,wind,2928.802059
2024-01-16 23:45:00+00:00,wind,3167.701263
2024-01-17 00:00:00+00:00,wind,3387.971235
2024-01-17 00:15:00+00:00,wind,3564.378524
2024-01-17 00:30:00+00:00,wind,3729.173801
2024-01-17 00:45:00+00:00,wind,3874.639199
2024-01-17 01:00:00+00:00,wind,4040.720866
2024-01-17 01:15:00+00:00,wind,4177.139788
2024-01-17 01:30:00+00:00,wind,4321.803186
2024-01-17 01:45:00+00:00,wind,4405.78025
2024-01-17 02:00:00+00:00,wind,4500.448018
2024-01-17 02:15:00+00:00,wind,4564.874539
2024-01-17 02:30:00+00:00,wind,4639.595883
2024-01-17 02:45:00+00:00,wind,4695.136423
2024-01-17 03:00:00+00:00,wind,4720.593805
2024-01-17 03:15:00+00:00,wind,4756.392964
2024-01-17 03:30:00+00:00,wind,4798.489749
2024-01-17 03:45:00+00:00,wind,4798.390425
2024-01-17 04:00:00+00:00,wind,4836.861187
2024-01-17 04:15:00+00:00,wind,4835.910529
2024-01-17 04:30:00+00:00,wind,4858.386259
2024-01-17 04:45:00+00:00,wind,4882.675144
2024-01-17 05:00:00+00:00,wind,4923.681824
2024-01-17 05:15:00+00:00,wind,4843.81753
2024-01-17 05:30:00+00:00,wind,4924.7324
2024-01-17 05:45:00+00:00,wind,4932.500962
2024-01-17 06:00:00+00:00,wind,4950.253787
2024-01-17 06:15:00+00:00,wind,4780.106927
2024-01-17 06:30:00+00:00,wind,4666.174619
2024-01-17 06:45:00+00:00,wind,4691.246001
2024-01-17 07:00:00+00:00,wind,4695.821871
2024-01-17 07:15:00+00:00,wind,4686.106694
2024-01-17 07:30:00+00:00,wind,4676.241042
2024-01-17 07:45:00+00:00,wind,4651.31751
2024-01-17 08:00:00+00:00,wind,4623.11071
2024-01-17 08:15:00+00:00,wind,4604.964446
2024-01-17 08:30:00+00:00,wind,4693.744012
2024-01-17 08:45:00+00:00,wind,4651.199796
2024-01-17 09:00:00+00:00,wind,4568.873421
2024-01-17 09:15:00+00:00,wind,4666.564874
2024-01-17 09:30:00+00:00,wind,4682.523901
2024-01-17 09:45:00+00:00,wind,4598.582977
2024-01-17 10:00:00+00:00,wind,4647.722111
2024-01-17 10:15:00+00:00,wind,4640.730173
2024-01-17 10:30:00+00:00,wind,4609.106702
2024-01-17 10:45:00+00:00,wind,4603.927552
2024-01-17 11:00:00+00:00,wind,4578.416246
2024-01-17 11:15:00+00:00,wind,4532.489535
2024-01-17 11:30:00+00:00,wind,4449.290198
2024-01-17 11:45:00+00:00,wind,4481.919292
2024-01-17 12:00:00+00:00,wind,4597.908409
2024-01-17 12:15:00+00:00,wind,4661.653345
2024-01-17 12:30:00+00:00,wind,4707.227983
2024-01-17 12:45:00+00:00,wind,4777.542395
2024-01-17 13:00:00+00:00,wind,4776.960823
2024-01-17 13:15:00+00:00,wind,4799.1575
2024-01-17 13:30:00+00:00,wind,4846.30503
2024-01-17 13:45:00+00:00,wind,4856.728307
2024-01-17 14:00:00+00:00,wind,4874.187048
2024-01-17 14:15:00+00:00,wind,4917.157267
2024-01-17 14:30:00+00:00,wind,4991.894764
2024-01-17 14:45:00+00:00,wind,4999.372357
2024-01-17 15:00:00+00:00,wind,5048.398937
2024-06-03 15:00:00+00:00,wind,3175.490495
2024-06-03 15:15:00+00:00,wind,3157.768157
2024-06-03 15:30:00+00:00,wind,3176.713647
2024-06-03 15:45:00+00:00,wind,3176.265967
2024-06-03 16:00:00+00:00,wind,3177.676954
2024-06-03 16:15:00+00:00,wind,3246.454956
2024-06-03 16:30:00+00:00,wind,3276.45121
2024-06-03 16:45:00+00:00,wind,3309.288051
2024-06-03 17:00:00+00:00,wind,3292.813332
2024-06-03 17:15:00+00:00,wind,3286.014614
2024-06-03 17:30:00+00:00,wind,3318.909007
2024-06-03 17:45:00+00:00,wind,3361.745855
2024-06-03 18:00:00+00:00,wind,3393.92339
2024-06-03 18:15:00+00:00,wind,3384.238207
2024-06-03 18:30:00+00:00,wind,3349.013977
2024-06-03 18:45:00+00:00,wind,3396.421945
2024-06-03 19:00:00+00:00,wind,3377.426453
2024-06-03 19:15:00+00:00,wind,3393.550991
2024-06-03 19:30:00+00:00,wind,3355.592568
2024-06-03 19:45:00+00:00,wind,3282.699332
2024-06-03 20:00:00+00:00,wind,3270.76962
2024-06-03 20:15:00+00:00,wind,3184.381163
2024-06-03 20:30:00+00:00,wind,3237.231526
2024-06-03 20:45:00+00:00,wind,3350.589968
2024-06-03 21:00:00+00:00,wind,3416.943303
2024-06-03 21:15:00+00:00,wind,3496.941569
2024-06-03 21:30:00+00:00,wind,3633.149936
2024-06-03 21:45:00+00:00,wind,3727.468084
2024-06-03 22:00:00+00:00,wind,3826.073745
2024-06-03 22:15:00+00:00,wind,3852.470583
2024-06-03 22:30:00+00:00,wind,3897.972115
2024-06-03 22:45:00+00:00,wind,4038.000997
2024-06-03 23:00:00+00:00,wind,4109.48662
2024-06-03 23:15:00+00:00,wind,4181.882193
2024-06-03 23:30:00+00:00,wind,4331.618539
2024-06-03 23:45:00+00:00,wind,4439.833045
2024-06-04 00:00:00+00:00,wind,4564.721999
2024-06-04 00:15:00+00:00,wind,4692.513849
2024-06-04 00:30:00+00:00,wind,4796.818995
2024-06-04 00:45:00+00:00,wind,4964.876548
2024-06-04 01:00:00+00:00,wind,5165.012071
2024-06-04 01:15:00+00:00,wind,5292.341278
2024-06-04 01:30:00+00:00,wind,5431.323975
2024-06-04 01:45:00+00:00,wind,5561.32945
2024-06-04 02:00:00+00:00,wind,5691.560063
2024-06-04 02:15:00+00:00,wind,5766.234689
2024-06-04 02:30:00+00:00,wind,5732.383466
2024-06-04 02:45:00+00:00,wind,5742.090036
2024-06-04 03:00:00+00:00,wind,5737.71112
2024-06-04 03:15:00+00:00,wind,5724.176839
2024-06-04 03:30:00+00:00,wind,5725.386698
2024-06-04 03:45:00+00:00,wind,5731.403313
2024-06-04 04:00:00+00:00,wind,5710.254919
2024-06-04 04:15:00+00:00,wind,5606.144998
2024-06-04 04:30:00+00:00,wind,5423.450083
2024-06-04 04:45:00+00:00,wind,5333.431833
2024-06-04 05:00:00+00:00,wind,5235.127752
2024-06-04 05:15:00+00:00,wind,5116.442965
2024-06-04 05:30:00+00:00,wind,4997.74569
2024-06-04 05:45:00+00:00,wind,4898.458784
2024-06-04 06:00:00+00:00,wind,4873.339798
2024-06-04 06:15:00+00:00,wind,4886.641245
2024-06-04 06:30:00+00:00,wind,4933.461454
2024-06-04 06:45:00+00:00,wind,4982.784312
2024-06-04 07:00:00+00:00,wind,4983.685142
2024-06-04 07:15:00+00:00,wind,4990.079831
2024-06-04 07:30:00+00:00,wind,5020.313967
2024-06-04 07:45:00+00:00,wind,4957.642094
2024-06-04 08:00:00+00:00,wind,4838.183689
2024-06-04 08:15:00+00:00,wind,4764.147449
2024-06-04 08:30:00+00:00,wind,4636.752622
2024-06-04 08:45:00+00:00,wind,4520.934035
2024-06-04 09:00:00+00:00,wind,4397.6347
2024-06-04 09:15:00+00:00,wind,4301.674616
2024-06-04 09:30:00+00:00,wind,4297.003251
2024-06-04 09:45:00+00:00,wind,4300.524626
2024-06-04 10:00:00+00:00,wind,4287.944931
2024-06-04 10:15:00+00:00,wind,4300.476298
2024-06-04 10:30:00+00:00,wind,4350.827183
2024-06-04 10:45:00+00:00,wind,4382.071593
2024-06-04 11:00:00+00:00,wind,4301.929108
2024-06-04 11:15:00+00:00,wind,4217.84141
2024-06-04 11:30:00+00:00,wind,4119.542182
2024-06-04 11:45:00+00:00,wind,4069.631614
2024-06-04 12:00:00+00:00,wind,4033.937409
2024-06-04 12:15:00+00:00,wind,3990.384374
2024-06-04 12:30:00+00:00,wind,3976.979117
2024-06-04 12:45:00+00:00,wind,3978.568045
2024-06-04 13:00:00+00:00,wind,4005.064206
2024-06-04 13:15:00+00:00,wind,4009.986261
2024-06-04 13:30:00+00:00,wind,4088.015492
2024-06-04 13:45:00+00:00,wind,4194.373672
2024-06-04 14:00:00+00:00,wind,4250.102251
2024-06-04 14:15:00+00:00,wind,4228.826877
2024-06-04 14:30:00+00:00,wind,4242.731313
2024-06-04 14:45:00+00:00,wind,4194.087009
2024-06-04 15:00:00+00:00,wind,4190.734719
2024-06-04 15:15:00+00:00,wind,4177.921411
2024-06-04 15:30:00+00:00,wind,4162.056425
2024-06-04 15:45:00+00:00,wind,4153.298301
2024-06-04 16:00:00+00:00,wind,4066.204231
2024-06-04 16:15:00+00:00,wind,4065.909802
2024-06-04 16:30:00+00:00,wind,4040.195388
2024-06-04 16:45:00+00:00,wind,4076.339359
2024-06-04 17:00:00+00:00,wind,4089.071894
2024-06-04 17:15:00+00:00,wind,3970.824106
2024-06-04 17:30:00+00:00,wind,3912.600269
2024-06-04 17:45:00+00:00,wind,3893.161798
2024-06-04 18:00:00+00:00,wind,3822.639239
2024-06-04 18:15:00+00:00,wind,3734.862075
2024-06-04 18:30:00+00:00,wind,3601.602911
2024-06-04 18:45:00+00:00,wind,3591.851084
2024-06-04 19:00:00+00:00,wind,3529.976029
2024-06-04 19:15:00+00:00,wind,3481.907265
2024-06-04 19:30:00+00:00,wind,3436.270532
2024-06-04 19:45:00+00:00,wind,3418.987116
2024-06-04 20:00:00+00:00,wind,3383.790148
2024-06-04 20:15:00+00:00,wind,3380.955379
2024-06-04 20:30:00+00:00,wind,3379.113812
2024-06-04 20:45:00+00:00,wind,3339.379936
2024-06-04 21:00:00+00:00,wind,3395.219202
2024-06-04 21:15:00+00:00,wind,3543.212363
2024-06-04 21:30:00+00:00,wind,3690.950477
2024-06-04 21:45:00+00:00,wind,3841.116585
2024-06-04 22:00:00+00:00,wind,3933.498898
2024-06-04 22:15:00+00:00,wind,3935.172333
2024-06-04 22:30:00+00:00,wind,4010.124475
2024-06-04 22:45:00+00:00,wind,4211.195116
2024-06-04 23:00:00+00:00,wind,4346.497551
2024-06-04 23:15:00+00:00,wind,4562.085563
2024-06-04 23:30:00+00:00,wind,4735.785149
2024-06-04 23:45:00+00:00,wind,4808.840491
2024-06-05 00:00:00+00:00,wind,4845.750746
2024-06-05 00:15:00+00:00,wind,4896.282443
2024-06-05 00:30:00+00:00,wind,4854.953762
2024-06-05 00:45:00+00:00,wind,4831.723974
2024-06-05 01:00:00+00:00,wind,4795.3105
2024-06-05 01:15:00+00:00,wind,4675.392062
2024-06-05 01:30:00+00:00,wind,4476.581323
2024-06-05 01:45:00+00:00,wind,4315.833464
2024-06-05 02:00:00+00:00,wind,4291.137141
2024-06-05 02:15:00+00:00,wind,4335.920693
2024-06-05 02:30:00+00:00,wind,4369.742746
2024-06-05 02:45:00+00:00,wind,4259.742043
2024-06-05 03:00:00+00:00,wind,4138.813545
2024-06-05 03:15:00+00:00,wind,3964.83578
2024-06-05 03:30:00+00:00,wind,3775.620771
2024-06-05 03:45:00+00:00,wind,3786.177269
2024-06-05 04:00:00+00:00,wind,3767.199307
2024-06-05 04:15:00+00:00,wind,3748.37419
2024-06-05 04:30:00+00:00,wind,3747.022588
2024-06-05 04:45:00+00:00,wind,3740.5929
2024-06-05 05:00:00+00:00,wind,3692.648672
2024-06-05 05:15:00+00:00,wind,3602.376318
2024-06-05 05:30:00+00:00,wind,3478.099912
2024-06-05 05:45:00+00:00,wind,3347.891522
2024-06-05 06:00:00+00:00,wind,3186.347872
2024-06-05 06:15:00+00:00,wind,3036.818082
2024-06-05 06:30:00+00:00,wind,2844.861917
2024-06-05 06:45:00+00:00,wind,2693.447511
2024-06-05 07:00:00+00:00,wind,2582.867931
2024-06-05 07:15:00+00:00,wind,2515.428612
2024-06-05 07:30:00+00:00,wind,2410.921686
2024-06-05 07:45:00+00:00,wind,2247.075528
2024-06-05 08:00:00+00:00,wind,2163.675793
2024-06-05 08:15:00+00:00,wind,2194.844035
2024-06-05 08:30:00+00:00,wind,2269.782865
2024-06-05 08:45:00+00:00,wind,2420.393984
2024-06-05 09:00:00+00:00,wind,2566.028953
2024-06-05 09:15:00+00:00,wind,2583.500962
2024-06-05 09:30:00+00:00,wind,2515.518347
2024-06-05 09:45:00+00:00,wind,2430.990944
2024-06-05 10:00:00+00:00,wind,2337.412403
2024-06-05 10:15:00+00:00,wind,2282.264722
2024-06-05 10:30:00+00:00,wind,2323.340142
2024-06-05 10:45:00+00:00,wind,2340.679782
2024-06-05 11:00:00+00:00,wind,2322.878865
2024-06-05 11:15:00+00:00,wind,2300.422955
2024-06-05 11:30:00+00:00,wind,2298.147994
2024-06-05 11:45:00+00:00,wind,2229.300053
2024-06-05 12:00:00+00:00,wind,2156.053738
2024-06-05 12:15:00+00:00,wind,2082.496739
2024-06-05 12:30:00+00:00,wind,2040.833037
2024-06-05 12:45:00+00:00,wind,2072.549142
2024-06-05 13:00:00+00:00,wind,2121.006408
2024-06-05 13:15:00+00:00,wind,2140.709888
2024-06-05 13:30:00+00:00,wind,2112.667891
2024-06-05 13:45:00+00:00,wind,2079.047232
2024-06-05 14:00:00+00:00,wind,2075.132005
2024-06-05 14:15:00+00:00,wind,2120.216458
2024-06-05 14:30:00+00:00,wind,2064.535332
2024-06-05 14:45:00+00:00,wind,2041.793237
2024-06-05 15:00:00+00:00,wind,2042.216049
2024-06-05 15:15:00+00:00,wind,2082.346824
2024-06-05 15:30:00+00:00,wind,2126.68918
2024-06-05 15:45:00+00:00,wind,2136.195961
2024-06-05 16:00:00+00:00,wind,2150.871824
2024-06-05 16:15:00+00:00,wind,2157.193936
2024-06-05 16:30:00+00:00,wind,2206.202431
2024-06-05 16:45:00+00:00,wind,2333.80664
2024-06-05 17:00:00+00:00,wind,2443.007374
2024-06-05 17:15:00+00:00,wind,2563.575985
2024-06-05 17:30:00+00:00,wind,2723.174088
2024-06-05 17:45:00+00:00,wind,2816.071181
2024-06-05 18:00:00+00:00,wind,2868.945389
2024-06-05 18:15:00+00:00,wind,2908.293669
2024-06-05 18:30:00+00:00,wind,2893.734243
2024-06-05 18:45:00+00:00,wind,2944.791515
2024-06-05 19:00:00+00:00,wind,2969.488573
2024-06-05 19:15:00+00:00,wind,2953.362355
2024-06-05 19:30:00+00:00,wind,2969.221162
2024-06-05 19:45:00+00:00,wind,2889.984464
2024-06-05 20:00:00+00:00,wind,2767.208445
2024-06-05 20:15:00+00:00,wind,2683.561898
2024-06-05 20:30:00+00:00,wind,2684.126131
2024-06-05 20:45:00+00:00,wind,2803.538596
2024-06-05 21:00:00+00:00,wind,2914.653233
2024-06-05 21:15:00+00:00,wind,3060.75809
2024-06-05 21:30:00+00:00,wind,3241.786003
2024-06-05 21:45:00+00:00,wind,3370.882226
2024-06-05 22:00:00+00:00,wind,3472.942003
2024-06-05 22:15:00+00:00,wind,3486.1537
2024-06-05 22:30:00+00:00,wind,3408.732208
2024-06-05 22:45:00+00:00,wind,3312.646742
2024-06-05 23:00:00+00:00,wind,3305.259193
2024-06-05 23:15:00+00:00,wind,3345.128494
2024-06-05 23:30:00+00:00,wind,3355.258247
2024-06-05 23:45:00+00:00,wind,3353.876618
2024-06-06 00:00:00+00:00,wind,3337.045622
2024-06-06 00:15:00+00:00,wind,3315.115714
2024-06-06 00:30:00+00:00,wind,3305.414352
2024-06-06 00:45:00+00:00,wind,3306.473082
2024-06-06 01:00:00+00:00,wind,3338.280064
2024-06-06 01:15:00+00:00,wind,3415.022323
2024-06-06 01:30:00+00:00,wind,3509.035559
2024-06-06 01:45:00+00:00,wind,3542.725395
2024-06-06 02:00:00+00:00,wind,3524.423905
2024-06-06 02:15:00+00:00,wind,3570.415369
2024-06-06 02:30:00+00:00,wind,3628.442359
2024-06-06 02:45:00+00:00,wind,3630.889234
2024-06-06 03:00:00+00:00,wind,3668.805452
2024-06-06 03:15:00+00:00,wind,3715.529174
2024-06-06 03:30:00+00:00,wind,3768.975621
2024-06-06 03:45:00+00:00,wind,3783.186016
2024-06-06 04:00:00+00:00,wind,3785.306965
2024-06-06 04:15:00+00:00,wind,3799.826828
2024-06-06 04:30:00+00:00,wind,3785.865034
2024-06-06 04:45:00+00:00,wind,3730.730598
2024-06-06 05:00:00+00:00,wind,3651.157041
2024-06-06 05:15:00+00:00,wind,3636.538745
2024-06-06 05:30:00+00:00,wind,3594.385154
2024-06-06 05:45:00+00:00,wind,3463.586714
2024-06-06 06:00:00+00:00,wind,3320.118261
2024-06-06 06:15:00+00:00,wind,3192.619776
2024-06-06 06:30:00+00:00,wind,3095.511739
2024-06-06 06:45:00+00:00,wind,3034.031805
2024-06-06 07:00:00+00:00,wind,2949.987298
2024-06-06 07:15:00+00:00,wind,2855.82564
2024-06-06 07:30:00+00:00,wind,2687.140529
2024-06-06 07:45:00+00:00,wind,2430.297109
2024-06-06 08:00:00+00:00,wind,2139.735315
2024-06-06 08:15:00+00:00,wind,1856.534282
2024-06-06 08:30:00+00:00,wind,1695.774618
2024-06-06 08:45:00+00:00,wind,1604.019887
2024-06-06 09:00:00+00:00,wind,1573.175155
2024-06-06 09:15:00+00:00,wind,1542.417188
2024-06-06 09:30:00+00:00,wind,1515.224893
2024-06-06 09:45:00+00:00,wind,1480.313422
2024-06-06 10:00:00+00:00,wind,1456.593979
2024-06-06 10:15:00+00:00,wind,1442.695108
2024-06-06 10:30:00+00:00,wind,1430.66632
2024-06-06 10:45:00+00:00,wind,1409.4611
2024-06-06 11:00:00+00:00,wind,1391.891411
2024-06-06 11:15:00+00:00,wind,1375.073688
2024-06-06 11:30:00+00:00,wind,1364.766002
2024-06-06 11:45:00+00:00,wind,1379.421427
2024-06-06 12:00:00+00:00,wind,1377.79052
2024-06-06 12:15:00+00:00,wind,1374.220888
2024-06-06 12:30:00+00:00,wind,1387.62424
2024-06-06 12:45:00+00:00,wind,1422.383182
2024-06-06 13:00:00+00:00,wind,1456.234418
2024-06-06 13:15:00+00:00,wind,1458.848333
2024-06-06 13:30:00+00:00,wind,1473.642002
2024-06-06 13:45:00+00:00,wind,1460.443877
2024-06-06 14:00:00+00:00,wind,1441.54356
2024-06-06 14:15:00+00:00,wind,1450.706027
2024-06-06 14:30:00+00:00,wind,1474.045549
2024-06-06 14:45:00+00:00,wind,1518.109425
2024-06-06 15:00:00+00:00,wind,1595.835694
2024-06-06 15:15:00+00:00,wind,1638.527506
2024-06-06 15:30:00+00:00,wind,1680.155123
2024-06-06 15:45:00+00:00,wind,1744.792892
2024-06-06 16:00:00+00:00,wind,1780.999214
2024-06-06 16:15:00+00:00,wind,1845.220055
2024-06-06 16:30:00+00:00,wind,1940.211415
2024-06-06 16:45:00+00:00,wind,2004.268771
2024-06-06 17:00:00+00:00,wind,2056.987765
2024-06-06 17:15:00+00:00,wind,2104.840005
2024-06-06 17:30:00+00:00,wind,2136.000797
2024-06-06 17:45:00+00:00,wind,2297.023937
2024-06-06 18:00:00+00:00,wind,2496.755011
2024-06-06 18:15:00+00:00,wind,2607.962402
2024-06-06 18:30:00+00:00,wind,2896.464086
2024-06-06 18:45:00+00:00,wind,3122.034125
2024-06-06 19:00:00+00:00,wind,3378.071174
2024-06-06 19:15:00+00:00,wind,3577.687111
2024-06-06 19:30:00+00:00,wind,3756.862621
2024-06-06 19:45:00+00:00,wind,3858.017956
2024-06-06 20:00:00+00:00,wind,3891.354174
