timestamp,houston_hub_price,hour_of_day,day_of_week,month,year,day_of_year
2020-01-01 00:00:00,11.27,0,3,1,2020,1
2020-01-01 01:00:00,9.73,1,3,1,2020,1
2020-01-01 02:00:00,9.58,2,3,1,2020,1
2020-01-01 03:00:00,9.65,3,3,1,2020,1
2020-01-01 04:00:00,10.18,4,3,1,2020,1
2020-01-01 05:00:00,10.69,5,3,1,2020,1
2020-01-01 06:00:00,13.05,6,3,1,2020,1
2020-01-01 07:00:00,14.31,7,3,1,2020,1
2020-01-01 08:00:00,14.23,8,3,1,2020,1
2020-01-01 09:00:00,14.63,9,3,1,2020,1
2020-01-01 10:00:00,14.11,10,3,1,2020,1
2020-01-01 11:00:00,13.4,11,3,1,2020,1
2020-01-01 12:00:00,12.26,12,3,1,2020,1
2020-01-01 13:00:00,11.91,13,3,1,2020,1
2020-01-01 14:00:00,11.24,14,3,1,2020,1
2020-01-01 15:00:00,10.19,15,3,1,2020,1
2020-01-01 16:00:00,11.92,16,3,1,2020,1
2020-01-01 17:00:00,15.71,17,3,1,2020,1
2020-01-01 18:00:00,16.4,18,3,1,2020,1
2020-01-01 19:00:00,15.14,19,3,1,2020,1
2020-01-01 20:00:00,14.52,20,3,1,2020,1
2020-01-01 21:00:00,13.25,21,3,1,2020,1
2020-01-01 22:00:00,13.09,22,3,1,2020,1
2020-01-01 23:00:00,14.7,23,3,1,2020,1
2020-01-02 00:00:00,9.7,0,4,1,2020,2
2020-01-02 01:00:00,5.7,1,4,1,2020,2
2020-01-02 02:00:00,5.5,2,4,1,2020,2
2020-01-02 03:00:00,5.98,3,4,1,2020,2
2020-01-02 04:00:00,8.21,4,4,1,2020,2
2020-01-02 05:00:00,10.33,5,4,1,2020,2
2020-01-02 06:00:00,12.5,6,4,1,2020,2
2020-01-02 07:00:00,15.71,7,4,1,2020,2
2020-01-02 08:00:00,17.95,8,4,1,2020,2
2020-01-02 09:00:00,16.74,9,4,1,2020,2
2020-01-02 10:00:00,17.38,10,4,1,2020,2
2020-01-02 11:00:00,15.79,11,4,1,2020,2
2020-01-02 12:00:00,15.8,12,4,1,2020,2
2020-01-02 13:00:00,15.76,13,4,1,2020,2
2020-01-02 14:00:00,16.62,14,4,1,2020,2
2020-01-02 15:00:00,15.64,15,4,1,2020,2
2020-01-02 16:00:00,17.14,16,4,1,2020,2
2020-01-02 17:00:00,25.64,17,4,1,2020,2
2020-01-02 18:00:00,27.97,18,4,1,2020,2
2020-01-02 19:00:00,19.95,19,4,1,2020,2
2020-01-02 20:00:00,18.16,20,4,1,2020,2
2020-01-02 21:00:00,17.47,21,4,1,2020,2
2020-01-02 22:00:00,17.77,22,4,1,2020,2
2020-01-02 23:00:00,18.45,23,4,1,2020,2
2020-01-03 00:00:00,14.2,0,5,1,2020,3
2020-01-03 01:00:00,12.95,1,5,1,2020,3
2020-01-03 02:00:00,12.38,2,5,1,2020,3
2020-01-03 03:00:00,12.3,3,5,1,2020,3
2020-01-03 04:00:00,12.64,4,5,1,2020,3
2020-01-03 05:00:00,12.53,5,5,1,2020,3
2020-01-03 06:00:00,21.1,6,5,1,2020,3
2020-01-03 07:00:00,19.27,7,5,1,2020,3
2020-01-03 08:00:00,19.22,8,5,1,2020,3
2020-01-03 09:00:00,17.98,9,5,1,2020,3
2020-01-03 10:00:00,15.28,10,5,1,2020,3
2020-01-03 11:00:00,14.26,11,5,1,2020,3
2020-01-03 12:00:00,14.17,12,5,1,2020,3
2020-01-03 13:00:00,13.9,13,5,1,2020,3
2020-01-03 14:00:00,13.8,14,5,1,2020,3
2020-01-03 15:00:00,13.85,15,5,1,2020,3
2020-01-03 16:00:00,14.33,16,5,1,2020,3
2020-01-03 17:00:00,21.5,17,5,1,2020,3
2020-01-03 18:00:00,20.04,18,5,1,2020,3
2020-01-03 19:00:00,21.23,19,5,1,2020,3
2020-01-03 20:00:00,21.48,20,5,1,2020,3
2020-01-03 21:00:00,21.17,21,5,1,2020,3
2020-01-03 22:00:00,17.6,22,5,1,2020,3
2020-01-03 23:00:00,17.73,23,5,1,2020,3
2020-01-04 00:00:00,18.86,0,6,1,2020,4
2020-01-04 01:00:00,17.95,1,6,1,2020,4
2020-01-04 02:00:00,16.89,2,6,1,2020,4
2020-01-04 03:00:00,15.44,3,6,1,2020,4
2020-01-04 04:00:00,15.27,4,6,1,2020,4
2020-01-04 05:00:00,16.06,5,6,1,2020,4
2020-01-04 06:00:00,16.31,6,6,1,2020,4
2020-01-04 07:00:00,19.0,7,6,1,2020,4
2020-01-04 08:00:00,26.37,8,6,1,2020,4
2020-01-04 09:00:00,28.05,9,6,1,2020,4
2020-01-04 10:00:00,21.29,10,6,1,2020,4
2020-01-04 11:00:00,18.79,11,6,1,2020,4
2020-01-04 12:00:00,17.78,12,6,1,2020,4
2020-01-04 13:00:00,15.78,13,6,1,2020,4
2020-01-04 14:00:00,16.23,14,6,1,2020,4
2020-01-04 15:00:00,14.58,15,6,1,2020,4
2020-01-04 16:00:00,14.72,16,6,1,2020,4
2020-01-04 17:00:00,17.28,17,6,1,2020,4
2020-01-04 18:00:00,16.89,18,6,1,2020,4
2020-01-04 19:00:00,15.72,19,6,1,2020,4
2020-01-04 20:00:00,15.18,20,6,1,2020,4
2020-01-04 21:00:00,13.42,21,6,1,2020,4
2020-01-04 22:00:00,15.53,22,6,1,2020,4
2020-01-04 23:00:00,13.6,23,6,1,2020,4
2020-01-05 00:00:00,9.59,0,0,1,2020,5
2020-01-05 01:00:00,8.02,1,0,1,2020,5
2020-01-05 02:00:00,8.54,2,0,1,2020,5
2020-01-05 03:00:00,10.71,3,0,1,2020,5
2020-01-05 04:00:00,10.34,4,0,1,2020,5
2020-01-05 05:00:00,11.94,5,0,1,2020,5
2020-01-05 06:00:00,12.85,6,0,1,2020,5
2020-01-05 07:00:00,14.18,7,0,1,2020,5
2020-01-05 08:00:00,15.77,8,0,1,2020,5
2020-01-05 09:00:00,15.15,9,0,1,2020,5
2020-01-05 10:00:00,15.06,10,0,1,2020,5
2020-01-05 11:00:00,14.91,11,0,1,2020,5
2020-01-05 12:00:00,15.49,12,0,1,2020,5
2020-01-05 13:00:00,16.03,13,0,1,2020,5
2020-01-05 14:00:00,16.09,14,0,1,2020,5
2020-01-05 15:00:00,15.41,15,0,1,2020,5
2020-01-05 16:00:00,16.53,16,0,1,2020,5
2020-01-05 17:00:00,22.05,17,0,1,2020,5
2020-01-05 18:00:00,27.9,18,0,1,2020,5
2020-01-05 19:00:00,19.83,19,0,1,2020,5
2020-01-05 20:00:00,18.88,20,0,1,2020,5
2020-01-05 21:00:00,16.33,21,0,1,2020,5
2020-01-05 22:00:00,16.13,22,0,1,2020,5
2020-01-05 23:00:00,16.14,23,0,1,2020,5
2020-01-06 00:00:00,14.34,0,1,1,2020,6
2020-01-06 01:00:00,14.84,1,1,1,2020,6
2020-01-06 02:00:00,14.84,2,1,1,2020,6
2020-01-06 03:00:00,14.69,3,1,1,2020,6
2020-01-06 04:00:00,16.12,4,1,1,2020,6
2020-01-06 05:00:00,18.46,5,1,1,2020,6
2020-01-06 06:00:00,36.13,6,1,1,2020,6
2020-01-06 07:00:00,31.45,7,1,1,2020,6
2020-01-06 08:00:00,21.82,8,1,1,2020,6
2020-01-06 09:00:00,19.59,9,1,1,2020,6
2020-01-06 10:00:00,17.76,10,1,1,2020,6
2020-01-06 11:00:00,17.27,11,1,1,2020,6
2020-01-06 12:00:00,16.54,12,1,1,2020,6
2020-01-06 13:00:00,15.1,13,1,1,2020,6
2020-01-06 14:00:00,13.28,14,1,1,2020,6
2020-01-06 15:00:00,12.79,15,1,1,2020,6
2020-01-06 16:00:00,13.38,16,1,1,2020,6
2020-01-06 17:00:00,16.9,17,1,1,2020,6
2020-01-06 18:00:00,18.35,18,1,1,2020,6
2020-01-06 19:00:00,19.17,19,1,1,2020,6
2020-01-06 20:00:00,19.87,20,1,1,2020,6
2020-01-06 21:00:00,20.66,21,1,1,2020,6
2020-01-06 22:00:00,17.76,22,1,1,2020,6
2020-01-06 23:00:00,16.77,23,1,1,2020,6
2020-01-07 00:00:00,15.88,0,2,1,2020,7
2020-01-07 01:00:00,15.46,1,2,1,2020,7
2020-01-07 02:00:00,14.56,2,2,1,2020,7
2020-01-07 03:00:00,14.94,3,2,1,2020,7
2020-01-07 04:00:00,15.71,4,2,1,2020,7
2020-01-07 05:00:00,18.76,5,2,1,2020,7
2020-01-07 06:00:00,31.74,6,2,1,2020,7
2020-01-07 07:00:00,26.39,7,2,1,2020,7
2020-01-07 08:00:00,20.95,8,2,1,2020,7
2020-01-07 09:00:00,19.59,9,2,1,2020,7
2020-01-07 10:00:00,17.73,10,2,1,2020,7
2020-01-07 11:00:00,16.3,11,2,1,2020,7
2020-01-07 12:00:00,15.78,12,2,1,2020,7
2020-01-07 13:00:00,15.08,13,2,1,2020,7
2020-01-07 14:00:00,14.37,14,2,1,2020,7
2020-01-07 15:00:00,13.79,15,2,1,2020,7
2020-01-07 16:00:00,15.87,16,2,1,2020,7
2020-01-07 17:00:00,19.94,17,2,1,2020,7
2020-01-07 18:00:00,19.53,18,2,1,2020,7
2020-01-07 19:00:00,18.27,19,2,1,2020,7
2020-01-07 20:00:00,16.1,20,2,1,2020,7
2020-01-07 21:00:00,15.51,21,2,1,2020,7
2020-01-07 22:00:00,14.71,22,2,1,2020,7
2020-01-07 23:00:00,15.99,23,2,1,2020,7
2020-01-08 00:00:00,13.57,0,3,1,2020,8
2020-01-08 01:00:00,13.81,1,3,1,2020,8
2020-01-08 02:00:00,13.77,2,3,1,2020,8
2020-01-08 03:00:00,12.94,3,3,1,2020,8
2020-01-08 04:00:00,13.29,4,3,1,2020,8
2020-01-08 05:00:00,15.14,5,3,1,2020,8
2020-01-08 06:00:00,27.26,6,3,1,2020,8
2020-01-08 07:00:00,25.01,7,3,1,2020,8
2020-01-08 08:00:00,18.73,8,3,1,2020,8
2020-01-08 09:00:00,18.03,9,3,1,2020,8
2020-01-08 10:00:00,16.7,10,3,1,2020,8
2020-01-08 11:00:00,15.41,11,3,1,2020,8
2020-01-08 12:00:00,13.93,12,3,1,2020,8
2020-01-08 13:00:00,14.16,13,3,1,2020,8
2020-01-08 14:00:00,13.68,14,3,1,2020,8
2020-01-08 15:00:00,13.77,15,3,1,2020,8
2020-01-08 16:00:00,14.22,16,3,1,2020,8
2020-01-08 17:00:00,18.93,17,3,1,2020,8
2020-01-08 18:00:00,18.52,18,3,1,2020,8
2020-01-08 19:00:00,17.22,19,3,1,2020,8
2020-01-08 20:00:00,16.77,20,3,1,2020,8
2020-01-08 21:00:00,15.92,21,3,1,2020,8
2020-01-08 22:00:00,11.23,22,3,1,2020,8
2020-01-08 23:00:00,10.23,23,3,1,2020,8
2020-01-09 00:00:00,9.29,0,4,1,2020,9
2020-01-09 01:00:00,9.1,1,4,1,2020,9
2020-01-09 02:00:00,8.9,2,4,1,2020,9
2020-01-09 03:00:00,9.6,3,4,1,2020,9
2020-01-09 04:00:00,10.85,4,4,1,2020,9
2020-01-09 05:00:00,12.63,5,4,1,2020,9
2020-01-09 06:00:00,19.53,6,4,1,2020,9
2020-01-09 07:00:00,19.1,7,4,1,2020,9
2020-01-09 08:00:00,18.94,8,4,1,2020,9
2020-01-09 09:00:00,18.51,9,4,1,2020,9
2020-01-09 10:00:00,16.83,10,4,1,2020,9
2020-01-09 11:00:00,17.97,11,4,1,2020,9
2020-01-09 12:00:00,17.64,12,4,1,2020,9
2020-01-09 13:00:00,17.99,13,4,1,2020,9
2020-01-09 14:00:00,18.34,14,4,1,2020,9
2020-01-09 15:00:00,19.24,15,4,1,2020,9
2020-01-09 16:00:00,20.77,16,4,1,2020,9
2020-01-09 17:00:00,28.39,17,4,1,2020,9
2020-01-09 18:00:00,23.57,18,4,1,2020,9
2020-01-09 19:00:00,19.95,19,4,1,2020,9
2020-01-09 20:00:00,17.26,20,4,1,2020,9
2020-01-09 21:00:00,14.92,21,4,1,2020,9
2020-01-09 22:00:00,13.14,22,4,1,2020,9
2020-01-09 23:00:00,13.16,23,4,1,2020,9
2020-01-10 00:00:00,10.59,0,5,1,2020,10
2020-01-10 01:00:00,9.02,1,5,1,2020,10
2020-01-10 02:00:00,10.83,2,5,1,2020,10
2020-01-10 03:00:00,12.53,3,5,1,2020,10
2020-01-10 04:00:00,14.54,4,5,1,2020,10
2020-01-10 05:00:00,15.83,5,5,1,2020,10
2020-01-10 06:00:00,23.42,6,5,1,2020,10
2020-01-10 07:00:00,21.34,7,5,1,2020,10
2020-01-10 08:00:00,21.47,8,5,1,2020,10
2020-01-10 09:00:00,25.27,9,5,1,2020,10
2020-01-10 10:00:00,23.76,10,5,1,2020,10
2020-01-10 11:00:00,20.65,11,5,1,2020,10
2020-01-10 12:00:00,20.61,12,5,1,2020,10
2020-01-10 13:00:00,19.2,13,5,1,2020,10
2020-01-10 14:00:00,18.32,14,5,1,2020,10
2020-01-10 15:00:00,18.23,15,5,1,2020,10
2020-01-10 16:00:00,18.44,16,5,1,2020,10
2020-01-10 17:00:00,22.92,17,5,1,2020,10
2020-01-10 18:00:00,22.38,18,5,1,2020,10
2020-01-10 19:00:00,18.24,19,5,1,2020,10
2020-01-10 20:00:00,15.64,20,5,1,2020,10
2020-01-10 21:00:00,15.44,21,5,1,2020,10
2020-01-10 22:00:00,13.59,22,5,1,2020,10
2020-01-10 23:00:00,11.89,23,5,1,2020,10
2020-01-11 00:00:00,11.46,0,6,1,2020,11
2020-01-11 01:00:00,9.06,1,6,1,2020,11
2020-01-11 02:00:00,8.81,2,6,1,2020,11
2020-01-11 03:00:00,8.48,3,6,1,2020,11
2020-01-11 04:00:00,12.55,4,6,1,2020,11
2020-01-11 05:00:00,20.68,5,6,1,2020,11
2020-01-11 06:00:00,16.0,6,6,1,2020,11
2020-01-11 07:00:00,14.29,7,6,1,2020,11
2020-01-11 08:00:00,19.75,8,6,1,2020,11
2020-01-11 09:00:00,17.99,9,6,1,2020,11
2020-01-11 10:00:00,20.21,10,6,1,2020,11
2020-01-11 11:00:00,20.14,11,6,1,2020,11
2020-01-11 12:00:00,16.54,12,6,1,2020,11
2020-01-11 13:00:00,15.09,13,6,1,2020,11
2020-01-11 14:00:00,14.67,14,6,1,2020,11
2020-01-11 15:00:00,14.92,15,6,1,2020,11
2020-01-11 16:00:00,16.32,16,6,1,2020,11
2020-01-11 17:00:00,30.77,17,6,1,2020,11
2020-01-11 18:00:00,29.74,18,6,1,2020,11
2020-01-11 19:00:00,21.07,19,6,1,2020,11
2020-01-11 20:00:00,18.44,20,6,1,2020,11
2020-01-11 21:00:00,15.22,21,6,1,2020,11
2020-01-11 22:00:00,14.54,22,6,1,2020,11
2020-01-11 23:00:00,13.54,23,6,1,2020,11
2020-01-12 00:00:00,12.61,0,0,1,2020,12
2020-01-12 01:00:00,12.46,1,0,1,2020,12
2020-01-12 02:00:00,12.19,2,0,1,2020,12
2020-01-12 03:00:00,12.72,3,0,1,2020,12
2020-01-12 04:00:00,12.85,4,0,1,2020,12
2020-01-12 05:00:00,16.33,5,0,1,2020,12
2020-01-12 06:00:00,15.9,6,0,1,2020,12
2020-01-12 07:00:00,17.61,7,0,1,2020,12
2020-01-12 08:00:00,17.0,8,0,1,2020,12
2020-01-12 09:00:00,16.89,9,0,1,2020,12
2020-01-12 10:00:00,15.48,10,0,1,2020,12
2020-01-12 11:00:00,12.9,11,0,1,2020,12
2020-01-12 12:00:00,12.95,12,0,1,2020,12
2020-01-12 13:00:00,13.74,13,0,1,2020,12
2020-01-12 14:00:00,13.87,14,0,1,2020,12
2020-01-12 15:00:00,13.37,15,0,1,2020,12
2020-01-12 16:00:00,15.21,16,0,1,2020,12
2020-01-12 17:00:00,26.52,17,0,1,2020,12
2020-01-12 18:00:00,29.64,18,0,1,2020,12
2020-01-12 19:00:00,23.84,19,0,1,2020,12
2020-01-12 20:00:00,18.96,20,0,1,2020,12
2020-01-12 21:00:00,17.64,21,0,1,2020,12
2020-01-12 22:00:00,16.34,22,0,1,2020,12
2020-01-12 23:00:00,15.7,23,0,1,2020,12
2020-01-13 00:00:00,14.21,0,1,1,2020,13
2020-01-13 01:00:00,13.2,1,1,1,2020,13
2020-01-13 02:00:00,12.42,2,1,1,2020,13
2020-01-13 03:00:00,12.01,3,1,1,2020,13
2020-01-13 04:00:00,12.3,4,1,1,2020,13
2020-01-13 05:00:00,13.73,5,1,1,2020,13
2020-01-13 06:00:00,25.28,6,1,1,2020,13
2020-01-13 07:00:00,21.02,7,1,1,2020,13
2020-01-13 08:00:00,18.02,8,1,1,2020,13
2020-01-13 09:00:00,18.07,9,1,1,2020,13
2020-01-13 10:00:00,17.47,10,1,1,2020,13
2020-01-13 11:00:00,16.49,11,1,1,2020,13
2020-01-13 12:00:00,15.31,12,1,1,2020,13
2020-01-13 13:00:00,14.92,13,1,1,2020,13
2020-01-13 14:00:00,14.76,14,1,1,2020,13
2020-01-13 15:00:00,14.27,15,1,1,2020,13
2020-01-13 16:00:00,15.31,16,1,1,2020,13
2020-01-13 17:00:00,19.77,17,1,1,2020,13
2020-01-13 18:00:00,21.39,18,1,1,2020,13
2020-01-13 19:00:00,17.93,19,1,1,2020,13
2020-01-13 20:00:00,17.89,20,1,1,2020,13
2020-01-13 21:00:00,17.36,21,1,1,2020,13
2020-01-13 22:00:00,15.29,22,1,1,2020,13
2020-01-13 23:00:00,14.9,23,1,1,2020,13
2020-01-14 00:00:00,12.1,0,2,1,2020,14
2020-01-14 01:00:00,11.67,1,2,1,2020,14
2020-01-14 02:00:00,12.0,2,2,1,2020,14
2020-01-14 03:00:00,12.14,3,2,1,2020,14
2020-01-14 04:00:00,13.04,4,2,1,2020,14
2020-01-14 05:00:00,15.08,5,2,1,2020,14
2020-01-14 06:00:00,21.94,6,2,1,2020,14
2020-01-14 07:00:00,21.06,7,2,1,2020,14
2020-01-14 08:00:00,19.04,8,2,1,2020,14
2020-01-14 09:00:00,21.85,9,2,1,2020,14
2020-01-14 10:00:00,21.77,10,2,1,2020,14
2020-01-14 11:00:00,21.5,11,2,1,2020,14
2020-01-14 12:00:00,19.63,12,2,1,2020,14
2020-01-14 13:00:00,19.95,13,2,1,2020,14
2020-01-14 14:00:00,18.21,14,2,1,2020,14
2020-01-14 15:00:00,17.3,15,2,1,2020,14
2020-01-14 16:00:00,17.71,16,2,1,2020,14
2020-01-14 17:00:00,22.77,17,2,1,2020,14
2020-01-14 18:00:00,19.36,18,2,1,2020,14
2020-01-14 19:00:00,16.77,19,2,1,2020,14
2020-01-14 20:00:00,15.76,20,2,1,2020,14
2020-01-14 21:00:00,15.08,21,2,1,2020,14
2020-01-14 22:00:00,14.27,22,2,1,2020,14
2020-01-14 23:00:00,10.43,23,2,1,2020,14
2020-01-15 00:00:00,7.6,0,3,1,2020,15
2020-01-15 01:00:00,7.5,1,3,1,2020,15
2020-01-15 02:00:00,7.09,2,3,1,2020,15
2020-01-15 03:00:00,8.2,3,3,1,2020,15
2020-01-15 04:00:00,11.47,4,3,1,2020,15
2020-01-15 05:00:00,14.35,5,3,1,2020,15
2020-01-15 06:00:00,16.75,6,3,1,2020,15
2020-01-15 07:00:00,16.73,7,3,1,2020,15
2020-01-15 08:00:00,16.48,8,3,1,2020,15
2020-01-15 09:00:00,18.11,9,3,1,2020,15
2020-01-15 10:00:00,20.2,10,3,1,2020,15
2020-01-15 11:00:00,21.71,11,3,1,2020,15
2020-01-15 12:00:00,20.79,12,3,1,2020,15
2020-01-15 13:00:00,20.5,13,3,1,2020,15
2020-01-15 14:00:00,21.74,14,3,1,2020,15
2020-01-15 15:00:00,20.98,15,3,1,2020,15
2020-01-15 16:00:00,23.4,16,3,1,2020,15
2020-01-15 17:00:00,29.61,17,3,1,2020,15
2020-01-15 18:00:00,23.59,18,3,1,2020,15
2020-01-15 19:00:00,17.5,19,3,1,2020,15
2020-01-15 20:00:00,17.0,20,3,1,2020,15
2020-01-15 21:00:00,15.66,21,3,1,2020,15
2020-01-15 22:00:00,14.42,22,3,1,2020,15
2020-01-15 23:00:00,13.51,23,3,1,2020,15
2020-01-16 00:00:00,11.26,0,4,1,2020,16
2020-01-16 01:00:00,9.41,1,4,1,2020,16
2020-01-16 02:00:00,8.55,2,4,1,2020,16
2020-01-16 03:00:00,9.39,3,4,1,2020,16
2020-01-16 04:00:00,10.13,4,4,1,2020,16
2020-01-16 05:00:00,14.88,5,4,1,2020,16
2020-01-16 06:00:00,16.72,6,4,1,2020,16
2020-01-16 07:00:00,17.7,7,4,1,2020,16
2020-01-16 08:00:00,16.85,8,4,1,2020,16
2020-01-16 09:00:00,17.62,9,4,1,2020,16
2020-01-16 10:00:00,17.29,10,4,1,2020,16
2020-01-16 11:00:00,18.13,11,4,1,2020,16
2020-01-16 12:00:00,17.15,12,4,1,2020,16
2020-01-16 13:00:00,17.13,13,4,1,2020,16
2020-01-16 14:00:00,17.65,14,4,1,2020,16
2020-01-16 15:00:00,17.62,15,4,1,2020,16
2020-01-16 16:00:00,18.3,16,4,1,2020,16
2020-01-16 17:00:00,29.83,17,4,1,2020,16
2020-01-16 18:00:00,25.77,18,4,1,2020,16
2020-01-16 19:00:00,21.29,19,4,1,2020,16
2020-01-16 20:00:00,20.42,20,4,1,2020,16
2020-01-16 21:00:00,19.27,21,4,1,2020,16
2020-01-16 22:00:00,16.74,22,4,1,2020,16
2020-01-16 23:00:00,15.33,23,4,1,2020,16
2020-01-17 00:00:00,16.92,0,5,1,2020,17
2020-01-17 01:00:00,15.74,1,5,1,2020,17
2020-01-17 02:00:00,14.9,2,5,1,2020,17
2020-01-17 03:00:00,15.05,3,5,1,2020,17
2020-01-17 04:00:00,17.59,4,5,1,2020,17
2020-01-17 05:00:00,19.56,5,5,1,2020,17
2020-01-17 06:00:00,30.18,6,5,1,2020,17
2020-01-17 07:00:00,26.74,7,5,1,2020,17
2020-01-17 08:00:00,21.79,8,5,1,2020,17
2020-01-17 09:00:00,20.98,9,5,1,2020,17
2020-01-17 10:00:00,20.48,10,5,1,2020,17
2020-01-17 11:00:00,18.29,11,5,1,2020,17
2020-01-17 12:00:00,16.18,12,5,1,2020,17
2020-01-17 13:00:00,17.37,13,5,1,2020,17
2020-01-17 14:00:00,15.98,14,5,1,2020,17
2020-01-17 15:00:00,15.35,15,5,1,2020,17
2020-01-17 16:00:00,14.91,16,5,1,2020,17
2020-01-17 17:00:00,16.47,17,5,1,2020,17
2020-01-17 18:00:00,15.35,18,5,1,2020,17
2020-01-17 19:00:00,15.29,19,5,1,2020,17
2020-01-17 20:00:00,15.69,20,5,1,2020,17
2020-01-17 21:00:00,15.17,21,5,1,2020,17
2020-01-17 22:00:00,15.5,22,5,1,2020,17
2020-01-17 23:00:00,14.68,23,5,1,2020,17
2020-01-18 00:00:00,12.61,0,6,1,2020,18
2020-01-18 01:00:00,11.78,1,6,1,2020,18
2020-01-18 02:00:00,11.92,2,6,1,2020,18
2020-01-18 03:00:00,13.27,3,6,1,2020,18
2020-01-18 04:00:00,9.77,4,6,1,2020,18
2020-01-18 05:00:00,10.94,5,6,1,2020,18
2020-01-18 06:00:00,12.92,6,6,1,2020,18
2020-01-18 07:00:00,13.12,7,6,1,2020,18
2020-01-18 08:00:00,14.79,8,6,1,2020,18
2020-01-18 09:00:00,16.84,9,6,1,2020,18
2020-01-18 10:00:00,16.32,10,6,1,2020,18
2020-01-18 11:00:00,17.07,11,6,1,2020,18
2020-01-18 12:00:00,17.01,12,6,1,2020,18
2020-01-18 13:00:00,14.86,13,6,1,2020,18
2020-01-18 14:00:00,15.78,14,6,1,2020,18
2020-01-18 15:00:00,15.07,15,6,1,2020,18
2020-01-18 16:00:00,15.08,16,6,1,2020,18
2020-01-18 17:00:00,22.45,17,6,1,2020,18
2020-01-18 18:00:00,23.52,18,6,1,2020,18
2020-01-18 19:00:00,19.16,19,6,1,2020,18
2020-01-18 20:00:00,16.9,20,6,1,2020,18
2020-01-18 21:00:00,16.04,21,6,1,2020,18
2020-01-18 22:00:00,15.22,22,6,1,2020,18
2020-01-18 23:00:00,14.64,23,6,1,2020,18
2020-01-19 00:00:00,14.76,0,0,1,2020,19
2020-01-19 01:00:00,13.67,1,0,1,2020,19
2020-01-19 02:00:00,14.63,2,0,1,2020,19
2020-01-19 03:00:00,15.22,3,0,1,2020,19
2020-01-19 04:00:00,15.6,4,0,1,2020,19
2020-01-19 05:00:00,16.7,5,0,1,2020,19
2020-01-19 06:00:00,18.3,6,0,1,2020,19
2020-01-19 07:00:00,21.39,7,0,1,2020,19
2020-01-19 08:00:00,26.45,8,0,1,2020,19
2020-01-19 09:00:00,23.28,9,0,1,2020,19
2020-01-19 10:00:00,18.56,10,0,1,2020,19
2020-01-19 11:00:00,16.02,11,0,1,2020,19
2020-01-19 12:00:00,15.07,12,0,1,2020,19
2020-01-19 13:00:00,13.83,13,0,1,2020,19
2020-01-19 14:00:00,14.11,14,0,1,2020,19
2020-01-19 15:00:00,13.96,15,0,1,2020,19
2020-01-19 16:00:00,15.31,16,0,1,2020,19
2020-01-19 17:00:00,22.88,17,0,1,2020,19
2020-01-19 18:00:00,35.64,18,0,1,2020,19
2020-01-19 19:00:00,27.9,19,0,1,2020,19
2020-01-19 20:00:00,24.14,20,0,1,2020,19
2020-01-19 21:00:00,20.35,21,0,1,2020,19
2020-01-19 22:00:00,18.29,22,0,1,2020,19
2020-01-19 23:00:00,16.84,23,0,1,2020,19
2020-01-20 00:00:00,14.95,0,1,1,2020,20
2020-01-20 01:00:00,14.17,1,1,1,2020,20
2020-01-20 02:00:00,14.28,2,1,1,2020,20
2020-01-20 03:00:00,14.56,3,1,1,2020,20
2020-01-20 04:00:00,14.85,4,1,1,2020,20
2020-01-20 05:00:00,19.61,5,1,1,2020,20
2020-01-20 06:00:00,36.16,6,1,1,2020,20
2020-01-20 07:00:00,35.23,7,1,1,2020,20
2020-01-20 08:00:00,29.02,8,1,1,2020,20
2020-01-20 09:00:00,24.74,9,1,1,2020,20
2020-01-20 10:00:00,19.73,10,1,1,2020,20
2020-01-20 11:00:00,17.27,11,1,1,2020,20
2020-01-20 12:00:00,16.12,12,1,1,2020,20
2020-01-20 13:00:00,15.1,13,1,1,2020,20
2020-01-20 14:00:00,14.27,14,1,1,2020,20
2020-01-20 15:00:00,14.4,15,1,1,2020,20
2020-01-20 16:00:00,15.37,16,1,1,2020,20
2020-01-20 17:00:00,23.02,17,1,1,2020,20
2020-01-20 18:00:00,32.38,18,1,1,2020,20
2020-01-20 19:00:00,23.79,19,1,1,2020,20
2020-01-20 20:00:00,20.51,20,1,1,2020,20
2020-01-20 21:00:00,17.21,21,1,1,2020,20
2020-01-20 22:00:00,16.41,22,1,1,2020,20
2020-01-20 23:00:00,15.41,23,1,1,2020,20
2020-01-21 00:00:00,13.0,0,2,1,2020,21
2020-01-21 01:00:00,13.07,1,2,1,2020,21
2020-01-21 02:00:00,13.13,2,2,1,2020,21
2020-01-21 03:00:00,13.5,3,2,1,2020,21
2020-01-21 04:00:00,14.99,4,2,1,2020,21
2020-01-21 05:00:00,18.04,5,2,1,2020,21
2020-01-21 06:00:00,41.67,6,2,1,2020,21
2020-01-21 07:00:00,30.46,7,2,1,2020,21
2020-01-21 08:00:00,19.65,8,2,1,2020,21
2020-01-21 09:00:00,17.43,9,2,1,2020,21
2020-01-21 10:00:00,18.09,10,2,1,2020,21
2020-01-21 11:00:00,14.96,11,2,1,2020,21
2020-01-21 12:00:00,14.59,12,2,1,2020,21
2020-01-21 13:00:00,15.28,13,2,1,2020,21
2020-01-21 14:00:00,14.62,14,2,1,2020,21
2020-01-21 15:00:00,14.81,15,2,1,2020,21
2020-01-21 16:00:00,16.68,16,2,1,2020,21
2020-01-21 17:00:00,15.75,17,2,1,2020,21
