date,hour,day_of_week,month,avg_load_mw,data_points
2020-11-11,12,3,11,5758.2100666666665,12
2020-11-11,13,3,11,5778.443991666667,12
2020-11-11,14,3,11,5788.112391666667,12
2020-11-11,15,3,11,5821.113733333333,12
2020-11-11,16,3,11,5892.145558333333,12
2020-11-11,17,3,11,6002.673058333334,12
2020-11-11,18,3,11,5849.260066666667,12
2020-11-11,19,3,11,5654.099875,12
2020-11-11,20,3,11,5464.341866666667,12
2020-11-11,21,3,11,5248.7675333333345,12
2020-11-11,22,3,11,4980.800683333334,12
2020-11-11,23,3,11,4709.443958333332,12
2020-11-12,0,4,11,4466.930158333334,12
2020-11-12,1,4,11,4290.151625,12
2020-11-12,2,4,11,4172.280366666667,12
2020-11-12,3,4,11,4124.056575,12
2020-11-12,4,4,11,4118.490408333334,12
2020-11-12,5,4,11,4261.209958333334,12
2020-11-12,6,4,11,4645.983741666667,12
2020-11-12,7,4,11,5056.672416666667,12
2020-11-12,8,4,11,5321.184083333333,12
2020-11-12,9,4,11,5471.130241666667,12
2020-11-12,10,4,11,5515.976683333333,12
2020-11-12,11,4,11,5557.396675,12
2020-11-12,12,4,11,5586.3387416666665,12
2020-11-12,13,4,11,5580.683000000001,12
2020-11-12,14,4,11,5585.468441666667,12
2020-11-12,15,4,11,5593.063783333334,12
2020-11-12,16,4,11,5699.788008333333,12
2020-11-12,17,4,11,5796.407108333334,12
2020-11-12,18,4,11,5664.333808333333,12
2020-11-12,19,4,11,5477.079883333333,12
2020-11-12,20,4,11,5269.363741666667,12
2020-11-12,21,4,11,5046.134650000001,12
2020-11-12,22,4,11,4776.537574999999,12
2020-11-12,23,4,11,4487.2203,12
2020-11-13,0,5,11,4213.036466666667,12
2020-11-13,1,5,11,4041.4660333333336,12
2020-11-13,2,5,11,3928.2087166666674,12
2020-11-13,3,5,11,3878.9480916666666,12
2020-11-13,4,5,11,3892.7235416666667,12
2020-11-13,5,5,11,4044.3239611111107,12
2020-11-13,6,5,11,4399.737616666666,12
2020-11-13,7,5,11,4795.370841666668,12
2020-11-13,8,5,11,5180.8452916666665,12
2020-11-13,9,5,11,5401.2921,12
2020-11-13,10,5,11,5520.771291666667,12
2020-11-13,11,5,11,5599.636283333333,12
2020-11-13,12,5,11,5621.947775,12
2020-11-13,13,5,11,5636.3856000000005,12
2020-11-13,14,5,11,5591.79765,12
2020-11-13,15,5,11,5557.951225,12
2020-11-13,16,5,11,5589.118941666667,12
2020-11-13,17,5,11,5728.313758333334,12
2020-11-13,18,5,11,5623.2668250000015,12
2020-11-13,19,5,11,5447.5269,12
2020-11-13,20,5,11,5257.983966666667,12
2020-11-13,21,5,11,5082.27945,12
2020-11-13,22,5,11,4824.0426916666665,12
2020-11-13,23,5,11,4555.301741666667,12
2020-11-14,0,6,11,4331.586591666667,12
2020-11-14,1,6,11,4155.323375,12
2020-11-14,2,6,11,4035.207366666667,12
2020-11-14,3,6,11,3962.4019583333334,12
2020-11-14,4,6,11,3934.6667833333327,12
2020-11-14,5,6,11,3977.292058333333,12
2020-11-14,6,6,11,4110.527391666667,12
2020-11-14,7,6,11,4249.942916666666,12
2020-11-14,8,6,11,4427.423575,12
2020-11-14,9,6,11,4564.50435,12
2020-11-14,10,6,11,4688.807533333333,12
2020-11-14,11,6,11,4768.752083333334,12
2020-11-14,12,6,11,4796.745383333334,12
2020-11-14,13,6,11,4792.989166666666,12
2020-11-14,14,6,11,4800.851316666666,12
2020-11-14,15,6,11,4819.805683333333,12
2020-11-14,16,6,11,4915.667166666667,12
2020-11-14,17,6,11,5113.835075,12
2020-11-14,18,6,11,5146.735841666666,12
2020-11-14,19,6,11,5105.313241666668,12
2020-11-14,20,6,11,5004.796758333333,12
2020-11-14,21,6,11,4893.427058333334,12
2020-11-14,22,6,11,4701.495183333333,12
2020-11-14,23,6,11,4505.134950000001,12
2020-11-15,0,0,11,4306.725033333333,12
2020-11-15,1,0,11,4125.035329166667,12
2020-11-15,2,0,11,4006.067108333333,12
2020-11-15,3,0,11,3926.205058333333,12
2020-11-15,4,0,11,3894.8868333333335,12
2020-11-15,5,0,11,3930.4777833333333,12
2020-11-15,6,0,11,4017.5772,12
2020-11-15,7,0,11,4119.012350000001,12
2020-11-15,8,0,11,4293.176075,12
2020-11-15,9,0,11,4435.811266666667,12
2020-11-15,10,0,11,4545.219666666667,12
2020-11-15,11,0,11,4696.414836111112,12
2020-11-15,12,0,11,4808.973924999999,12
2020-11-15,13,0,11,4871.241091666667,12
2020-11-15,14,0,11,4915.59975,12
2020-11-15,15,0,11,4956.823405555556,12
2020-11-15,16,0,11,5067.604916666667,12
2020-11-15,17,0,11,5179.4724875,12
2020-11-15,18,0,11,5205.340491666667,12
2020-11-15,19,0,11,5116.78755,12
2020-11-15,20,0,11,5015.354316666668,12
2020-11-15,21,0,11,4865.602033333333,12
2020-11-15,22,0,11,4656.240541666667,12
2020-11-15,23,0,11,4400.7339249999995,12
2020-11-16,0,1,11,4167.6318833333335,12
2020-11-16,1,1,11,4008.7280916666664,12
2020-11-16,2,1,11,3906.288391666667,12
2020-11-16,3,1,11,3852.8433916666672,12
2020-11-16,4,1,11,3876.567175,12
2020-11-16,5,1,11,4051.259783333333,12
2020-11-16,6,1,11,4416.735558333333,12
2020-11-16,7,1,11,4802.4643750000005,12
2020-11-16,8,1,11,5138.976612500001,12
2020-11-16,9,1,11,5314.2248666666665,12
2020-11-16,10,1,11,5373.93265,12
2020-11-16,11,1,11,5427.174491666667,12
2020-11-16,12,1,11,5466.282166666667,12
2020-11-16,13,1,11,5464.999200000001,12
2020-11-16,14,1,11,5466.956441666666,12
2020-11-16,15,1,11,5497.866916666667,12
2020-11-16,16,1,11,5600.632869444445,12
2020-11-16,17,1,11,5781.928291666666,12
2020-11-16,18,1,11,5670.187008333333,12
2020-11-16,19,1,11,5528.379250000001,12
2020-11-16,20,1,11,5320.542624999999,12
2020-11-16,21,1,11,5136.711850000001,12
2020-11-16,22,1,11,4848.705808333333,12
2020-11-16,23,1,11,4544.340958333333,12
2020-11-17,0,2,11,4282.0671,12
2020-11-17,1,2,11,4103.468,12
2020-11-17,2,2,11,3997.777833333333,12
2020-11-17,3,2,11,3944.919775,12
2020-11-17,4,2,11,3961.7166416666673,12
2020-11-17,5,2,11,4143.3871,12
2020-11-17,6,2,11,4520.8504555555555,12
2020-11-17,7,2,11,4910.400374999999,12
2020-11-17,8,2,11,5255.957058333334,12
2020-11-17,9,2,11,5462.248033333334,12
2020-11-17,10,2,11,5529.093058333333,12
2020-11-17,11,2,11,5584.43235,12
2020-11-17,12,2,11,5617.5259,12
2020-11-17,13,2,11,5611.0056,12
2020-11-17,14,2,11,5682.375516666667,12
2020-11-17,15,2,11,5704.247158333333,12
2020-11-17,16,2,11,5761.618816666666,12
2020-11-17,17,2,11,5946.681054166666,12
2020-11-17,18,2,11,5833.688725,12
2020-11-17,19,2,11,5719.958558333333,12
2020-11-17,20,2,11,5529.454891666665,12
2020-11-17,21,2,11,5347.860250000001,12
2020-11-17,22,2,11,5053.846,12
2020-11-17,23,2,11,4741.901908333333,12
2020-11-18,0,3,11,4494.2000499999995,12
2020-11-18,1,3,11,4317.233499999999,12
2020-11-18,2,3,11,4200.532050000001,12
2020-11-18,3,3,11,4148.158350000001,12
2020-11-18,4,3,11,4163.973433333334,12
2020-11-18,5,3,11,4353.723933333333,12
2020-11-18,6,3,11,4755.457941666667,12
2020-11-18,7,3,11,5167.566133333334,12
2020-11-18,8,3,11,5520.287741666667,12
2020-11-18,9,3,11,5689.997795833333,12
2020-11-18,10,3,11,5774.459133333333,12
2020-11-18,11,3,11,5830.2047833333345,12
2020-11-18,12,3,11,5869.989750000001,12
2020-11-18,13,3,11,5881.255666666667,12
2020-11-18,14,3,11,5889.905400000001,12
2020-11-18,15,3,11,5928.206469444445,12
2020-11-18,16,3,11,6057.822075,12
2020-11-18,17,3,11,6250.041583333332,12
2020-11-18,18,3,11,6169.5290444444445,12
2020-11-18,19,3,11,6012.894966666667,12
2020-11-18,20,3,11,5817.942650000001,12
2020-11-18,21,3,11,5602.149725,12
2020-11-18,22,3,11,5283.026566666667,12
2020-11-18,23,3,11,4952.345275000001,12
2020-11-19,0,4,11,4664.316433333333,12
2020-11-19,1,4,11,4493.385016666666,12
2020-11-19,2,4,11,4376.592658333334,12
2020-11-19,3,4,11,4312.090825,12
2020-11-19,4,4,11,4329.516041666669,12
2020-11-19,5,4,11,4478.067641666667,12
2020-11-19,6,4,11,4823.797041666667,12
2020-11-19,7,4,11,5224.507408333333,12
2020-11-19,8,4,11,5526.2065625000005,12
2020-11-19,9,4,11,5687.809916666666,12
2020-11-19,10,4,11,5740.973233333334,12
2020-11-19,11,4,11,5768.532875,12
2020-11-19,12,4,11,5775.417491666666,12
2020-11-19,13,4,11,5742.0079958333345,12
2020-11-19,14,4,11,5757.021883333334,12
2020-11-19,15,4,11,5784.355541666667,12
2020-11-19,16,4,11,5885.056138888889,12
2020-11-19,17,4,11,6043.290658333334,12
2020-11-19,18,4,11,5936.084583333334,12
2020-11-19,19,4,11,5762.827608333333,12
2020-11-19,20,4,11,5572.6599000000015,12
2020-11-19,21,4,11,5347.538508333334,12
2020-11-19,22,4,11,5044.860708333334,12
2020-11-19,23,4,11,4725.558558333333,12
2020-11-20,0,5,11,4455.359908333335,12
2020-11-20,1,5,11,4244.3533916666665,12
2020-11-20,2,5,11,4133.757308333335,12
2020-11-20,3,5,11,4080.2106,12
2020-11-20,4,5,11,4080.8468833333336,12
2020-11-20,5,5,11,4234.637183333333,12
2020-11-20,6,5,11,4610.154183333333,12
2020-11-20,7,5,11,4970.862016666667,12
2020-11-20,8,5,11,5264.868858333332,12
2020-11-20,9,5,11,5429.911916666666,12
2020-11-20,10,5,11,5451.744466666666,12
2020-11-20,11,5,11,5494.736691666668,12
2020-11-20,12,5,11,5503.1656416666665,12
2020-11-20,13,5,11,5479.234108333333,12
2020-11-20,14,5,11,5465.427791666666,12
2020-11-20,15,5,11,5456.78425,12
2020-11-20,16,5,11,5560.187004166667,12
2020-11-20,17,5,11,5704.722949999999,12
2020-11-20,18,5,11,5591.358641666666,12
2020-11-20,19,5,11,5426.726329166667,12
2020-11-20,20,5,11,5240.637541666667,12
2020-11-20,21,5,11,5061.112491666666,12
2020-11-20,22,5,11,4786.628358333333,12
2020-11-20,23,5,11,4505.273183333333,12
2020-11-21,0,6,11,4297.542158333334,12
2020-11-21,1,6,11,4129.123083333333,12
2020-11-21,2,6,11,4007.1161916666674,12
2020-11-21,3,6,11,3931.521225,12
2020-11-21,4,6,11,3905.911125,12
2020-11-21,5,6,11,3952.2322249999997,12
2020-11-21,6,6,11,4094.455475,12
2020-11-21,7,6,11,4228.142924999999,12
2020-11-21,8,6,11,4408.030708333335,12
2020-11-21,9,6,11,4536.454333333334,12
2020-11-21,10,6,11,4673.6570249999995,12
2020-11-21,11,6,11,4738.644033333333,12
2020-11-21,12,6,11,4782.234433333332,12
2020-11-21,13,6,11,4790.332662499999,12
2020-11-21,14,6,11,4793.922366666667,12
2020-11-21,15,6,11,4794.072050000001,12
2020-11-21,16,6,11,4903.702283333333,12
2020-11-21,17,6,11,5065.59175,12
2020-11-21,18,6,11,5099.207808333334,12
2020-11-21,19,6,11,5029.7878083333335,12
2020-11-21,20,6,11,4932.656683333333,12
2020-11-21,21,6,11,4823.468008333333,12
2020-11-21,22,6,11,4634.922366666667,12
2020-11-21,23,6,11,4407.698008333334,12
2020-11-22,0,0,11,4230.564183333334,12
2020-11-22,1,0,11,4061.6782999999996,12
2020-11-22,2,0,11,3950.4812,12
2020-11-22,3,0,11,3883.601841666667,12
2020-11-22,4,0,11,3858.7224500000007,12
2020-11-22,5,0,11,3897.2924000000007,12
2020-11-22,6,0,11,3994.0922916666664,12
2020-11-22,7,0,11,4107.647644444444,12
2020-11-22,8,0,11,4294.0041833333335,12
2020-11-22,9,0,11,4520.313816666668,12
2020-11-22,10,0,11,4702.214172222222,12
2020-11-22,11,0,11,4821.251991666667,12
2020-11-22,12,0,11,4913.83375,12
2020-11-22,13,0,11,4958.626716666667,12
2020-11-22,14,0,11,4968.581891666666,12
2020-11-22,15,0,11,5014.086116666666,12
2020-11-22,16,0,11,5139.307016666667,12
2020-11-22,17,0,11,5232.919016666667,12
2020-11-22,18,0,11,5223.3481249999995,12
2020-11-22,19,0,11,5136.682391666666,12
2020-11-22,20,0,11,5010.870475000001,12
2020-11-22,21,0,11,4864.67135,12
2020-11-22,22,0,11,4651.671816666667,12
2020-11-22,23,0,11,4397.902341666665,12
2020-11-23,0,1,11,4181.185508333333,12
2020-11-23,1,1,11,4025.113508333334,12
2020-11-23,2,1,11,3918.5917499999996,12
2020-11-23,3,1,11,3868.1689,12
2020-11-23,4,1,11,3874.3464000000004,12
2020-11-23,5,1,11,4018.1210833333334,12
2020-11-23,6,1,11,4386.566216666667,12
2020-11-23,7,1,11,4814.249416666667,12
2020-11-23,8,1,11,5173.053883333333,12
2020-11-23,9,1,11,5393.599566666667,12
2020-11-23,10,1,11,5483.982024999998,12
2020-11-23,11,1,11,5456.805625,12
2020-11-23,12,1,11,5464.972683333333,12
2020-11-23,13,1,11,5464.631225,12
2020-11-23,14,1,11,5487.735108333333,12
2020-11-23,15,1,11,5522.8267166666665,12
2020-11-23,16,1,11,5652.9803,12
2020-11-23,17,1,11,5843.361641666666,12
2020-11-23,18,1,11,5713.790375,12
2020-11-23,19,1,11,5543.904691666667,12
2020-11-23,20,1,11,5380.230158333333,12
2020-11-23,21,1,11,5197.700524999999,12
2020-11-23,22,1,11,4936.573166666667,12
2020-11-23,23,1,11,4669.678108333333,12
2020-11-24,0,2,11,4393.104875,12
2020-11-24,1,2,11,4224.166975,12
2020-11-24,2,2,11,4074.50985,12
2020-11-24,3,2,11,4008.7244222222216,12
2020-11-24,4,2,11,4014.61815,12
2020-11-24,5,2,11,4180.963508333333,12
2020-11-24,6,2,11,4553.252083333334,12
2020-11-24,7,2,11,4935.899141666668,12
2020-11-24,8,2,11,5246.984233333334,12
2020-11-24,9,2,11,5415.342991666666,12
2020-11-24,10,2,11,5497.064816666666,12
2020-11-24,11,2,11,5520.635074999999,12
2020-11-24,12,2,11,5533.747166666667,12
2020-11-24,13,2,11,5520.9847,12
2020-11-24,14,2,11,5514.875858333333,12
2020-11-24,15,2,11,5544.264175,12
2020-11-24,16,2,11,5696.0641583333345,12
2020-11-24,17,2,11,5874.929375,12
2020-11-24,18,2,11,5754.848466666666,12
2020-11-24,19,2,11,5593.667333333334,12
2020-11-24,20,2,11,5407.0003916666665,12
2020-11-24,21,2,11,5216.049308333333,12
2020-11-24,22,2,11,4942.1333,12
2020-11-24,23,2,11,4628.889733333333,12
2020-11-25,0,3,11,4376.290816666667,12
2020-11-25,1,3,11,4190.9018166666665,12
2020-11-25,2,3,11,4060.7579625000003,12
2020-11-25,3,3,11,4003.832016666667,12
2020-11-25,4,3,11,4011.864108333333,12
2020-11-25,5,3,11,4163.741366666666,12
2020-11-25,6,3,11,4510.386175000001,12
2020-11-25,7,3,11,4849.225491666665,12
2020-11-25,8,3,11,5173.986433333333,12
2020-11-25,9,3,11,5349.4743638888895,12
2020-11-25,10,3,11,5360.274391666667,12
2020-11-25,11,3,11,5404.215208333334,12
2020-11-25,12,3,11,5476.8240583333345,12
2020-11-25,13,3,11,5478.9996,12
2020-11-25,14,3,11,5471.1178666666665,12
2020-11-25,15,3,11,5464.192991666667,12
2020-11-25,16,3,11,5548.041858333334,12
2020-11-25,17,3,11,5682.820766666667,12
2020-11-25,18,3,11,5564.649816666667,12
2020-11-25,19,3,11,5421.952908333334,12
2020-11-25,20,3,11,5250.444974999999,12
2020-11-25,21,3,11,5078.497208333333,12
2020-11-25,22,3,11,4831.146958333334,12
2020-11-25,23,3,11,4575.021175000001,12
2020-11-26,0,4,11,4339.398633333333,12
2020-11-26,1,4,11,4163.380033333334,12
2020-11-26,2,4,11,4010.449108333333,12
2020-11-26,3,4,11,3953.609149999999,12
2020-11-26,4,4,11,3943.378308333333,12
2020-11-26,5,4,11,3985.9116916666667,12
2020-11-26,6,4,11,4148.735591666667,12
2020-11-26,7,4,11,4300.0945,12
2020-11-26,8,4,11,4495.684608333333,12
2020-11-26,9,4,11,4692.419325,12
2020-11-26,10,4,11,4786.920925,12
2020-11-26,11,4,11,4910.700266666667,12
2020-11-26,12,4,11,4958.22685,12
2020-11-26,13,4,11,5018.637308333334,12
2020-11-26,14,4,11,4998.544124999999,12
2020-11-26,15,4,11,4946.515333333333,12
2020-11-26,16,4,11,4991.268433333333,12
2020-11-26,17,4,11,5072.238466666668,12
2020-11-26,18,4,11,4990.214116666667,12
2020-11-26,19,4,11,4842.049499999999,12
2020-11-26,20,4,11,4773.5257833333335,12
2020-11-26,21,4,11,4672.631525000001,12
2020-11-26,22,4,11,4549.909616666668,12
2020-11-26,23,4,11,4382.424875000001,12
2020-11-27,0,5,11,4188.1486,12
2020-11-27,1,5,11,4079.369725,12
2020-11-27,2,5,11,3964.183516666666,12
2020-11-27,3,5,11,3901.0761583333338,12
2020-11-27,4,5,11,3846.132875,12
2020-11-27,5,5,11,3936.7915833333336,12
2020-11-27,6,5,11,4201.315791666667,12
2020-11-27,7,5,11,4428.744008333334,12
2020-11-27,8,5,11,4639.787716666667,12
2020-11-27,9,5,11,4779.664158333333,12
2020-11-27,10,5,11,4880.6897500000005,12
2020-11-27,11,5,11,4959.263858333333,12
2020-11-27,12,5,11,5025.918225,12
2020-11-27,13,5,11,5048.859241666667,12
2020-11-27,14,5,11,5063.831808333332,12
2020-11-27,15,5,11,5088.117583333334,12
2020-11-27,16,5,11,5207.068508333333,12
2020-11-27,17,5,11,5344.392825,12
2020-11-27,18,5,11,5285.721499999999,12
2020-11-27,19,5,11,5149.863891666667,12
2020-11-27,20,5,11,5030.651766666667,12
2020-11-27,21,5,11,4885.455991666667,12
2020-11-27,22,5,11,4679.387258333333,12
2020-11-27,23,5,11,4438.040516666667,12
2020-11-28,0,6,11,4217.733241666668,12
2020-11-28,1,6,11,4058.9226083333338,12
2020-11-28,2,6,11,3941.8843083333336,12
2020-11-28,3,6,11,3874.9377833333333,12
2020-11-28,4,6,11,3852.2730749999996,12
2020-11-28,5,6,11,3901.7894833333335,12
2020-11-28,6,6,11,4040.2454166666666,12
2020-11-28,7,6,11,4177.969458333333,12
2020-11-28,8,6,11,4320.494683333333,12
2020-11-28,9,6,11,4446.71525,12
2020-11-28,10,6,11,4568.635716666667,12
2020-11-28,11,6,11,4649.149725,12
2020-11-28,12,6,11,4773.090966666668,12
2020-11-28,13,6,11,4790.378308333334,12
2020-11-28,14,6,11,4782.577391666667,12
2020-11-28,15,6,11,4783.1191499999995,12
2020-11-28,16,6,11,4899.186966666667,12
2020-11-28,17,6,11,5096.585433333334,12
2020-11-28,18,6,11,5124.1565083333335,12
2020-11-28,19,6,11,5079.198083333334,12
2020-11-28,20,6,11,4986.41925,12
2020-11-28,21,6,11,4874.528783333333,12
2020-11-28,22,6,11,4698.960866666667,12
2020-11-28,23,6,11,4485.276658333334,12
2020-11-29,0,0,11,4324.399008333334,12
2020-11-29,1,0,11,4112.580774999999,12
2020-11-29,2,0,11,3971.8822583333335,12
2020-11-29,3,0,11,3910.072866666667,12
2020-11-29,4,0,11,3876.8891999999996,12
2020-11-29,5,0,11,3910.904808333334,12
2020-11-29,6,0,11,4014.595633333333,12
2020-11-29,7,0,11,4103.012466666667,12
2020-11-29,8,0,11,4266.186825,12
2020-11-29,9,0,11,4393.652425,12
2020-11-29,10,0,11,4524.204333333334,12
2020-11-29,11,0,11,4617.623116666667,12
2020-11-29,12,0,11,4663.897666666667,12
2020-11-29,13,0,11,4698.197858333334,12
2020-11-29,14,0,11,4731.307366666667,12
2020-11-29,15,0,11,4762.939958333333,12
2020-11-29,16,0,11,4915.712758333333,12
2020-11-29,17,0,11,5141.19395,12
2020-11-29,18,0,11,5176.642175,12
2020-11-29,19,0,11,5126.730108333333,12
2020-11-29,20,0,11,5027.863299999999,12
2020-11-29,21,0,11,4900.730383333334,12
2020-11-29,22,0,11,4687.386741666666,12
2020-11-29,23,0,11,4440.967583333333,12
2020-11-30,0,1,11,4217.260975,12
2020-11-30,1,1,11,4047.9010833333327,12
2020-11-30,2,1,11,3953.299625,12
2020-11-30,3,1,11,3896.235741666667,12
2020-11-30,4,1,11,3907.2701083333336,12
2020-11-30,5,1,11,4064.980041666667,12
2020-11-30,6,1,11,4409.060575,12
2020-11-30,7,1,11,4829.751183333334,12
2020-11-30,8,1,11,5205.806166666666,12
2020-11-30,9,1,11,5438.193474999999,12
2020-11-30,10,1,11,5592.411466666666,12
2020-11-30,11,1,11,5728.174149999999,12
2020-11-30,12,1,11,5778.742358333334,12
2020-11-30,13,1,11,5780.075041666667,12
2020-11-30,14,1,11,5754.126516666667,12
2020-11-30,15,1,11,5733.427325,12
2020-11-30,16,1,11,5782.534675,12
2020-11-30,17,1,11,5858.328583333333,12
2020-11-30,18,1,11,5722.379391666666,12
2020-11-30,19,1,11,5559.9611749999995,12
2020-11-30,20,1,11,5347.014875,12
2020-11-30,21,1,11,5128.613383333334,12
2020-11-30,22,1,11,4821.591355555555,12
2020-11-30,23,1,11,4558.525075,12
2020-12-01,0,2,12,4292.720708333332,12
2020-12-01,1,2,12,4105.256766666666,12
2020-12-01,2,2,12,3977.635358333333,12
2020-12-01,3,2,12,3916.1573999999996,12
2020-12-01,4,2,12,3913.4645666666675,12
2020-12-01,5,2,12,4050.5642666666668,12
2020-12-01,6,2,12,4404.249225,12
2020-12-01,7,2,12,4787.816433333334,12
2020-12-01,8,2,12,5099.6648,12
2020-12-01,9,2,12,5262.810358333333,12
2020-12-01,10,2,12,5321.117058333333,12
2020-12-01,11,2,12,5391.832216666667,12
2020-12-01,12,2,12,5415.124305555556,12
2020-12-01,13,2,12,5450.943641666666,12
2020-12-01,14,2,12,5509.388016666667,12
2020-12-01,15,2,12,5593.671370833334,12
2020-12-01,16,2,12,5718.139445833332,12
2020-12-01,17,2,12,5875.674683333334,12
2020-12-01,18,2,12,5809.6788916666665,12
2020-12-01,19,2,12,5656.141725,12
2020-12-01,20,2,12,5485.260558333334,12
2020-12-01,21,2,12,5306.683916666667,12
2020-12-01,22,2,12,5012.69165,12
2020-12-01,23,2,12,4719.483741666666,12
2020-12-02,0,3,12,4444.710333333333,12
2020-12-02,1,3,12,4255.8143,12
2020-12-02,2,3,12,4144.620191666667,12
2020-12-02,3,3,12,4097.245533333334,12
2020-12-02,4,3,12,4115.306016666666,12
2020-12-02,5,3,12,4276.989966666667,12
2020-12-02,6,3,12,4630.370366666667,12
2020-12-02,7,3,12,5033.558633333333,12
2020-12-02,8,3,12,5394.276591666667,12
2020-12-02,9,3,12,5571.176533333332,12
2020-12-02,10,3,12,5644.306391666666,12
2020-12-02,11,3,12,5739.771566666666,12
2020-12-02,12,3,12,5836.857775,12
2020-12-02,13,3,12,5849.1344,12
2020-12-02,14,3,12,5881.172750000001,12
2020-12-02,15,3,12,5864.288700000001,12
2020-12-02,16,3,12,5928.777266666667,12
2020-12-02,17,3,12,6095.62135,12
2020-12-02,18,3,12,6004.846483333332,12
2020-12-02,19,3,12,5839.935033333334,12
2020-12-02,20,3,12,5662.311708333334,12
2020-12-02,21,3,12,5459.5079166666665,12
2020-12-02,22,3,12,5163.92495,12
2020-12-02,23,3,12,4849.7778916666675,12
2020-12-03,0,4,12,4565.653725,12
2020-12-03,1,4,12,4370.98105,12
2020-12-03,2,4,12,4253.5922,12
2020-12-03,3,4,12,4200.730225,12
2020-12-03,4,4,12,4218.233024999999,12
2020-12-03,5,4,12,4384.148380555555,12
2020-12-03,6,4,12,4731.930841666667,12
2020-12-03,7,4,12,5126.538016666666,12
2020-12-03,8,4,12,5467.9306750000005,12
2020-12-03,9,4,12,5601.5965916666655,12
2020-12-03,10,4,12,5647.425766666666,12
2020-12-03,11,4,12,5688.195083333333,12
2020-12-03,12,4,12,5681.932258333334,12
2020-12-03,13,4,12,5672.163641666667,12
2020-12-03,14,4,12,5638.423983333334,12
2020-12-03,15,4,12,5696.338933333333,12
2020-12-03,16,4,12,5853.409433333333,12
2020-12-03,17,4,12,6007.045941666667,12
2020-12-03,18,4,12,5894.897308333333,12
2020-12-03,19,4,12,5734.911425000001,12
2020-12-03,20,4,12,5556.739325,12
2020-12-03,21,4,12,5343.013258333333,12
2020-12-03,22,4,12,5055.557258333333,12
2020-12-03,23,4,12,4738.519975,12
2020-12-04,0,5,12,4458.824558333333,12
2020-12-04,1,5,12,4254.611399999999,12
2020-12-04,2,5,12,4135.747625,12
2020-12-04,3,5,12,4080.5553333333337,12
2020-12-04,4,5,12,4080.77305,12
2020-12-04,5,5,12,4223.927666666667,12
2020-12-04,6,5,12,4594.46865,12
2020-12-04,7,5,12,4957.863608333333,12
2020-12-04,8,5,12,5321.750241666666,12
2020-12-04,9,5,12,5521.215241666666,12
2020-12-04,10,5,12,5580.8031083333335,12
2020-12-04,11,5,12,5675.498283333333,12
2020-12-04,12,5,12,5726.8207250000005,12
2020-12-04,13,5,12,5748.531808333333,12
2020-12-04,14,5,12,5761.479775000001,12
2020-12-04,15,5,12,5784.019183333333,12
2020-12-04,16,5,12,5870.084766666667,12
2020-12-04,17,5,12,5961.804249999998,12
2020-12-04,18,5,12,5806.982908333334,12
2020-12-04,19,5,12,5646.714208333334,12
2020-12-04,20,5,12,5461.351825000001,12
2020-12-04,21,5,12,5266.902575000001,12
2020-12-04,22,5,12,4995.856575000001,12
2020-12-04,23,5,12,4714.638933333334,12
2020-12-05,0,6,12,4450.442666666667,12
2020-12-05,1,6,12,4273.1786999999995,12
2020-12-05,2,6,12,4134.5625666666665,12
2020-12-05,3,6,12,4064.084666666667,12
2020-12-05,4,6,12,4038.6936250000003,12
2020-12-05,5,6,12,4100.476491666666,12
2020-12-05,6,6,12,4246.15606111111,12
2020-12-05,7,6,12,4444.141730555555,12
2020-12-05,8,6,12,4639.274391666667,12
2020-12-05,9,6,12,4882.992441666666,12
2020-12-05,10,6,12,5110.249233333333,12
2020-12-05,11,6,12,5237.825174999999,12
2020-12-05,12,6,12,5295.707666666666,12
2020-12-05,13,6,12,5262.536150000001,12
2020-12-05,14,6,12,5196.080516666667,12
2020-12-05,15,6,12,5232.495933333333,12
2020-12-05,16,6,12,5340.868275,12
2020-12-05,17,6,12,5496.157441666666,12
2020-12-05,18,6,12,5514.197958333333,12
2020-12-05,19,6,12,5466.216733333334,12
2020-12-05,20,6,12,5373.2505833333325,12
2020-12-05,21,6,12,5257.255041666666,12
2020-12-05,22,6,12,5046.69775,12
2020-12-05,23,6,12,4812.087399999999,12
2020-12-06,0,0,12,4589.704308333334,12
2020-12-06,1,0,12,4404.195750000001,12
2020-12-06,2,0,12,4258.311666666667,12
2020-12-06,3,0,12,4177.973425000001,12
2020-12-06,4,0,12,4132.6056,12
2020-12-06,5,0,12,4172.104191666666,12
2020-12-06,6,0,12,4269.043216666666,12
2020-12-06,7,0,12,4402.2917333333335,12
2020-12-06,8,0,12,4567.61125,12
2020-12-06,9,0,12,4739.749175,12
2020-12-06,10,0,12,4894.252183333334,12
2020-12-06,11,0,12,4994.339700000001,12
2020-12-06,12,0,12,5079.124466666667,12
2020-12-06,13,0,12,5112.998683333332,12
2020-12-06,14,0,12,5145.636566666667,12
2020-12-06,15,0,12,5207.197883333332,12
2020-12-06,16,0,12,5379.5584,12
2020-12-06,17,0,12,5625.573375,12
2020-12-06,18,0,12,5660.972158333333,12
2020-12-06,19,0,12,5622.395158333334,12
2020-12-06,20,0,12,5524.708716666667,12
2020-12-06,21,0,12,5372.202766666666,12
2020-12-06,22,0,12,5146.8762916666665,12
2020-12-06,23,0,12,4881.141008333333,12
