timestamp_utc,system_energy_price_da
2023-06-02 08:00:00+00:00,15.42
2023-06-02 08:00:00+00:00,15.42
2023-06-02 09:00:00+00:00,18.11
2023-06-02 09:00:00+00:00,18.11
2023-06-02 10:00:00+00:00,21.63
2023-06-02 10:00:00+00:00,21.63
2023-06-02 11:00:00+00:00,22.46
2023-06-02 11:00:00+00:00,22.46
2023-06-02 12:00:00+00:00,25.39
2023-06-02 12:00:00+00:00,25.39
2023-06-02 13:00:00+00:00,27.28
2023-06-02 13:00:00+00:00,27.28
2023-06-02 14:00:00+00:00,31.8
2023-06-02 14:00:00+00:00,31.8
2023-06-02 15:00:00+00:00,35.62
2023-06-02 15:00:00+00:00,35.62
2023-06-02 16:00:00+00:00,44.03
2023-06-02 16:00:00+00:00,44.03
2023-06-02 17:00:00+00:00,48.17
2023-06-02 17:00:00+00:00,48.17
2023-06-02 18:00:00+00:00,56.44
2023-06-02 18:00:00+00:00,56.44
2023-06-02 19:00:00+00:00,67.46
2023-06-02 19:00:00+00:00,67.46
2023-06-02 20:00:00+00:00,83.11
2023-06-02 20:00:00+00:00,83.11
2023-06-02 21:00:00+00:00,82.55
2023-06-02 21:00:00+00:00,82.55
2023-06-02 22:00:00+00:00,66.0
2023-06-02 22:00:00+00:00,66.0
2023-06-02 23:00:00+00:00,49.16
2023-06-02 23:00:00+00:00,49.16
2023-06-03 00:00:00+00:00,39.23
2023-06-03 00:00:00+00:00,39.23
2023-06-03 01:00:00+00:00,32.72
2023-06-03 01:00:00+00:00,32.72
2023-06-03 02:00:00+00:00,29.95
2023-06-03 02:00:00+00:00,29.95
2023-06-03 03:00:00+00:00,24.94
2023-06-03 03:00:00+00:00,24.94
2023-06-03 04:00:00+00:00,21.63
2023-06-03 04:00:00+00:00,21.63
2023-06-03 05:00:00+00:00,18.91
2023-06-03 05:00:00+00:00,18.91
2023-06-03 06:00:00+00:00,17.35
2023-06-03 06:00:00+00:00,17.35
2023-06-03 07:00:00+00:00,15.27
2023-06-03 07:00:00+00:00,15.27
2023-06-03 08:00:00+00:00,14.95
2023-06-03 08:00:00+00:00,14.95
2023-06-03 09:00:00+00:00,14.84
2023-06-03 09:00:00+00:00,14.84
2023-06-03 10:00:00+00:00,14.9
2023-06-03 10:00:00+00:00,14.9
2023-06-03 11:00:00+00:00,15.78
2023-06-03 11:00:00+00:00,15.78
2023-06-03 12:00:00+00:00,19.48
2023-06-03 12:00:00+00:00,19.48
2023-06-03 13:00:00+00:00,23.65
2023-06-03 13:00:00+00:00,23.65
2023-06-03 14:00:00+00:00,25.83
2023-06-03 14:00:00+00:00,25.83
2023-06-03 15:00:00+00:00,30.04
2023-06-03 15:00:00+00:00,30.04
2023-06-03 16:00:00+00:00,32.45
2023-06-03 16:00:00+00:00,32.45
2023-06-03 17:00:00+00:00,34.72
2023-06-03 17:00:00+00:00,34.72
2023-06-03 18:00:00+00:00,37.21
2023-06-03 18:00:00+00:00,37.21
2023-06-03 19:00:00+00:00,39.85
2023-06-03 19:00:00+00:00,39.85
2023-06-03 20:00:00+00:00,43.16
2023-06-03 20:00:00+00:00,43.16
2023-06-03 21:00:00+00:00,43.79
2023-06-03 21:00:00+00:00,43.79
2023-06-03 22:00:00+00:00,39.28
2023-06-03 22:00:00+00:00,39.28
2023-06-03 23:00:00+00:00,34.13
2023-06-03 23:00:00+00:00,34.13
2023-06-04 00:00:00+00:00,29.52
2023-06-04 00:00:00+00:00,29.52
2023-06-04 01:00:00+00:00,27.66
2023-06-04 01:00:00+00:00,27.66
2023-06-04 02:00:00+00:00,23.26
2023-06-04 02:00:00+00:00,23.26
2023-06-04 03:00:00+00:00,19.28
2023-06-04 03:00:00+00:00,19.28
2023-06-04 04:00:00+00:00,16.21
2023-06-04 04:00:00+00:00,16.21
2023-06-04 05:00:00+00:00,14.63
2023-06-04 05:00:00+00:00,14.63
2023-06-04 06:00:00+00:00,13.63
2023-06-04 06:00:00+00:00,13.63
2023-06-04 07:00:00+00:00,11.87
2023-06-04 07:00:00+00:00,11.87
2023-06-04 08:00:00+00:00,11.66
2023-06-04 08:00:00+00:00,11.66
2023-06-04 09:00:00+00:00,11.24
2023-06-04 09:00:00+00:00,11.24
2023-06-04 10:00:00+00:00,10.61
2023-06-04 10:00:00+00:00,10.61
2023-06-04 11:00:00+00:00,12.02
2023-06-04 11:00:00+00:00,12.02
2023-06-04 12:00:00+00:00,13.75
2023-06-04 12:00:00+00:00,13.75
2023-06-04 13:00:00+00:00,15.09
2023-06-04 13:00:00+00:00,15.09
2023-06-04 14:00:00+00:00,16.37
2023-06-04 14:00:00+00:00,16.37
2023-06-04 15:00:00+00:00,18.0
2023-06-04 15:00:00+00:00,18.0
2023-06-04 16:00:00+00:00,19.15
2023-06-04 16:00:00+00:00,19.15
2023-06-04 17:00:00+00:00,20.56
2023-06-04 17:00:00+00:00,20.56
2023-06-04 18:00:00+00:00,23.21
2023-06-04 18:00:00+00:00,23.21
2023-06-04 19:00:00+00:00,25.76
2023-06-04 19:00:00+00:00,25.76
2023-06-04 20:00:00+00:00,28.41
2023-06-04 20:00:00+00:00,28.41
2023-06-04 21:00:00+00:00,31.63
2023-06-04 21:00:00+00:00,31.63
2023-06-04 22:00:00+00:00,34.43
2023-06-04 22:00:00+00:00,34.43
2023-06-04 23:00:00+00:00,32.24
2023-06-04 23:00:00+00:00,32.24
2023-06-05 00:00:00+00:00,29.12
2023-06-05 00:00:00+00:00,29.12
2023-06-05 01:00:00+00:00,27.9
2023-06-05 01:00:00+00:00,27.9
2023-06-05 02:00:00+00:00,20.58
2023-06-05 02:00:00+00:00,20.58
2023-06-05 03:00:00+00:00,17.08
2023-06-05 03:00:00+00:00,17.08
2023-06-05 04:00:00+00:00,15.76
2023-06-05 04:00:00+00:00,15.76
2023-06-05 05:00:00+00:00,14.43
2023-06-05 05:00:00+00:00,14.43
2023-06-05 06:00:00+00:00,12.45
2023-06-05 06:00:00+00:00,12.45
2023-06-05 07:00:00+00:00,12.27
2023-06-05 07:00:00+00:00,12.27
2023-06-05 08:00:00+00:00,13.13
2023-06-05 08:00:00+00:00,13.13
2023-06-05 09:00:00+00:00,16.16
2023-06-05 09:00:00+00:00,16.16
2023-06-05 10:00:00+00:00,17.92
2023-06-05 10:00:00+00:00,17.92
2023-06-05 11:00:00+00:00,19.39
2023-06-05 11:00:00+00:00,19.39
2023-06-05 12:00:00+00:00,20.39
2023-06-05 12:00:00+00:00,20.39
2023-06-05 13:00:00+00:00,21.56
2023-06-05 13:00:00+00:00,21.56
2023-06-05 14:00:00+00:00,23.89
2023-06-05 14:00:00+00:00,23.89
2023-06-05 15:00:00+00:00,25.42
2023-06-05 15:00:00+00:00,25.42
2023-06-05 16:00:00+00:00,27.36
2023-06-05 16:00:00+00:00,27.36
2023-06-05 17:00:00+00:00,28.78
2023-06-05 17:00:00+00:00,28.78
2023-06-05 18:00:00+00:00,30.8
2023-06-05 18:00:00+00:00,30.8
2023-06-05 19:00:00+00:00,35.25
2023-06-05 19:00:00+00:00,35.25
2023-06-05 20:00:00+00:00,41.63
2023-06-05 20:00:00+00:00,41.63
2023-06-05 21:00:00+00:00,45.77
2023-06-05 21:00:00+00:00,45.77
2023-06-05 22:00:00+00:00,41.12
2023-06-05 22:00:00+00:00,41.12
2023-06-05 23:00:00+00:00,36.32
2023-06-05 23:00:00+00:00,36.32
2023-06-06 00:00:00+00:00,32.26
2023-06-06 00:00:00+00:00,32.26
2023-06-06 01:00:00+00:00,30.35
2023-06-06 01:00:00+00:00,30.35
2023-06-06 02:00:00+00:00,27.01
2023-06-06 02:00:00+00:00,27.01
2023-06-06 03:00:00+00:00,20.2
2023-06-06 03:00:00+00:00,20.2
2023-06-06 04:00:00+00:00,19.3
2023-06-06 04:00:00+00:00,19.3
2023-06-06 05:00:00+00:00,17.3
2023-06-06 05:00:00+00:00,17.3
2023-06-06 06:00:00+00:00,14.99
2023-06-06 06:00:00+00:00,14.99
2023-06-06 07:00:00+00:00,13.45
2023-06-06 07:00:00+00:00,13.45
2023-06-06 08:00:00+00:00,14.34
2023-06-06 08:00:00+00:00,14.34
2023-06-06 09:00:00+00:00,16.25
2023-06-06 09:00:00+00:00,16.25
2023-06-06 10:00:00+00:00,19.33
2023-06-06 10:00:00+00:00,19.33
2023-06-06 11:00:00+00:00,20.36
2023-06-06 11:00:00+00:00,20.36
2023-06-06 12:00:00+00:00,22.49
2023-06-06 12:00:00+00:00,22.49
2023-06-06 13:00:00+00:00,24.53
2023-06-06 13:00:00+00:00,24.53
2023-06-06 14:00:00+00:00,27.67
2023-06-06 14:00:00+00:00,27.67
2023-06-06 15:00:00+00:00,29.53
2023-06-06 15:00:00+00:00,29.53
2023-06-06 16:00:00+00:00,31.09
2023-06-06 16:00:00+00:00,31.09
2023-06-06 17:00:00+00:00,33.69
2023-06-06 17:00:00+00:00,33.69
2023-06-06 18:00:00+00:00,36.02
2023-06-06 18:00:00+00:00,36.02
2023-06-06 19:00:00+00:00,40.59
2023-06-06 19:00:00+00:00,40.59
2023-06-06 20:00:00+00:00,50.75
2023-06-06 20:00:00+00:00,50.75
2023-06-06 21:00:00+00:00,58.83
2023-06-06 21:00:00+00:00,58.83
2023-06-06 22:00:00+00:00,53.65
2023-06-06 22:00:00+00:00,53.65
2023-06-06 23:00:00+00:00,45.11
2023-06-06 23:00:00+00:00,45.11
2023-06-07 00:00:00+00:00,34.81
2023-06-07 00:00:00+00:00,34.81
2023-06-07 01:00:00+00:00,31.23
2023-06-07 01:00:00+00:00,31.23
2023-06-07 02:00:00+00:00,27.37
2023-06-07 02:00:00+00:00,27.37
2023-06-07 03:00:00+00:00,23.43
2023-06-07 03:00:00+00:00,23.43
2023-06-07 04:00:00+00:00,19.47
2023-06-07 04:00:00+00:00,19.47
2023-06-07 05:00:00+00:00,17.17
2023-06-07 05:00:00+00:00,17.17
2023-06-07 06:00:00+00:00,14.96
2023-06-07 06:00:00+00:00,14.96
2023-06-07 07:00:00+00:00,13.9
2023-06-07 07:00:00+00:00,13.9
2023-06-07 08:00:00+00:00,14.54
2023-06-07 08:00:00+00:00,14.54
2023-06-07 09:00:00+00:00,17.21
2023-06-07 09:00:00+00:00,17.21
2023-06-07 10:00:00+00:00,19.75
2023-06-07 10:00:00+00:00,19.75
2023-06-07 11:00:00+00:00,19.81
2023-06-07 11:00:00+00:00,19.81
2023-06-07 12:00:00+00:00,20.24
2023-06-07 12:00:00+00:00,20.24
2023-06-07 13:00:00+00:00,22.22
2023-06-07 13:00:00+00:00,22.22
2023-06-07 14:00:00+00:00,23.12
2023-06-07 14:00:00+00:00,23.12
2023-06-07 15:00:00+00:00,23.9
2023-06-07 15:00:00+00:00,23.9
2023-06-07 16:00:00+00:00,26.24
2023-06-07 16:00:00+00:00,26.24
2023-06-07 17:00:00+00:00,27.53
2023-06-07 17:00:00+00:00,27.53
2023-06-07 18:00:00+00:00,27.6
2023-06-07 18:00:00+00:00,27.6
2023-06-07 19:00:00+00:00,29.99
2023-06-07 19:00:00+00:00,29.99
2023-06-07 20:00:00+00:00,34.53
2023-06-07 20:00:00+00:00,34.53
2023-06-07 21:00:00+00:00,38.52
2023-06-07 21:00:00+00:00,38.52
2023-06-07 22:00:00+00:00,35.67
2023-06-07 22:00:00+00:00,35.67
2023-06-07 23:00:00+00:00,28.96
2023-06-07 23:00:00+00:00,28.96
2023-06-08 00:00:00+00:00,27.76
2023-06-08 00:00:00+00:00,27.76
2023-06-08 01:00:00+00:00,26.57
2023-06-08 01:00:00+00:00,26.57
2023-06-08 02:00:00+00:00,20.34
2023-06-08 02:00:00+00:00,20.34
2023-06-08 03:00:00+00:00,18.24
2023-06-08 03:00:00+00:00,18.24
2023-06-08 04:00:00+00:00,16.02
2023-06-08 04:00:00+00:00,16.02
2023-06-08 05:00:00+00:00,15.1
2023-06-08 05:00:00+00:00,15.1
2023-06-08 06:00:00+00:00,13.0
2023-06-08 06:00:00+00:00,13.0
2023-06-08 07:00:00+00:00,12.39
2023-06-08 07:00:00+00:00,12.39
2023-06-08 08:00:00+00:00,12.8
2023-06-08 08:00:00+00:00,12.8
2023-06-08 09:00:00+00:00,15.83
2023-06-08 09:00:00+00:00,15.83
2023-06-08 10:00:00+00:00,19.45
2023-06-08 10:00:00+00:00,19.45
2023-06-08 11:00:00+00:00,19.95
2023-06-08 11:00:00+00:00,19.95
2023-06-08 12:00:00+00:00,21.61
2023-06-08 12:00:00+00:00,21.61
2023-06-08 13:00:00+00:00,21.96
2023-06-08 13:00:00+00:00,21.96
2023-06-08 14:00:00+00:00,24.07
2023-06-08 14:00:00+00:00,24.07
2023-06-08 15:00:00+00:00,24.42
2023-06-08 15:00:00+00:00,24.42
2023-06-08 16:00:00+00:00,25.63
2023-06-08 16:00:00+00:00,25.63
2023-06-08 17:00:00+00:00,28.25
2023-06-08 17:00:00+00:00,28.25
2023-06-08 18:00:00+00:00,29.0
2023-06-08 18:00:00+00:00,29.0
2023-06-08 19:00:00+00:00,30.13
2023-06-08 19:00:00+00:00,30.13
2023-06-08 20:00:00+00:00,31.99
2023-06-08 20:00:00+00:00,31.99
2023-06-08 21:00:00+00:00,33.7
2023-06-08 21:00:00+00:00,33.7
2023-06-08 22:00:00+00:00,32.2
2023-06-08 22:00:00+00:00,32.2
2023-06-08 23:00:00+00:00,31.28
2023-06-08 23:00:00+00:00,31.28
2023-06-09 00:00:00+00:00,30.45
2023-06-09 00:00:00+00:00,30.45
2023-06-09 01:00:00+00:00,28.93
2023-06-09 01:00:00+00:00,28.93
2023-06-09 02:00:00+00:00,22.36
2023-06-09 02:00:00+00:00,22.36
2023-06-09 03:00:00+00:00,18.71
2023-06-09 03:00:00+00:00,18.71
2023-06-09 04:00:00+00:00,17.2
2023-06-09 04:00:00+00:00,17.2
2023-06-09 05:00:00+00:00,15.66
2023-06-09 05:00:00+00:00,15.66
2023-06-09 06:00:00+00:00,13.88
2023-06-09 06:00:00+00:00,13.88
2023-06-09 07:00:00+00:00,13.14
2023-06-09 07:00:00+00:00,13.14
2023-06-09 08:00:00+00:00,13.33
2023-06-09 08:00:00+00:00,13.33
2023-06-09 09:00:00+00:00,16.53
2023-06-09 09:00:00+00:00,16.53
2023-06-09 10:00:00+00:00,19.72
2023-06-09 10:00:00+00:00,19.72
2023-06-09 11:00:00+00:00,20.37
2023-06-09 11:00:00+00:00,20.37
2023-06-09 12:00:00+00:00,21.73
2023-06-09 12:00:00+00:00,21.73
2023-06-09 13:00:00+00:00,22.09
2023-06-09 13:00:00+00:00,22.09
2023-06-09 14:00:00+00:00,23.58
2023-06-09 14:00:00+00:00,23.58
2023-06-09 15:00:00+00:00,25.26
2023-06-09 15:00:00+00:00,25.26
2023-06-09 16:00:00+00:00,26.34
2023-06-09 16:00:00+00:00,26.34
2023-06-09 17:00:00+00:00,27.8
2023-06-09 17:00:00+00:00,27.8
2023-06-09 18:00:00+00:00,28.26
2023-06-09 18:00:00+00:00,28.26
2023-06-09 19:00:00+00:00,30.06
2023-06-09 19:00:00+00:00,30.06
2023-06-09 20:00:00+00:00,31.08
2023-06-09 20:00:00+00:00,31.08
2023-06-09 21:00:00+00:00,32.03
2023-06-09 21:00:00+00:00,32.03
2023-06-09 22:00:00+00:00,30.39
2023-06-09 22:00:00+00:00,30.39
2023-06-09 23:00:00+00:00,29.24
2023-06-09 23:00:00+00:00,29.24
2023-06-10 00:00:00+00:00,28.43
2023-06-10 00:00:00+00:00,28.43
2023-06-10 01:00:00+00:00,27.78
2023-06-10 01:00:00+00:00,27.78
2023-06-10 02:00:00+00:00,21.76
2023-06-10 02:00:00+00:00,21.76
2023-06-10 03:00:00+00:00,18.68
2023-06-10 03:00:00+00:00,18.68
2023-06-10 04:00:00+00:00,16.3
2023-06-10 04:00:00+00:00,16.3
2023-06-10 05:00:00+00:00,14.71
2023-06-10 05:00:00+00:00,14.71
2023-06-10 06:00:00+00:00,14.75
2023-06-10 06:00:00+00:00,14.75
2023-06-10 07:00:00+00:00,12.66
2023-06-10 07:00:00+00:00,12.66
2023-06-10 08:00:00+00:00,12.29
2023-06-10 08:00:00+00:00,12.29
2023-06-10 09:00:00+00:00,12.36
2023-06-10 09:00:00+00:00,12.36
2023-06-10 10:00:00+00:00,12.59
2023-06-10 10:00:00+00:00,12.59
2023-06-10 11:00:00+00:00,14.61
2023-06-10 11:00:00+00:00,14.61
2023-06-10 12:00:00+00:00,15.46
2023-06-10 12:00:00+00:00,15.46
2023-06-10 13:00:00+00:00,16.47
2023-06-10 13:00:00+00:00,16.47
2023-06-10 14:00:00+00:00,16.22
2023-06-10 14:00:00+00:00,16.22
2023-06-10 15:00:00+00:00,18.9
2023-06-10 15:00:00+00:00,18.9
2023-06-10 16:00:00+00:00,21.88
2023-06-10 16:00:00+00:00,21.88
2023-06-10 17:00:00+00:00,22.94
2023-06-10 17:00:00+00:00,22.94
2023-06-10 18:00:00+00:00,26.32
2023-06-10 18:00:00+00:00,26.32
2023-06-10 19:00:00+00:00,29.6
2023-06-10 19:00:00+00:00,29.6
2023-06-10 20:00:00+00:00,33.21
2023-06-10 20:00:00+00:00,33.21
2023-06-10 21:00:00+00:00,34.28
2023-06-10 21:00:00+00:00,34.28
2023-06-10 22:00:00+00:00,34.52
2023-06-10 22:00:00+00:00,34.52
2023-06-10 23:00:00+00:00,31.04
2023-06-10 23:00:00+00:00,31.04
2023-06-11 00:00:00+00:00,28.39
2023-06-11 00:00:00+00:00,28.39
2023-06-11 01:00:00+00:00,26.59
2023-06-11 01:00:00+00:00,26.59
2023-06-11 02:00:00+00:00,21.24
2023-06-11 02:00:00+00:00,21.24
2023-06-11 03:00:00+00:00,17.09
2023-06-11 03:00:00+00:00,17.09
2023-06-11 04:00:00+00:00,15.22
2023-06-11 04:00:00+00:00,15.22
2023-06-11 05:00:00+00:00,11.9
2023-06-11 05:00:00+00:00,11.9
2023-06-11 06:00:00+00:00,11.42
2023-06-11 06:00:00+00:00,11.42
2023-06-11 07:00:00+00:00,10.73
2023-06-11 07:00:00+00:00,10.73
2023-06-11 08:00:00+00:00,10.83
2023-06-11 08:00:00+00:00,10.83
2023-06-11 09:00:00+00:00,10.4
2023-06-11 09:00:00+00:00,10.4
2023-06-11 10:00:00+00:00,9.22
2023-06-11 10:00:00+00:00,9.22
2023-06-11 11:00:00+00:00,9.55
2023-06-11 11:00:00+00:00,9.55
2023-06-11 12:00:00+00:00,11.12
2023-06-11 12:00:00+00:00,11.12
2023-06-11 13:00:00+00:00,13.88
2023-06-11 13:00:00+00:00,13.88
2023-06-11 14:00:00+00:00,16.55
2023-06-11 14:00:00+00:00,16.55
2023-06-11 15:00:00+00:00,19.08
2023-06-11 15:00:00+00:00,19.08
2023-06-11 16:00:00+00:00,22.31
2023-06-11 16:00:00+00:00,22.31
2023-06-11 17:00:00+00:00,25.06
2023-06-11 17:00:00+00:00,25.06
2023-06-11 18:00:00+00:00,27.18
2023-06-11 18:00:00+00:00,27.18
2023-06-11 19:00:00+00:00,30.67
2023-06-11 19:00:00+00:00,30.67
2023-06-11 20:00:00+00:00,35.03
2023-06-11 20:00:00+00:00,35.03
2023-06-11 21:00:00+00:00,38.7
2023-06-11 21:00:00+00:00,38.7
2023-06-11 22:00:00+00:00,34.25
2023-06-11 22:00:00+00:00,34.25
2023-06-11 23:00:00+00:00,29.64
2023-06-11 23:00:00+00:00,29.64
2023-06-12 00:00:00+00:00,27.3
2023-06-12 00:00:00+00:00,27.3
2023-06-12 01:00:00+00:00,25.63
2023-06-12 01:00:00+00:00,25.63
2023-06-12 02:00:00+00:00,19.68
2023-06-12 02:00:00+00:00,19.68
2023-06-12 03:00:00+00:00,18.05
2023-06-12 03:00:00+00:00,18.05
2023-06-12 04:00:00+00:00,15.64
2023-06-12 04:00:00+00:00,15.64
2023-06-12 05:00:00+00:00,15.15
2023-06-12 05:00:00+00:00,15.15
2023-06-12 06:00:00+00:00,13.16
2023-06-12 06:00:00+00:00,13.16
2023-06-12 07:00:00+00:00,12.73
2023-06-12 07:00:00+00:00,12.73
2023-06-12 08:00:00+00:00,13.21
2023-06-12 08:00:00+00:00,13.21
2023-06-12 09:00:00+00:00,15.55
2023-06-12 09:00:00+00:00,15.55
2023-06-12 10:00:00+00:00,17.65
2023-06-12 10:00:00+00:00,17.65
2023-06-12 11:00:00+00:00,20.39
2023-06-12 11:00:00+00:00,20.39
2023-06-12 12:00:00+00:00,21.16
2023-06-12 12:00:00+00:00,21.16
2023-06-12 13:00:00+00:00,23.46
2023-06-12 13:00:00+00:00,23.46
2023-06-12 14:00:00+00:00,23.31
2023-06-12 14:00:00+00:00,23.31
2023-06-12 15:00:00+00:00,24.21
2023-06-12 15:00:00+00:00,24.21
2023-06-12 16:00:00+00:00,24.82
2023-06-12 16:00:00+00:00,24.82
2023-06-12 17:00:00+00:00,25.7
2023-06-12 17:00:00+00:00,25.7
2023-06-12 18:00:00+00:00,25.02
2023-06-12 18:00:00+00:00,25.02
2023-06-12 19:00:00+00:00,25.2
2023-06-12 19:00:00+00:00,25.2
2023-06-12 20:00:00+00:00,25.54
2023-06-12 20:00:00+00:00,25.54
2023-06-12 21:00:00+00:00,25.88
2023-06-12 21:00:00+00:00,25.88
2023-06-12 22:00:00+00:00,24.95
2023-06-12 22:00:00+00:00,24.95
2023-06-12 23:00:00+00:00,24.06
2023-06-12 23:00:00+00:00,24.06
2023-06-13 00:00:00+00:00,23.25
2023-06-13 00:00:00+00:00,23.25
2023-06-13 01:00:00+00:00,22.13
2023-06-13 01:00:00+00:00,22.13
2023-06-13 02:00:00+00:00,18.13
2023-06-13 02:00:00+00:00,18.13
2023-06-13 03:00:00+00:00,15.34
2023-06-13 03:00:00+00:00,15.34
2023-06-13 04:00:00+00:00,15.28
2023-06-13 04:00:00+00:00,15.28
2023-06-13 05:00:00+00:00,13.9
2023-06-13 05:00:00+00:00,13.9
2023-06-13 06:00:00+00:00,12.35
2023-06-13 06:00:00+00:00,12.35
2023-06-13 07:00:00+00:00,11.55
2023-06-13 07:00:00+00:00,11.55
2023-06-13 08:00:00+00:00,11.85
2023-06-13 08:00:00+00:00,11.85
2023-06-13 09:00:00+00:00,13.52
2023-06-13 09:00:00+00:00,13.52
2023-06-13 10:00:00+00:00,15.97
2023-06-13 10:00:00+00:00,15.97
2023-06-13 11:00:00+00:00,17.82
2023-06-13 11:00:00+00:00,17.82
2023-06-13 12:00:00+00:00,18.29
2023-06-13 12:00:00+00:00,18.29
2023-06-13 13:00:00+00:00,19.45
2023-06-13 13:00:00+00:00,19.45
2023-06-13 14:00:00+00:00,20.01
2023-06-13 14:00:00+00:00,20.01
2023-06-13 15:00:00+00:00,21.13
2023-06-13 15:00:00+00:00,21.13
2023-06-13 16:00:00+00:00,22.55
2023-06-13 16:00:00+00:00,22.55
2023-06-13 17:00:00+00:00,24.1
2023-06-13 17:00:00+00:00,24.1
2023-06-13 18:00:00+00:00,24.63
2023-06-13 18:00:00+00:00,24.63
2023-06-13 19:00:00+00:00,25.93
2023-06-13 19:00:00+00:00,25.93
2023-06-13 20:00:00+00:00,27.57
2023-06-13 20:00:00+00:00,27.57
2023-06-13 21:00:00+00:00,29.57
2023-06-13 21:00:00+00:00,29.57
2023-06-13 22:00:00+00:00,29.85
2023-06-13 22:00:00+00:00,29.85
2023-06-13 23:00:00+00:00,29.12
2023-06-13 23:00:00+00:00,29.12
2023-06-14 00:00:00+00:00,28.07
2023-06-14 00:00:00+00:00,28.07
2023-06-14 01:00:00+00:00,26.55
2023-06-14 01:00:00+00:00,26.55
2023-06-14 02:00:00+00:00,22.34
2023-06-14 02:00:00+00:00,22.34
2023-06-14 03:00:00+00:00,18.82
2023-06-14 03:00:00+00:00,18.82
2023-06-14 04:00:00+00:00,17.05
2023-06-14 04:00:00+00:00,17.05
2023-06-14 05:00:00+00:00,15.85
2023-06-14 05:00:00+00:00,15.85
2023-06-14 06:00:00+00:00,14.44
2023-06-14 06:00:00+00:00,14.44
2023-06-14 07:00:00+00:00,13.86
2023-06-14 07:00:00+00:00,13.86
2023-06-14 08:00:00+00:00,14.81
2023-06-14 08:00:00+00:00,14.81
2023-06-14 09:00:00+00:00,18.06
2023-06-14 09:00:00+00:00,18.06
2023-06-14 10:00:00+00:00,20.52
2023-06-14 10:00:00+00:00,20.52
2023-06-14 11:00:00+00:00,23.14
2023-06-14 11:00:00+00:00,23.14
2023-06-14 12:00:00+00:00,24.74
2023-06-14 12:00:00+00:00,24.74
2023-06-14 13:00:00+00:00,25.72
2023-06-14 13:00:00+00:00,25.72
2023-06-14 14:00:00+00:00,26.17
2023-06-14 14:00:00+00:00,26.17
2023-06-14 15:00:00+00:00,27.5
2023-06-14 15:00:00+00:00,27.5
2023-06-14 16:00:00+00:00,29.49
2023-06-14 16:00:00+00:00,29.49
2023-06-14 17:00:00+00:00,31.73
2023-06-14 17:00:00+00:00,31.73
2023-06-14 18:00:00+00:00,31.36
2023-06-14 18:00:00+00:00,31.36
2023-06-14 19:00:00+00:00,32.03
2023-06-14 19:00:00+00:00,32.03
2023-06-14 20:00:00+00:00,32.8
